NAME	TITLE	SCORE	
KCNN1		-0.001355162	
GM12356		-0.001358018	
MAPKAPK5		-0.001360064	
URAH		-0.001368329	
GM33321		-0.001384516	
GM9968		-0.001391003	
SAPCD1		-0.001418513	
GM21958		-0.001421754	
GM15579		-0.001425507	
ARPC4		-0.001444562	
ZFP414		-0.001447013	
GM10518		-0.001447616	
FXYD4		-0.001448865	
HDGFL2		-0.001450985	
MMD		-0.001460442	
GM6712		-0.001462437	
AGPAT4		-0.001465235	
EPHA7		-0.001473137	
GM44854		-0.00148699	
SLC14A1		-0.001491835	
GM47518		-0.001492834	
GM50361		-0.001494418	
GM16214		-0.001500177	
SNAI1		-0.001512164	
PGLYRP1		-0.001516781	
9330020H09RIK		-0.001520545	
LMNTD1		-0.001522137	
GM2004		-0.001527574	
ANKDD1B		-0.001530012	
PRORP		-0.001547682	
GM595		-0.001559193	
AXDND1		-0.001566538	
TM4SF5		-0.001568121	
GM16316		-0.001570075	
A230005M16RIK		-0.001570684	
GM29538		-0.001570753	
LRRD1		-0.001582387	
GM50196		-0.001596461	
GM13267		-0.001609114	
DCAF4		-0.001612258	
CYP2D26		-0.001612696	
9030025P20RIK		-0.001626391	
2810403G07RIK		-0.001632911	
ADORA1		-0.001636096	
MRGPRE		-0.001653835	
SLC26A10		-0.00165764	
SLC26A7		-0.001687619	
LGI1		-0.001688822	
GM44983		-0.001695754	
1810012K16RIK		-0.00170693	
GM46123		-0.001710811	
2010009K17RIK		-0.001715294	
GM46565		-0.00171898	
DCTD		-0.001728892	
CIR1		-0.001732843	
GM49032		-0.001735003	
ARHGAP4		-0.001736196	
GM44957		-0.001740237	
GM13595		-0.001741615	
2210411M09RIK		-0.001743898	
GCM2		-0.00174942	
GM47754		-0.00174942	
ADGRE4		-0.00174942	
GM13571		-0.00174942	
C5AR2		-0.00174942	
TLR8		-0.00174942	
GM48613		-0.001749566	
GM49719		-0.00175257	
ALAD		-0.001753549	
CD2		-0.001758315	
GM6288		-0.001759412	
ECSIT		-0.001762276	
GM9857		-0.00176713	
PTPRH		-0.001768885	
5830428M24RIK		-0.001768953	
NHLH2		-0.001786401	
4731419I09RIK		-0.001786918	
MYOZ2		-0.001796762	
GM19345		-0.001803649	
HSD11B2		-0.001805619	
RADIL		-0.001807579	
GM43713		-0.001823961	
STRA8		-0.001824772	
ATG101		-0.001826181	
E030030I06RIK		-0.001829039	
BC048507		-0.001834076	
GM42884		-0.001834362	
2810407A14RIK		-0.001857306	
A230107N01RIK		-0.001860705	
2310026L22RIK		-0.001863893	
GM29585		-0.001865482	
TNFRSF13B		-0.001868831	
BVHT		-0.001869318	
SLFN14		-0.001872452	
CCL11		-0.001879267	
KCNMB1		-0.001884116	
RAPGEF4OS1		-0.001886944	
ODF3B		-0.001890744	
GM14698		-0.001895119	
FAM107A		-0.00190624	
H2-DMB1		-0.001907383	
NFE2		-0.001917361	
GM26725		-0.001925133	
GM12056		-0.00192882	
AV039307		-0.001935867	
SERINC4		-0.001936832	
GM43599		-0.001938527	
TEX29		-0.001941328	
GM44832		-0.001945405	
SSRP1		-0.001946733	
GM15651		-0.001960485	
ADAMTS19		-0.001966069	
GIMAP3		-0.001966121	
CD3E		-0.001966121	
CD8B1		-0.001966144	
RFC5		-0.001970771	
TNFSF11		-0.001975074	
MSX1		-0.001985418	
GM11175		-0.001985739	
GM16161		-0.001994394	
PRICKLE4		-0.001999027	
WT1OS		-0.002001424	
GM15420		-0.002016432	
GM50321		-0.002020035	
PTX3		-0.002020968	
MAOB		-0.002042662	
GM20703		-0.002042697	
LRRC71		-0.002044765	
RHPN1		-0.00205534	
CSL		-0.002070114	
PHTF1OS		-0.00207904	
GM28523		-0.002079529	
GM33037		-0.002081708	
OLFR482		-0.00208431	
PIRA2		-0.002090564	
CEL		-0.002094891	
1700047K16RIK		-0.002099966	
1700040D17RIK		-0.002106533	
EPOR		-0.002119523	
LINGO3		-0.00212375	
GM42567		-0.002128259	
GPR183		-0.002135038	
CUTC		-0.002138707	
CLEC4A1		-0.002150695	
LAMC3		-0.002152977	
RYR1		-0.00215799	
DRAXIN		-0.002182031	
NECAB3		-0.002206284	
LMOD1		-0.002207099	
TERT		-0.002208032	
LSMEM2		-0.002208994	
GM12279		-0.002217598	
PHGR1		-0.002224012	
GM47096		-0.002224954	
DUSP12		-0.002235354	
1300017J02RIK		-0.002238004	
GM29724		-0.002242902	
VMN2R31		-0.00224417	
LETM2		-0.002246967	
CYCT		-0.002260084	
NR1I3		-0.002275839	
4833419F23RIK		-0.002279917	
SELENOF		-0.002289321	
GM31812		-0.002295276	
GM44386		-0.002296816	
CES1H		-0.002302491	
RASGRP1		-0.002305794	
GHRL		-0.002307612	
3300002A11RIK		-0.002316408	
PCSK5		-0.002317673	
SLC16A4		-0.002320222	
ASCL3		-0.002328419	
GM9895		-0.002328954	
FGG		-0.00233002	
CES1E		-0.002332752	
GM29630		-0.002336657	
SLC5A8		-0.00233997	
CTDSPL		-0.002341336	
NPVF		-0.002341903	
3010001F23RIK		-0.002345819	
KRT36		-0.002353816	
CFAP69		-0.002355473	
SCUBE3		-0.002357447	
5033417F24RIK		-0.00237654	
TLR5		-0.002377184	
WBSCR25		-0.002388745	
HIST2H2BE		-0.002391835	
GM15122		-0.002392784	
GM40394		-0.002401687	
GM11413		-0.002403627	
GM16172		-0.002410364	
GM21188		-0.002412334	
GM11724		-0.002415245	
GM44026		-0.002415245	
OLFR691		-0.002416185	
EDAR		-0.002424945	
GM12320		-0.002424945	
GDF7		-0.002424945	
ZAN		-0.002424945	
GM35021		-0.002424945	
SLC6A2		-0.002424945	
MINAR1		-0.002424945	
2410003L11RIK		-0.002424966	
4930414N06RIK		-0.002426374	
D430001F17RIK		-0.002440829	
CUBN		-0.002445301	
DEFB45		-0.002446494	
LTB4R1		-0.002446543	
GM15965		-0.002448576	
DLGAP1		-0.002451371	
GM45081		-0.002452319	
EGFROS		-0.002457841	
ZFP808		-0.002459966	
F630040K05RIK		-0.002471367	
GM26628		-0.002476362	
F730043M19RIK		-0.002480312	
GM47851		-0.00249053	
CABCOCO1		-0.002503193	
HAS3		-0.002504239	
GM35842		-0.002505404	
CACNG7		-0.002513318	
TMEM252		-0.002526083	
TGM4		-0.002531549	
ODF1		-0.002544403	
CLK4		-0.002547921	
ANG		-0.002550257	
ARF4OS		-0.002552798	
G530011O06RIK		-0.002565694	
TMEM114		-0.002567475	
DGKEOS		-0.002572109	
IRGC1		-0.002583473	
GM14233		-0.002590736	
GM7598		-0.00259225	
NGLY1		-0.002593226	
GM36745		-0.002600893	
ARAP3		-0.002608089	
GM14327		-0.002610819	
AGTR1A		-0.002616243	
GM17590		-0.002623445	
GM3331		-0.002635791	
CCDC87		-0.002636755	
GM33489		-0.002642729	
GM17130		-0.00265951	
ACMSD		-0.002665274	
GM48239		-0.002667093	
LTB4R2		-0.002677485	
FAM78A		-0.002682654	
RNF125		-0.002684547	
GM13179		-0.002685099	
RCL1		-0.002688095	
GM11827		-0.002693602	
GM7292		-0.002700917	
GM15013		-0.002706171	
MAPK15		-0.002707312	
GM38165		-0.0027357	
TLX1		-0.00273652	
GM26844		-0.00273834	
GM36028		-0.002741269	
1700026J14RIK		-0.002745794	
GM16984		-0.002752831	
RMST		-0.002774006	
MSX3		-0.002775774	
CCR10		-0.002779814	
GM26555		-0.002790077	
GM15972		-0.002794679	
ANKRD13D		-0.002800552	
GM38560		-0.00280057	
SP6		-0.002806428	
GM9801		-0.002819747	
GM36211		-0.00282705	
GM16120		-0.002835096	
ECEL1		-0.002836627	
GM26811		-0.00284071	
C330024C12RIK		-0.002844974	
WNT10B		-0.002846276	
GM7644		-0.00285522	
EFNA2		-0.002869098	
KRTDAP		-0.002882079	
POLR1D		-0.002884507	
FAM83A		-0.002892103	
GM45188		-0.002897776	
BPIFC		-0.002899232	
HRG		-0.002907523	
GM12602		-0.002919779	
BC029722		-0.002919817	
PAK4		-0.002943862	
GM20442		-0.002950422	
1110006O24RIK		-0.002965124	
MXRA8OS		-0.002973253	
GM21814		-0.002979026	
ANO2		-0.002979224	
4933428G20RIK		-0.002981363	
GABRB1		-0.002981997	
VMN1R88		-0.002991691	
LXN		-0.002991993	
PCDH15		-0.00299382	
LARP6		-0.003008046	
TMEM74		-0.003016831	
GM17300		-0.003020063	
MAGED1		-0.003039643	
GM15866		-0.003044857	
1700069B07RIK		-0.00305008	
GM10817		-0.003058325	
THEMIS2		-0.003058579	
AOC3		-0.003064151	
IL27RA		-0.00306457	
GM15104		-0.003065598	
GAL3ST2C		-0.003065868	
GNAT3		-0.003065868	
SLC34A2		-0.003065868	
KLRA3		-0.003065868	
GM44618		-0.003065868	
GM44788		-0.003065868	
4930568G15RIK		-0.003065868	
GM37854		-0.00306712	
GPR35		-0.003072468	
ITGB4		-0.003075094	
ZNHIT2		-0.003076528	
GM26850		-0.003101689	
B230217J21RIK		-0.003111714	
GM12868		-0.003118383	
TMEM240		-0.003120309	
1600012H06RIK		-0.003125049	
GM26666		-0.00313154	
DIO3OS		-0.00313471	
LRAT		-0.00313471	
AICDA		-0.00313471	
FOXL1		-0.00313471	
SLC17A6		-0.003134847	
GM15635		-0.003135157	
SPATS1		-0.003140813	
SHISAL2A		-0.003141337	
FBXL8		-0.003143142	
PCDHB10		-0.003151241	
GM28557		-0.003153017	
GM28981		-0.003156832	
AK6		-0.003160791	
TRMT12		-0.003163932	
UBXN11		-0.003164034	
GM37768		-0.003165257	
GM34215		-0.003173783	
6330403L08RIK		-0.003181549	
MKLN1OS		-0.003181633	
SLX1B		-0.003186133	
GM19696		-0.003188285	
RNF183		-0.003197847	
GM12333		-0.003215623	
MCTS2		-0.003218301	
GM11788		-0.003218649	
RNF32		-0.003218905	
AA465934		-0.003219627	
GM12976		-0.003232892	
GM16124		-0.003234869	
SNU13		-0.003236841	
CYP4F16		-0.003239004	
SH2B2		-0.003243058	
C1QL3		-0.003244544	
GM48855		-0.003252466	
FLYWCH1		-0.003255125	
9330104G04RIK		-0.003260525	
LRRC63		-0.003284682	
AC121792.1		-0.003286957	
NUTM1		-0.003287008	
GM15545		-0.003295068	
MYOG		-0.003305663	
FBXO4		-0.003307568	
TBATA		-0.003314044	
GM11525		-0.003316279	
GM9844		-0.003323675	
CCDC175		-0.003331679	
GM14401		-0.00333816	
GM50020		-0.003340875	
GM37640		-0.003348154	
GM13448		-0.003363967	
2610507I01RIK		-0.003366441	
GM43572		-0.00336789	
GM43221		-0.003386586	
ENG		-0.003389713	
PATL2		-0.003403584	
SLC22A14		-0.00342593	
VINAC1		-0.003428456	
ACAD12		-0.003433878	
GM49223		-0.003440298	
GM15927		-0.003442118	
FAM57A		-0.003451197	
NINJ2		-0.003452127	
GM50034		-0.003457681	
PDCD6		-0.003459537	
THNSL1		-0.003461382	
CALY		-0.003463408	
RGS10		-0.003473009	
GM45353		-0.003485312	
2310043M15RIK		-0.003485511	
HIST2H3C2		-0.003487343	
GM35206		-0.003499369	
TUBA3A		-0.003499931	
GM32786		-0.003519667	
GM42984		-0.00352368	
GM16838		-0.003533508	
GKN3		-0.003535822	
GM48824		-0.003538065	
GM42457		-0.003538218	
GNAT2		-0.003541205	
METTL17		-0.003550503	
PDCD5		-0.003558604	
GM33051		-0.003562756	
NKX2-9		-0.003567209	
MAPK11		-0.003568334	
TRIM43C		-0.003574591	
ABHD4		-0.003586319	
ZFP385B		-0.003590362	
GM28403		-0.003593482	
TEKT2		-0.003600709	
4930459C07RIK		-0.003604814	
GM38563		-0.003604814	
TMPRSS11B		-0.003604829	
KRT79		-0.00360786	
LRRC8E		-0.003614621	
GM10287		-0.003617594	
CTSE		-0.003618478	
1700125H20RIK		-0.003622554	
USB1		-0.003629645	
CCR6		-0.003632746	
KLRK1		-0.003632746	
TRIM6		-0.003632746	
ZFP580		-0.003638061	
GM45218		-0.003638947	
OTOS		-0.003639703	
UNC93A2		-0.003639703	
HAPLN4		-0.003647388	
ACD		-0.003651986	
4930506C21RIK		-0.003658681	
TMEM143		-0.003660199	
SEC31B		-0.003661153	
RASL10A		-0.003662087	
THSD7B		-0.003665262	
OTOP3		-0.003665262	
L3MBTL1		-0.003665262	
OPRL1		-0.003665262	
GATA4		-0.00367251	
ZFP82		-0.003673847	
KCNIP4		-0.003684078	
1700041G16RIK		-0.003685128	
2810403D21RIK		-0.003690727	
GM13017		-0.003696068	
SERPINB1C		-0.003696726	
LGI3		-0.003701346	
PSEN2		-0.003706252	
PAX9		-0.00370948	
9130213A22RIK		-0.003715395	
BBS2		-0.003724046	
RSPO1		-0.003725644	
ERICH6		-0.003738506	
I830134H01RIK		-0.0037415	
4933417D19RIK		-0.00374401	
3632454L22RIK		-0.003744696	
CALML4		-0.003745322	
MAN2C1OS		-0.003745392	
ONECUT3		-0.003748967	
SLC4A11		-0.003753898	
SLC23A3		-0.003756568	
2210011K15RIK		-0.003764559	
1700010K24RIK		-0.003770747	
GM43791		-0.003772995	
TMEM236		-0.003788072	
HDC		-0.003788706	
SLC38A3		-0.003798164	
PLAAT1		-0.003802958	
GM4566		-0.003804513	
GM46519		-0.003804872	
MOCS1		-0.003808372	
GM43050		-0.003811653	
JSRP1		-0.00382836	
SLC9B2		-0.003834711	
GM13049		-0.003842536	
TVP23BOS		-0.003845108	
1700010B13RIK		-0.003850525	
E230013L22RIK		-0.003851965	
RSRC1		-0.003858713	
AA388235		-0.003869933	
ZFP7		-0.00387984	
GM15767		-0.003884104	
SCARF1		-0.003887091	
IFITM5		-0.003891293	
6230400D17RIK		-0.003892173	
BC048671		-0.003903495	
GM49959		-0.003904054	
GPR3		-0.003907243	
GM34589		-0.003908758	
GM28370		-0.003911363	
GM38182		-0.003918231	
OAS1E		-0.003934082	
E430024I08RIK		-0.003938369	
CLDN5		-0.003938575	
GM33280		-0.003955222	
GM12236		-0.003970968	
SH3BGRL3		-0.003972949	
FRMPD3		-0.00397972	
SH3TC2		-0.004014914	
C030017B01RIK		-0.004033995	
C1QL4		-0.00404265	
1300014J16RIK		-0.004045212	
A730020M07RIK		-0.004059866	
KRT76		-0.004066177	
GM16230		-0.004070581	
NMU		-0.004074138	
SPEER3		-0.004077155	
AIFM1		-0.004089407	
ANKRD39		-0.004092674	
YIPF3		-0.004094017	
GM34868		-0.004111056	
E230032D23RIK		-0.00412391	
4930401A07RIK		-0.004124118	
GM48008		-0.004139006	
CD5L		-0.004141533	
GM38843		-0.004142307	
GCLM		-0.004145639	
CIDEA		-0.004148661	
AQP6		-0.004158056	
2610028H24RIK		-0.004158524	
HSD3B1		-0.004162509	
GM36634		-0.004163633	
P3H3		-0.004174426	
GM9725		-0.004178885	
GM16618		-0.004181211	
GM10658		-0.004189491	
ADAMTS7		-0.004197285	
FBXO27		-0.004204373	
GM15510		-0.004204636	
GPR65		-0.00421034	
GATA1		-0.004217666	
GM49312		-0.004217707	
GNG13		-0.004219478	
GM26510		-0.004223547	
AASDHPPT		-0.004230376	
2010103J01RIK		-0.004232241	
TRAF7		-0.004240739	
GM15234		-0.004244859	
SLC6A9		-0.004261101	
GLT8D2		-0.004264959	
GM33682		-0.00427011	
SLC9A4		-0.004272106	
ARHGEF25		-0.004286156	
GM4473		-0.004288013	
GM19950		-0.004289589	
GM30794		-0.004295658	
STAG3		-0.004298641	
FBXL21		-0.004303954	
FTSJ1		-0.004307039	
CDIPTOS		-0.004314942	
SMIM27		-0.004317141	
GM13610		-0.004319346	
SP9		-0.004320316	
MPPE1		-0.004337121	
A430108G06RIK		-0.004337583	
PARP16		-0.004337656	
MEP1A		-0.004338818	
RNF135		-0.004340771	
GLT28D2		-0.004357891	
GM34471		-0.004360252	
DSCAM		-0.004360673	
SEMA4A		-0.004364687	
IDNK		-0.004383245	
SERPINA3I		-0.004383375	
IFI209		-0.004392525	
BTBD18		-0.004402049	
RNF157		-0.004402614	
CFAP43		-0.004420708	
DNAH3		-0.004421032	
SSH3		-0.004423012	
A830005F24RIK		-0.004431813	
GM15743		-0.004432819	
GM15601		-0.004433004	
OTUB2		-0.004434816	
TMEM215		-0.004435312	
2010110E17RIK		-0.004442529	
KCNC2		-0.004446475	
SPATA45		-0.004455865	
GM48617		-0.004457937	
LNCBATE6		-0.004457937	
HEPACAM		-0.00446141	
TNFAIP8L2		-0.00446735	
A830018L16RIK		-0.004471392	
MGAT4C		-0.004486133	
3222401L13RIK		-0.004487179	
SECTM1B		-0.004496144	
4933429H19RIK		-0.004507878	
GABRR2		-0.00451053	
RASSF5		-0.004515999	
GALNT12		-0.004516647	
D330050I16RIK		-0.004525985	
CLDN12		-0.004538643	
RING1		-0.004539242	
GM4544		-0.004541137	
SLAMF8		-0.004548237	
CNGA3		-0.004556253	
ADCK2		-0.004556787	
RHBDL3		-0.004561423	
GM15632		-0.004567037	
SASH3		-0.004569329	
CD38		-0.004573425	
GM36328		-0.004582948	
GM26728		-0.004587637	
SERPINB9		-0.0045934	
AZIN2		-0.004593505	
4933433G19RIK		-0.004613099	
FNDC7		-0.004619485	
GDF6		-0.004624199	
4930415O20RIK		-0.004626818	
PIGQ		-0.004629325	
FAM43B		-0.004632994	
NPC1L1		-0.004635991	
GM13703		-0.004638046	
SLPI		-0.004652192	
RNF141		-0.004666761	
GM16046		-0.004676243	
EEF1E1		-0.004679455	
GM20481		-0.004683919	
TEPP		-0.004692056	
VMA21		-0.004693725	
EPHX1		-0.004708158	
PLPP4		-0.004710494	
ZFP511		-0.004729405	
ANKRD22		-0.004731309	
GM46658		-0.004732206	
GM6133		-0.004733021	
OLFR1033		-0.00474809	
GM42517		-0.004753205	
LURAP1		-0.004753765	
GM17108		-0.004761114	
MAMLD1		-0.004763838	
GM13346		-0.004792518	
ZFP708		-0.004793676	
PLD4		-0.004798482	
CCDC180		-0.004807445	
MAP6D1		-0.004813873	
1700025N23RIK		-0.004815537	
GM49761		-0.00481582	
GM20705		-0.004820808	
GM19792		-0.004830116	
UNC45B		-0.004836415	
GM16001		-0.004837423	
STAC2		-0.004837763	
PRSS46		-0.004844857	
OLFR90		-0.004859843	
1700003G18RIK		-0.004860188	
STRA6L		-0.004862352	
GNPTG		-0.004863642	
RNF25		-0.004867359	
GM15947		-0.004870344	
4930422M22RIK		-0.00487352	
ADGB		-0.004874163	
GM9922		-0.004875184	
GPSM3		-0.004884782	
SLC16A3		-0.004885137	
GM5089		-0.004887659	
1700092M07RIK		-0.004900174	
4930599N23RIK		-0.004903024	
2310010J17RIK		-0.004909584	
GM31645		-0.004910849	
CFAP54		-0.004912102	
SLC5A2		-0.004916066	
1700065J18RIK		-0.004916699	
RAD52		-0.004921439	
ASB16		-0.004924256	
SOX15		-0.004926862	
AI463229		-0.004929153	
GM36229		-0.004929276	
TRAF5		-0.004936435	
KREMEN2		-0.004939996	
GM48772		-0.004945672	
GM20468		-0.004948741	
GSSOS2		-0.004958801	
KRT90		-0.004986884	
TMEM30C		-0.004994788	
MYLK3		-0.004994873	
GM36107		-0.004995663	
GM12968		-0.004995663	
GM17660		-0.004995663	
SPRN		-0.004995663	
1600027J07RIK		-0.004995663	
HEPH		-0.004995663	
MST1R		-0.004996244	
GM26911		-0.004997328	
GM31227		-0.005005702	
CNTNAP5B		-0.005017033	
CNTD1		-0.005024269	
RLN1		-0.005030332	
LAG3		-0.005037992	
GM15517		-0.005040304	
FAM163B		-0.005045036	
LYPD8		-0.005069569	
A730090N16RIK		-0.005079142	
MIRT2		-0.005084696	
GPC2		-0.00508794	
HAGHL		-0.005090013	
FYB2		-0.005093289	
1700065D16RIK		-0.005097048	
GM12511		-0.005100015	
DGLUCY		-0.005107855	
AC166172.1		-0.00512145	
GM49763		-0.005121841	
GM44674		-0.005123929	
GM13206		-0.005126621	
A630014C17RIK		-0.005148661	
GM16617		-0.005153271	
DNAJC22		-0.005153565	
SUSD2		-0.005158567	
MTCH1		-0.00516081	
C3AR1		-0.005162221	
GM5106		-0.005163051	
GM20628		-0.005166053	
1700008B11RIK		-0.005178799	
TNFRSF18		-0.005180755	
GNGT2		-0.005183684	
RPH3A		-0.005192867	
B430319H21RIK		-0.005196549	
BC051077		-0.005197679	
GM26973		-0.005200481	
TMEM132E		-0.005200715	
TCF23		-0.005203039	
GM4767		-0.005215275	
GGT5		-0.005215871	
GM2762		-0.005217473	
GM16701		-0.005220637	
TBX18		-0.005224526	
GM14419		-0.005233797	
GM14453		-0.005234607	
GM16157		-0.005237836	
6530413G14RIK		-0.005244131	
ARID3C		-0.00524767	
GM11630		-0.005255819	
SLCO1A6		-0.005256299	
LDB3		-0.005256335	
1700062C10RIK		-0.00526233	
GM10392		-0.005262547	
LYL1		-0.005263392	
GM4869		-0.005278419	
AU015791		-0.005279211	
GM16575		-0.005282088	
PPEF2		-0.005292885	
MIPEPOS		-0.005294513	
4930597O21RIK		-0.005297123	
HORMAD2		-0.005300844	
ALK		-0.005303546	
ADTRP		-0.005314961	
PDF		-0.005317477	
GM9946		-0.005331472	
TMEM223		-0.00533278	
UBL7		-0.005337497	
0610009E02RIK		-0.005339167	
GM17638		-0.005345532	
FAM229A		-0.005352541	
SLC10A5		-0.005354124	
GM42839		-0.005357801	
CFAP410		-0.005365922	
A530020G20RIK		-0.005379123	
GM17201		-0.005381008	
PKD1L3		-0.005385246	
HS3ST2		-0.005394633	
GM49172		-0.005398044	
GM22146		-0.005406874	
4921511C10RIK		-0.005411651	
D130020L05RIK		-0.005412856	
GM48708		-0.005414945	
BDH2		-0.005426646	
9930012K11RIK		-0.005430505	
GM33929		-0.005430713	
GM49335		-0.005438246	
ACOXL		-0.005439403	
NME3		-0.005451367	
RMDN2		-0.005460344	
BC028471		-0.005460886	
LIMD2		-0.005463146	
TDRD12		-0.005470542	
GALM		-0.005473801	
GM42788		-0.005474085	
ESRRA		-0.005479013	
SLC17A7		-0.005480831	
9130410C08RIK		-0.005485325	
VAX2OS		-0.005486329	
4933430L12RIK		-0.005488966	
SRC		-0.005491498	
HSF4		-0.005492348	
GM16229		-0.005493274	
GM38804		-0.005497935	
1700029I15RIK		-0.005499103	
SLC5A1		-0.005499672	
GM48526		-0.005504846	
THNSL2		-0.005517884	
A330015K06RIK		-0.00552257	
POLN		-0.005524895	
GPAT2		-0.005526679	
GM34590		-0.005529808	
S100G		-0.005531123	
SLC30A6		-0.005531327	
RAD21L		-0.005534805	
LRRC3		-0.005542335	
GM14097		-0.005542502	
GM31597		-0.005555671	
CFI		-0.005557182	
HCAR2		-0.005557545	
IGSF5		-0.005567261	
BC001981		-0.005570625	
6430550D23RIK		-0.005573714	
GM26838		-0.005573731	
ZFP74		-0.005575415	
D030028A08RIK		-0.005577986	
FTH1		-0.005583727	
GM43660		-0.00558563	
VEPH1		-0.005586118	
ITK		-0.005597664	
GM47430		-0.005599048	
BANK1		-0.005605474	
MAPK1IP1		-0.005607818	
AI429214		-0.005608468	
GM14486		-0.005612415	
DLX4		-0.005626254	
POLR2J		-0.005628456	
GM42722		-0.005628721	
H2AL3		-0.005629769	
SCGB3A1		-0.005630467	
GM5082		-0.005641913	
GM14634		-0.005651898	
MSI1		-0.005654886	
I730030J21RIK		-0.005656189	
GM43057		-0.005656189	
CCR8		-0.005656189	
GM5127		-0.005656189	
NRF1		-0.005656345	
6720489N17RIK		-0.005659214	
GM42609		-0.005672385	
TAX1BP3		-0.005676048	
FGF2OS		-0.005676061	
GM33195		-0.005676667	
MADCAM1		-0.005682261	
NKX2-4		-0.005687705	
GM35256		-0.005692791	
GM50149		-0.005694418	
GM11496		-0.005706055	
4930534H18RIK		-0.005709399	
WDR86		-0.005710797	
GM48780		-0.005718187	
D5ERTD615E		-0.005719435	
4933402N03RIK		-0.00572945	
MAB21L1		-0.005732918	
CX3CR1		-0.005749638	
GREB1		-0.005749758	
GM13073		-0.00575149	
CCDC114		-0.005764499	
SLC13A3		-0.005765305	
FGF8		-0.005766085	
ENTPD1		-0.005774472	
CERCAM		-0.005774509	
WNT6		-0.005780759	
GM17103		-0.005784763	
SLC27A6		-0.00579133	
IL4I1		-0.005792337	
CAR6		-0.00579268	
GM39271		-0.005792772	
GM15788		-0.005809437	
EBF4		-0.005810534	
MSX2		-0.005830279	
GM12609		-0.005837773	
KRT13		-0.005838072	
NIPSNAP2		-0.005838321	
1700003F12RIK		-0.005838754	
FBXO44		-0.005840606	
GM8098		-0.00584301	
TMEM106A		-0.0058489	
ACTL10		-0.005857637	
ZSWIM3		-0.00586541	
CHCHD5		-0.00586566	
6720468P15RIK		-0.005866905	
PIGW		-0.005881092	
GM26756		-0.005884331	
HEMK1		-0.005889845	
PDK4		-0.005890584	
PARS2		-0.005892377	
HAND2		-0.005893106	
SLC28A1		-0.005893642	
KYAT1		-0.005893972	
GRK4		-0.005901543	
MAFA		-0.005905821	
PIGH		-0.005908608	
GM50017		-0.005910221	
ZDBF2		-0.005915143	
IQCD		-0.005920651	
GM47328		-0.005922436	
GM13620		-0.00592425	
KCND3		-0.005925768	
CPS1		-0.005928636	
LST1		-0.005933368	
GM49595		-0.005935446	
KRT25		-0.005947775	
GM32219		-0.005947775	
ADAMDEC1		-0.005947775	
GM49969		-0.005947775	
KCNA1		-0.005947775	
GM44709		-0.00594886	
MCRIP1		-0.00595703	
ZBTB49		-0.005961575	
FAM186B		-0.005968443	
TTC39AOS1		-0.005970504	
4930589L23RIK		-0.005971748	
GM15409		-0.005972894	
GM12273		-0.005974448	
IL7R		-0.005982951	
GM47113		-0.005996746	
SLC38A8		-0.006008821	
BBS12		-0.0060108	
GM15541		-0.006010832	
GM9888		-0.006012366	
RXFP1		-0.00601292	
TNNI3K		-0.00601292	
VMN2R78		-0.00601292	
GM28154		-0.00601298	
GM12524		-0.006015295	
AKNAOS		-0.006020684	
LEMD1		-0.006020716	
9530036O11RIK		-0.00603	
F2RL1		-0.00603279	
MIR124A-1HG		-0.006033238	
GM8369		-0.00603573	
PPP1R32		-0.006037247	
CCDC110		-0.006041072	
FER1L5		-0.006054274	
GM42477		-0.006062952	
SOX2		-0.006069093	
KIFC2		-0.006070023	
ACAD9		-0.006071562	
EPHA1		-0.006072573	
4933413L06RIK		-0.006078489	
DHRS7B		-0.006082907	
MYLPF		-0.006084321	
GRIN2D		-0.006084432	
ZC2HC1B		-0.006087206	
PHF11D		-0.006089839	
GM49519		-0.006093732	
GNAI1		-0.006095662	
GM13274		-0.006105082	
GM19385		-0.006105826	
GM45309		-0.006106798	
RCAN3		-0.006109706	
GM10941		-0.006118777	
GM16322		-0.0061216	
NXF2		-0.006128014	
PPP1R3B		-0.006130433	
GM44117		-0.006132657	
RHOX3H		-0.006137401	
ZFP647		-0.006142027	
GNG8		-0.006144256	
METTL18		-0.006155161	
GM47802		-0.00615887	
1700018A04RIK		-0.006164187	
WFDC21		-0.006165779	
GM13375		-0.006168444	
GBX2		-0.006175584	
GM9999		-0.006189214	
GCG		-0.006194797	
EEF1AKMT3		-0.006204148	
BC024386		-0.006211604	
UBA7		-0.0062129	
NAALAD2		-0.006214593	
IRF4		-0.006218508	
TRNP1		-0.006236256	
AGRP		-0.006238282	
E230025N22RIK		-0.006243626	
9330136K24RIK		-0.006244144	
SLC7A10		-0.006245314	
ARHGAP27OS2		-0.006245768	
GMPPB		-0.006247828	
CCDC152		-0.006262872	
GM49380		-0.006263502	
GM31342		-0.00626862	
SGTB		-0.006270485	
GM19510		-0.006271973	
1700102P08RIK		-0.006275355	
GM48791		-0.006288954	
HRC		-0.006291394	
TXK		-0.006292257	
CDC42EP5		-0.006302037	
ZFP523		-0.006307203	
ZFP791		-0.0063228	
BACH2IT1		-0.00632294	
GM37584		-0.006333408	
COL20A1		-0.006337413	
GM10578		-0.006368066	
GM48721		-0.006368706	
GM44081		-0.006376232	
ZFP977		-0.006387089	
GM30984		-0.006387988	
P2RX1		-0.006396014	
TRPM6		-0.006398401	
DHRS11		-0.006402941	
