NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		93	0.18498833	2.1002245	0.005882353	0.011384069	0.938	706	tags=39%, list=21%, signal=47%	
GOBP_RESPONSE_TO_ISCHEMIA	GOBP_RESPONSE_TO_ISCHEMIA		16	0.42716	2.0988076	0.0	0.011416649	0.938	1321	tags=81%, list=39%, signal=132%	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS		16	0.42754638	2.0963116	0.0019607844	0.01157263	0.938	1533	tags=88%, list=45%, signal=158%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION		19	0.4044909	2.0955694	0.001980198	0.011590963	0.939	1141	tags=74%, list=33%, signal=110%	
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS		215	0.12470295	2.0863447	0.00203666	0.012195203	0.947	1648	tags=60%, list=48%, signal=109%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		19	0.3972025	2.077066	0.007952286	0.012966885	0.954	1525	tags=84%, list=45%, signal=151%	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		20	0.38513118	2.0732176	0.0020491802	0.013222012	0.957	1252	tags=75%, list=37%, signal=118%	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		42	0.27821332	2.0716078	0.008316008	0.013288467	0.959	1499	tags=71%, list=44%, signal=126%	
GOBP_REGULATION_OF_DNA_REPAIR	GOBP_REGULATION_OF_DNA_REPAIR		18	0.40728197	2.0668523	0.0040899795	0.013729762	0.963	702	tags=61%, list=21%, signal=77%	
GOBP_ORGANELLE_LOCALIZATION	GOBP_ORGANELLE_LOCALIZATION		127	0.16057627	2.0658665	0.004040404	0.013744744	0.964	2105	tags=77%, list=62%, signal=194%	
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING		28	0.3322115	2.0626	0.0019157088	0.013979605	0.965	1678	tags=82%, list=49%, signal=160%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		69	0.21263266	2.0607793	0.0019880715	0.014058733	0.965	1959	tags=78%, list=57%, signal=180%	
GOBP_RESPONSE_TO_OXYGEN_LEVELS	GOBP_RESPONSE_TO_OXYGEN_LEVELS		106	0.17329735	2.0550928	0.0018939395	0.014460608	0.968	1229	tags=53%, list=36%, signal=80%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		28	0.32781184	2.0498478	0.006122449	0.014896798	0.971	1571	tags=79%, list=46%, signal=144%	
GOBP_RESPONSE_TO_PEPTIDE	GOBP_RESPONSE_TO_PEPTIDE		104	0.17017692	2.046873	0.0019267823	0.015111487	0.971	1930	tags=73%, list=57%, signal=163%	
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE		26	0.3384093	2.0413334	0.006342495	0.015558497	0.973	1872	tags=88%, list=55%, signal=194%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		36	0.29172012	2.0410306	0.004	0.015546086	0.974	1384	tags=69%, list=41%, signal=116%	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS		108	0.16863059	2.0397184	0.006342495	0.015589221	0.974	1559	tags=62%, list=46%, signal=111%	
GOBP_GOLGI_VESICLE_TRANSPORT	GOBP_GOLGI_VESICLE_TRANSPORT		54	0.24023905	2.0368686	0.00811359	0.015862362	0.975	1973	tags=81%, list=58%, signal=190%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS		119	0.16338854	2.0368664	0.001992032	0.015810356	0.975	1239	tags=52%, list=36%, signal=79%	
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE		16	0.4270864	2.0350046	0.0019230769	0.015962169	0.976	468	tags=56%, list=14%, signal=65%	
GOBP_PYRUVATE_METABOLIC_PROCESS	GOBP_PYRUVATE_METABOLIC_PROCESS		30	0.30656227	2.033144	0.009345794	0.016092507	0.976	1351	tags=70%, list=40%, signal=115%	
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS		31	0.31036225	2.0327744	0.003787879	0.016078442	0.976	821	tags=55%, list=24%, signal=72%	
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS		48	0.24961616	2.0311937	0.0020533882	0.016219914	0.977	1861	tags=79%, list=55%, signal=172%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION		185	0.13217455	2.0311224	0.004115226	0.016171731	0.977	1491	tags=56%, list=44%, signal=94%	
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY		217	0.12215297	2.0287743	0.0061099795	0.016345015	0.979	2015	tags=71%, list=59%, signal=161%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		17	0.41981915	2.0259824	0.0019607844	0.0165562	0.981	1384	tags=82%, list=41%, signal=138%	
GOBP_RESPONSE_TO_RADIATION	GOBP_RESPONSE_TO_RADIATION		71	0.20961556	2.024818	0.0039138943	0.016607458	0.982	1029	tags=51%, list=30%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		32	0.30712068	2.0200272	0.0037243948	0.016995626	0.983	1947	tags=88%, list=57%, signal=202%	
GOBP_RESPONSE_TO_HORMONE	GOBP_RESPONSE_TO_HORMONE		189	0.1286236	2.0197418	0.001984127	0.016974652	0.983	1968	tags=70%, list=58%, signal=156%	
GOBP_NUCLEOTIDE_PHOSPHORYLATION	GOBP_NUCLEOTIDE_PHOSPHORYLATION		28	0.32078502	2.0189865	0.006147541	0.016974071	0.983	1351	tags=71%, list=40%, signal=117%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		117	0.16060391	2.0131881	0.003984064	0.017492285	0.983	724	tags=37%, list=21%, signal=45%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		82	0.18470976	2.0088484	0.003921569	0.017902907	0.984	2547	tags=93%, list=75%, signal=356%	
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_STRESS		273	0.108037606	2.005472	0.007984032	0.018205209	0.984	1285	tags=48%, list=38%, signal=70%	
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS		22	0.3624434	2.0045462	0.0060728746	0.018229986	0.984	1097	tags=68%, list=32%, signal=100%	
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM		80	0.18913145	2.0034218	0.005586592	0.018282391	0.984	2355	tags=88%, list=69%, signal=276%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		65	0.21547654	2.0029712	0.0056603774	0.018273735	0.986	2113	tags=83%, list=62%, signal=214%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		36	0.2818988	1.993095	0.0060975607	0.01932929	0.989	1986	tags=86%, list=58%, signal=204%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH		210	0.12277481	1.9891952	0.00967118	0.01970239	0.991	1296	tags=50%, list=38%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		29	0.3058103	1.978298	0.002016129	0.020963434	0.991	1671	tags=79%, list=49%, signal=154%	
GOBP_REGULATION_OF_PROTEOLYSIS	GOBP_REGULATION_OF_PROTEOLYSIS		151	0.13951136	1.9780302	0.00203666	0.020923289	0.991	1985	tags=72%, list=58%, signal=163%	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		47	0.24248745	1.9764833	0.0062111802	0.021065837	0.991	1797	tags=77%, list=53%, signal=160%	
GOBP_NEGATIVE_REGULATION_OF_BINDING	GOBP_NEGATIVE_REGULATION_OF_BINDING		31	0.291429	1.973339	0.0	0.021398662	0.991	1986	tags=87%, list=58%, signal=206%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		15	0.42285663	1.9636155	0.0077220076	0.022601718	0.995	1065	tags=73%, list=31%, signal=106%	
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC		16	0.40537608	1.9634385	0.00407332	0.022553282	0.995	1395	tags=81%, list=41%, signal=137%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS		54	0.23023278	1.959194	0.0061601643	0.023039201	0.996	1817	tags=76%, list=53%, signal=160%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING		129	0.14988337	1.9572021	0.006521739	0.023275396	0.997	1544	tags=60%, list=45%, signal=105%	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		115	0.15779522	1.9553471	0.006302521	0.02352118	0.997	1378	tags=56%, list=40%, signal=90%	
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		87	0.18325143	1.9517614	0.014553014	0.023921398	0.997	1351	tags=57%, list=40%, signal=93%	
GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION		96	0.17143065	1.9512837	0.007843138	0.023931392	0.997	888	tags=43%, list=26%, signal=56%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		21	0.3500674	1.9503742	0.013972056	0.023991728	0.997	1737	tags=86%, list=51%, signal=173%	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION		21	0.35332435	1.9493867	0.0064102565	0.024040647	0.997	2051	tags=95%, list=60%, signal=237%	
GOBP_PROTEIN_TARGETING	GOBP_PROTEIN_TARGETING		67	0.20279503	1.9444261	0.0059405942	0.024678076	0.997	1409	tags=61%, list=41%, signal=102%	
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		80	0.18604864	1.9422996	0.0	0.025003146	0.997	1768	tags=70%, list=52%, signal=142%	
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS		18	0.37854686	1.9388734	0.009727626	0.02538907	0.997	1558	tags=83%, list=46%, signal=153%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		54	0.22737698	1.9327132	0.008298756	0.026245546	0.999	1953	tags=80%, list=57%, signal=183%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		24	0.32593194	1.9318755	0.01192843	0.026297877	0.999	2023	tags=92%, list=59%, signal=223%	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT		17	0.39435667	1.9303803	0.016913319	0.0264566	0.999	1872	tags=94%, list=55%, signal=207%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST		18	0.36640483	1.9289894	0.006	0.026546137	0.999	1220	tags=72%, list=36%, signal=112%	
GOBP_RESPONSE_TO_INTERLEUKIN_12	GOBP_RESPONSE_TO_INTERLEUKIN_12		15	0.4113793	1.9267175	0.008333334	0.026769651	0.999	1104	tags=73%, list=32%, signal=108%	
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY		46	0.24041528	1.9260187	0.0	0.026836226	0.999	1267	tags=61%, list=37%, signal=96%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II		173	0.13061084	1.925961	0.0020325202	0.026777958	0.999	1233	tags=49%, list=36%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS		19	0.35292932	1.9244108	0.010080645	0.026930152	0.999	1316	tags=74%, list=39%, signal=119%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		22	0.3405271	1.921564	0.012170386	0.02729659	0.999	1947	tags=91%, list=57%, signal=210%	
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		25	0.31859502	1.9215133	0.0040816325	0.027233483	0.999	1650	tags=80%, list=48%, signal=154%	
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	GOBP_CEREBELLAR_CORTEX_DEVELOPMENT		17	0.3857479	1.9205258	0.00998004	0.027352447	0.999	2102	tags=100%, list=62%, signal=259%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		21	0.3549388	1.9190006	0.010309278	0.027488876	0.999	1883	tags=90%, list=55%, signal=201%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		26	0.31817356	1.9156142	0.011811024	0.02791809	0.999	1678	tags=81%, list=49%, signal=158%	
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS		29	0.30471998	1.9073242	0.0061728396	0.02915925	0.999	1557	tags=76%, list=46%, signal=138%	
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS		75	0.18987817	1.9020177	0.016949153	0.029825566	0.999	1504	tags=63%, list=44%, signal=110%	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		21	0.34946373	1.9019138	0.005964215	0.029767266	0.999	1414	tags=76%, list=41%, signal=129%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE		78	0.18369663	1.8908412	0.008032128	0.031673808	0.999	1968	tags=76%, list=58%, signal=175%	
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		27	0.31007853	1.8900232	0.01026694	0.031716913	0.999	1098	tags=63%, list=32%, signal=92%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		43	0.24366848	1.8890225	0.012371134	0.03180965	0.999	1559	tags=70%, list=46%, signal=127%	
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION		18	0.37259042	1.8885357	0.008583691	0.031805146	0.999	1199	tags=72%, list=35%, signal=111%	
GOBP_ACTIN_FILAMENT_BASED_PROCESS	GOBP_ACTIN_FILAMENT_BASED_PROCESS		205	0.11671581	1.8868376	0.0019569471	0.03196621	0.999	2022	tags=70%, list=59%, signal=162%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		36	0.26626197	1.8799926	0.006048387	0.033156723	0.999	1944	tags=83%, list=57%, signal=192%	
GOBP_PROTEIN_IMPORT	GOBP_PROTEIN_IMPORT		30	0.28793976	1.8775367	0.009560229	0.033585235	0.999	1414	tags=70%, list=41%, signal=118%	
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		51	0.2176226	1.87226	0.012474013	0.034480345	1.0	1275	tags=59%, list=37%, signal=92%	
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT		61	0.2066199	1.8666401	0.0062111802	0.035387404	1.0	2048	tags=80%, list=60%, signal=197%	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	GOBP_APOPTOTIC_SIGNALING_PATHWAY		124	0.1442712	1.8624762	0.013618677	0.036197335	1.0	1809	tags=67%, list=53%, signal=137%	
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION		231	0.10918695	1.8619967	0.017374517	0.036208935	1.0	1986	tags=68%, list=58%, signal=153%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		43	0.23792009	1.8583124	0.014613778	0.036816645	1.0	1499	tags=67%, list=44%, signal=119%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		215	0.1136379	1.8570099	0.016	0.03693642	1.0	1985	tags=69%, list=58%, signal=154%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		45	0.23271972	1.856145	0.021321962	0.037037723	1.0	1263	tags=60%, list=37%, signal=94%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		48	0.22477713	1.852088	0.012170386	0.037787672	1.0	2229	tags=88%, list=65%, signal=249%	
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION		24	0.31487903	1.8465953	0.013752456	0.038795292	1.0	1065	tags=63%, list=31%, signal=90%	
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM		19	0.35260364	1.8460013	0.010460251	0.038830575	1.0	1856	tags=89%, list=54%, signal=195%	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS		168	0.12578695	1.8373994	0.016494846	0.04078841	1.0	1663	tags=61%, list=49%, signal=113%	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE		57	0.20928216	1.8360922	0.0057581575	0.04093966	1.0	2051	tags=81%, list=60%, signal=199%	
GOBP_RESPONSE_TO_IONIZING_RADIATION	GOBP_RESPONSE_TO_IONIZING_RADIATION		26	0.29923236	1.8352855	0.016393442	0.040966824	1.0	692	tags=50%, list=20%, signal=62%	
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN		43	0.23380029	1.8342859	0.018867925	0.041061968	1.0	1751	tags=74%, list=51%, signal=151%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		20	0.3361922	1.8271519	0.008032128	0.042610448	1.0	1930	tags=90%, list=57%, signal=206%	
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS		96	0.15642901	1.8258948	0.014056225	0.042779036	1.0	760	tags=38%, list=22%, signal=47%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		22	0.32835585	1.8256483	0.006060606	0.04273169	1.0	1678	tags=82%, list=49%, signal=160%	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		44	0.22463506	1.8166986	0.015968064	0.04451827	1.0	716	tags=43%, list=21%, signal=54%	
GOBP_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_REGULATION_OF_CELL_CYCLE_ARREST		21	0.32175148	1.8154061	0.015968064	0.0447127	1.0	1508	tags=76%, list=44%, signal=136%	
GOBP_CELL_AGING	GOBP_CELL_AGING		20	0.33267024	1.8093635	0.01010101	0.04612319	1.0	1430	tags=75%, list=42%, signal=128%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		15	0.38461846	1.8085536	0.016	0.046234235	1.0	1650	tags=87%, list=48%, signal=167%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	GOBP_REGULATION_OF_CELL_MORPHOGENESIS		74	0.18034612	1.8080083	0.012793177	0.04622253	1.0	2118	tags=80%, list=62%, signal=206%	
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE		142	0.13050666	1.7994599	0.016701462	0.04821524	1.0	1543	tags=58%, list=45%, signal=101%	
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		31	0.2704069	1.7985468	0.021825397	0.048317023	1.0	1947	tags=84%, list=57%, signal=193%	
GOBP_REGULATION_OF_DNA_BINDING	GOBP_REGULATION_OF_DNA_BINDING		26	0.29675683	1.7915059	0.017142856	0.05007652	1.0	1488	tags=73%, list=44%, signal=129%	
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		109	0.14798848	1.7911459	0.019880716	0.050038118	1.0	2015	tags=73%, list=59%, signal=173%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		42	0.23209164	1.7874799	0.019762846	0.050897896	1.0	1817	tags=76%, list=53%, signal=161%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		38	0.249731	1.7852825	0.01934236	0.05136038	1.0	1671	tags=74%, list=49%, signal=143%	
GOBP_MEMBRANE_DOCKING	GOBP_MEMBRANE_DOCKING		33	0.26637083	1.7852099	0.02357564	0.051239446	1.0	1374	tags=67%, list=40%, signal=111%	
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS		50	0.21592031	1.7849032	0.0139442235	0.05119862	1.0	1935	tags=78%, list=57%, signal=177%	
GOBP_AGING	GOBP_AGING		64	0.19252948	1.7830683	0.035416666	0.051517	1.0	1594	tags=66%, list=47%, signal=121%	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		62	0.19433291	1.7827886	0.0256917	0.051445916	1.0	724	tags=40%, list=21%, signal=50%	
GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION		24	0.30515394	1.7827445	0.01775148	0.051322628	1.0	1809	tags=83%, list=53%, signal=176%	
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		15	0.37843835	1.7793605	0.014056225	0.052084684	1.0	1671	tags=87%, list=49%, signal=169%	
GOBP_GENE_SILENCING	GOBP_GENE_SILENCING		31	0.274432	1.7774383	0.01632653	0.05249652	1.0	1493	tags=71%, list=44%, signal=125%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		50	0.21762712	1.7767206	0.02020202	0.05255973	1.0	1861	tags=76%, list=55%, signal=165%	
GOBP_PROTEIN_ACETYLATION	GOBP_PROTEIN_ACETYLATION		24	0.3052031	1.7749232	0.007797271	0.052894916	1.0	1240	tags=67%, list=36%, signal=104%	
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		56	0.20545028	1.7706194	0.026748972	0.053935274	1.0	1930	tags=77%, list=57%, signal=174%	
GOBP_REGULATION_OF_GENE_SILENCING	GOBP_REGULATION_OF_GENE_SILENCING		20	0.33856472	1.769984	0.026639344	0.054001603	1.0	1410	tags=75%, list=41%, signal=127%	
