Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NFYB 21822215 ChIP-Seq K562 Human	24/2000	0.030532725508216868	0.2962628521969168	0	0	1.5836460888324122	5.525271845153925	RAB3B;TGFB2;NEBL;MYOF;ARID5B;PHYHIPL;FMN2;LAMC1;PGD;PRKCZ;SLC7A1;TTLL7;CENPF;TCERG1L;PGBD5;DNAJC6;S100A6;CDK1;G2E3;HMCN1;CLSPN;KIF20B;SMPDL3B;TMPO
RACK7 27058665 Chip-Seq MCF-7 Human	24/2000	0.030532725508216868	0.2962628521969168	0	0	1.5836460888324122	5.525271845153925	CCT3;DDX39;HELLS;GALNT14;TGFB2;TXNRD1;IDH2;MYOF;CNPY1;NUCKS1;CABP1;KIF11;LAMC1;KSR2;BAZ1A;PGD;SLC7A1;CENPF;UBE2Q2;WNK2;S100A6;CDK1;CLSPN;SMPDL3B
P300 27058665 Chip-Seq ZR-75-30cells Human	24/2000	0.030532725508216868	0.2962628521969168	0	0	1.5836460888324122	5.525271845153925	AVEN;CCT3;GALNT14;UNC13A;TXNRD1;PLAUR;ARID5B;NUCKS1;KIF11;LAMC1;KSR2;BAZ1A;PGD;SOBP;SLC7A1;TTLL7;DNAJC6;PRC1;S100A6;CDK1;HMCN1;CLSPN;NCAPD3;LRP11
DROSHA 22980978 ChIP-Seq HELA Human	8/456	0.03157867351832925	0.3016977885366533	0	0	2.263188608776844	7.819935115941218	SPECC1;SRRM4;PEX5L;UNC13A;NIPAL2;CABP1;KSR2;PRKCZ
RNF2 18974828 ChIP-Seq MESCs Mouse	17/1302	0.03333844607269343	0.30329670961359095	0	0	1.7045936013834846	5.797397859588773	FBN2;GALNT14;TGFB2;NFIX;NEBL;NPNT;SOBP;TMEM163;NOL4;FOXP2;PTPRZ1;DPYSL5;WNK2;RSPO2;GPC3;RNF150;TOX
EZH2 18974828 ChIP-Seq MESCs Mouse	17/1302	0.03333844607269343	0.30329670961359095	0	0	1.7045936013834846	5.797397859588773	FBN2;GALNT14;TGFB2;NFIX;NEBL;NPNT;SOBP;TMEM163;NOL4;FOXP2;PTPRZ1;DPYSL5;WNK2;RSPO2;GPC3;RNF150;TOX
FOXP3 21729870 ChIP-Seq TREG Human	18/1404	0.03378179046801703	0.30329670961359095	0	0	1.675869584960494	5.677566895682208	RBM28;HSP90AB1;ARL6IP1;MDH1;PRMT1;HEATR1;ARID5B;NUCKS1;ZBTB11;PGD;WDR43;KIF15;EFTUD2;TRAPPC6A;EXOSC8;CDK1;PSMD1;CCT8
AR 21909140 ChIP-Seq LNCAP Human	6/298	0.03381596958140206	0.30329670961359095	0	0	2.5912947414935927	8.776254337623495	TPX2;ANLN;CDCA2;GSR;LAMC1;TMPO
MYC 20876797 ChIP-ChIP MEDULLOBLASTOMA Human	18/1406	0.034188034900082716	0.30329670961359095	0	0	1.673273412466496	5.648769499473935	GALNT14;NFIX;TNFAIP3;NAP1L1;CABP1;NPNT;PGD;GTF2F2;NOL4;FOXP2;TPX2;DIAPH3;PGBD5;PRC1;TOMM70A;ESD;SNRPF;MCTP2
SMAD3 21741376 ChIP-Seq EPCs Human	20/1613	0.03505445065594103	0.3066030120752025	0	0	1.6246610837306834	5.443999968223949	FBN2;AVEN;HELLS;RIC3;GALNT14;SRRM4;DUT;NEBL;TXNRD1;MYOF;VRK1;KSR2;SLC7A1;FOXP2;TTLL7;BRIP1;DIAPH3;TCERG1L;PGBD5;TOX
LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	22/1822	0.03563216504117807	0.30732742348016084	0	0	1.5861630695443645	5.289071123593496	FBN2;AVEN;TGFB2;VWF;MYOF;GSR;PREP;VRK1;FMN2;KIF11;PGD;SMC2;TTLL7;FRMD5;TCERG1L;DNAJC6;G2E3;PSMD1;HMCN1;RNF150;NAA15;MCTP2
TCF4 18268006 ChIP-ChIP LS174T Human	8/470	0.036738229159718666	0.3101659118686887	0	0	2.1930226636108987	7.245609596479554	TTLL7;CENPF;MYO1B;CDCP1;DPYSL5;HMCN1;LTBP1;RAD18
SMAD2 18955504 ChIP-ChIP HaCaT Human	23/1936	0.03745965119187062	0.3101659118686887	0	0	1.5617703432653773	5.1296204701808685	SPECC1;AVEN;DDX39;TGFB2;HSP90AB1;ANXA2;NEBL;ANXA3;TXNRD1;HEATR1;NUCKS1;LAMC1;SLC7A1;NFKB1;SMC2;BSPRY;NFKBIA;ANLN;UBE2Q2;NUSAP1;PGLS;RAD18;LRP11
SMAD3 18955504 ChIP-ChIP HaCaT Human	23/1936	0.03745965119187062	0.3101659118686887	0	0	1.5617703432653773	5.1296204701808685	SPECC1;AVEN;DDX39;TGFB2;HSP90AB1;ANXA2;NEBL;ANXA3;TXNRD1;HEATR1;NUCKS1;LAMC1;SLC7A1;NFKB1;SMC2;BSPRY;NFKBIA;ANLN;UBE2Q2;NUSAP1;PGLS;RAD18;LRP11
SUZ12 20075857 ChIP-Seq MESCs Mouse	45/4356	0.03804684326000839	0.31088275874296323	0	0	1.397307609243395	4.567710769286707	RAB3B;FBN2;GALNT14;NFIX;PREP;FMN2;SOBP;LTBP1;TMEM163;SLC7A1;NOL4;PGBD5;PTPRZ1;DPYSL5;UBE2Q2;EPCAM;NIPAL2;DNER;ME1;RSPO2;RNF150;CTNNA2;GALNT9;CADPS2;RIC3;ST14;TGFB2;LHFP;NEBL;BAZ1A;NPNT;MCC;FOXP2;BSPRY;GNAO1;EEPD1;FRMD5;MYO1B;EIF5;CDCP1;TCERG1L;DNAJC6;WNK2;ESRP1;TOX
MYC 18940864 ChIP-ChIP HL60 Human	11/746	0.03908527155724035	0.31522017710449685	0	0	1.9060680272108843	6.179490784279627	TTLL7;TCERG1;TRAPPC6A;CDCA2;ARL6IP1;ESD;ZBTB20;TNFAIP3;FMN2;PGD;KIF20B
CNOT3 19339689 ChIP-ChIP MESCs Mouse	19/1547	0.04280580827143907	0.34076750505122655	0	0	1.6034446206032003	5.052584645502876	HELLS;GALNT14;ST14;TOMM40;DDX46;NEBL;IDH2;PREP;PHYHIPL;PRKCZ;SLC7A1;NOL4;EFTUD2;NCL;DNER;EXOSC8;PGLS;NCAPD3;TMPO
DCP1A 22483619 ChIP-Seq HELA Human	11/759	0.04335045555402077	0.34076750505122655	0	0	1.8716666666666666	5.874109915528065	EFTUD2;NOP56;DUT;CDCA2;ARL6IP1;MDH1;CDK1;PSMD1;TK1;EZH2;KIF15
MYC 19079543 ChIP-ChIP MESCs Mouse	18/1458	0.04607276402630014	0.34388627620117007	0	0	1.6083041958041957	4.949609728130648	DDX39;HELLS;PRMT1;TXNRD1;HEATR1;ESCO2;DEK;SLC7A1;SYNCRIP;EIF5;NCL;WNK2;EXOSC8;CKS2;TK1;CCT8;SMPDL3B;ABCE1
HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	15/1156	0.046303853205236466	0.34388627620117007	0	0	1.6836348792815723	5.173018841944175	CCT3;HSP90AB1;ANXA2;TXNRD1;CNPY1;ARID5B;ESCO2;PGD;CENPF;CENPK;RNF150;TK1;CCT8;SMPDL3B;TMPO
SIN3B 21632747 ChIP-Seq MESCs Mouse	44/4302	0.04666807422215949	0.34388627620117007	0	0	1.3761205654113122	4.217389793634366	NFIX;HEATR1;GXYLT2;CABP1;KIF11;NOL4;WDR43;KIF15;SYNCRIP;PGBD5;PTPRZ1;DPYSL5;MIS18BP1;PGLS;GALNT9;TMPO;DDX39;RIC3;SRRM4;UNC13A;VWF;CNPY1;ARID5B;VRK1;NAP1L1;ZBTB11;KSR2;BSPRY;GNAO1;NFKBIA;PEX5L;TRAPPC6A;TCERG1L;DNAJC6;TOMM70A;CENPK;HNRNPD;CDK1;G2E3;CKS2;SCG3;SNRPF;KIF20B;LRP11
CLOCK 20551151 ChIP-Seq 293T Human	7/407	0.0469016241678539	0.34388627620117007	0	0	2.2089772727272727	6.758814330165946	NFKBIA;CCT3;EIF5;HSP90AB1;ANXA2;NCL;NAP1L1
RCOR3 21632747 ChIP-Seq MESCs Mouse	31/2851	0.04788533959726495	0.34388627620117007	0	0	1.439140752864157	4.373470867556516	HEATR1;PHYHIPL;GXYLT2;CABP1;LAMC1;SOBP;PRKCZ;TMEM163;SLC7A1;ESD;TK1;GALNT9;SRRM4;TGFB2;VWF;ARID5B;VRK1;NAP1L1;KSR2;NFKBIA;PEX5L;CENPF;MYO1B;TCERG1L;DNAJC6;HNRNPD;CDK1;SCG3;SNRPF;SMPDL3B;LRP11
RNF2 27304074 Chip-Seq ESCs Mouse	18/1467	0.048399945942021974	0.34388627620117007	0	0	1.597532901880728	4.837739525338354	CADPS2;RBM28;GALNT14;NFIX;PHYHIPL;CABP1;SOBP;TMEM163;NOL4;FOXP2;DPYSL5;WNK2;ESRP1;CENPK;CDK1;RSPO2;TOX;EZH2
SOX2 18692474 ChIP-Seq MEFs Mouse	23/1991	0.048861660472444106	0.34388627620117007	0	0	1.5134654471544715	4.568792327431357	TOP2A;CCT3;TCERG1;HELLS;HSP90AB1;TOMM40;PREP;PLAUR;ZBTB20;ARID5B;KIF11;GTF2F2;NFKBIA;TPX2;ANLN;SYNCRIP;TRAPPC6A;PTPRZ1;DNAJC6;PSMD1;PGLS;RAD18;EZH2
GF1B 26923725 Chip-Seq HPCs Mouse	20/1676	0.04896642435900479	0.34388627620117007	0	0	1.5574570870593072	4.69825687219309	SRRM4;MYOF;GSR;PREP;KIF11;KSR2;SLC7A1;TPX2;NEIL3;PEX5L;DPYSL5;DNAJC6;DNER;ME1;CKS2;SCG3;CLSPN;RNF150;MCTP2;TMPO
MYC 18358816 ChIP-ChIP MESCs Mouse	36/3413	0.04926032312506206	0.34388627620117007	0	0	1.4039253775540421	4.226708741679786	TOP2A;TCERG1;HSP90AB1;TOMM40;ARL6IP1;NUCKS1;KIF11;SMC4;KIF15;EFTUD2;BRIP1;DPYSL5;EXOSC8;NUSAP1;GPC3;TK1;PGLS;CCT8;CCT3;DDX39;TGFB2;DUT;PRMT1;SMC1A;GTF2F2;TPX2;ANLN;EIF5;PRC1;NCL;TOMM70A;CKS2;SMPDL3B;ABCE1;RAD18;EZH2
TET1 21490601 ChIP-Seq MESCs Mouse	23/1994	0.0495494145771425	0.34388627620117007	0	0	1.510908168442415	4.539953948691597	SRRM4;NFIX;ANXA2;GSR;PREP;ESCO2;NPNT;PUS7;MCC;SMC4;LTBP1;PRKCZ;EFTUD2;ANLN;CENPF;MYO1B;CDCP1;TCERG1L;DNAJC6;S100A6;SCG3;ABCE1;RAD18
FOXO3 22982991 ChIP-Seq MACROPHAGES Mouse	23/2000	0.05094611499276593	0.34388627620117007	0	0	1.5058168942842691	4.482796977731681	AVEN;NOP56;DDX46;ANXA2;IDH2;VRK1;LAMC1;SMC2;EFTUD2;TPX2;ANLN;CENPF;UBE2Q2;TOMM70A;CENPK;NUSAP1;ME1;G2E3;CKS2;NCAPD3;NAA15;ABCE1;EZH2
HNFA 21074721 ChIP-Seq CACO-2 Human	23/2000	0.05094611499276593	0.34388627620117007	0	0	1.5058168942842691	4.482796977731681	RAB3B;HELLS;TGFB2;NEBL;MYOF;ARID5B;PHYHIPL;FMN2;LAMC1;PGD;PRKCZ;TTLL7;CENPF;TCERG1L;PGBD5;DNAJC6;S100A6;CDK1;HMCN1;CLSPN;NCAPD3;KIF20B;SMPDL3B
NFYA 21822215 ChIP-Seq K562 Human	23/2000	0.05094611499276593	0.34388627620117007	0	0	1.5058168942842691	4.482796977731681	RAB3B;HELLS;SRRM4;TGFB2;NEBL;MYOF;ARID5B;PHYHIPL;FMN2;LAMC1;PGD;PRKCZ;TTLL7;CENPF;TCERG1L;PGBD5;DNAJC6;CDK1;G2E3;HMCN1;CLSPN;KIF20B;SMPDL3B
MTF2 20144788 ChIP-Seq MESCs Mouse	32/2981	0.05171004209266888	0.34528963590911155	0	0	1.4207417571585166	4.208383816866682	RAB3B;FBN2;AVEN;RBM28;GALNT14;NFIX;CABP1;SOBP;TMEM163;SLC7A1;NOL4;PGBD5;PTPRZ1;UBE2Q2;DNER;ME1;RSPO2;RNF150;PGLS;CADPS2;TGFB2;LHFP;NEBL;BAZ1A;NPNT;MCC;FOXP2;NFKB1;EIF5;TCERG1L;WNK2;TOX
HNF4A 19822575 ChIP-Seq HepG2 Human	59/6083	0.05227099201172591	0.3453221919072531	0	0	1.3265321068666511	3.915012390874259	RAB3B;TOP2A;RBM28;DDX46;ZBTB20;TNFAIP3;NUCKS1;LAMC1;SOBP;WDR43;EFTUD2;SYNCRIP;DPYSL5;ME1;PSMD1;TK1;NOMO1;CCT3;CADPS2;VWF;ANXA2;ARID5B;KSR2;BAZ1A;NPNT;GTF2F2;DNAJC6;SNRPF;KIF20B;SMPDL3B;CDCA2;NFIX;TOMM40;PHYHIPL;LTBP1;PRKCZ;TMEM163;BRIP1;ESD;GPC3;CLSPN;CCT8;ST14;TGFB2;LHFP;GSR;ZBTB11;NFKB1;GNAO1;NFKBIA;CS;TPX2;EEPD1;MYO1B;DIAPH3;WNK2;TOMM70A;RAD18;LRP11
EZH2 27304074 Chip-Seq ESCs Mouse	12/885	0.05421392443955021	0.3543878639680072	0	0	1.7496713485089601	5.099972657227036	FBN2;RBM28;GALNT14;NFIX;LHFP;ESRP1;RSPO2;RNF150;SOBP;TMEM163;NOL4;FOXP2
MYC 22102868 ChIP-Seq BL Human	11/797	0.05763792304670673	0.37284531470838417	0	0	1.7776335877862595	5.072609950566809	NFKBIA;DDX39;SYNCRIP;GALNT14;ST14;HSP90AB1;ESD;HNRNPD;NAP1L1;BAZ1A;PUS7
AUTS2 25519132 ChIP-Seq 293T-REX Human	13/1000	0.0605056962506442	0.3873612100170108	0	0	1.6777294011336565	4.706060775838361	FBN2;TCERG1;MCC;TMEM163;ANLN;SYNCRIP;TRAPPC6A;CDCP1;NUSAP1;ME1;G2E3;MCTP2;EZH2
TFEB 21752829 ChIP-Seq HELA Human	11/808	0.06229859626999988	0.3947696763639788	0	0	1.7520869928900042	4.863471783202406	CS;CCT3;DDX39;ANLN;EEPD1;NCL;TXNRD1;HEATR1;S100A6;HNRNPD;TNFAIP3
XRN2 22483619 ChIP-Seq HELA Human	18/1529	0.06676208852517124	0.41374302935782414	0	0	1.5268173256260615	4.132514152010018	NOP56;HSP90AB1;TOMM40;ARL6IP1;DDX46;MDH1;KIF11;SMC4;FOXP2;SMC2;ANLN;CENPH;NCL;CKS2;HMCN1;CLSPN;TK1;KIF20B
JARID2 20064375 ChIP-Seq MESCs Mouse	14/1117	0.06690329963815671	0.41374302935782414	0	0	1.617752450028062	4.3752228110003	FBN2;CADPS2;GALNT14;TGFB2;NFIX;BAZ1A;NPNT;MCC;SOBP;TMEM163;NOL4;EIF5;WNK2;RNF150
SMARCA4 20176728 ChIP-ChIP TSCs Mouse	14/1118	0.0672915393963611	0.41374302935782414	0	0	1.61620082815735	4.361674735356078	TOP2A;CCT3;ANXA2;NEBL;TXNRD1;PREP;PLAUR;ARID5B;CABP1;GTF2F2;BSPRY;PRC1;PSMD1;NOMO1
TCF7L2 21901280 ChIP-Seq H4IIE Rat	13/1023	0.06968345539618274	0.42424927255911254	0	0	1.6375234145036126	4.3620223578790895	NOP56;DUT;NFIX;TOMM40;PRMT1;ZBTB20;LAMC1;MCC;PRKCZ;CS;MYO1B;PTPRZ1;TOX
TRIM28 19339689 ChIP-ChIP MESCs Mouse	32/3072	0.07211291786377759	0.43122075480835487	0	0	1.3707874337005304	3.6045158304906577	FBN2;GALNT14;TOMM40;PREP;TNFAIP3;SMC4;PRKCZ;TMEM163;EFTUD2;DNER;EXOSC8;GPC3;PGLS;TMPO;SPECC1;TGFB2;UNC13A;LHFP;NEBL;TXNRD1;IDH2;GSR;NAP1L1;GTF2F2;ANLN;TRAPPC6A;DNAJC6;NCL;NCAPD3;ABCE1;RAD18;EZH2
EED 16625203 ChIP-ChIP MESCs Mouse	11/830	0.0723495160953051	0.43122075480835487	0	0	1.703052503052503	4.472635699832927	FBN2;GNAO1;TGFB2;NFIX;LHFP;NEBL;RNF150;NPNT;TOX;NOL4;FOXP2
SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	14/1134	0.07370969691036315	0.43122075480835487	0	0	1.5917517006802722	4.15068502731017	ANXA2;PLAUR;ARID5B;TNFAIP3;CABP1;DEK;MCC;CS;CENPF;CDCP1;DNAJC6;S100A6;TK1;EZH2
GATA3 20176728 ChIP-ChIP TSCs Mouse	11/834	0.07428272680415127	0.43122075480835487	0	0	1.6944187930336168	4.405280166032536	DDX39;ANLN;HSP90AB1;ARL6IP1;WNK2;PREP;PLAUR;ARID5B;TNFAIP3;LAMC1;SLC7A1
TP53 23651856 ChIP-Seq MEFs Mouse	33/3193	0.0743005165289758	0.43122075480835487	0	0	1.3607767998417721	3.537526228370795	HSP90AB1;NFIX;DDX46;ZBTB20;NUCKS1;CABP1;LTBP1;SLC7A1;WDR43;KIF15;BRIP1;DPYSL5;RNF150;CTNNA2;GALNT9;ST14;TGFB2;DUT;LHFP;PRMT1;TXNRD1;GSR;PLAUR;ARID5B;KSR2;FOXP2;FRMD5;EIF5;CDCP1;ESRP1;S100A6;MCTP2;RAD18
PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	3/122	0.07572696996781741	0.43543007731495015	0	0	3.146473779385172	8.119856020440286	NCL;TOMM70A;KIF15
HOXB7 26014856 ChIP-Seq BT474 Human	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	AVEN;TCERG1;SRRM4;ST14;HSP90AB1;MYOF;ESCO2;LAMC1;DEK;PUS7;GTF2F2;LTBP1;NFKBIA;TTLL7;TPX2;PEX5L;CDCP1;UBE2Q2;NIPAL2;ESRP1;DNER;SNRPF
KLF5 20875108 ChIP-Seq MESCs Mouse	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	AVEN;RBM28;RIC3;GALNT14;TXNRD1;MYOF;PLAUR;TNFAIP3;KIF11;KSR2;NPNT;LTBP1;NFKBIA;CS;EEPD1;UBE2Q2;WNK2;ESD;HNRNPD;CDK1;RNF150;RAD18
CRX 20693478 ChIP-Seq RETINA Mouse	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	TGFB2;MDH1;TXNRD1;PREP;ARID5B;PHYHIPL;TNFAIP3;NUCKS1;NAP1L1;FMN2;LAMC1;SOBP;TMEM163;CENPF;MYO1B;DNER;CDK1;PSMD1;HMCN1;SNRPF;TMPO;LRP11
CDX2 21074721 ChIP-Seq CACO-2 Mouse	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	RAB3B;HELLS;TGFB2;NEBL;MYOF;ARID5B;PHYHIPL;FMN2;KIF11;LAMC1;PGD;PRKCZ;TTLL7;CENPF;PGBD5;DNAJC6;S100A6;CDK1;HMCN1;CLSPN;KIF20B;SMPDL3B
RBPJ 21746931 ChIP-Seq IB4 Human	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	RAB3B;CCT3;GALNT14;TGFB2;HEATR1;NUCKS1;FMN2;LAMC1;PGD;LTBP1;PRKCZ;TMEM163;TTLL7;CENPF;PGBD5;DPYSL5;DNAJC6;EPCAM;S100A6;HMCN1;CLSPN;SMPDL3B
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	TGFB2;MDH1;TXNRD1;PREP;ARID5B;PHYHIPL;TNFAIP3;NUCKS1;FMN2;LAMC1;BAZ1A;TMEM163;BRIP1;CENPF;MYO1B;DNER;CDK1;PSMD1;HMCN1;SNRPF;TMPO;LRP11
MAF 26560356 Chip-Seq TH1 Human	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	DUT;ANXA2;ANXA3;PRMT1;TXNRD1;ARID5B;NUCKS1;KIF11;BAZ1A;DEK;PGD;GTF2F2;BSPRY;NFKBIA;SYNCRIP;EIF5;S100A6;CLSPN;PGLS;CCT8;NCAPD3;KIF20B
KLF6 26769127 Chip-Seq PDAC-Cell line Human	22/2000	0.08144841367447415	0.4360298697573143	0	0	1.4291814273555876	3.5840803463274353	AVEN;ST14;TGFB2;TOMM40;TXNRD1;MYOF;ARID5B;NUCKS1;KIF11;LAMC1;BAZ1A;DEK;PGD;LTBP1;BRIP1;CENPF;MYO1B;EIF5;S100A6;CLSPN;KIF20B;SMPDL3B
TDRD3 21172665 ChIP-Seq MCF-7 Human	9/655	0.08307132298585482	0.4396551649968105	0	0	1.7591759002770082	4.376927673662379	NOP56;SYNCRIP;SRRM4;BRIP1;CENPF;DIAPH3;KSR2;NOMO1;EZH2
ISL1 27105846 Chip-Seq CPCs Mouse	18/1576	0.08354156114271118	0.4396551649968105	0	0	1.4769607799132831	3.666423734951252	FBN2;AVEN;TGFB2;DUT;MYOF;PREP;ARID5B;NFKB1;SMC2;EEPD1;TCERG1L;UBE2Q2;TOMM70A;DNER;ME1;GPC3;HMCN1;TOX
RUNX1 26923725 Chip-Seq HPCs Mouse	11/859	0.0871111064847119	0.4545882111513117	0	0	1.642303459119497	4.008158013357708	PEX5L;VWF;EPCAM;HNRNPD;CKS2;CLSPN;RNF150;SMPDL3B;MCTP2;NFKB1;TMPO
LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	7/473	0.08830469232276011	0.4569767827702836	0	0	1.8896800624268435	4.586181764318803	TTLL7;LHFP;TOMM70A;ESD;HNRNPD;KIF11;RNF150
POU3F2 20337985 ChIP-ChIP 501MEL Human	19/1702	0.09095479582119324	0.46112385178422327	0	0	1.4434485702091335	3.460512985804844	CADPS2;HELLS;NEBL;PHYHIPL;BAZ1A;SMC4;SLC7A1;FOXP2;ANLN;DIAPH3;UBE2Q2;DNER;EXOSC8;CKS2;SCG3;PGLS;TOX;MCTP2;TMPO
CRX 20693478 ChIP-Seq ADULT RETINA Mouse	9/668	0.09110457887620962	0.46112385178422327	0	0	1.7233048478556026	4.128602787935602	FBN2;TCERG1;NEIL3;TOMM40;MDH1;PGD;MCC;SMC1A;NOMO1
SOX2 16153702 ChIP-ChIP HESCs Human	15/1278	0.09133370977368674	0.46112385178422327	0	0	1.511079295870888	3.616368371908211	TOP2A;AVEN;DDX39;HELLS;NFIX;NEBL;TXNRD1;KIF11;NOL4;KIF15;BRIP1;PEX5L;DIAPH3;NUSAP1;SCG3
KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	7/479	0.09285515477892554	0.46502460578800614	0	0	1.8650808936825887	4.432764757900773	CENPF;DDX46;MDH1;TOMM70A;NUSAP1;SMC2;KIF15
VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human	7/483	0.09596091938305464	0.4754356784570805	0	0	1.849025974025974	4.333773445324021	SRRM4;BRIP1;PEX5L;DPYSL5;S100A6;TNFAIP3;NPNT
HOXB4 20404135 ChIP-ChIP EML Mouse	20/1824	0.09646521012172647	0.4754356784570805	0	0	1.4180465789184005	3.316205233056553	TOP2A;CCT3;DDX39;TCERG1;CDCA2;TOMM40;HEATR1;PLAUR;ARID5B;TNFAIP3;NUCKS1;CABP1;CS;SYNCRIP;TRAPPC6A;DNER;CKS2;CLSPN;CCT8;RAD18
PRDM14 20953172 ChIP-Seq ESCs Human	19/1723	0.09946899911794517	0.48495170344064875	0	0	1.4240106129736163	3.286487265806154	SRRM4;UNC13A;NEBL;ARID5B;TNFAIP3;VRK1;PUS7;LTBP1;SLC7A1;SMC2;TTLL7;TPX2;ANLN;MYO1B;PGBD5;G2E3;CTNNA2;TOX;MCTP2
E2F1 17053090 ChIP-ChIP MCF-7 Human	19/1726	0.10072582355794313	0.48495170344064875	0	0	1.421272803782272	3.262322895795634	DDX39;RIC3;DUT;NFIX;VWF;TXNRD1;VRK1;KSR2;GTF2F2;SLC7A1;BRIP1;TRAPPC6A;DIAPH3;ESD;GPC3;SNRPF;TK1;MCTP2;TMPO
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human	21/1946	0.10164126986152018	0.48495170344064875	0	0	1.395896103896104	3.1914451168914857	SRRM4;NFIX;ARID5B;TNFAIP3;VRK1;FMN2;PRKCZ;TTLL7;EEPD1;PEX5L;MYO1B;PGBD5;PTPRZ1;DPYSL5;UBE2Q2;HNRNPD;HMCN1;TOX;MCTP2;TMPO;EZH2
NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	8/588	0.10303758621276189	0.48495170344064875	0	0	1.7362181654270903	3.945836080561096	NFKBIA;PRMT1;NCL;CDK1;TNFAIP3;LAMC1;PRKCZ;NFKB1
EGR1 19374776 ChIP-ChIP THP-1 Human	2/68	0.10407092783207296	0.48495170344064875	0	0	3.7684391080617496	8.526781651392326	TCERG1;PLAUR
RUNX1 26923725 Chip-Seq MACROPHAGESS Mouse	2/69	0.10663396696214505	0.48495170344064875	0	0	3.7120060076973624	8.308780446257508	ESD;MCTP2
TRP63 18441228 ChIP-ChIP KERATINOCYTES Mouse	3/143	0.10872802676107778	0.48495170344064875	0	0	2.671654611211573	5.928149597694403	TPX2;PLAUR;TK1
SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	26/2522	0.11001973663063884	0.48495170344064875	0	0	1.3381944444444445	2.9535229436435917	FBN2;AVEN;ZBTB20;PHYHIPL;LAMC1;LTBP1;PRKCZ;TMEM163;NOL4;PTPRZ1;MIS18BP1;NIPAL2;CTNNA2;SPECC1;HELLS;TGFB2;LHFP;VRK1;MCC;NFKBIA;NEIL3;TCERG1L;G2E3;TOX;KIF20B;MCTP2
CEBPD 23245923 ChIP-Seq MEFs Mouse	7/504	0.11320055598400015	0.48495170344064875	0	0	1.7689775013718676	3.8538841274365523	TTLL7;ARL6IP1;ZBTB20;LAMC1;RNF150;KIF20B;MCTP2
PKCTHETA 26484144 Chip-Seq BREAST Human	7/506	0.11492315274449173	0.48495170344064875	0	0	1.7617052286390964	3.811434483203487	BRIP1;EIF5;PRMT1;DNAJC6;ESRP1;NCAPD3;WDR43
Nerf2 26677805 Chip-Seq MACROPHAGESS Mouse	15/1331	0.11748984249987766	0.48495170344064875	0	0	1.446085064745805	3.096651468470878	CADPS2;VWF;ANXA3;TXNRD1;MYOF;GSR;PREP;ZBTB20;ARID5B;TNFAIP3;NAP1L1;BAZ1A;PGD;NFKBIA;ESD
BRD4 25478319 ChIP-Seq HGPS Human	24/2326	0.12110352233121736	0.48495170344064875	0	0	1.334567846429953	2.8174189159906917	TOP2A;DUT;NFIX;MYOF;ZBTB20;ARID5B;FMN2;PGD;LTBP1;SLC7A1;NFKBIA;SYNCRIP;NEIL3;BRIP1;MYO1B;NIPAL2;SCG5;S100A6;PSMD1;SNRPF;CCT8;TOX;KIF20B;RAD18
NR3C1 23031785 ChIP-Seq PC12 Mouse	11/918	0.1225055455175625	0.48495170344064875	0	0	1.530701947813304	3.213860249064197	SPECC1;NFKBIA;GALNT14;PEX5L;NFIX;PTPRZ1;MDH1;CENPK;S100A6;ZBTB20;PHYHIPL
STAT3 18555785 ChIP-Seq MESCs Mouse	21/1997	0.12334889442329175	0.48495170344064875	0	0	1.3559969635627531	2.837746914536131	DDX39;HELLS;SRRM4;VWF;NEBL;ANXA3;MYOF;CNPY1;ARID5B;PHYHIPL;CABP1;LAMC1;SLC7A1;NFKB1;ANLN;PEX5L;G2E3;TOX;GALNT9;TMPO;EZH2
