Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MYB 26560356 Chip-Seq TH2 Human	7/2000	0.0993038656424491	0.4425125210353643	0	0	1.912283902750536	4.416555024401381	TUBA1B;SIVA1;STMN1;DEK;ENO1;HMGB1;SMC2
KDM2B 26808549 Chip-Seq DND41 Human	7/2000	0.0993038656424491	0.4425125210353643	0	0	1.912283902750536	4.416555024401381	SET;STMN1;NME2;PHGDH;ENO1;HMGB1;GALK1
KDM2B 26808549 Chip-Seq JURKAT Human	7/2000	0.0993038656424491	0.4425125210353643	0	0	1.912283902750536	4.416555024401381	SET;PHGDH;ENO1;HMGB1;MKI67;GALK1;S100A10
ZFP281 18757296 ChIP-ChIP E14 Mouse	7/2004	0.10011214829507291	0.4425125210353643	0	0	1.9080287097312636	4.391259841354816	SET;TUBB5;CDKN2A;ATAD2;STMN1;ENO1;CKS1B
ZFP281 18358816 ChIP-ChIP MESCs Mouse	3/578	0.10828988530244824	0.4746706639090648	0	0	2.7334900117508814	6.0763939209417925	SET;TUBB5;CDKN2A
WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse	6/1663	0.11103168489261388	0.4809935339373418	0	0	1.9492704746352374	4.284378901654812	RFC5;TUBB5;SIVA1;ANXA5;PHGDH;DEK
CIITA 18437201 ChIP-ChIP Raji B and iDC Human	1/59	0.11156123790942149	0.4809935339373418	0	0	8.79840848806366	19.296507780647605	ENO1
EOMES 21245162 ChIP-Seq HESCs Human	4/932	0.11439525798044749	0.48419730788899595	0	0	2.278735632183908	4.9405168164584365	MCM7;CDKN2A;ENO1;SMC4
DMRT1 23473982 ChIP-Seq TESTES Mouse	7/2072	0.11442656214192175	0.48419730788899595	0	0	1.8382126348228043	3.984917864770017	NPM1;ATAD2;ENO1;HMGB1;MKI67;LSM2;CKS1B
FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	3/594	0.11506590016373477	0.48419730788899595	0	0	2.6572918095760736	5.745729932311118	ENO1;MKI67;DCTPP1
NR0B1 18358816 ChIP-ChIP MESCs Mouse	6/1691	0.11783619041855194	0.49191933460443116	0	0	1.913946587537092	4.092897905264836	SET;GMNN;STMN1;ENO1;TK1;GCAT
SOX9 22984422 ChIP-ChIP TESTIS Rat	1/64	0.12043710813779931	0.49545891440091894	0	0	8.098087098087099	17.140634549439007	MCM7
SOX9 26525672 Chip-Seq HEART Mouse	6/1702	0.12056794875155442	0.49545891440091894	0	0	1.9003884572697003	4.0203512079438415	TOP2A;TUBB5;ATAD2;HIST1H2AE;ENO1;TK1
POU5F1 18347094 ChIP-ChIP MESCs Mouse	7/2109	0.12266540238782772	0.5001705554728479	0	0	1.8021220770982902	3.781383628709192	RFC5;SET;CDKN2A;STMN1;ENO1;HIST1H4D;HIST1H1B
EGR1 19374776 ChIP-ChIP THP-1 Human	1/68	0.12747550064045512	0.5157854872067645	0	0	7.6130884041331806	15.681676145301799	NPM1
TCF3 18692474 ChIP-Seq MESCs Mouse	5/1351	0.13027326533434969	0.5200837416124241	0	0	1.9755890469114838	4.026489511414732	RFC5;SET;ENO1;HIST1H4D;HIST1H1B
LMO2 20887958 ChIP-Seq HPC-7 Mouse	6/1741	0.13051531158334598	0.5200837416124241	0	0	1.8537040176301067	3.7746321090343193	TUBA1B;GMNN;MKI67;DCTPP1;HIST1H1B;SMC2
SOX9 24532713 ChIP-Seq HFSC Mouse	5/1384	0.1402229816704729	0.5545660778847274	0	0	1.924893815394178	3.7814950876766935	NT5DC2;ANXA5;BIRC5;ENO1;TK1
TCF3 18467660 ChIP-ChIP MESCs Mouse	5/1388	0.14145223856334543	0.5552528170471619	0	0	1.9189133353992356	3.7529975674328404	RANBP1;CDKN2A;EXOSC8;STMN1;DEK
FOXP3 21729870 ChIP-Seq TREG Human	5/1404	0.1464184852485723	0.5704898017833261	0	0	1.8953334014091698	3.6414783256261236	ATAD2;EXOSC8;RPS2;DCTPP1;HIST1H4D
VDR 23849224 ChIP-Seq CD4+ Human	7/2231	0.1520056998662368	0.587904398012063	0	0	1.6916285153695225	3.1867528268561673	RANBP1;NPM1;HIST1H2AE;DCTPP1;HIST1H4D;CKS1B;SMC2
TET1 21451524 ChIP-Seq MESCs Mouse	6/1839	0.15725198108482855	0.6037557813913855	0	0	1.7451622220082796	3.22838569054845	TUBA1B;NME2;TK1;RPL8;SMC4;CKS1B
YY1 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse	5/1466	0.1663814612278967	0.6068778852557495	0	0	1.8088393468270265	3.2441030243599545	TUBA1B;RFC4;ERH;DEK;SMC4
TBX5 21415370 ChIP-Seq HL-1 Mouse	7/2296	0.16893991337577988	0.6068778852557495	0	0	1.6375683439903623	2.911943957564052	TUBB5;ATAD2;GMNN;BIRC5;GCAT;CKS1B;SMC2
YAP1 20516196 ChIP-Seq MESCs Mouse	7/2329	0.1778646833602819	0.6068778852557495	0	0	1.611280766319526	2.782250420525857	TUBB5;ANXA5;BIRC5;MKI67;RPL8;HIST1H1B;SMC2
SMARCA4 20176728 ChIP-ChIP TSCs Mouse	4/1118	0.18310210399943552	0.6068778852557495	0	0	1.8797127468581687	3.191209639483322	TOP2A;ANXA5;ENO1;S100A10
SMAD2 18955504 ChIP-ChIP HaCaT Human	6/1936	0.18600062747355284	0.6068778852557495	0	0	1.648582749161841	2.772924809080986	ATAD2;NME2;HIST1H2AE;ERH;SMC2;S100A10
SMAD3 18955504 ChIP-ChIP HaCaT Human	6/1936	0.18600062747355284	0.6068778852557495	0	0	1.648582749161841	2.772924809080986	ATAD2;NME2;HIST1H2AE;ERH;SMC2;S100A10
TCF3 18692474 ChIP-Seq MEFs Mouse	3/745	0.18602416708042974	0.6068778852557495	0	0	2.100021854738836	3.531981991674763	SET;ENO1;HIST1H1B
MYC 18940864 ChIP-ChIP HL60 Human	3/746	0.18652952539719775	0.6068778852557495	0	0	2.0970863191589975	3.521355499500716	MCM7;GMNN;GCAT
POU5F1 18358816 ChIP-ChIP MESCs Mouse	3/753	0.1900777181333316	0.6068778852557495	0	0	2.076756756756757	3.448085446200382	SET;GCAT;HIST1H1B
POU5F1 16518401 ChIP-PET MESCs Mouse	5/1550	0.19511608886973572	0.6068778852557495	0	0	1.7027276930189552	2.7825304574100094	TOP2A;RANBP1;ENO1;LSM2;GALK1
CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat	7/2393	0.1957702644118442	0.6068778852557495	0	0	1.5623714089766059	2.547936272609977	NPM1;RFC4;MCM7;ATAD2;HMGB1;DCTPP1;LSM2
MITF 21258399 ChIP-Seq MELANOMA Human	14/5578	0.20172639789611332	0.6068778852557495	0	0	1.393186971188409	2.2302735625364933	NPM1;SET;SIVA1;ANXA5;GMNN;NME2;ENO1;RPL8;LSM2;TUBA1B;STMN1;ERH;PHGDH;GALK1
TET1 21490601 ChIP-Seq MESCs Mouse	6/1994	0.2041760969265016	0.6068778852557495	0	0	1.5953367262397917	2.5346270188147866	SET;CDKN2A;ATAD2;ANXA5;SMC4;GCAT
OLIG2 26023283 ChIP-Seq AINV15 Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBB5;MCM7;NT5DC2;BIRC5;TK1;RPL8
POU3F1 26484290 ChIP-Seq ESCss Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RFC5;NPM1;STMN1;HIST1H4D;GCAT;SMC2
RARA 24833708 ChIP-Seq LIVER Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RANBP1;SET;MCM7;BIRC5;LSM2;S100A10
GATA6 25053715 ChIP-Seq YYC3 Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	EXOSC8;PHGDH;ENO1;MKI67;CKS1B;S100A10
ELK3 25401928 ChIP-Seq HUVEC Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;NME2;ENO1;MKI67;CKS1B;S100A10
CEBPB 20513432 ChIP-Seq MACROPHAGES Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TOP2A;SET;ATAD2;BIRC5;PHGDH;DEK
DPY 21335234 ChIP-Seq ESCs Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;TK1;RPL8;DCTPP1;HIST1H4D;GALK1
FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RFC4;MCM7;SIVA1;ATAD2;GMNN;TK1
CTCF 21964334 ChIP-Seq BJAB-B Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;SIVA1;NME2;ENO1;GALK1;S100A10
TBX20 22080862 ChIP-Seq HEART Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBB5;SIVA1;ANXA5;BIRC5;DEK;RPL8
CEBPB 22108803 ChIP-Seq LS180 Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RANBP1;RFC4;GMNN;STMN1;ERH;DEK
TBX20 22328084 ChIP-Seq HEART Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBB5;SIVA1;ANXA5;BIRC5;DEK;RPL8
SA1 22415368 ChIP-Seq MEFs Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RFC4;TUBB5;BIRC5;ERH;DCTPP1;LSM2
NCOR 22424771 ChIP-Seq 293T Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	ATAD2;GMNN;EXOSC8;BIRC5;ENO1;DCTPP1
CSB 26484114 Chip-Seq FIBROBLAST Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	ANXA5;ENO1;RPS2;GALK1;CKS1B;S100A10
CTCF 26484167 Chip-Seq Bcells Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RFC4;EXOSC8;STMN1;BIRC5;ERH;LSM2
MAF 26560356 Chip-Seq TH2 Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	NT5DC2;STMN1;ENO1;HMGB1;CKS1B;S100A10
CREB1 26743006 Chip-Seq LNCaP-abl Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;STMN1;PHGDH;ENO1;HMGB1;MKI67
FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;RFC4;ENO1;LSM2;GALK1;CKS1B
SPI1 26923725 Chip-Seq HPCs Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;NME2;HMGB1;SMC4;GCAT;LSM2
SPI1 26923725 Chip-Seq MACROPHAGESS Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;EXOSC8;DCTPP1;SMC4;GCAT;LSM2
RACK7 27058665 Chip-Seq MCF-7 Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	NT5DC2;NME2;PHGDH;ENO1;CKS1B;S100A10
P300 27058665 Chip-Seq ZR-75-30cells Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	STMN1;NME2;PHGDH;ENO1;HMGB1;MKI67
ATF3 27146783 Chip-Seq COLON Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;NME2;PHGDH;DCTPP1;CKS1B;S100A10
SA1 27219007 Chip-Seq ERYTHROID Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TUBA1B;SIVA1;STMN1;ENO1;GCAT;CKS1B
BCL6 27268052 Chip-Seq Bcells Human	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	TOP2A;SET;GMNN;DEK;GALK1;S100A10
RING1B 27294783 Chip-Seq NPCs Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	NPM1;SET;CDKN2A;ANXA5;NME2;DCTPP1
RARB 27405468 Chip-Seq BRAIN Mouse	6/2000	0.2060953896082858	0.6068778852557495	0	0	1.5900053100477904	2.5112800827957624	RFC5;NPM1;TUBA1B;CDKN2A;HMGB1;HIST1H4D
SOX2 18358816 ChIP-ChIP MESCs Mouse	3/785	0.20652308262505545	0.6068778852557495	0	0	1.9884564871777148	3.1364781049086465	STMN1;ENO1;HIST1H1B
CEBPB 20176806 ChIP-Seq THIOMACROPHAGE Mouse	5/1588	0.20869121684227715	0.6098421114390987	0	0	1.6584243299341215	2.598584337728807	TUBA1B;SET;NME2;PHGDH;HMGB1
RAD21 21589869 ChIP-Seq MESCs Mouse	6/2036	0.21775712559127744	0.622271689094569	0	0	1.5586786438713416	2.37601066432294	NPM1;TUBA1B;TUBB5;STMN1;PHGDH;DCTPP1
ASXL1 24218140 ChIP-Seq BMDM Mouse	3/807	0.21802474383467696	0.622271689094569	0	0	1.9318273497377976	2.942456489051517	SET;TUBB5;LSM2
TFEB 21752829 ChIP-Seq HELA Human	3/808	0.2185510072090552	0.622271689094569	0	0	1.9293268423703207	2.93399649379568	NPM1;GMNN;STMN1
GATA4 21415370 ChIP-Seq HL-1 Mouse	6/2039	0.2187399517623205	0.622271689094569	0	0	1.5561181678770868	2.365099949029023	RANBP1;TUBB5;MCM7;ATAD2;PHGDH;MKI67
CDKN2AIP 20523734 ChIP-Seq CORTICAL Neurons	1/123	0.21885981460550433	0.622271689094569	0	0	4.169398907103825	6.334667283464681	NPM1
ESR1 17901129 ChIP-ChIP LIVER Mouse	2/444	0.22260009201372266	0.6295034860173018	0	0	2.3241247916170518	3.491714948074057	BIRC5;GCAT
DMRT1 21621532 ChIP-ChIP FETAL Ovary	1/132	0.23289678000570668	0.6524659219298804	0	0	3.8811900567625757	5.655514623042259	CKS1B
PPARG 20176806 ChIP-Seq THIOMACROPHAGE Mouse	3/837	0.23393216606508027	0.6524659219298804	0	0	1.8594205716507874	2.701225065801715	GMNN;STMN1;PHGDH
ELF1 17652178 ChIP-ChIP JURKAT Human	1/133	0.23444117727138286	0.6524659219298804	0	0	3.8515928515928515	5.586930189934446	ERH
YY1 21170310 ChIP-Seq MESCs Mouse	2/464	0.23741135813605221	0.6572546019977025	0	0	2.221234905445432	3.1940490638601498	NPM1;SET
CHD7 19251738 ChIP-ChIP MESCs Mouse	1/141	0.24668769857547493	0.6793598400560199	0	0	3.63003663003663	5.080715866323619	HMGB1
POU3F2 20337985 ChIP-ChIP 501MEL Human	5/1702	0.2512508822111426	0.6883227293909429	0	0	1.5374189746611668	2.1236419159839994	CDKN2A;ANXA5;GMNN;EXOSC8;SMC4
VDR 24763502 ChIP-Seq THP-1 Human	4/1288	0.25547388441063934	0.6962656124352139	0	0	1.6161301488404292	2.205427908237115	TUBA1B;RPL8;SMC4;CKS1B
EOMES 20176728 ChIP-ChIP TSCs Mouse	5/1744	0.2675209354083693	0.7253402681690838	0	0	1.4968372627947095	1.973665928037102	ERH;ENO1;SMC4;LSM2;S100A10
TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse	3/912	0.274582958509163	0.7406699291067679	0	0	1.6993131745606993	2.1963654165807394	NME2;ENO1;S100A10
PPARD 23208498 ChIP-Seq MDA-MB-231 Human	2/516	0.2761473065445747	0.7410892002165627	0	0	1.991193938152775	2.562309848685654	RFC5;BIRC5
TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	7/2667	0.28005973382829696	0.7477737055516964	0	0	1.379585326953748	1.7558704854813603	RFC5;TUBB5;NT5DC2;ANXA5;RPL8;SMC4;HIST1H1B
NR1I2 20693526 ChIP-Seq LIVER Mouse	3/939	0.2894404105727425	0.7689174543498108	0	0	1.6479556479556479	2.0431450344664657	EXOSC8;DEK;LSM2
EGR1 23403033 ChIP-Seq LIVER Mouse	3/944	0.2922009074639176	0.7723501373166867	0	0	1.6387684177269723	2.0161991929215324	TUBA1B;HIST1H2AE;HIST1H1B
HOXB4 20404135 ChIP-ChIP EML Mouse	5/1824	0.29919960689349556	0.7794553743634507	0	0	1.4247231602921542	1.7191341470379493	TOP2A;TUBB5;HIST1H2AE;PHGDH;LSM2
SPI1 23127762 ChIP-Seq K562 Human	4/1389	0.30119291371129514	0.7794553743634507	0	0	1.4901724829522665	1.7882134024664065	RFC5;RANBP1;MCM7;LSM2
TP53 23651856 ChIP-Seq MEFs Mouse	8/3193	0.30205815797227614	0.7794553743634507	0	0	1.316718995290424	1.5762913215031944	TUBB5;MCM7;SIVA1;ANXA5;NME2;BIRC5;HIST1H4D;HIST1H1B
TP63 19390658 ChIP-ChIP HaCaT Human	1/179	0.30229828207251697	0.7794553743634507	0	0	2.8496110630942093	3.409106720007189	ENO1
THRA 23701648 ChIP-Seq CEREBELLUM Mouse	1/179	0.30229828207251697	0.7794553743634507	0	0	2.8496110630942093	3.409106720007189	SIVA1
PPARG 20176806 ChIP-Seq MACROPHAGES Mouse	4/1408	0.3099352392074448	0.795248467429834	0	0	1.468502690724913	1.7201921704203025	GMNN;STMN1;PHGDH;MKI67
POU5F1 18700969 ChIP-ChIP MESCs Mouse	2/567	0.314123034058312	0.7964295558238963	0	0	1.806707033069399	2.092113521609137	SET;ENO1
CTNNB1 20460455 ChIP-Seq HCT116 Human	3/988	0.31658123578648867	0.7964295558238963	0	0	1.5619426533132117	1.7965080178949495	RANBP1;DEK;CKS1B
STAT3 1855785 ChIP-Seq MESCs Mouse	2/572	0.3178315216621431	0.7964295558238963	0	0	1.7903970452446907	2.0522136851164583	RFC5;TUBB5
GFI1B 20887958 ChIP-Seq HPC-7 Mouse	5/1871	0.3181477342680967	0.7964295558238963	0	0	1.3852396263971827	1.5864310414126213	STMN1;BIRC5;GCAT;HIST1H1B;LSM2
PAX6 23342162 ChIP-ChIP BETA-FORBRAIN-LENS Mouse	3/1001	0.32380529594347185	0.7964295558238963	0	0	1.5405405405405406	1.7371333591754161	NT5DC2;HIST1H1B;SMC2
IRF1 19129219 ChIP-ChIP H3396 Human	1/196	0.3258611264762288	0.7964295558238963	0	0	2.598948060486522	2.9141588271032455	MCM7
SALL4 18804426 ChIP-ChIP XEN Mouse	3/1005	0.32602916053415104	0.7964295558238963	0	0	1.5340670011328694	1.7193338983150146	CDKN2A;STMN1;DEK
NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	2/588	0.32967136976795103	0.7964295558238963	0	0	1.7400754445841566	1.9308903253801226	NME2;BIRC5
SMAD3 22036565 ChIP-Seq ESCs Mouse	3/1020	0.3343713990762559	0.7964295558238963	0	0	1.5102447580323686	1.65447755820819	RFC5;SET;STMN1
EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human	14/6207	0.3484262240324734	0.7964295558238963	0	0	1.196996609074762	1.262027958875236	RANBP1;SET;MCM7;ATAD2;ANXA5;MKI67;RPL8;CKS1B;NT5DC2;STMN1;BIRC5;PHGDH;RPS2;S100A10
YY1 22570637 ChIP-Seq MALME-3M Human	3/1049	0.3505004768033624	0.7964295558238963	0	0	1.4661257816133533	1.5370763176110187	SET;GMNN;STMN1
ERG 20887958 ChIP-Seq HPC-7 Mouse	5/1969	0.35819643213521385	0.7964295558238963	0	0	1.3089903986034332	1.3439060811740144	RFC4;SET;STMN1;HIST1H4D;SMC2
CEBPB 24764292 ChIP-Seq MC3T3 Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	TUBA1B;NT5DC2;STMN1;ERH;GALK1
KLF5 25053715 ChIP-Seq YYC3 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ATAD2;NME2;ENO1;SMC2;S100A10
FOXA1 25552417 ChIP-Seq VCAP Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	TUBA1B;MCM7;ATAD2;ENO1;CKS1B
KLF5 20875108 ChIP-Seq MESCs Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	NT5DC2;ATAD2;ANXA5;PHGDH;MKI67
P300 19829295 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ERH;ENO1;HMGB1;SMC2;S100A10
GATA1 19941827 ChIP-Seq MEL86 Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ERH;PHGDH;DEK;GALK1;CKS1B
P63 20808887 ChIP-Seq KERATINOCYTES Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	SET;PHGDH;DEK;DCTPP1;CKS1B
EBNA1 20929547 Chip-Seq RAJI-cells Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	TOP2A;EXOSC8;MKI67;HIST1H4D;LSM2
P68 20966046 ChIP-Seq HELA Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	CDKN2A;DEK;DCTPP1;GALK1;S100A10
CDX2 21074721 ChIP-Seq CACO-2 Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	STMN1;PHGDH;ENO1;MKI67;S100A10
HNFA 21074721 ChIP-Seq CACO-2 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	STMN1;PHGDH;ENO1;MKI67;S100A10
P53 21459846 ChIP-Seq SAOS-2 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	EXOSC8;BIRC5;DEK;HIST1H1B;S100A10
RAC3 21632823 ChIP-Seq H3396 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	DCTPP1;GCAT;GALK1;SMC2;S100A10
FOXH1 21741376 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	GMNN;NME2;MKI67;GALK1;SMC2
SMAD4 21741376 ChIP-Seq EPCs Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ANXA5;BIRC5;ENO1;HMGB1;GALK1
AR 21915096 ChIP-Seq LNCaP-1F5 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ATAD2;GMNN;BIRC5;TK1;MKI67
CTCF 21964334 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	TUBA1B;NME2;GALK1;CKS1B;S100A10
LXR 22158963 ChIP-Seq LIVER Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	ANXA5;BIRC5;HMGB1;TK1;S100A10
SMC1 22415368 ChIP-Seq MEFs Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	RFC4;TUBB5;BIRC5;ERH;LSM2
SMRT 22465074 ChIP-Seq MACROPHAGES Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	TUBA1B;NT5DC2;TK1;HIST1H1B;LSM2
GATA3 26560356 Chip-Seq TH2 Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	RFC4;HMGB1;HIST1H4D;GCAT;LSM2
KLF4 26769127 Chip-Seq PDAC-Cell line Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	GMNN;STMN1;NME2;ENO1;MKI67
GATA3 27048872 Chip-Seq THYMUS Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	SIVA1;STMN1;PHGDH;DEK;HIST1H4D
MYC 27129775 Chip-Seq CORNEA Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	SET;NT5DC2;ANXA5;BIRC5;GALK1
SA1 27219007 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	NME2;PHGDH;ENO1;HMGB1;S100A10
P300 27268052 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	SET;CDKN2A;GMNN;DEK;GALK1
BCOR 27268052 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	SET;GMNN;STMN1;DEK;GALK1
SOX2 27498859 Chip-Seq STOMACH Mouse	5/2000	0.37096053455675776	0.7964295558238963	0	0	1.2864303616183315	1.2757010151169645	RANBP1;BIRC5;HMGB1;TK1;GALK1
RBPJ 21746931 ChIP-Seq IB4-LCL Human	5/2013	0.37632057334073765	0.8046529332407643	0	0	1.2771770062606715	1.2482028539644312	TOP2A;SET;DEK;HIST1H1B;S100A10
VDR 23401126 ChIP-Seq LCL-AND-THP1 Human	1/239	0.3820516392091229	0.8067403637770141	0	0	2.1247575953458306	2.0444406923273624	PHGDH
FOXA2 19822575 ChIP-Seq HepG2 Human	7/2968	0.38217124459729235	0.8067403637770141	0	0	1.2177806433125582	1.1713667443709226	TOP2A;ATAD2;ANXA5;STMN1;DEK;ENO1;TK1
FLI1 20887958 ChIP-Seq HPC-7 Mouse	5/2030	0.3833340481322766	0.8067403637770141	0	0	1.2652557319223985	1.2131885373917584	RPL8;DCTPP1;HIST1H1B;LSM2;S100A10
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	8/3447	0.3834317318331816	0.8067403637770141	0	0	1.2010031986042453	1.151274084842017	RANBP1;ATAD2;BIRC5;ENO1;MKI67;DCTPP1;HIST1H4D;SMC4
TP53 20018659 ChIP-ChIP R1E Mouse	3/1122	0.3909504818590695	0.8141718136036199	0	0	1.3651909281936092	1.2821523324806283	SIVA1;CDKN2A;BIRC5
TAF15 26573619 Chip-Seq HEK293 Human	1/247	0.39198951572731794	0.8141718136036199	0	0	2.054825932874713	1.9243859630923017	S100A10
JUN 21703547 ChIP-Seq K562 Human	4/1585	0.3922931858392998	0.8141718136036199	0	0	1.2916578817907092	1.2086634323520273	TOP2A;RANBP1;NPM1;DEK
HNF4A 19761587 ChIP-ChIP CACO-2 Human	3/1126	0.3931552103713298	0.8141718136036199	0	0	1.3600394695675195	1.2696659453845565	ATAD2;GMNN;LSM2
SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	3/1134	0.39755972973968173	0.8180150107596817	0	0	1.3498458670872464	1.2451114513638295	DEK;TK1;GCAT
SCL 19346495 ChIP-Seq HPC-7 Human	1/252	0.39812137405794396	0.8180150107596817	0	0	2.0133823679640415	1.8543218594389608	STMN1
KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	3/1144	0.403055528117781	0.8249307696107112	0	0	1.3373048771821778	1.2151834523756198	SIVA1;HMGB1;SMC2
FOXO3 23340844 ChIP-Seq DLD1 Human	2/695	0.40721368696074994	0.8282160305191979	0	0	1.4632794106478317	1.314635393758427	GMNN;S100A10
