"","V1","V2","V3","V4","V5","V6"
"PGGT1B",-0.0154592842052645,-0.0517516307405101,0.0594966898504724,-0.00293429745852795,0.0542338865132832,0.179255053766143
"HENMT1",-0.156557932246148,0.263895782887357,0.29758736452839,0.0139411176602578,-0.187320234954395,0.0771227208442225
"SERPINA1",-0.181662480526673,-0.26970468651687,-0.173441399400179,-0.215607695844336,-0.209632214841472,1.30908040083025
"SENP5",0.142255101751743,0.108533991843747,-0.0331652656474185,0.00434182605711693,0.175622115401835,0.0753910612698771
"UAP1",0.0523650822553904,-0.0120818703106675,0.0743599269430125,0.045766391867829,0.135830097006715,-0.0203632372199216
"TRMT1L",0.0632882366817676,0.0375067758754853,-0.00513846435105358,0.0469734089491413,0.0562447549983655,0.131662983728261
"KDM3A",-0.0029877616350901,-0.0366090117507911,0.269585229510667,0.0994660425152936,0.171988513145427,-0.0478600915940493
"FBXL5",-0.0699651090071694,-0.0770562659463552,0.317630987086495,-0.00525378771884653,0.0605724862029316,0.0302264934926191
"PITRM1",-0.0977817123199147,-0.133674643370481,0.386067233894939,0.19861633581957,-0.0116558891130361,-0.148947604748564
"C7orf26",0.0132313324509342,-0.0794500670892791,0.133837962830029,0.0660957256742557,0.326585343217486,0.0786530433673776
"PARPBP",-0.0867753859197578,0.00296700946881973,-0.0220322845307143,-0.019036345064891,0.140934742015339,0.0220593202790594
"DLL1",-0.241450857741099,-0.140285870074405,0.505848268281202,-0.156345616398859,0.598901583346387,1.10802955418846
"MGA",0.162748488908835,-0.0946823076598858,0.169890851837734,0.265906627870014,0.0963507106253776,0.10922403467446
"KBTBD11",-0.0812274646232479,0.144272152854088,0.0176832864032013,0.0908059865250175,0.334264421189914,-0.0244214980233737
"DAB2IP",0.0974104569197417,0.00677131273328054,-0.0456335253364813,0.278876351248477,0.0693740769574911,-0.193444858593463
"ZBTB6",-0.0754745431626278,0.132395411519471,0.0978095567003244,-0.0964248287204958,0.115779952463658,0.0481844748300024
"EARS2",0.225740719509021,0.147741981014386,-0.0756650123059292,0.0623239272333279,0.0109193228204897,0.161012839879229
"ACADSB",-0.037295963977068,-0.0647431427984703,0.0631158502228809,-0.0329294669942311,-0.151291050746879,-0.00361337617759811
"NUAK1",-0.0240757838667822,0.495625241283339,0.112144658877125,-0.0423230814525819,0.0425388412910489,-0.121707076996699
"CYB5D1",-0.146526162013005,0.17869185638452,0.077944053512404,0.317776031181815,-0.147512221545154,-0.0606106941950788
"CLIC4",0.00610780016232062,0.154060431293816,-0.108031060407439,-0.0349601346771952,0.111029592912438,-0.0816009481357549
"NFIX",-0.183941585533446,0.398871946352042,-0.0560100406494355,0.259228872137192,0.403352794294347,-0.207502526454066
"PPRC1",-0.00156228010216156,-0.0616002424425579,0.111277509035784,0.329305860832604,0.112485145008177,-0.0750082049411282
"UNC45A",0.154022727416481,0.0832985600699715,0.021539562748776,0.0254746963933716,-0.0711795668284765,0.0916327526044988
"LINC00617",-0.181250706672843,-0.210989970372726,1.13232186173826,-0.216633365368707,-0.0775372677905863,-0.245251398464377
"KAT6B",-0.034762764507536,-0.00106127574054182,0.119511225961002,0.0506808642656853,0.597856360801948,0.0570135221351055
"MUL1",0.0241059648208105,-0.0353260759844907,0.0940841556786613,-0.0241232038462476,-0.0814357503500377,0.246051948776772
"AKR7A3",-0.185247646370832,-0.22279927137808,0.873194148773083,-0.207572942930673,-0.184410541957495,-0.0126061091412987
"FOSL2",-0.0956327239108579,0.0524401156369662,-0.0492243347856249,0.307463003605736,0.240333586411554,-0.102287689860625
"CLDN1",-0.15783393178984,-0.0601557431104749,-0.0318979938546738,0.0693719400432787,-0.173664156373039,-0.0814236305873172
"RCCD1",0.0499037263356385,0.0209101609877507,0.100596334044207,-0.0527333741173262,-0.178690648121061,0.275590729476037
"TM4SF1",-0.25685190612934,0.136567726488227,-0.163564071249071,-0.153328918767122,1.77959427450113,0.0542326048522979
"CRTC2",-0.088997667337823,0.0281282992913651,0.0593597891561073,0.339860087809857,0.00564902549442799,0.117986684209177
"RAB7L1",0.088322650093051,0.015841641412676,0.112272535722261,0.112621336049732,-0.155755652784292,-0.09380244171813
"NR2C1",-0.0275845378781155,0.0998736145970864,0.0718895337531892,0.108774675570754,0.0154275228869453,0.0491794194021699
"TRIM32",0.102047685664928,-0.0451399188403052,-0.0602615023943188,0.0423638442621847,0.0967338667874847,0.180628446269796
"SKP2",0.125476066429757,0.110607359675865,-0.126582333356621,-0.108553563560842,0.0654756882401894,-0.0320223023792536
"ABHD17A",0.087768317288481,-0.0160454361123226,-0.0206027237857959,0.0465871843528912,0.142803767528875,-0.027487300507088
"SLC39A10",0.167552543463927,-0.0834994506071158,0.0546915175810708,-0.0355003425706937,0.106439816945455,0.147731520872735
"RNF152",-0.104128135691923,-0.125527241454294,0.178704349714144,-0.185897974997811,0.0581962668233234,0.803140047013188
"SRSF12",-0.0512207627774317,0.259823803523401,-0.185334738019994,0.293855724588165,0.0853992047533581,-0.107928982357939
"SLC25A44",-0.0908554349867372,-0.0469664270161557,0.144313706728208,0.0308249101057211,0.0835137352574346,0.0507228760196453
"TTC9",-0.186043194888051,0.229191359275524,-0.0178784143103648,-0.0559785821698287,0.187595386675229,0.186484443505996
"TKT",0.189764200631773,-0.0566670313204214,-0.040209942898441,-0.0213690979121978,-0.131814035264882,-0.128711381169565
"RAB31",-0.0279944931603021,-0.114607743987552,-0.124218577385026,0.148492439449495,1.17593552773585,-0.160758758350003
"PIAS1",0.106790687457171,0.00292826226954428,-0.0343094824253128,0.019170613987383,0.090986207356369,0.328849705562134
"ALG13",-0.0234232118725662,0.0932853987542147,-0.00717845791344551,0.157376753158222,-0.0136995186951089,-0.0106257306365323
"APEH",0.0998675905346407,-0.0808777111291205,0.028002069440838,0.000846728281183366,0.283964799063986,-0.105039254637355
"GINM1",0.0345103912228345,-0.055837668859068,-0.0303295664734967,-0.0059917100957676,0.176612471915778,-0.0648877734231332
"CRYL1",-0.053423494310752,-0.176901197643405,0.590834979322841,-0.0526132641974842,-0.163581737078183,-0.148940808917837
"HMGCL",-0.076577151300664,0.0221623511058912,0.406236912949749,-0.0716799811310652,-0.0273831329311941,-0.0957963832081084
"LARP7",0.111355788995736,-0.105429705687672,0.131623446826741,0.0315586894864264,0.036511331861073,-0.050720939724838
"OLIG1",0.0116816636759396,0.869312498926321,-0.15743374493899,-0.234270357369595,-0.176450318394162,-0.254135903210882
"PRADC1",-0.0678798043067328,-0.0961193940510042,0.1819723066675,-0.0768178663101487,0.0634863904536294,0.207774025224671
"FBXO42",-0.0701751973685182,0.0987535989147452,0.0622691303279244,0.184876192875559,-0.00368932793309693,-0.0641046245982017
"NCOA3",0.0227805357944314,0.0836254862048689,0.132062195678967,0.0138461422510715,-0.0473139311992371,0.0824869593094374
"RUNDC1",-0.0176750531399076,-0.0368055271903546,0.367181711276224,-0.0398297981183676,0.125065958344712,0.122563067401211
"UEVLD",-0.102471706403711,-0.0750249057855367,0.284083753061423,0.0957573281153026,-0.0176963959721913,0.217096284650327
"RC3H1",-0.0365867320706698,0.0543517419390731,0.153935992011264,0.0140163107042161,0.17037493727663,0.133497647222149
"GIGYF1",0.205319586530966,0.0394078322644902,0.071908039362728,0.436350123598296,0.103735836222379,0.11581900061625
"TOM1L2",-0.0893292121610866,0.216566051047631,0.0301520944579169,0.358164274925319,0.0626929293189478,-0.00554700608130526
"OTUD7B",-0.035213629986551,0.0501963826364106,0.0364456246388855,0.100000649022332,0.14529946786693,0.200843627586153
"CLCN4",0.158339024311906,0.107256357758973,-0.0292701888903047,-0.166862932064527,-0.0859261082101896,0.582459169223732
"ZNF512B",-0.0318499939849308,0.0922812022969281,-0.0846970386006636,0.103594770790632,0.0783151584572444,0.552724815131335
"TYW3",0.0266561101416614,-0.139904115295244,0.100309885955138,0.120492195126785,-0.0930193658211292,-0.108059582949612
"POP5",-0.0124289748850611,-0.123833776348221,0.188164226364135,0.0160982046263753,0.0846525058805268,0.0695743988719481
"CCDC132",-0.149528223344401,0.499929039003831,0.117702786608347,-0.0962836994394713,-0.00120058981008586,-0.075563370689468
"TFB2M",0.0912821872924568,-0.0142006462629506,0.103282047661895,-0.0726375355491368,-0.0994235384494131,0.0162529182807061
"GAN",0.131624205129409,0.130052052492011,0.00840682900969264,0.106452748755084,0.0531135826912219,0.431934028759735
"SIN3B",0.159945249368078,0.215243559254954,-0.0629097034521634,0.0809515185225585,0.108008573888943,-0.0113160096726734
"JOSD1",0.0907398936254128,0.0836280630019752,0.00950319860738205,0.0818262829409555,0.19973962024617,-0.0294727270718182
"TRABD",0.133032696758818,-0.0355094341427019,-0.0214556991899631,0.172668013561868,0.0455234623152321,-0.0692577744151694
"SHQ1",0.0993670476437539,0.0060295143533959,-0.103429111388242,0.0151480936894599,0.305829881424897,-0.0397139357611374
"SRC",-0.0564829650590698,0.423425752146716,0.0159033792942212,-0.0493585100560165,-0.0736193611572017,0.248383765040701
"SIX1",0.227706420043888,-0.184571815592187,0.0580274536059062,0.123869105874105,0.0561782836208269,0.335681094125834
"ARL4A",-0.188582118895708,-0.0966534031638885,0.253700353467842,0.46854928927127,0.0374915159451836,-0.152845402098077
"PIGN",-0.0918037072380329,-0.11272108757432,0.411239423124419,-0.104925926472141,0.0591804206547986,0.0512846450834687
"FKBP14",0.0631663120143243,0.134585141564796,0.0105039632229523,0.331994495654972,-0.0483387706376933,0.00836936523627252
"SUPT7L",0.0767805053577684,-0.0259435794649328,0.0784412924615527,-0.0484652054290264,-0.0454081938508004,-0.118192471785225
"ETFDH",-0.0665270448734378,0.0163488646299383,-0.0427211937010709,0.177362126666465,-0.0808492831880759,0.0205453442504731
"CDC25C",0.062145408285603,-0.121255608880586,0.125616844261917,-0.0353110039625671,0.461076885321736,-0.0564639251827156
"E2F8",-0.141206049809132,0.073171636482165,-0.0220876733240834,0.0382210160254836,0.0254298446535901,0.304750327443956
"NSD1",-0.0362858015700461,0.00718532757421049,0.18566112974691,0.136377655935822,0.168086109698549,0.160927376080284
"STX8",-0.0180285094086301,-0.0730970444721961,0.28629334687106,0.0453321198254792,-0.154045172960819,-0.197379472252806
"ATF7IP",-0.0217737260201579,0.0575642934373304,0.0626201218113063,0.064206841119668,0.112905887940288,-0.0117566117163489
"DRD2",-0.00355350676521277,0.0993571017386982,-0.0968965079655345,-0.2010329509246,1.35470108620462,-0.206941442419659
"RP11-485G4.2",0.122495654616744,0.194307889097242,-0.0352086857967784,0.0846896418793657,-0.0519709549403301,0.0470394805233345
"PRDM4",-0.080400950809621,-0.0726757520701011,0.126864509180789,0.058266568391251,0.318738220320144,0.133242925759727
"NAPB",0.000640528737346588,0.28347850834896,0.0606128408680082,-0.183580687054827,0.15719297794124,-0.0761542160033177
"TBL3",0.412146967107461,-0.00339416163344121,-0.0809361391016729,0.0467706673673821,0.146836889467542,-0.139816111002895
"MIPOL1",0.00766847551547797,0.0804982563144998,-0.074612757586232,0.134035894714596,0.0819893196618333,0.0223015401376576
"CNOT4",-0.11239823711206,0.0121384801705283,0.0689101489589337,0.173134271200967,0.12862342798299,-0.0133939943316392
"SYT13",-0.179894457314903,-0.0118144819199647,0.644652927398491,-0.199406563086881,-0.176553200752296,-0.0487681939934362
"ITGB5",-0.104878268290607,-0.16515188664118,0.20121985694369,0.196772019812733,-0.181710528344342,0.225212296835983
"BMF",-0.157890626829129,-0.0888162308842783,0.528265299880601,-0.0836147079693266,-0.0442662151273444,0.291159443439373
"GPR160",-0.116747652392029,0.236986765909573,0.12825677523635,-0.171960447529372,-0.075341555459353,0.163942024714516
"OSTM1",-0.0484095204536944,-0.0161367220731202,-0.0486274364394535,0.317447450917819,-0.0230172699138811,0.0120077817746866
"PPM1L",0.0220647942874087,0.315531853439036,-0.0271308182100076,-0.16322007603321,0.22151086705489,-0.0740032288732866
"BDH1",0.0281404869084216,-0.0511510915638297,0.176499105125693,-0.11077805289874,0.307041561438802,-0.00330412280074362
"GDE1",0.0779229931634168,-0.0412203497597718,0.14798684188474,-0.0785621923399585,0.0460225651006926,0.152690034633931
"SACM1L",0.100737299720815,-0.0669958950565753,-0.0299018388371957,-0.00408960281613939,0.0941116812150094,-0.0723185685705062
"RASL10B",0.324774484118737,0.304623493748577,-0.172967682479865,-0.0721636130485395,0.181826330114626,-0.180316661970608
"UBA5",0.0973089311072567,0.025465046885217,-0.0656629540396362,-0.0710774987583645,-0.0562977508031263,0.0391583544830926
"RBBP6",0.188019841280382,0.0879925359600799,-0.0425043810910558,0.0350248838197995,0.222237076549153,0.0476776948295527
"PTGFRN",-0.0276808991246476,0.293331745671809,-0.0867125676363957,0.00109645795152623,0.205245525797759,-0.0413081289190623
"POLK",-0.00169860156996991,-0.015592112528204,0.0409922183701115,0.13543644491979,0.0837669685080414,0.129474405431917
"EIF2B4",0.216159822122572,-0.0663789643724495,-0.0422795037263297,0.0860964969008144,-0.0233471258371784,-0.192358104141656
"CECR1",0.0704308185227405,0.219159807584008,0.403020739093857,-0.22630988576259,-0.0594915638599769,-0.237838402073429
"TMEM206",-0.0787874632289507,0.217372790648089,0.244457598345226,-0.0834687529533479,-0.0189391081843377,-0.0955649714194927
"C4orf32",0.137113142728122,0.247850070754037,-0.132503633186673,-0.193567578008907,-0.123653875095728,0.297321165627998
"WDFY3",-0.0587190046580673,0.445275552130902,-0.0285940679931646,0.0449022849997495,-0.00749051618001582,0.135359819558241
"PAX5",0.0844415938851066,0.0700393429164418,0.0711356133286188,-0.230717278382644,0.234372848833428,0.479916849014654
"CENPO",0.0479762457759481,0.210121197408496,-0.133121308078359,0.174507617342161,0.0540750772115692,-0.0547746814015148
"STAM",0.0188577475671841,0.0195679513094419,0.281023715969484,-0.0810370749017354,-0.0689007943235539,-0.132702218022564
"PGBD5",-0.0335454701084285,0.169115423073559,-0.0167205957124672,-0.185858376354534,0.3163902087615,0.0501267756571837
"THEM4",0.158199241084112,-0.0132302415044924,-0.0477259556463215,0.151807101332423,-0.141943333838554,0.114507272177998
"FAM118B",-0.051426547047432,0.0254831435838355,0.0784224282823037,0.0382429044021428,0.134173802308418,0.0793410196361265
"DDX19A",0.0483377729724339,-0.0944783803982703,0.0771848735314802,0.0775400247681533,0.048024424644873,0.0637415376148787
"ZBED3",-0.0185326001704329,0.0715243570820569,-0.0385377947995186,0.206078207726241,0.251417987957305,-0.0795816631030618
"SLC25A28",-0.0227235686540531,-0.0642455695462531,0.174905760764885,0.180183557526156,0.0629506551281156,-0.0158458709817843
"RASA2",-0.0199490968058719,0.131962343855438,-0.0720679421833359,0.201885244243607,-0.0704282298033931,0.0745392895269904
"BYSL",0.203030054185636,-0.03825995124873,-0.0188640590716839,0.035096576207889,0.0642100850295255,-0.0865605692839613
"IPO11",0.0525381987391012,-0.107995459296888,0.160153242154002,0.0951734082123867,0.0194417935282005,-0.0656460306106985
"ETV3",-0.0516291309115517,-0.0166514987556572,0.0962685776973289,0.0659640708098542,-0.0258420819466739,0.191106227839695
"NUP210",0.114849666985832,0.108659456622494,0.0860467034192305,0.146500640610799,0.295113428511566,-0.0579591126370838
"TSPAN5",0.0431697287305187,0.396236075343788,-0.045253868783689,-0.127396046514738,-0.00500378245433816,-0.181224509427821
"IBTK",-0.0627709512815044,-0.122881700440536,0.308207344730959,0.0401638882034798,0.112083901099545,-0.111985681481612
"ZNRF3",0.215954152651359,0.254075408453603,-0.0707344241934538,0.168657314128439,0.0863225601760177,-0.0415032893332081
"HSF1",-0.0403010169484593,0.0152561706158444,0.339004432849891,-0.0457691421422579,-0.0339935178926715,-0.0264849971499256
"ZSCAN29",0.133363295014981,-0.0413303299338588,0.0260242112658791,-0.075000371979723,0.273765695578353,0.104047880685251
"RAB17",-0.18760406918527,-0.189200762175939,0.687675541401534,-0.210711742536592,-0.0379545409680568,0.326804141440995
"USP53",-0.149082284523811,-0.151485171962069,0.0268396429613355,0.730958744722142,-0.0392411594118442,0.0843904770065247
"SCAPER",0.287147265699386,-0.0382852336087348,-0.0302403729319891,-0.0339317539091419,0.274537699936968,0.158772677240516
"ELN",-0.324573115397179,1.75887057426039,-0.191090932203006,-0.208732546586525,0.00186111626276936,-0.246948308347773
"NRTN",-0.200853078835428,-0.0809597592977225,-0.15554362275972,0.0185110738888029,2.1840073332589,-0.18934681592851
"C9orf142",0.108513322735721,0.0158051016833498,0.0736842974422987,-0.0937567632902514,0.281770549004608,0.0381427950097016
"EXOC8",-0.127451303482184,0.075446827509951,0.133598995006872,0.0390396846738864,0.199258018423432,-0.0329828238961641
"ZCCHC7",0.00585315441548678,0.00940150445339388,0.223097467780147,-0.0173884033381407,0.120159238655521,0.0333555990997953
"SLC2A4RG",-0.0279698456699077,-0.0557821185323592,0.0714009316596227,0.0621173842702467,0.461869333277219,-0.0522806790976265
"NSDHL-1",0.0523187730018195,-0.0555656180144236,0.0823189849886604,-0.0920819081532306,0.203766394118642,0.138481255452887
"GSS",0.0353437728096292,0.112200607881146,0.0184841040597601,0.0322934019894987,-0.00503420716323719,0.12719156995384
"NUDT16",0.147111030153469,0.0839606235076256,-0.0503951618327554,-0.0419709349283057,-0.138569346846359,0.0821590750881341
"ARRDC4",0.0204275932915854,0.332463617643547,-0.0687159441651035,-0.0590783616892148,-0.169003800663617,0.510090944448274
"ZNF254",0.00977278254878814,0.0100211614067605,-0.00414416466626019,-0.0843093457283997,0.0563101983692357,0.350486498652925
"MTSS1L",0.352830089072145,-0.110715843001558,-0.0453654065331472,0.0213171391059836,0.294831048019135,-0.105322820935116
"NIPA2",-0.00182907648825094,-0.0407185846323174,0.0624277632646984,-0.0392488185943982,0.0554665756418138,0.046352626455957
"PRKCD",-0.0994916597594219,0.00901362088460011,0.151511639846331,0.134580247047477,0.0410202095776223,0.069182522751002
"ARHGAP39",-0.0670904647578685,0.0268872626949223,0.246947117355924,0.241948517582783,0.171502640092329,0.155595070776807
"TLE1",-0.113613788636331,-0.005322222921486,-0.0210931443825827,0.00837992206417072,0.927205189289772,-0.0478352116773568
"TIMM22",0.442773358692839,0.0599726603628231,-0.0394835220524427,0.059542881078103,-0.0653685967500853,-0.00495914188263698
"INTS2",0.165871168012862,0.18932456100596,-0.0385207404131295,-0.08935133665599,0.040998099618351,0.0579793222307797
"DUSP5",0.114954141853997,0.0588617666580614,0.0233030113564478,-0.147313374087271,-0.173514743382555,0.498150286508583
"EYA1",0.0952549302314412,-0.170793686459009,-0.027141611003326,-0.192795046328512,1.06823928067294,0.0995218741867738
"FBXO8",-0.111981393424116,-0.0413374060964211,0.0915615487022253,-0.156941686220903,-0.057129002762146,0.838752600575495
"FAM169A",0.0129689449041955,-0.0644962323063195,-0.173627157182812,0.438015335531225,-0.0756867078177444,0.177486040174512
"EFNB2",-0.134519391282204,0.120582890319696,-0.117221984317707,0.147942119917005,0.595099863058913,-0.133746315933965
"ZNF407",-0.0521340574967597,0.0507356930816199,-0.0137980252327131,0.0394916924563754,0.610607029159626,0.341107552983337
"SEMA3A",-0.155904805384074,0.458184302761719,0.315697278514082,-0.0594025630978589,-0.0229493806917085,-0.171720762904436
"HEATR3",0.0896317823441539,0.00400414895809252,0.107113328268098,-0.0450904143356338,-0.0103614020258059,0.0725660468006746
"CTSV",-0.0352714585341817,-0.119936690137257,0.0249354909457266,0.0086695175515737,0.156293651516232,-0.0286704005938519
"NCKAP5L",0.140380799632818,0.197705641947928,-0.0328232023935744,0.264436864631774,0.064870256330025,0.0981984741607288
"RWDD2B",0.190402729613696,0.0337554874364766,-0.0753840239934758,-0.163657824276578,0.0151067762738958,0.154816576257924
"LTBR",-0.180527651312417,-0.186411088072719,0.865198045434837,-0.201718081182413,-0.144234963567135,-0.0242214115986
"PRRG4",-0.191803480931265,0.0817004968808711,0.144610560833321,-0.0812617592216577,0.060668210796878,0.103761570857804
"LAMTOR4",-0.0736686806697633,0.00216293524489566,0.314386711680396,-0.0507697770407069,-0.098380974021269,-0.082425163286222
"DENND6A",-0.039557267364237,0.0740885316118731,0.0364705775936702,0.127809043792183,0.0812804663739485,-0.0278948974719138
"CCNJ",-0.0299015069807813,0.262285297300088,0.0989086526977314,-0.0120382856276976,-5.37046703435601e-05,0.0981497987332387
"DUSP8",-0.163566047587209,0.280238855347058,0.402971252749285,-0.0973040807613314,0.441308022288328,-0.0794377782901147
"CALB1",-0.21181670082205,-0.168228282742383,-0.137953732692991,-0.198847296625835,2.93668764367686,-0.174798061473874
"IPO13",0.168438761328325,0.109592633317264,0.0155074945961866,0.0693503622143449,-0.036732302717929,0.166471676832747
"OTUD3",0.0619797880403533,0.101149473541914,-0.0198171159659438,0.134745464256332,-0.0688993676021417,0.163100452394717
"INSIG2",-0.0603562584888722,-0.0152141582430005,0.185602528036918,-0.0687666582453791,-0.0911920796957484,-0.0872046660659399
"SNX29",-0.0149928895621085,0.285527109492064,-0.0333272051785748,-0.13277513196807,0.140286737829376,0.379148992939264
"CKMT1B",0.0830485662937559,-0.102757169228986,0.190136326370516,-0.146602621478511,0.287090569802353,-0.0502077630517796
"MFSD5",-0.0621558013101267,-0.107090016058298,0.0645873829379616,0.242698131508071,0.192458701985677,0.113652412078024
"PSMB5",0.033243368979739,-0.00361401893752263,-0.0421897705953688,-0.114321509246157,-0.122916417126763,-0.159053680043244
"MYL6B",0.0489255747804662,0.0277278581995021,0.0698727124255789,-0.0675939556185828,0.106436463840304,-0.0222397919508323
"EEF2K",0.254538733533029,0.0127097760702743,-0.0586041202877274,-0.0974157245653546,-0.0499601349158878,0.469609092131991
"ZNF207",0.145624470421178,0.119605246541846,-0.0555987644751332,0.449863238326491,0.0554930568726656,0.150698067530222
"AMPH",-0.201219027278715,0.433588720340007,-0.16643044724153,-0.184661148846544,1.1850789631823,-0.170363363158923
"CTAG2-1",-0.0320420067155721,-0.245191712464672,0.965797214626249,-0.1981804994986,-0.175697865679136,-0.0624067704691667
"PLCXD3",-0.280897302717737,1.31281589295806,-0.192682003279516,-0.200231136861627,-0.151744048254104,-0.225912740822281
"PCNXL3",-0.116598118349599,0.107233981181872,0.545881077411381,0.141076781996811,0.257627355050974,0.490699121717864
"RFX6",-0.252664278382822,0.973919546446931,-0.141082441331945,-0.193427063374318,-0.162818337721865,-0.0275503312161989
"SAMHD1",0.133148441066665,0.0973053759832118,-0.0965835980216564,-0.118417626831363,0.0260156928074766,0.0333881675165714
"SRGAP2",-0.103118624759807,0.161104572131735,0.160044526669488,0.0110071057075239,0.0995405835531614,-0.104158308440879
"HDAC6-1",0.127586249646656,-0.0350338685791813,-0.00718223902275577,0.0295436724638036,0.216355581087723,-0.0245847572212543
"BNIP1",-0.0124705732586916,-0.102315785637381,0.248601518920863,-0.0159476463102138,-0.00242111829527752,0.0946037996393314
"CHPT1",0.0142288474363948,-0.125944054085579,0.221044736108522,-0.0181776902697052,-0.101685335389231,-0.095380764641015
"GUCD1",-0.0271387677584122,0.0031359031615288,-0.0324025976536751,-0.0170371026092469,0.264977582421733,0.294667505630668
"FAM198B",-0.260603174697492,-0.230334477474126,-0.0960434652499091,1.2195139934662,-0.193752040029231,-0.182136326857875
"SNAPC1",0.0864766100710206,0.128863476569905,-0.0405283657787947,-0.00241409918436956,0.291940288005902,-0.0286873685271939
"CCDC53",-0.042140361585746,-0.0914716893293653,0.301111076139273,-0.0997115899344991,-0.0665466020654436,-0.0348544423544231
"UBR2",-4.08021731312797e-05,-0.00119754570040589,0.122712484329265,0.0282674292376999,0.173952883766722,0.135772238818083
"FNTA",0.0375345614597032,-0.0347321690992952,0.0919306956925825,-0.0527571406889274,0.163805541135216,-0.0316097100415455
"ARNT2",-0.0378871568517465,0.122925497466773,-0.0392174536470802,0.105955650471683,0.0387879754619968,-0.167591671450297
"KIF13A",0.0352481925645472,0.225214368090277,-0.0495286708978927,0.238824836956498,-0.179033564438804,-0.157789037951718
"SNTA1",0.025762143371295,0.000566473273321218,0.0567757709007999,-0.054815594668198,0.09611033012755,0.0967120007488045
"EEFSEC",0.231618152670111,0.0605320432116515,-0.0512267923050065,-0.0595284522162229,-0.0145938218811383,-0.0545255780166798
"GNB5",0.134386052709674,-0.0664985045059498,0.0480671067335992,-0.047699208379779,0.164584213619721,-0.0547756379967559
"POU2F3",-0.13850830818829,-0.0559180893070303,-0.0810161135871448,0.0198679702308357,-0.16769537998093,-0.107659218139023
"NECAB1",-0.217194923434049,0.895790252885446,-0.183601147550479,-0.193018810950873,0.216444439750635,-0.202669361130573
"RIT1",-0.0808140425257797,-0.00264882289492186,0.0634091181248352,-0.0220289484545096,0.0430613242289357,0.0550091753188873
"MYSM1",-0.0606999013293317,0.100186447468484,0.416343479449674,-0.00391775996870608,-0.116224277869762,0.0751209029460817
"DDHD1",0.179657871425829,0.265746211890251,-0.0255286405606502,0.0829676205581279,-0.0656395144443223,0.0100285446570783
"CTD-3193O13.9",-0.186710483709335,0.684961911695688,0.00200478109823046,0.0500164867571325,0.212476136358087,-0.193051165452061
"HID1",-0.143843983543856,0.181701225255194,0.539295278119098,-0.161519717690974,0.0306982216709704,-0.0919576516372447
"CAPN7",0.113028392536861,0.0593697781860081,-0.0469562491943646,0.0181786521641853,0.103290963077286,0.0482873222015296
"SLC38A11",-0.186687864516942,-0.223206759885089,0.997833600413304,-0.207225155199689,-0.182227918207361,-0.0710463654591223
"TADA1",-0.0662135405507169,0.0797663680451115,-0.0228231893542601,-0.0522211877958879,0.246479056204928,0.109271866731603
"TRAF2",0.00368778367437533,-0.0129221005754213,0.228745572599937,-0.0506220750880454,0.0837518512949229,0.0437372685297127
"BBIP1",-0.0637321660663908,-0.133342109246481,0.186334733809816,-0.0964189388654144,-0.123836507097491,0.31710049502129
"INPP5K",0.14486109484459,-0.0232774291093548,-0.00303983900823525,-0.0328799772653744,0.0512725074632545,0.106501297314843
"IDH3B",0.114899677403396,-0.0975281395919887,0.0286144440697301,-0.113321803820717,0.0287502941698747,0.131566222268134
"SS18L1",-0.0389043075974639,0.222320654585083,0.0811808214406531,-0.000583429863619644,0.111322779794314,0.157444168022074
"PCF11",0.0452684276524814,0.0976409308398138,0.0587378965734644,0.100461951375741,0.130084415009924,0.0541434077902981
"TRIM11",-0.0537983687787939,0.0474670653016497,0.0952827085183797,0.010314877612385,0.358075880138887,-0.0176594584196024
"ERN1",0.0770525562267185,0.247432746960052,0.0758329271787408,0.0275955445329582,-0.0050200899080067,-0.00996215745856374
"QRSL1",-0.040373793713167,0.0198822499410014,-0.0318889529606751,0.0724621198319938,0.123550582331551,-0.0333417301707355
"ATG9A",-0.0727048504396352,0.0722671127450293,0.239972944695317,0.0122303147114265,-0.053283495464216,0.300546502743959
"C11orf53",-0.159872326437174,-0.147103642723868,0.493388705193772,-0.104031317830938,-0.167285301811173,-0.176568772869857
"MLLT3",-0.182243972200105,0.0825862652934629,-0.119994536667496,-0.12604157600704,0.416741119627299,0.74329165309611
"VPS13A",0.05079868036306,0.0036717747278095,0.173614794401975,0.0865886571879602,0.178330429759956,0.289386191447745
"OTUD6B",0.0353133632085303,0.0509826885729736,0.145679640542333,-0.11383456955466,0.0959304251010299,0.0874291164483479
"ST6GAL1",0.168091412188861,-0.206471798547918,-0.0176769260404402,-0.111658783281647,-0.186874874126302,0.385619103612446
"MBD3",0.0393108078279157,0.0908960220223497,-0.0468392753279305,-0.0821038647012869,0.537584063447458,0.0404343683607722
"RNF19A",-0.0444908363828251,0.168977429775537,0.122465161473459,-0.04302446532013,0.0775504458401644,0.0801990843796736
"INHBB",-0.192922292062905,-0.188878204385067,0.673564522309246,-0.169598147566512,0.139832686113321,0.559976988304857
"SERAC1",-0.0999783500362328,0.398599309971065,-0.0549190234667194,-0.00597887690337634,0.123323169215422,-0.0565336488108755
"ZNF12",0.089335746560775,0.000640209214426771,0.0958905244096123,0.108020323165876,0.0276686616080048,0.0590977390086712
