NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS	GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS		16	-0.28743502	-1.4126239	0.09368192	0.45007578	1.0	1428	tags=81%, list=53%, signal=171%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		15	-0.29168522	-1.3809682	0.12	0.5086788	1.0	1563	tags=87%, list=58%, signal=204%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		32	-0.20225534	-1.365265	0.12727273	0.5383009	1.0	1322	tags=69%, list=49%, signal=133%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		88	-0.1256243	-1.3638914	0.12164948	0.5366969	1.0	1488	tags=67%, list=55%, signal=144%	
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT		27	-0.2155108	-1.3610216	0.1369863	0.5385746	1.0	928	tags=56%, list=34%, signal=84%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		18	-0.26793012	-1.3582504	0.13360325	0.54044896	1.0	1387	tags=78%, list=51%, signal=158%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		15	-0.29190794	-1.3563771	0.13384321	0.54026335	1.0	1743	tags=93%, list=64%, signal=260%	
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS		119	-0.110129446	-1.355898	0.13097712	0.5370584	1.0	2015	tags=85%, list=74%, signal=317%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		76	-0.13456234	-1.346937	0.13821138	0.55214113	1.0	1322	tags=62%, list=49%, signal=117%	
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		20	-0.24823353	-1.3446459	0.14516129	0.55282855	1.0	688	tags=50%, list=25%, signal=67%	
GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION		56	-0.15209195	-1.3433076	0.13492064	0.5514793	1.0	1339	tags=64%, list=49%, signal=124%	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION		64	-0.14270438	-1.3426075	0.12783505	0.5488779	1.0	1359	tags=64%, list=50%, signal=126%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		49	-0.16380237	-1.3399061	0.12978724	0.5505745	1.0	1445	tags=69%, list=53%, signal=146%	
GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION		113	-0.111379676	-1.331597	0.13539653	0.5646839	1.0	1390	tags=62%, list=51%, signal=122%	
GOBP_EYE_MORPHOGENESIS	GOBP_EYE_MORPHOGENESIS		26	-0.2172224	-1.3303069	0.14791666	0.5633065	1.0	2023	tags=96%, list=75%, signal=376%	
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		19	-0.25167286	-1.3261541	0.1417004	0.56835794	1.0	2033	tags=100%, list=75%, signal=398%	
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS		16	-0.27374214	-1.3227141	0.13752456	0.5715563	1.0	449	tags=44%, list=17%, signal=52%	
GOBP_TRANSMEMBRANE_TRANSPORT	GOBP_TRANSMEMBRANE_TRANSPORT		287	-0.068931155	-1.3219242	0.14534883	0.56913227	1.0	693	tags=32%, list=26%, signal=38%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		36	-0.18640105	-1.3200164	0.14653465	0.5689505	1.0	1384	tags=69%, list=51%, signal=140%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION		16	-0.27931213	-1.3156773	0.15243903	0.57429785	1.0	434	tags=44%, list=16%, signal=52%	
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		20	-0.24196728	-1.3143824	0.1453831	0.57314754	1.0	1653	tags=85%, list=61%, signal=216%	
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH		35	-0.18145104	-1.3140533	0.14563107	0.56968635	1.0	522	tags=37%, list=19%, signal=45%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		46	-0.16579862	-1.3120611	0.15490197	0.5699488	1.0	1444	tags=70%, list=53%, signal=146%	
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS		15	-0.2827023	-1.310507	0.1592233	0.5692522	1.0	1226	tags=73%, list=45%, signal=133%	
GOBP_CARBOXYLIC_ACID_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSPORT		57	-0.14832897	-1.3093477	0.15416667	0.5678274	1.0	1176	tags=58%, list=43%, signal=100%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		28	-0.21130174	-1.3047569	0.16795367	0.574068	1.0	1563	tags=79%, list=58%, signal=184%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		28	-0.20589332	-1.3015146	0.15705766	0.57708085	1.0	1384	tags=71%, list=51%, signal=145%	
GOBP_CELL_FATE_SPECIFICATION	GOBP_CELL_FATE_SPECIFICATION		16	-0.27123562	-1.3004391	0.16701902	0.5755506	1.0	1133	tags=69%, list=42%, signal=117%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		82	-0.12620352	-1.2942338	0.13608247	0.58564335	1.0	1057	tags=51%, list=39%, signal=81%	
GOBP_IMMUNE_EFFECTOR_PROCESS	GOBP_IMMUNE_EFFECTOR_PROCESS		191	-0.08357419	-1.2940549	0.17729084	0.58213925	1.0	1450	tags=61%, list=54%, signal=123%	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE		33	-0.1906169	-1.2929108	0.16432866	0.5807607	1.0	476	tags=36%, list=18%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		18	-0.24749163	-1.2832541	0.16071428	0.5986064	1.0	1743	tags=89%, list=64%, signal=248%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		36	-0.17957352	-1.2770302	0.1692607	0.60868365	1.0	1026	tags=56%, list=38%, signal=88%	
GOBP_SPECIFICATION_OF_SYMMETRY	GOBP_SPECIFICATION_OF_SYMMETRY		17	-0.24984702	-1.2768875	0.16796875	0.6049792	1.0	1400	tags=76%, list=52%, signal=157%	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM		18	-0.24804905	-1.2749695	0.18554688	0.6051863	1.0	1892	tags=94%, list=70%, signal=311%	
GOBP_PLATELET_ACTIVATION	GOBP_PLATELET_ACTIVATION		48	-0.156708	-1.2678314	0.1659836	0.6174095	1.0	1390	tags=67%, list=51%, signal=134%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		63	-0.13529855	-1.2613904	0.18410042	0.62845814	1.0	1320	tags=62%, list=49%, signal=118%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		34	-0.17940627	-1.2511339	0.2007874	0.6480384	1.0	1513	tags=74%, list=56%, signal=164%	
GOBP_ACUTE_INFLAMMATORY_RESPONSE	GOBP_ACUTE_INFLAMMATORY_RESPONSE		24	-0.21783052	-1.2478659	0.19123507	0.6515742	1.0	1335	tags=71%, list=49%, signal=138%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		62	-0.13619801	-1.244929	0.18940938	0.6545527	1.0	1563	tags=71%, list=58%, signal=164%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION		26	-0.20665728	-1.2431443	0.18532819	0.65472394	1.0	1322	tags=69%, list=49%, signal=134%	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	GOBP_SENSORY_ORGAN_MORPHOGENESIS		42	-0.16085488	-1.2377293	0.18390805	0.6631543	1.0	2023	tags=90%, list=75%, signal=352%	
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS		62	-0.1388608	-1.2373241	0.20081967	0.660116	1.0	551	tags=34%, list=20%, signal=42%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		30	-0.19189996	-1.2359431	0.22030652	0.6593685	1.0	1022	tags=57%, list=38%, signal=90%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		33	-0.1843321	-1.2352349	0.21456693	0.6569566	1.0	1560	tags=76%, list=58%, signal=176%	
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		15	-0.27067557	-1.2349472	0.22177419	0.6536466	1.0	1439	tags=80%, list=53%, signal=170%	
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GOBP_SUPEROXIDE_METABOLIC_PROCESS		23	-0.21208197	-1.2290847	0.18762475	0.6637343	1.0	1787	tags=87%, list=66%, signal=253%	
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY		35	-0.17636502	-1.2286581	0.21995927	0.6606908	1.0	1387	tags=69%, list=51%, signal=139%	
GOBP_LYMPHOCYTE_ACTIVATION	GOBP_LYMPHOCYTE_ACTIVATION		144	-0.0892544	-1.2283181	0.2033195	0.65754825	1.0	1484	tags=63%, list=55%, signal=132%	
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		40	-0.16956723	-1.228051	0.21414538	0.65427	1.0	1377	tags=68%, list=51%, signal=135%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		19	-0.23435727	-1.2194293	0.23373984	0.67060965	1.0	1937	tags=95%, list=72%, signal=330%	
GOBP_CHLORIDE_TRANSPORT	GOBP_CHLORIDE_TRANSPORT		28	-0.19619544	-1.2185314	0.2278481	0.6688501	1.0	636	tags=43%, list=23%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS		23	-0.21237335	-1.2183053	0.21387284	0.6655283	1.0	1904	tags=91%, list=70%, signal=305%	
GOBP_T_CELL_ACTIVATION	GOBP_T_CELL_ACTIVATION		99	-0.10592129	-1.2162929	0.2102161	0.66650975	1.0	1339	tags=60%, list=49%, signal=114%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		47	-0.15168567	-1.2095455	0.22606924	0.6787823	1.0	1384	tags=66%, list=51%, signal=133%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		15	-0.25649592	-1.2072431	0.23046875	0.68038374	1.0	1116	tags=67%, list=41%, signal=113%	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS		55	-0.13985066	-1.2034965	0.23251028	0.6852376	1.0	1403	tags=65%, list=52%, signal=133%	
GOBP_PROTEIN_HOMOOLIGOMERIZATION	GOBP_PROTEIN_HOMOOLIGOMERIZATION		26	-0.19852918	-1.2019728	0.21991701	0.6850137	1.0	1448	tags=73%, list=53%, signal=155%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		15	-0.2566444	-1.2015563	0.22873347	0.68221486	1.0	1838	tags=93%, list=68%, signal=289%	
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		32	-0.17172909	-1.1956283	0.24340771	0.69253826	1.0	1827	tags=84%, list=67%, signal=256%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		26	-0.1990739	-1.1949024	0.24481328	0.69051343	1.0	613	tags=42%, list=23%, signal=54%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		97	-0.10583984	-1.1943398	0.244	0.68806344	1.0	1484	tags=65%, list=55%, signal=138%	
GOBP_TRANSITION_METAL_ION_TRANSPORT	GOBP_TRANSITION_METAL_ION_TRANSPORT		16	-0.24412832	-1.1939708	0.2580645	0.68509704	1.0	1206	tags=69%, list=45%, signal=123%	
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY		42	-0.1580427	-1.1929793	0.23373984	0.68371123	1.0	418	tags=31%, list=15%, signal=36%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		29	-0.18623264	-1.1913843	0.2638889	0.68397576	1.0	1557	tags=76%, list=57%, signal=176%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH		33	-0.17342708	-1.1907239	0.23846154	0.68201345	1.0	522	tags=36%, list=19%, signal=44%	
GOBP_JNK_CASCADE	GOBP_JNK_CASCADE		24	-0.20418994	-1.1866671	0.24297188	0.68778235	1.0	1936	tags=92%, list=71%, signal=318%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		16	-0.2430143	-1.1861502	0.25760648	0.6855037	1.0	1209	tags=69%, list=45%, signal=123%	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		34	-0.1706762	-1.1850455	0.24472573	0.6845578	1.0	1377	tags=68%, list=51%, signal=136%	
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_EXECUTION_PHASE_OF_APOPTOSIS		15	-0.25389755	-1.1837556	0.247505	0.6840669	1.0	1123	tags=67%, list=41%, signal=113%	
GOBP_MONONUCLEAR_CELL_MIGRATION	GOBP_MONONUCLEAR_CELL_MIGRATION		55	-0.1359937	-1.1835514	0.21868365	0.6808492	1.0	1561	tags=71%, list=58%, signal=164%	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		39	-0.15911841	-1.182532	0.21956088	0.67968494	1.0	757	tags=44%, list=28%, signal=60%	
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_PROTEOGLYCAN_METABOLIC_PROCESS		21	-0.21800596	-1.1818203	0.24716981	0.67779744	1.0	1995	tags=95%, list=74%, signal=359%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		37	-0.1604123	-1.1802822	0.24180327	0.6779046	1.0	1476	tags=70%, list=54%, signal=152%	
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS		35	-0.16641736	-1.1788403	0.26223093	0.67769843	1.0	1491	tags=71%, list=55%, signal=157%	
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		99	-0.101219095	-1.1774106	0.2454361	0.6775581	1.0	1707	tags=73%, list=63%, signal=189%	
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		28	-0.1871503	-1.1730962	0.25289574	0.68404293	1.0	757	tags=46%, list=28%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		63	-0.124716535	-1.1709062	0.25736737	0.68537974	1.0	1262	tags=59%, list=47%, signal=107%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		40	-0.1584301	-1.1634119	0.2584746	0.699424	1.0	1339	tags=65%, list=49%, signal=127%	
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	GOBP_TRANSMISSION_OF_NERVE_IMPULSE		22	-0.20431708	-1.1607438	0.26937985	0.70236325	1.0	2161	tags=100%, list=80%, signal=490%	
GOBP_TISSUE_REMODELING	GOBP_TISSUE_REMODELING		48	-0.14155863	-1.1566249	0.27959183	0.70878893	1.0	1261	tags=60%, list=47%, signal=111%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		23	-0.2028554	-1.1542019	0.27160493	0.71108973	1.0	1694	tags=83%, list=63%, signal=219%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		24	-0.20274673	-1.1502485	0.2893082	0.7169125	1.0	1827	tags=88%, list=67%, signal=266%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		15	-0.24350409	-1.1485311	0.28014842	0.7174614	1.0	2054	tags=100%, list=76%, signal=411%	
GOBP_LOCALIZATION_WITHIN_MEMBRANE	GOBP_LOCALIZATION_WITHIN_MEMBRANE		27	-0.18406661	-1.1465318	0.27620968	0.7186598	1.0	1213	tags=63%, list=45%, signal=113%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS		44	-0.1510404	-1.146084	0.27217743	0.71621644	1.0	522	tags=34%, list=19%, signal=42%	
GOBP_RESPONSE_TO_ETHANOL	GOBP_RESPONSE_TO_ETHANOL		26	-0.19063044	-1.1446738	0.26679462	0.7159829	1.0	1365	tags=69%, list=50%, signal=138%	
GOBP_LIPID_MODIFICATION	GOBP_LIPID_MODIFICATION		32	-0.16960451	-1.1437021	0.26522595	0.71498823	1.0	2002	tags=91%, list=74%, signal=343%	
GOBP_DEVELOPMENTAL_CELL_GROWTH	GOBP_DEVELOPMENTAL_CELL_GROWTH		56	-0.13183184	-1.1371903	0.2920168	0.7273713	1.0	522	tags=32%, list=19%, signal=39%	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		46	-0.14143087	-1.1337028	0.31717172	0.73223245	1.0	1450	tags=67%, list=54%, signal=143%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		25	-0.19588675	-1.1336046	0.30097088	0.72894514	1.0	1209	tags=64%, list=45%, signal=115%	
GOBP_CELLULAR_HOMEOSTASIS	GOBP_CELLULAR_HOMEOSTASIS		154	-0.07943428	-1.133378	0.28451884	0.7260479	1.0	1434	tags=60%, list=53%, signal=121%	
GOBP_ORGANIC_ACID_TRANSPORT	GOBP_ORGANIC_ACID_TRANSPORT		60	-0.12612306	-1.1330405	0.29707113	0.7233725	1.0	1202	tags=57%, list=44%, signal=100%	
GOBP_RESPONSE_TO_CATECHOLAMINE	GOBP_RESPONSE_TO_CATECHOLAMINE		20	-0.21506135	-1.1328655	0.28431374	0.7203276	1.0	1319	tags=70%, list=49%, signal=135%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		87	-0.10551304	-1.1323256	0.28973842	0.7183018	1.0	1904	tags=80%, list=70%, signal=262%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		86	-0.10808236	-1.1302431	0.30985916	0.7199768	1.0	1450	tags=64%, list=54%, signal=133%	
GOBP_MACROPHAGE_ACTIVATION	GOBP_MACROPHAGE_ACTIVATION		26	-0.19153355	-1.1262324	0.295858	0.726003	1.0	1050	tags=58%, list=39%, signal=93%	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		26	-0.18498233	-1.1261153	0.28092244	0.7229319	1.0	755	tags=46%, list=28%, signal=63%	
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS		43	-0.14516129	-1.1252927	0.2937743	0.7216699	1.0	2197	tags=95%, list=81%, signal=496%	
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY		19	-0.21608296	-1.117687	0.30532786	0.7367721	1.0	1701	tags=84%, list=63%, signal=225%	
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		35	-0.15901272	-1.1174699	0.30478087	0.7338975	1.0	1743	tags=80%, list=64%, signal=221%	
GOBP_T_CELL_PROLIFERATION	GOBP_T_CELL_PROLIFERATION		44	-0.1448064	-1.1172771	0.29545453	0.7310838	1.0	1339	tags=64%, list=49%, signal=124%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		16	-0.23384702	-1.1147131	0.3069307	0.7337644	1.0	1403	tags=75%, list=52%, signal=155%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		50	-0.13311021	-1.113774	0.3065134	0.7327279	1.0	1435	tags=66%, list=53%, signal=138%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		31	-0.1689152	-1.104687	0.32310838	0.75099516	1.0	1209	tags=61%, list=45%, signal=109%	
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY		33	-0.16530778	-1.104286	0.32079208	0.74863994	1.0	790	tags=45%, list=29%, signal=63%	
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GOBP_REGULATION_OF_B_CELL_ACTIVATION		31	-0.16673493	-1.0995306	0.3372781	0.7569198	1.0	1477	tags=71%, list=55%, signal=154%	
GOBP_LIPID_CATABOLIC_PROCESS	GOBP_LIPID_CATABOLIC_PROCESS		38	-0.14788468	-1.0987955	0.3125	0.75537103	1.0	2315	tags=100%, list=85%, signal=678%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		48	-0.13181135	-1.0922322	0.32793522	0.7678471	1.0	779	tags=42%, list=29%, signal=57%	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS		55	-0.122792356	-1.0910734	0.33791748	0.7672634	1.0	1202	tags=56%, list=44%, signal=99%	
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		65	-0.11294076	-1.0901358	0.30284554	0.7662505	1.0	2203	tags=92%, list=81%, signal=482%	
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_REGULATION_OF_B_CELL_PROLIFERATION		17	-0.21962677	-1.0898585	0.336	0.763566	1.0	1322	tags=71%, list=49%, signal=137%	
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		45	-0.13798799	-1.0847772	0.32936507	0.7723981	1.0	1921	tags=84%, list=71%, signal=285%	
GOBP_SMOOTH_MUSCLE_CONTRACTION	GOBP_SMOOTH_MUSCLE_CONTRACTION		26	-0.18190026	-1.0845592	0.33333334	0.7696384	1.0	1701	tags=81%, list=63%, signal=215%	
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS		47	-0.13314259	-1.0838808	0.3392505	0.7680516	1.0	1491	tags=68%, list=55%, signal=149%	
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS		39	-0.1494094	-1.0838155	0.325	0.76494086	1.0	1547	tags=72%, list=57%, signal=165%	
GOBP_VASOCONSTRICTION	GOBP_VASOCONSTRICTION		18	-0.21497583	-1.0798723	0.35318276	0.77115726	1.0	1680	tags=83%, list=62%, signal=218%	
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		52	-0.12680583	-1.0786387	0.33965844	0.770964	1.0	706	tags=38%, list=26%, signal=51%	
