NAME	TITLE	SCORE	
EIF4E3		0.08550539	
OGFRL1		0.08533049	
SOX1OT		0.08524633	
CLSTN2		0.08513308	
DEPTOR		0.08499657	
SERPINE2		0.08491604	
USP43		0.08410978	
LRMDA		0.08306411	
EML5		0.08261661	
ARHGAP32		0.08223061	
CTSF		0.082086585	
CXCL1		0.081606396	
MYZAP		0.08059369	
TSPAN1		0.07941281	
NNMT		0.079200394	
SYN2		0.0788674	
ATP2B2		0.07810363	
TESC		0.07794184	
PLS1		0.07788258	
BCAM		0.077527545	
KRT88		0.07721459	
ELAVL3		0.07706267	
CLMN		0.076525874	
CACNA2D1		0.076496474	
SPINT2		0.07632421	
GRB10		0.07630245	
NR3C2		0.076038055	
PDE1C		0.0753778	
ZDHHC23		0.07526418	
ANXA4		0.07409795	
PACSIN1		0.07399281	
AUTS2		0.073659085	
PRUNE2		0.07307218	
DAPP1		0.07262723	
RPH3AL		0.071910135	
NETO2		0.07185405	
EGFR		0.07182063	
ABCA1		0.07155568	
GM30873		0.06916273	
GM19705		0.06902747	
ACSBG1		0.06869441	
DOP1B		0.06842842	
FAM160A1		0.06814112	
SCN2A		0.06766801	
CDC14B		0.06760041	
PCSK1		0.067520365	
ARNT2		0.067211784	
TMTC2		0.06715246	
SCN9A		0.0669026	
TMPRSS4		0.066812865	
LONRF2		0.06620118	
PEG3		0.06590483	
RASGRP3		0.06519389	
ADAMTS1		0.06507457	
DCC		0.06460186	
SLC41A2		0.06448804	
MACROD2		0.06435599	
NPTX2		0.06427494	
GALNT18		0.06425437	
AHI1		0.06413466	
RAB39B		0.06346307	
IL1R1		0.063291	
IRF6		0.063163884	
FLT1		0.0627398	
IL12B		0.06261875	
ATP8B1		0.06118393	
NQO1		0.060909092	
CCL24		0.06054672	
RAB11FIP1		0.060146976	
KCNH3		0.0598069	
KCNK3		0.05878255	
AI661453		0.058496863	
RENBP		0.0583156	
DYNC1I1		0.05807152	
WDR66		0.057796188	
RIMS4		0.05768314	
DOCK9		0.057662528	
CSGALNACT1		0.057305112	
PTPRN2		0.05687564	
TRIM62		0.055878244	
LIMCH1		0.055535894	
GM35853		0.05523834	
CPLX1		0.05474676	
GM34719		0.054651383	
GUCY1B1		0.054509547	
GM26917		0.05431511	
CARMIL3		0.052890137	
GDAP1		0.052742008	
DOCK3		0.052384842	
CGNL1		0.051742196	
ILDR1		0.05087273	
ANKRD33B		0.05070709	
GM15592		0.050150678	
LRIG1		0.05002978	
SLCO1A5		0.049973555	
FRMD5		0.048485365	
PLPP7		0.04737884	
SERPINB12		0.047354493	
GM48893		0.047000628	
KIF1A		0.046673357	
SIDT1		0.04647598	
GUCY1A1		0.045185626	
CAR8		0.04357482	
NUPR1		0.042645987	
NCAM2		0.04260496	
CEND1		0.042066824	
ERBB3		0.042058524	
ATP8A1		0.041732676	
RGL3		0.041576177	
POU6F2		0.041337084	
1700001C19RIK		0.040191993	
DOCK8		0.040115923	
L1CAM		0.04002831	
FRMD3		0.039706413	
FAM187B		0.03964347	
VSTM2A		0.03959989	
ATCAY		0.03945206	
GPC5		0.03915202	
KCNH7		0.03909851	
GRAMD3		0.0389772	
SV2B		0.038737983	
KCNQ4		0.03845028	
NIPAL1		0.03825477	
CNRIP1		0.037842963	
FUCA2		0.037804253	
PAX3		0.036935672	
KCNK16		0.03683925	
PAK7		0.036644176	
BASP1		0.03570415	
SERPINB8		0.034946878	
1500026H17RIK		0.03427408	
9330159F19RIK		0.033807702	
KDF1		0.03341854	
ACSS1		0.03332965	
ARHGEF38		0.033203967	
CDH22		0.03312067	
PTN		0.0325408	
HS3ST1		0.0312228	
SH3YL1		0.031072818	
IFI211		0.029800227	
CYP26B1		0.029178873	
GM28154		0.029052163	
CKMT1		0.028788993	
DLX4OS		0.02832248	
HID1		0.028064363	
ZFP941		0.027948605	
EMC9		0.027724821	
SAMSN1		0.027139682	
HGF		0.026845887	
CCDC33		0.026657946	
SERPINI1		0.026405133	
TOX2		0.025689729	
PDGFD		0.0254473	
GM45833		0.025384925	
GNAZ		0.025264688	
PRR36		0.024843134	
TRMT9B		0.024809798	
PPFIA2		0.024716435	
EFR3B		0.02348683	
FAM155A		0.022517618	
TMOD2		0.022156928	
CLGN		0.0218735	
SARM1		0.021705981	
FMN1		0.021422932	
ELOVL2		0.021101378	
CAPN5		0.020692565	
MAPK10		0.020566486	
EPS8L2		0.019777706	
F730016J06RIK		0.019536547	
VAT1L		0.019530606	
CHGB		0.019476192	
ACTA2		0.019106502	
OLFML2A		0.018828364	
RTN2		0.018771136	
PAK1		0.018451145	
2310030G06RIK		0.018446207	
STEAP4		0.018426726	
GM16225		0.018039128	
SH3GL3		0.017623555	
OCLN		0.017379662	
IGHG1		0.017244868	
FXYD6		0.016994704	
CYSTM1		0.01645516	
KCNN3		0.015191831	
CDC14A		0.014445217	
SYT11		0.014186503	
CYP4B1		0.014045827	
GM12092		0.01387348	
LILR4B		0.013868317	
IL10RA		0.013623345	
KCNJ2		0.013564694	
GPR156		0.013500583	
THSD7A		0.013444035	
CLEC2I		0.012441359	
VMN1R90		0.012052565	
EPB41L4A		0.011720804	
GGTA1		0.011527451	
SERPINF1		0.011420187	
TRIM9		0.010836686	
UOX		0.010695808	
SLAMF7		0.009797488	
CRISP2		0.009717136	
PDE11A		0.009472081	
TMEM132E		0.0094299475	
HK3		0.009337334	
STAT4		0.0092357695	
HOXAAS2		0.009078903	
CGA		0.008934242	
SCN7A		0.0089204805	
TNFSF13		0.008604736	
LMO1		0.008584678	
ZPLD1		0.007914447	
WDR17		0.0077146413	
HOXA5		0.007592071	
PCDH9		0.0075778216	
GPR137C		0.007528609	
B4GALT2		0.0074142898	
HHIP		0.0072554504	
1700001L05RIK		0.0070467023	
LIN28A		0.0070214635	
B430306N03RIK		0.006784537	
PTAFR		0.0066257217	
WNT7A		0.0065739364	
CELF3		0.006535076	
FOLR1		0.006225675	
GM2115		0.005815306	
CLEC4A3		0.0057347245	
NPTXR		0.005734604	
CXCR2		0.005636791	
SH2D1B1		0.0056357626	
SEPT3		0.0055366163	
PRR15L		0.0054995646	
KCNV2		0.005239649	
IGSF21		0.005223132	
VAV1		0.0051126108	
GM12298		0.0051070596	
SNX20		0.005040329	
PRKCH		0.0049720095	
TRIM67		0.0049444465	
GM11636		0.0048320233	
CXCL10		0.004797593	
GRXCR2		0.004796635	
PLPPR5		0.0047909324	
ZFP366		0.0047661387	
RARRES2		0.004749705	
LINGO2		0.0046127527	
GM3411		0.0045896047	
CTSS		0.004472978	
IFI207		0.0044629974	
SCUBE1		0.0043373085	
CSF1R		0.00431979	
GM4070		0.0043002297	
SCN2B		0.004295446	
KIF5C		0.004286482	
GM16701		0.004185969	
GM50147		0.0041147717	
DENND1C		0.00409419	
PCDHGB7		0.004023253	
3300005D01RIK		0.0040190183	
SPI1		0.004008334	
SLFN3		0.0039892094	
PILRB2		0.003968298	
NAIP2		0.0039576762	
CSF2RB		0.0039306134	
TGM5		0.0039227717	
CD200R1		0.003909034	
GM36107		0.0038878168	
PRMT8		0.003867716	
EEF1A2		0.0038247793	
CD200R3		0.0038027824	
8030453O22RIK		0.0037461251	
GPR141		0.0037396117	
CNTN4		0.0036992263	
EMX2		0.0036166026	
CAR2		0.0035451646	
OAS2		0.003510869	
DCLK3		0.0035102288	
EDN1		0.0034985037	
RNF165		0.0034736274	
RXFP1		0.0033938782	
CD200R4		0.0033895914	
MUC2		0.0033186178	
LCP2		0.0032909357	
ARHGAP25		0.0031910616	
GM14461		0.0031694327	
TNFSF8		0.003125529	
METRNL		0.0030806214	
ADCY7		0.0030799059	
PDE1B		0.0030756511	
NLRP3		0.0029960666	
TBX2		0.0029916014	
GM15985		0.00293748	
GM33843		0.0029280535	
FITM1		0.002924785	
GPR142		0.0029174332	
P2RY10		0.0028627252	
CADM3		0.002841291	
AW551984		0.0028253528	
GPR132		0.002799255	
SEC16B		0.0027079422	
GM2814		0.0026865276	
CD300C2		0.0026712168	
BTK		0.0026704276	
PLEK		0.0026210726	
PIK3CG		0.0025900272	
HTR2C		0.0025874265	
HCRTR1		0.002579933	
4930555A03RIK		0.0025741507	
SYT5		0.002572268	
PDPN		0.0025671748	
8030423F21RIK		0.0025168497	
CCN5		0.0025026484	
ARHGEF16		0.002467323	
NFAM1		0.0024199316	
APBB1IP		0.0024168252	
ARHGDIB		0.0023803986	
OAS1A		0.002346429	
CAPN13		0.002331504	
CLEC4B1		0.002328378	
GM3558		0.0023141857	
GCNT1		0.0022855639	
FAR2OS2		0.0022537245	
MMP10		0.0022430231	
TMEM171		0.0022360096	
MPZL1		0.0022314126	
A730049H05RIK		0.0021992351	
HCST		0.002145723	
CD84		0.0021321776	
WFDC17		0.002096267	
CLEC1B		0.002094978	
RCOR2		0.0020597584	
TLR7		0.0020338676	
CRLF1		0.002015147	
ARHGAP45		0.0020009545	
ELFN2		0.0020006984	
CHIL3		0.0019865881	
GM15987		0.0019806626	
HOXAAS3		0.0019729466	
SERPINB6B		0.0019699621	
FHDC1		0.0019626329	
MYO1F		0.0019419999	
WDFY4		0.0019331655	
CES5A		0.0018910287	
PYGL		0.0018777453	
B830012L14RIK		0.0018730923	
ARHGAP36		0.0018680892	
AIM2		0.0018404494	
ARHGEF6		0.0018206916	
HVCN1		0.0018066935	
SPARCL1		0.0017981686	
CLPS		0.0017945775	
TBXAS1		0.0017932238	
THEMIS2		0.0017732742	
EDN3		0.0017547532	
SLA		0.0017530712	
ACSS3		0.001748373	
SP110		0.0017095489	
KYNU		0.001700431	
AI662270		0.0016952641	
BST1		0.0016925501	
MUCL3		0.0016911116	
GNA15		0.0016618269	
VSIR		0.001659806	
GPNMB		0.0016501663	
4930413F20RIK		0.0016458328	
P2RY10B		0.0016367806	
HTR2A		0.0016271283	
GM7967		0.0016245975	
GM31597		0.0015862384	
CAMK2B		0.0015541496	
CYTH4		0.0015517332	
SLFN2		0.0015174669	
ACTL6B		0.0015136088	
LIPF		0.0014990928	
NAT8L		0.0014878256	
TLR2		0.0014789182	
GM47754		0.0014439351	
IL1A		0.0014342354	
RAB19		0.0014197591	
SLFN4		0.0014032816	
PIK3R5		0.0013940524	
LTBP2		0.0013837856	
ARHGEF5		0.0013813792	
PSD4		0.0013760179	
NAIP6		0.0013641767	
USP29		0.0013626919	
MCOLN2		0.0013570689	
RUFY4		0.0013506252	
PHACTR3		0.0013468098	
H2-Q7		0.0013459142	
CPZ		0.0013361187	
RNASEL		0.0013213942	
MOCOS		0.0013206644	
VSIG8		0.001319325	
NRROS		0.0013159289	
FCGR4		0.0013116051	
CD300A		0.0013072867	
FMNL1		0.0012858169	
APOBR		0.0012801294	
ALOX5		0.0012760081	
TNFRSF26		0.0012759102	
IL1RL2		0.001270258	
C1S1		0.0012695891	
LILRA5		0.001248019	
RBP2		0.0012474133	
MAK		0.0012449222	
INHBA		0.0012213385	
GALNT6		0.0012192732	
SLC9A4		0.0012106491	
SPRR1A		0.0012102898	
GM48495		0.0012085913	
CD2		0.0012042841	
OASL1		0.0011961883	
BCL2A1D		0.0011861846	
SASH3		0.0011811508	
ALDH1A2		0.0011703995	
KLRA2		0.0011632541	
AI504432		0.0011426563	
HRG		0.0011294227	
LAIR1		0.0011105601	
B3GNT7		0.0011078151	
BCL2A1B		0.001092459	
APOE		0.0010889877	
GM26760		0.0010876796	
TRAF1		0.0010860289	
ITGAX		0.0010815803	
EPHX2		0.0010718511	
GM21188		0.0010566366	
GREM2		0.0010469122	
GM36246		0.0010468476	
PADI4		0.0010425275	
ECI3		0.0010417927	
NCF4		0.0010141762	
BIN2		0.0010117076	
EHD3		9.952615E-4	
SYNPR		9.915966E-4	
DOCK2		9.7311847E-4	
CYBB		9.618369E-4	
CCR1		9.6164993E-4	
PLCB2		9.57592E-4	
CACNG5		9.5216185E-4	
OLR1		9.4932853E-4	
INPP5D		9.377787E-4	
LTC4S		9.2520786E-4	
LRMP		9.180718E-4	
1110018N20RIK		9.156732E-4	
TMEM273		9.140114E-4	
PRKCB		9.093485E-4	
AQP9		8.9509436E-4	
GM5150		8.8685105E-4	
ARHGAP30		8.7593234E-4	
CMKLR1		8.7457447E-4	
APOL10B		8.6669106E-4	
CCL7		8.6289254E-4	
DOCK10		8.611855E-4	
SRPX		8.3636405E-4	
SLC27A2		8.362549E-4	
E230032D23RIK		8.231434E-4	
CD33		8.004862E-4	
CD38		7.9797144E-4	
TRPV2		7.9558155E-4	
SERPINB2		7.950102E-4	
NMU		7.941403E-4	
RIPPLY2		7.8923354E-4	
REDRUM		7.8756793E-4	
APOBEC1		7.829255E-4	
NAIP5		7.828359E-4	
C130050O18RIK		7.8175694E-4	
ENPP3		7.7450956E-4	
CD22		7.714912E-4	
SELPLG		7.637212E-4	
P2RY12		7.566502E-4	
MARCH1		7.542232E-4	
LY86		7.342886E-4	
SERPINB1A		7.26823E-4	
HPGDS		7.232844E-4	
GM27217		7.2290207E-4	
GBP8		7.152953E-4	
ADAMTS16		6.901777E-4	
GM3696		6.8138866E-4	
CRIP1		6.7583326E-4	
WT1		6.7194406E-4	
ARAP3		6.661178E-4	
4930455G09RIK		6.64072E-4	
IL18		6.5518497E-4	
CD200R2		6.4983475E-4	
CD37		6.4062944E-4	
RIMS1		6.369422E-4	
IL2RA		6.3283916E-4	
MS4A6D		6.290189E-4	
RAET1D		6.2622904E-4	
ISL1		6.2546943E-4	
NAIP1		6.253745E-4	
RPS6KL1		6.130401E-4	
MAG		6.0564047E-4	
GM4951		5.999345E-4	
TLR13		5.989439E-4	
CTHRC1		5.9231254E-4	
PIRB		5.882779E-4	
MSR1		5.8520975E-4	
CXCL16		5.795035E-4	
COLEC11		5.775711E-4	
REPS2		5.709037E-4	
GDA		5.6920445E-4	
TRIM29		5.47535E-4	
ADAMTS19		5.411079E-4	
SLFN5		5.3826056E-4	
SMBD1		5.2880426E-4	
CEACAM1		5.278104E-4	
TMEM108		5.212396E-4	
CPA5		5.193654E-4	
ADGRE1		5.1678E-4	
ABCG1		5.131212E-4	
5430427O19RIK		5.113708E-4	
CD53		5.096888E-4	
TEKT4		4.985391E-4	
GM11627		4.984415E-4	
MAOB		4.9394416E-4	
SLC40A1		4.912709E-4	
TMEM196		4.8094257E-4	
SP140		4.8003116E-4	
RHOH		4.7912746E-4	
AU022793		4.768453E-4	
PIK3AP1		4.6201306E-4	
LY6G6D		4.6166757E-4	
ULBP1		4.6016055E-4	
RASSF4		4.587405E-4	
KLHL6		4.527275E-4	
TFEC		4.4705934E-4	
H2-Q6		4.467707E-4	
ADAM28		4.337902E-4	
COL6A2		4.300959E-4	
F630028O10RIK		4.2764365E-4	
M5C1000I18RIK		4.252577E-4	
MS4A8A		4.2265953E-4	
CCR7		4.1392594E-4	
EBI3		4.12992E-4	
SPAG6L		4.0683403E-4	
ZFP979		4.065296E-4	
GM15631		4.0648977E-4	
SLC16A9		4.0130544E-4	
TSPAN11		3.994519E-4	
1810019D21RIK		3.9633425E-4	
GM6093		3.96146E-4	
COL14A1		3.926828E-4	
GM48284		3.8873582E-4	
TRANK1		3.7989786E-4	
ANKRD22		3.7597434E-4	
TBX3OS1		3.7532535E-4	
TMEM89		3.7338433E-4	
TCFL5		3.715073E-4	
FGR		3.7147626E-4	
PRRT1		3.6993276E-4	
CD83		3.560177E-4	
PDE7B		3.4830606E-4	
GM49335		3.3710286E-4	
FES		3.1807143E-4	
FST		3.127501E-4	
1700001K23RIK		3.1243663E-4	
HOXB6		3.061109E-4	
TMEM132D		3.0239564E-4	
ATOH7		3.0172715E-4	
MCOLN3		2.9931957E-4	
SP100		2.9222062E-4	
NAT8F3		2.8754194E-4	
COLEC12		2.8735708E-4	
PDLIM3		2.8320443E-4	
PTX3		2.8249755E-4	
LRRC32		2.82202E-4	
SLC6A14		2.8159382E-4	
ABCG3		2.8149295E-4	
TREM1		2.7984128E-4	
GM47547		2.797808E-4	
LHX3		2.7944095E-4	
STAP1		2.7414036E-4	
BLNK		2.736329E-4	
FCGR3		2.6762544E-4	
METTL11B		2.5385508E-4	
TREM3		2.4914305E-4	
FBXO43		2.469259E-4	
DNM3OS		2.4248834E-4	
MDGA1		2.4081608E-4	
SIRPB1C		2.3969483E-4	
CYP4V3		2.3761751E-4	
PATJ		2.3589205E-4	
PLATR27		2.324699E-4	
GM11716		2.2763108E-4	
CARD11		2.2492316E-4	
KCNK13		2.2289506E-4	
LMO2		2.2157184E-4	
TCEAL7		2.1897598E-4	
5730420D15RIK		2.1851846E-4	
STX1B		2.176261E-4	
ITGAM		2.1752944E-4	
EGFLAM		2.1563095E-4	
ADAM19		2.1557717E-4	
BCL2L14		2.1341213E-4	
GPR85		2.095717E-4	
GREM1		2.0899506E-4	
RGS18		2.0560852E-4	
ADTRP		2.0537461E-4	
TRBC2		2.0439255E-4	
CXCL12		2.0381357E-4	
GM19590		2.018617E-4	
DISP3		1.9224819E-4	
RFTN2		1.9071724E-4	
EXTL1		1.8658908E-4	
PRSS22		1.8623199E-4	
GM29684		1.8381339E-4	
9930111J21RIK2		1.8246923E-4	
TAFA4		1.7912725E-4	
GSTA3		1.7527014E-4	
BCL2A1A		1.7428686E-4	
TRIM30A		1.7390953E-4	
4930471G03RIK		1.734241E-4	
RANBP3L		1.7005161E-4	
IGF1		1.6802673E-4	
TINAG		1.6708336E-4	
SLCO2B1		1.6630803E-4	
CDH11		1.607981E-4	
DKK3		1.5794681E-4	
CASP12		1.5471908E-4	
TLR8		1.5435232E-4	
SRGN		1.5306886E-4	
GM46224		1.525634E-4	
PROK2		1.5237794E-4	
IL18R1		1.5099024E-4	
1700028I16RIK		1.483526E-4	
KHDRBS2		1.4823621E-4	
SALL1		1.4587407E-4	
COL5A3		1.4297216E-4	
KCNC4		1.4062291E-4	
GM33370		1.3944872E-4	
EGFEM1		1.3701175E-4	
NXPE5		1.335547E-4	
IL1B		1.2962897E-4	
SIGLECG		1.2612583E-4	
KCTD12		1.2454603E-4	
PKD1L1		1.2317087E-4	
CSRNP3		1.2245924E-4	
TBC1D2		1.2188677E-4	
NOS2		1.215016E-4	
KCNJ6		1.1529099E-4	
BTBD17		1.1469031E-4	
MPPED1		1.13490074E-4	
4833427G06RIK		1.1127931E-4	
PINLYP		1.09120425E-4	
TBX3		1.0844003E-4	
CD48		1.0626712E-4	
CTLA2B		1.0591068E-4	
JAM2		1.0420273E-4	
A630001G21RIK		1.041578E-4	
IL6		1.0398776E-4	
4930539E08RIK		1.01727346E-4	
CDH6		1.01132755E-4	
NELL1		1.0111585E-4	
PRRX1		1.0057392E-4	
PRSS8		1.0003785E-4	
HOXB5OS		9.9820645E-5	
FLT3		9.92952E-5	
PTGFR		9.847379E-5	
BMP3		9.722203E-5	
GM49767		9.645433E-5	
PLA2G7		9.5215575E-5	
TUNAR		9.324446E-5	
P2RX7		9.221638E-5	
P2RY14		8.939273E-5	
MEIOB		8.766913E-5	
GM20559		8.4895524E-5	
CER1		8.262548E-5	
ARHGAP9		8.1937826E-5	
OLFR1033		8.0970196E-5	
RFLNA		8.029596E-5	
WIPF3		7.814437E-5	
AOX3		7.5253774E-5	
NKAIN4		7.4994285E-5	
NOX4		7.474075E-5	
COL1A2		7.390243E-5	
CD300LF		7.2773786E-5	
GM42601		7.257756E-5	
CES1G		7.161061E-5	
MRVI1		7.000001E-5	
ZIM1		6.939292E-5	
GASK1A		6.533961E-5	
LRRC4C		6.38495E-5	
TMEM45A		6.310679E-5	
MILR1		6.2975145E-5	
GM9866		6.1847444E-5	
GM32742		5.96308E-5	
GM38843		5.9011927E-5	
COL15A1		5.7213616E-5	
ADAMTS5		5.710673E-5	
KLC3		5.6879402E-5	
PTGIS		5.6621946E-5	
HAVCR2		5.6362584E-5	
GAD1		5.57227E-5	
GABRA3		5.5075943E-5	
VCAM1		5.44993E-5	
HTR7		5.3524065E-5	
LRRTM4		5.341621E-5	
GM6209		5.2840027E-5	
EMX2OS		5.235068E-5	
DLEU7		5.2146497E-5	
VWC2		5.20377E-5	
CNR1		5.201579E-5	
MINAR2		5.1380914E-5	
GM35533		5.0513827E-5	
RSPO4		4.9989878E-5	
CREB3L1		4.9462997E-5	
CES1A		4.9122173E-5	
ZDBF2		4.713634E-5	
JPH2		4.6985017E-5	
GM13049		4.6733363E-5	
NSG2		4.546993E-5	
ADAM23		4.5353518E-5	
RBM44		4.4055807E-5	
TMEM35A		4.380387E-5	
1700071G01RIK		4.3764314E-5	
SIGLEC1		4.313552E-5	
NYAP2		4.2297135E-5	
LCP1		4.2287615E-5	
SNX31		4.0892955E-5	
NOTUM		4.012114E-5	
NME9		3.9579336E-5	
TIMD4		3.8753453E-5	
AOAH		3.7401787E-5	
CIDEA		3.648345E-5	
PDK4		3.6266072E-5	
PCDH19		3.5782075E-5	
GM33699		3.499073E-5	
LSP1		3.4636418E-5	
GIMAP9		3.4255252E-5	
OLFM3		3.4078967E-5	
CEMIP		3.397769E-5	
RAB7B		3.3767574E-5	
GRIN2B		3.352597E-5	
GM16548		3.2752672E-5	
SLC39A12		3.26447E-5	
FAP		3.206889E-5	
OVOL2		3.1421103E-5	
COL5A2		3.0524672E-5	
TNFAIP2		3.0249748E-5	
RELN		3.0174257E-5	
NCAN		3.016001E-5	
FNDC1		2.9743303E-5	
POF1B		2.9107923E-5	
CEACAM16		2.8980598E-5	
CACNG2		2.8912085E-5	
PIK3R6		2.8526656E-5	
SEZ6L		2.683276E-5	
CXCL5		2.6555157E-5	
E330013P04RIK		2.6326386E-5	
TNFRSF11A		2.5686915E-5	
PGF		2.5586203E-5	
THBS2		2.5174657E-5	
PRIMA1		2.4869343E-5	
TTR		2.4819043E-5	
COL26A1		2.3538265E-5	
CHRND		2.2569988E-5	
GSTA4		2.2377033E-5	
NEUROD4		2.083959E-5	
C1QTNF3		2.0525338E-5	
LINGO4		2.0111405E-5	
ZFP36L1		1.9930892E-5	
TMEM130		1.9898405E-5	
PCDH11X		1.9560892E-5	
KCNQ3		1.939205E-5	
1700113H08RIK		1.9183066E-5	
GM47328		1.9020776E-5	
GM671		1.8718456E-5	
GM10561		1.850531E-5	
CDHR1		1.8403976E-5	
6330409D20RIK		1.8166485E-5	
MMP3		1.711131E-5	
PCSK5		1.6492018E-5	
IL7R		1.6394124E-5	
GM53		1.6383745E-5	
ZFP536		1.6079133E-5	
PAPPA		1.5912849E-5	
NUP62CL		1.5898733E-5	
GABRQ		1.5393602E-5	
TRIM5		1.5156733E-5	
DIRAS2		1.4925344E-5	
IFI203		1.4602042E-5	
CNTN1		1.4597585E-5	
GPR39		1.43695115E-5	
GM17733		1.4323499E-5	
TMEM145		1.3774074E-5	
MNDAL		1.3208993E-5	
PREX2		1.2931465E-5	
DGKK		1.2086824E-5	
GASK1B		1.2078307E-5	
PDGFRA		1.16076635E-5	
PPP1R1A		1.1484678E-5	
PTGES		1.1230757E-5	
PKD2L1		1.1221797E-5	
STMN2		1.10907695E-5	
GM10244		1.1069614E-5	
TNIP3		1.08732165E-5	
GM10639		1.0453199E-5	
VSTM2L		1.0271869E-5	
GPR55		9.847548E-6	
TSPAN2OS		9.799835E-6	
CPNE4		9.480227E-6	
1700016L21RIK		9.256587E-6	
IZUMO1		9.225133E-6	
GPR176		9.02816E-6	
VMN1R210		8.883654E-6	
GM3752		8.762963E-6	
ADAMTSL2		8.595283E-6	
NRG3		8.229557E-6	
NDST3		7.902825E-6	
NR2F1		7.894327E-6	
GM16099		7.685744E-6	
BNC2		7.531702E-6	
AXIN2		6.6652933E-6	
4732490B19RIK		6.5914555E-6	
HMOX1		6.29325E-6	
GM29502		6.227248E-6	
CNTN5		6.215161E-6	
SCARLETLTR		5.843112E-6	
GM16685		5.74065E-6	
GM11963		5.7314273E-6	
GM9899		5.7012912E-6	
TRIM12C		5.48247E-6	
ADAMTS2		5.373228E-6	
CFH		5.1872407E-6	
PCP4L1		5.157726E-6	
ENTPD1		5.123611E-6	
BRINP2		4.9134837E-6	
ERICH3		4.6736736E-6	
CCDC80		4.6316572E-6	
FBXW10		4.597113E-6	
BE692007		4.471279E-6	
ITGA8		4.1592043E-6	
2610016A17RIK		4.1101707E-6	
GAS7		3.9950824E-6	
LSAMP		3.944192E-6	
GM13063		3.939111E-6	
COL9A2		3.9173924E-6	
LDB2		3.7714083E-6	
CLCA3A2		3.7637985E-6	
WT1OS		3.7116913E-6	
ANKRD1		3.614957E-6	
DTX1		3.6135204E-6	
GAP43		3.5730168E-6	
A2ML1		3.46904E-6	
SPHKAP		3.390341E-6	
INPP5J		3.2255168E-6	
RSAD2		3.2090977E-6	
HOXA3		3.1903594E-6	
PLEKHG1		3.1864208E-6	
NPY1R		3.0425088E-6	
CACNG3		3.037461E-6	
PLAC8		3.0370504E-6	
ACKR3		3.024622E-6	
DLEC1		2.9797259E-6	
SCRT1		2.9329185E-6	
ELN		2.8483162E-6	
TENM1		2.8425136E-6	
LRRTM1		2.836742E-6	
GM16287		2.788476E-6	
SOAT2		2.7616295E-6	
DUSP15		2.7435492E-6	
C3		2.6612956E-6	
ZFP804A		2.6493497E-6	
NEURL3		2.648387E-6	
XDH		2.5568004E-6	
HS3ST4		2.509048E-6	
SLC1A1		2.4918259E-6	
GREB1		2.4525623E-6	
PTGS1		2.2689408E-6	
SYNPO2		2.2548836E-6	
DKK2		2.1836975E-6	
TBX4		2.1781864E-6	
VSTM4		2.1581106E-6	
CCL4		2.0841076E-6	
VIL1		2.0104058E-6	
BLK		1.985808E-6	
CIB3		1.9315048E-6	
BC051537		1.8814667E-6	
SCRT2		1.8605456E-6	
HRH3		1.8501237E-6	
SCARA5		1.8408234E-6	
SLC9A2		1.7780653E-6	
FGF2OS		1.6711382E-6	
THSD7B		1.6363749E-6	
LMO3		1.5786785E-6	
GM29561		1.5510525E-6	
SLC10A6		1.4977859E-6	
TNFRSF11B		1.4796066E-6	
GM20139		1.4729001E-6	
DCHS1		1.4627323E-6	
ITGA4		1.4308757E-6	
MARCO		1.3745168E-6	
LRRC25		1.3297157E-6	
PPP1R17		1.2901172E-6	
KCNK12		1.2841086E-6	
CD86		1.2828465E-6	
ERBB4		1.2593675E-6	
TIMP4		1.2442773E-6	
TM6SF1		1.2401108E-6	
SMIM6		1.2093892E-6	
GM2974		1.1823638E-6	
CFAP100		1.1758033E-6	
GM1627		1.148039E-6	
2810433D01RIK		1.1228032E-6	
BB123696		1.0636717E-6	
ENPP2		1.0603154E-6	
OLFM2		1.0496216E-6	
RGS8		1.0219069E-6	
PF4		9.641498E-7	
BMX		9.1928416E-7	
TMEM121		9.185513E-7	
ACNAT1		9.117656E-7	
CUTAL		9.102026E-7	
TMEM198		8.902633E-7	
GM8251		8.8765876E-7	
CHST9		8.435846E-7	
BEAN1		7.7076305E-7	
ATP6V0D2		7.280974E-7	
DMRT3		7.095607E-7	
ZFP983		7.094938E-7	
ESRRG		6.900066E-7	
TMPRSS2		6.731791E-7	
HPGD		6.6777926E-7	
GM34730		6.672664E-7	
GM44275		6.596313E-7	
CD300LB		6.495615E-7	
PTCHD1		6.234427E-7	
EDNRB		6.143418E-7	
SLC7A3		6.1383867E-7	
OCM		5.7790385E-7	
SPTBN4		5.762666E-7	
PCSK2OS1		5.7534277E-7	
THY1		5.7389605E-7	
TPH1		5.625031E-7	
MYBPC1		5.5856464E-7	
PAX1		5.427916E-7	
PI15		5.378215E-7	
LIF		5.262174E-7	
CLEC4D		5.1854266E-7	
FBLN2		4.919303E-7	
DCN		4.887068E-7	
LAD1		4.8598383E-7	
STRA6		4.824662E-7	
FLI1		4.770763E-7	
ITK		4.6373046E-7	
D830030K20RIK		4.61219E-7	
CHST10		4.415176E-7	
NOD1		4.339629E-7	
SLC36A2		4.262764E-7	
PPP1R3A		4.1657154E-7	
CLCA3A1		4.053254E-7	
FGF2		4.0005568E-7	
CDH18		3.8147627E-7	
