"","archetype #","Feature Name","P value (Mann-Whitney)","median_diff","Mean Difference","top_bin_mean","sample_count","metric"
"4661","archetype_2","MAST CELL ACTIVATION",6.15570601526632e-126,0.0904804875299564,0.11209508890441,-0.0184178321895148,805,"wilcoxon_p_val"
"4662","archetype_2","PLATELET DERIVED GROWTH FACTOR RECEPTOR BETA SIGNALING PATHWAY",7.8465221008599e-126,0.363117084301622,0.247853450362319,0.193506867146214,805,"wilcoxon_p_val"
"4663","archetype_2","RENAL SODIUM EXCRETION",1.29427814045853e-125,0.126492320722018,0.186017734725719,0.366764371028131,805,"wilcoxon_p_val"
"4664","archetype_2","EPITHELIAL CELL MORPHOGENESIS",1.29860655351345e-125,0.118373150707379,0.107376308677061,0.102773790624297,805,"wilcoxon_p_val"
"4665","archetype_2","SYNAPTIC VESICLE BUDDING",1.43726429523426e-125,0.137705405736612,0.134683166599942,0.0954841293583512,805,"wilcoxon_p_val"
"4666","archetype_2","NEGATIVE REGULATION OF INTERLEUKIN 1 BETA PRODUCTION",1.88966331125532e-125,0.750753524857054,0.451491073203377,0.160004949564619,805,"wilcoxon_p_val"
"4667","archetype_2","RESPONSE TO AXON INJURY",2.66432947561894e-125,0.0981828147134878,0.075646807539615,0.0507098758037462,805,"wilcoxon_p_val"
"4668","archetype_2","SKELETAL MUSCLE ORGAN DEVELOPMENT",7.20509967046399e-125,0.0817941899729352,0.0565503439569983,0.0990631600137314,805,"wilcoxon_p_val"
"4669","archetype_2","REGULATION OF CD4 POSITIVE  ALPHA BETA T CELL ACTIVATION",8.73918089324553e-125,0.968181213756782,1.40033674869586,1.55396229804161,805,"wilcoxon_p_val"
"4670","archetype_2","REGULATION OF CIRCADIAN SLEEP WAKE CYCLE",1.01957324493015e-124,0.418140500673062,0.536469130878339,0.430735088706158,805,"wilcoxon_p_val"
"4671","archetype_2","POSITIVE REGULATION OF FIBROBLAST PROLIFERATION",2.22152176725278e-124,0.585113455087559,0.558747712856853,1.0080988058208,805,"wilcoxon_p_val"
"4672","archetype_2","POSITIVE REGULATION OF PROTEASOMAL UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS",3.91735218302863e-124,0.405697356298149,0.396065832814772,0.735805195194585,805,"wilcoxon_p_val"
"4673","archetype_2","POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL",4.8183211072976e-124,0.0594753804250041,0.0736088693502473,0.0477612935490238,805,"wilcoxon_p_val"
"4674","archetype_2","NEGATIVE REGULATION OF APOPTOTIC PROCESS",2.28911351562157e-123,0.0487887667219844,0.0736851218162023,0.0404098677619853,805,"wilcoxon_p_val"
"4675","archetype_2","RESPONSE TO NUTRIENT LEVELS",2.4650882337695e-123,0.190203581514825,0.28899138488823,0.380230819271684,805,"wilcoxon_p_val"
"4676","archetype_2","POSITIVE REGULATION OF B CELL ACTIVATION",3.19695042049404e-123,0.184633295816193,0.243283446933177,0.0917763269402841,805,"wilcoxon_p_val"
"4677","archetype_2","TYPE B PANCREATIC CELL PROLIFERATION",9.92357477655356e-123,0.0430219930923461,0.0966527949966179,0.075012847211224,805,"wilcoxon_p_val"
"4678","archetype_2","UBIQUINONE METABOLIC PROCESS",1.3928420164788e-122,0.125019597204507,0.169882340021557,0.0416974914090364,805,"wilcoxon_p_val"
"4679","archetype_2","REGULATION OF SKELETAL MUSCLE TISSUE DEVELOPMENT",2.30713979928786e-122,0.152163167378588,0.076043700833382,-0.0260860923852866,805,"wilcoxon_p_val"
"4680","archetype_2","DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS",2.47647703343017e-122,0.0574916912205662,0.100644279266877,0.14019031587435,805,"wilcoxon_p_val"
"4681","archetype_2","LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL",4.38129261701975e-122,0.325159136713817,0.235679114380682,0.188777416803941,805,"wilcoxon_p_val"
"4682","archetype_2","COPII COATED VESICLE CARGO LOADING",1.52557441933942e-121,0.047621197571308,0.062385159355204,0.116162414892658,805,"wilcoxon_p_val"
"4683","archetype_2","MITOCHONDRIAL TRNA PROCESSING",1.67734872657913e-121,0.0808027675978855,0.082360985121548,0.0683294042004256,805,"wilcoxon_p_val"
"4684","archetype_2","DEVELOPMENT OF PRIMARY MALE SEXUAL CHARACTERISTICS",2.29559756404851e-121,0.155638535666444,0.181297555685371,0.259687721562595,805,"wilcoxon_p_val"
"4685","archetype_2","BIOLOGICAL PROCESS INVOLVED IN INTERACTION WITH SYMBIONT",2.30902612737273e-121,0.113275835226066,0.17012355840628,0.166823143740791,805,"wilcoxon_p_val"
"4686","archetype_2","ALPHA AMINO ACID CATABOLIC PROCESS",3.66848274950167e-121,0.0743095427690444,0.0641320897530015,0.0941827328039351,805,"wilcoxon_p_val"
"4687","archetype_2","RESPONSE TO REACTIVE OXYGEN SPECIES",5.81652538405953e-121,0.0412344737567429,0.0427457257921105,0.0534797359922003,805,"wilcoxon_p_val"
"4688","archetype_2","NEGATIVE REGULATION OF CELL PROJECTION ORGANIZATION",6.79425795027133e-121,0.0986031341801745,0.142038093894002,0.0936047772227862,805,"wilcoxon_p_val"
"4689","archetype_2","CELLULAR RESPONSE TO NERVE GROWTH FACTOR STIMULUS",7.1026115547444e-121,0.251219577793847,0.36272015810714,0.445039863952991,805,"wilcoxon_p_val"
"4690","archetype_2","NEGATIVE REGULATION OF ATPASE ACTIVITY",1.64118532890219e-120,0.117122150345689,0.143853758724157,0.128354385574094,805,"wilcoxon_p_val"
"4691","archetype_2","TRNA EXPORT FROM NUCLEUS",3.03831973741043e-120,0.0787065827068087,0.0732311915503599,0.00581725779283766,805,"wilcoxon_p_val"
"4692","archetype_2","TRNA CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS",3.03831973741043e-120,0.0787065827457876,0.0732311915528127,0.00581725776451184,805,"wilcoxon_p_val"
"4693","archetype_2","NEGATIVE REGULATION OF CHEMOKINE PRODUCTION",4.69257341710626e-120,0.195860365719021,0.150067675260956,0.0825492727772746,805,"wilcoxon_p_val"
"4694","archetype_2","EYE PHOTORECEPTOR CELL DIFFERENTIATION",5.87395261749669e-120,0.0878972726499685,0.16260271683202,0.235434786046282,805,"wilcoxon_p_val"
"4695","archetype_2","CELLULAR POLYSACCHARIDE METABOLIC PROCESS",8.00093318130345e-120,0.118675897449196,0.148658290000633,0.148433302593741,805,"wilcoxon_p_val"
"4696","archetype_2","CILIUM ASSEMBLY",1.0339004977717e-119,0.0985515859366783,0.068308833362012,0.0151259839670049,805,"wilcoxon_p_val"
"4697","archetype_2","POSITIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS",1.68816815354262e-119,0.24163035600815,0.498039370278531,0.660109182919613,805,"wilcoxon_p_val"
"4698","archetype_2","EPITHELIAL STRUCTURE MAINTENANCE",1.85628676333197e-119,0.0691458352627539,0.0918035050621254,0.0829614330677441,805,"wilcoxon_p_val"
"4699","archetype_2","NEGATIVE REGULATION OF ADENYLATE CYCLASE ACTIVITY",2.30515162358518e-119,0.386861672273554,0.323892259324959,0.001061795599892,805,"wilcoxon_p_val"
"4700","archetype_2","SYNAPTIC VESICLE PRIMING",5.59181980198681e-119,0.040171837993656,0.0476531281881302,0.0422530514497479,805,"wilcoxon_p_val"
"4701","archetype_2","INORGANIC ION HOMEOSTASIS",5.78893675141539e-119,0.152415877625395,0.220480521083544,0.435874719008436,805,"wilcoxon_p_val"
"4702","archetype_2","GOLGI TO LYSOSOME TRANSPORT",1.41662777158751e-118,0.044631738447188,0.0328241700960731,0.0828463106364777,805,"wilcoxon_p_val"
"4703","archetype_2","CAMERA TYPE EYE DEVELOPMENT",1.42738586109999e-118,0.0622630468556927,0.0533869008384096,0.0256286233870986,805,"wilcoxon_p_val"
"4704","archetype_2","POSITIVE REGULATION OF CHROMATIN ORGANIZATION",1.50582406399271e-118,0.156032209962533,0.130618997647671,0.279179509059622,805,"wilcoxon_p_val"
"4705","archetype_2","RESPONSE TO MISFOLDED PROTEIN",5.30112477452287e-118,0.0853736818841733,0.145319798690278,0.158782202043532,805,"wilcoxon_p_val"
"4706","archetype_2","REGULATION OF CHROMOSOME SEPARATION",9.24871153243807e-118,0.268652426521802,0.2178432155117,0.0920546688581354,805,"wilcoxon_p_val"
"4707","archetype_2","OPTIC NERVE DEVELOPMENT",1.19223949476001e-117,0.497277792236435,0.289363203348906,0.295729695923643,805,"wilcoxon_p_val"
"4708","archetype_2","FIBROBLAST APOPTOTIC PROCESS",1.58997562607726e-117,0.701842795150246,0.839188436409171,0.843235483414765,805,"wilcoxon_p_val"
"4709","archetype_2","POSITIVE REGULATION OF CYCLIN DEPENDENT PROTEIN SERINE THREONINE KINASE ACTIVITY",1.63772085012325e-117,0.765208659276748,0.832181981794275,0.68221886015022,805,"wilcoxon_p_val"
"4710","archetype_2","CEREBROSPINAL FLUID CIRCULATION",1.73443454405449e-117,0.0444880717149151,0.0555014343844067,0.0510317558360697,805,"wilcoxon_p_val"
"4711","archetype_2","VITAMIN BIOSYNTHETIC PROCESS",1.91245078048827e-117,0.236816819620153,0.25375076325417,0.405966063407394,805,"wilcoxon_p_val"
"4712","archetype_2","MULTICELLULAR ORGANISMAL REPRODUCTIVE PROCESS",2.25245821050598e-117,0.142979330773854,0.148722733639025,0.0719384456616392,805,"wilcoxon_p_val"
"4713","archetype_2","RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS",2.6877005601534e-117,0.444199746203585,0.424868209453267,0.141496849385661,805,"wilcoxon_p_val"
"4714","archetype_2","DEOXYRIBOSE PHOSPHATE METABOLIC PROCESS",2.75299820163229e-117,0.281551436735084,0.350581309808946,-0.0425318019214475,805,"wilcoxon_p_val"
"4715","archetype_2","REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY",4.70052782699766e-117,0.116160199977121,0.0904932717237327,0.0608418521983217,805,"wilcoxon_p_val"
"4716","archetype_2","POSITIVE REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY",4.70052782699766e-117,0.116160199976635,0.0904932717237108,0.0608418521982584,805,"wilcoxon_p_val"
"4717","archetype_2","REGULATION OF ATP BIOSYNTHETIC PROCESS",5.33060431166185e-117,0.315303013183673,0.421326209628652,0.515504738466454,805,"wilcoxon_p_val"
"4718","archetype_2","AMINO ACID IMPORT ACROSS PLASMA MEMBRANE",9.86781438033164e-117,0.0556105140779617,0.0785868923523333,0.0683219825811985,805,"wilcoxon_p_val"
"4719","archetype_2","NEGATIVE REGULATION OF ENDOCYTOSIS",1.72989579426691e-116,0.1352435797052,0.12070488955389,0.119812526401129,805,"wilcoxon_p_val"
"4720","archetype_2","MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL",3.27409542350002e-116,0.168816723477135,0.0830224790258952,-0.011029535698794,805,"wilcoxon_p_val"
"4721","archetype_2","REGULATION OF DENDRITIC SPINE MORPHOGENESIS",4.94277892732949e-116,0.134065462831226,0.166801122789666,0.087694944080185,805,"wilcoxon_p_val"
"4722","archetype_2","G PROTEIN COUPLED RECEPTOR INTERNALIZATION",4.9950077876965e-116,0.101078902479919,0.129569753449307,0.232541561945004,805,"wilcoxon_p_val"
"4723","archetype_2","RESPONSE TO HEPATOCYTE GROWTH FACTOR",6.70734490920591e-116,0.211295797736082,0.250358628326582,0.448388556350318,805,"wilcoxon_p_val"
"4724","archetype_2","SNRNA PROCESSING",6.86440842198142e-116,0.0515099264938417,0.105571301980914,0.121236145455369,805,"wilcoxon_p_val"
"4725","archetype_2","ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS",6.96908319017555e-116,0.0170192818489609,0.0129857426345062,0.0408429425150885,805,"wilcoxon_p_val"
"4726","archetype_2","POSITIVE REGULATION OF STRESS ACTIVATED MAPK CASCADE",1.37029181386835e-115,0.708322552012173,0.423714419980598,0.896618938637875,805,"wilcoxon_p_val"
"4727","archetype_2","VISUAL PERCEPTION",1.37444021535148e-115,0.0560888019256426,0.0673591562685693,0.0625545019936268,805,"wilcoxon_p_val"
"4728","archetype_2","VITAMIN D RECEPTOR SIGNALING PATHWAY",1.7280926410936e-115,0.179378528111217,0.168904985022187,0.169925361795032,805,"wilcoxon_p_val"
"4729","archetype_2","OLEFINIC COMPOUND METABOLIC PROCESS",1.95944505048131e-115,0.14113664758604,0.100606668385541,0.0972496630583976,805,"wilcoxon_p_val"
"4730","archetype_2","CARDIAC VENTRICLE MORPHOGENESIS",2.02240912439143e-115,0.472933281944377,0.322054585974168,0.267644945497486,805,"wilcoxon_p_val"
"4731","archetype_2","REGULATION OF GROWTH",2.37389716489802e-115,0.1098531768222,0.136328511390184,0.0598982298556827,805,"wilcoxon_p_val"
"4732","archetype_2","REGULATION OF PHOSPHOLIPID METABOLIC PROCESS",2.64976813604957e-115,0.101867699794682,0.116769943982079,0.187773178466812,805,"wilcoxon_p_val"
"4733","archetype_2","REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY",2.78435744301316e-115,0.330033974282335,0.399519242668407,-0.496003583594361,805,"wilcoxon_p_val"
"4734","archetype_2","DENDRITIC CELL CYTOKINE PRODUCTION",8.73858110929892e-115,0.717788159723176,0.818556447298706,0.505373120919596,805,"wilcoxon_p_val"
"4735","archetype_2","PANCREATIC JUICE SECRETION",1.24401701336091e-114,0.0875268422721092,0.167418159118343,0.37450185641785,805,"wilcoxon_p_val"
"4736","archetype_2","NUCLEOTIDE SALVAGE",1.59670802831856e-114,0.0860723977232861,0.0627649160316534,0.0277065264805628,805,"wilcoxon_p_val"
"4737","archetype_2","HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT",1.80183506234936e-114,0.0674728309705737,0.0687651291002515,0.114263443480308,805,"wilcoxon_p_val"
"4738","archetype_2","GANGLIOSIDE METABOLIC PROCESS",6.06956574800136e-114,0.0558810928036807,0.0961247324969352,0.0781399827467015,805,"wilcoxon_p_val"
"4739","archetype_2","REGULATION OF MICROTUBULE BASED MOVEMENT",6.87867260764659e-114,0.060381787819423,0.060483037124123,-0.00987791899761689,805,"wilcoxon_p_val"
"4740","archetype_2","POSITIVE REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER",7.53308215934869e-114,0.0643685748001687,0.0453039494381042,0.11361754598742,805,"wilcoxon_p_val"
"4741","archetype_2","POSITIVE REGULATION OF DENDRITIC SPINE MORPHOGENESIS",1.2059490883193e-113,0.109254826410333,0.115447142945301,0.170965585691275,805,"wilcoxon_p_val"
"4742","archetype_2","INTRA GOLGI VESICLE MEDIATED TRANSPORT",1.42325956435439e-113,0.0123637127091579,0.0241502634078059,0.0360822822681878,805,"wilcoxon_p_val"
"4743","archetype_2","MAPK CASCADE",1.73253345317746e-113,0.0140646102480582,0.0108484086305222,0.0245799432653623,805,"wilcoxon_p_val"
"4744","archetype_2","MESODERM DEVELOPMENT",1.11536024330247e-112,0.0320871893339915,0.0326055557954012,-0.00830757595636557,805,"wilcoxon_p_val"
"4745","archetype_2","NEGATIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION",1.13830209010948e-112,0.0579770838810727,0.0744535392056347,0.00436854830341751,805,"wilcoxon_p_val"
"4746","archetype_2","OLIGOSACCHARIDE METABOLIC PROCESS",1.63936024494275e-112,0.0285173772887331,0.0399388239447102,0.0325376662054228,805,"wilcoxon_p_val"
"4747","archetype_2","BONE MINERALIZATION",2.4385701721877e-112,0.0370523151218309,0.0593940602967426,0.0224649053107297,805,"wilcoxon_p_val"
"4748","archetype_2","DEVELOPMENTAL GROWTH",2.45099538561225e-112,0.14074195749595,0.208489051671035,0.0878820446892082,805,"wilcoxon_p_val"
"4749","archetype_2","REGULATION OF GENE SILENCING BY MIRNA",6.94730275399665e-112,0.140299942977298,0.187418544664096,0.128611091136005,805,"wilcoxon_p_val"
"4750","archetype_2","BUNDLE OF HIS CELL TO PURKINJE MYOCYTE COMMUNICATION",9.08767006940592e-112,0.102585404591879,0.151023994278065,0.224532613898049,805,"wilcoxon_p_val"
"4751","archetype_2","COAGULATION",1.12100497012186e-111,0.0626619998192606,0.115215397010101,0.201263216592567,805,"wilcoxon_p_val"
"4752","archetype_2","ORGANIC HYDROXY COMPOUND CATABOLIC PROCESS",1.21079219578255e-111,0.0468099103188635,0.089932898087932,0.0886554074590941,805,"wilcoxon_p_val"
"4753","archetype_2","BLASTOCYST HATCHING",2.74789101203987e-111,0.0155470035202545,0.0215004256751435,0.0298943261979837,805,"wilcoxon_p_val"
"4754","archetype_2","HATCHING",2.74789101203987e-111,0.0155470036824994,0.0215004263827519,0.0298943269892439,805,"wilcoxon_p_val"
"4755","archetype_2","ORGANISM EMERGENCE FROM PROTECTIVE STRUCTURE",2.74789101203987e-111,0.0155470036785698,0.0215004263708155,0.0298943269743933,805,"wilcoxon_p_val"
"4756","archetype_2","LOCOMOTORY EXPLORATION BEHAVIOR",2.77825197224382e-111,0.0630517846653835,0.106308810836782,0.0377200904820812,805,"wilcoxon_p_val"
"4757","archetype_2","REGULATION OF MICROVILLUS ORGANIZATION",4.38136743342536e-111,0.145741507450228,0.0951496708832793,0.0646079692898017,805,"wilcoxon_p_val"
"4758","archetype_2","NEGATIVE REGULATION OF HISTONE MODIFICATION",1.25992816152382e-110,0.0912824100450056,0.138637231352526,0.0134782975095037,805,"wilcoxon_p_val"
"4759","archetype_2","REPLICATIVE SENESCENCE",1.32716525633472e-110,0.0519126955509376,0.0968268882062081,0.11915533848054,805,"wilcoxon_p_val"
"4760","archetype_2","CATECHOLAMINE UPTAKE",2.07157373241233e-110,0.368501850002368,0.35481816000492,-0.0178260894102263,805,"wilcoxon_p_val"
"4761","archetype_2","HISTONE H3 K4 TRIMETHYLATION",2.78545115967511e-110,0.066531155756312,0.107949748901444,0.169762302269842,805,"wilcoxon_p_val"
"4762","archetype_2","OOCYTE DIFFERENTIATION",2.9343666519669e-110,0.050820012743834,0.0702211804141544,0.0969525558737186,805,"wilcoxon_p_val"
"4763","archetype_2","NEGATIVE REGULATION OF MAPK CASCADE",2.99093764233404e-110,0.073745468042509,0.0862784711949573,0.0572297409324478,805,"wilcoxon_p_val"
"4764","archetype_2","ADULT WALKING BEHAVIOR",3.34176389226624e-110,0.131221251478882,0.155744340200821,0.085955094571744,805,"wilcoxon_p_val"
"4765","archetype_2","REGULATION OF PROTEOLYSIS INVOLVED IN CELLULAR PROTEIN CATABOLIC PROCESS",3.55596478682193e-110,0.180228144098669,0.183915105989422,-0.170451984121018,805,"wilcoxon_p_val"
"4766","archetype_2","REGULATION OF HIPPO SIGNALING",5.24178560891399e-110,0.0901293869274239,0.0647390520884254,0.0669842877400159,805,"wilcoxon_p_val"
"4767","archetype_2","CELLULAR COMPONENT MORPHOGENESIS",1.08599511997586e-109,0.0774712428336135,0.0909584865226143,0.0661502862677804,805,"wilcoxon_p_val"
"4768","archetype_2","LEUKOCYTE DIFFERENTIATION",1.09392113447962e-109,0.14252560384436,0.0593584904897837,0.0913900928010011,805,"wilcoxon_p_val"
"4769","archetype_2","PHOSPHATIDYLGLYCEROL METABOLIC PROCESS",2.1192546868568e-109,0.0522778576136398,0.0719598386445597,0.123352075854788,805,"wilcoxon_p_val"
"4770","archetype_2","NEGATIVE REGULATION OF CYCLIN DEPENDENT PROTEIN SERINE THREONINE KINASE ACTIVITY",3.47770107459604e-109,0.637824775022768,0.829261579372876,0.818029629538336,805,"wilcoxon_p_val"
"4771","archetype_2","RRNA MODIFICATION",5.53249173778006e-109,0.0569660986165823,0.0650086425935874,0.111838287574963,805,"wilcoxon_p_val"
"4772","archetype_2","REGULATION OF OXIDATIVE PHOSPHORYLATION",2.14055157315232e-108,0.117020970321257,0.0854599831871761,0.178193295180132,805,"wilcoxon_p_val"
"4773","archetype_2","REGULATION OF INTRACELLULAR PH",4.38576547775599e-108,0.0405474902302155,0.043476237987403,0.01378254971023,805,"wilcoxon_p_val"
"4774","archetype_2","REGULATION OF CYTOKINE MEDIATED SIGNALING PATHWAY",4.78909836377156e-108,0.0565772105340253,0.0557149320819763,0.0743957231433162,805,"wilcoxon_p_val"
"4775","archetype_2","NEGATIVE REGULATION OF RECEPTOR BINDING",5.05281738956087e-108,0.0774231406725754,0.144509751511743,0.10625020592332,805,"wilcoxon_p_val"
"4776","archetype_2","POSITIVE REGULATION OF T CELL ACTIVATION",4.62323933945091e-107,0.334681743500581,0.21195555909103,0.138201294205613,805,"wilcoxon_p_val"
"4777","archetype_2","SMOOTH MUSCLE CELL APOPTOTIC PROCESS",6.7088693711502e-107,0.0438586234711094,0.0801105394689128,0.100327473769399,805,"wilcoxon_p_val"
"4778","archetype_2","REGULATION OF SMOOTH MUSCLE CELL APOPTOTIC PROCESS",6.7088693711502e-107,0.0438586234863696,0.0801105394767468,0.100327473772577,805,"wilcoxon_p_val"
"4779","archetype_2","BODY MORPHOGENESIS",7.45478549984156e-107,0.518233311901758,0.400576160452368,0.0961125741642648,805,"wilcoxon_p_val"
"4780","archetype_2","DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS",7.57676723236505e-107,0.265946253197946,0.554711512733275,0.39316976481522,805,"wilcoxon_p_val"
"4781","archetype_2","STEM CELL PROLIFERATION",8.03949152359907e-107,0.0628913803617543,0.0630505371954705,0.0323021317298872,805,"wilcoxon_p_val"
"4782","archetype_2","PROTEIN STABILIZATION",2.14839314952681e-106,0.0353010083482668,0.0304015655871059,0.0373427871978229,805,"wilcoxon_p_val"
"4783","archetype_2","PROTEOGLYCAN METABOLIC PROCESS",4.28809393216201e-106,0.0924019399921742,0.0597192129992837,0.186651168482193,805,"wilcoxon_p_val"
"4784","archetype_2","METAPHASE ANAPHASE TRANSITION OF MITOTIC CELL CYCLE",1.58520859002233e-105,0.121516558342377,0.165035110580424,0.164191031525755,805,"wilcoxon_p_val"
"4785","archetype_2","POSITIVE REGULATION OF DNA REPAIR",2.46262156492721e-105,0.0864688461518058,0.0608528732909275,0.0638836839598321,805,"wilcoxon_p_val"
"4786","archetype_2","GLUCOSAMINE CONTAINING COMPOUND METABOLIC PROCESS",2.61057021559555e-105,0.0982297197162269,0.107720273215133,0.0101893512824837,805,"wilcoxon_p_val"
"4787","archetype_2","REGULATION OF LYMPHOCYTE MIGRATION",3.19149466554324e-105,0.620566025309287,0.498025867430391,0.270795364184734,805,"wilcoxon_p_val"
"4788","archetype_2","INTERLEUKIN 12 MEDIATED SIGNALING PATHWAY",3.30266814759427e-105,1.01372997103412,0.856895680777727,0.28731636988228,805,"wilcoxon_p_val"
"4789","archetype_2","HIPPOCAMPUS DEVELOPMENT",3.82801719050448e-105,0.172163024642358,0.0899124906027373,0.0110990214396554,805,"wilcoxon_p_val"
"4790","archetype_2","CELL AGGREGATION",4.28674619488834e-105,0.126980608832432,0.102961544812044,0.0369994405352757,805,"wilcoxon_p_val"
"4791","archetype_2","SEMI LUNAR VALVE DEVELOPMENT",4.51099799275316e-105,0.214715207225579,0.366952768403181,0.550482372759967,805,"wilcoxon_p_val"
"4792","archetype_2","THALAMUS DEVELOPMENT",5.3480352716141e-105,0.105420929986328,0.0921940315916821,0.144739613541532,805,"wilcoxon_p_val"
"4793","archetype_2","REGULATION OF COLLAGEN BIOSYNTHETIC PROCESS",5.91588686551534e-105,0.161769525667164,0.170092278699136,0.236262130260765,805,"wilcoxon_p_val"
"4794","archetype_2","PROTEIN LOCALIZATION TO VACUOLE",1.33398852916638e-104,0.0921944066998717,0.145083948227468,0.0018584749630284,805,"wilcoxon_p_val"
"4795","archetype_2","MATURATION OF SSU RRNA",1.63578308844464e-104,0.0593027799874538,0.0739054127792593,0.112270178777662,805,"wilcoxon_p_val"
"4796","archetype_2","AMYLOID PRECURSOR PROTEIN BIOSYNTHETIC PROCESS",2.4785842336118e-104,0.0952277198650094,0.0979855981980885,0.0588159300278438,805,"wilcoxon_p_val"
"4797","archetype_2","REGULATION OF AMYLOID PRECURSOR PROTEIN BIOSYNTHETIC PROCESS",2.4785842336118e-104,0.0952277198591867,0.0979855981952887,0.0588159300248509,805,"wilcoxon_p_val"
"4798","archetype_2","SMALL RNA LOADING ONTO RISC",3.85432040885009e-104,0.0620425039054175,0.0490465607169263,0.117904526555594,805,"wilcoxon_p_val"
"4799","archetype_2","REGULATION OF PHOSPHATIDYLCHOLINE METABOLIC PROCESS",3.93974455119412e-104,0.210468413026685,0.187113853012837,0.219860630079745,805,"wilcoxon_p_val"
"4800","archetype_2","POSITIVE REGULATION OF NITRIC OXIDE SYNTHASE ACTIVITY",7.79802924573885e-104,0.645562591147212,0.66227802959158,0.557219587776158,805,"wilcoxon_p_val"
"4801","archetype_2","FATTY ACID CATABOLIC PROCESS",1.00311384417563e-103,0.0943533063923284,0.100882997149889,0.0961585829625192,805,"wilcoxon_p_val"
"4802","archetype_2","EXTRACELLULAR EXOSOME BIOGENESIS",2.40418578819747e-103,1.4322708992867,2.10103884045861,2.70482081150651,805,"wilcoxon_p_val"
"4803","archetype_2","REGULATION OF HISTONE ACETYLATION",3.68895745784449e-103,0.354202032817998,0.282656389585446,0.0928388208367863,805,"wilcoxon_p_val"
"4804","archetype_2","CALCIUM ION TRANSMEMBRANE TRANSPORT VIA HIGH VOLTAGE GATED CALCIUM CHANNEL",5.3337925082898e-103,0.182638829047809,0.165917982304346,0.429828787285347,805,"wilcoxon_p_val"
"4805","archetype_2","POSITIVE REGULATION OF EMBRYONIC DEVELOPMENT",1.77073667533328e-102,0.0391276343442851,0.0343980582420138,-0.0215235314820714,805,"wilcoxon_p_val"
"4806","archetype_2","TRNA METABOLIC PROCESS",1.8364886946123e-102,0.0814501541757939,0.0740422223968323,0.0409928309878546,805,"wilcoxon_p_val"
"4807","archetype_2","REGULATION OF STORE OPERATED CALCIUM ENTRY",3.17002567964325e-102,0.097252737332798,0.112141094142002,0.120682327886588,805,"wilcoxon_p_val"
"4808","archetype_2","POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST",5.09826201869967e-102,0.0344819368315362,0.10357872268601,0.154749108620487,805,"wilcoxon_p_val"
"4809","archetype_2","PURINE NUCLEOTIDE METABOLIC PROCESS",5.78269776322758e-102,0.146313392121967,0.183200397224219,0.0986670018015924,805,"wilcoxon_p_val"
"4810","archetype_2","NEGATIVE REGULATION OF GLYCOLYTIC PROCESS",1.22452934641365e-101,0.364114010396855,0.371134931276756,0.233152054182381,805,"wilcoxon_p_val"
"4811","archetype_2","ENZYME LINKED RECEPTOR PROTEIN SIGNALING PATHWAY",1.27680357630158e-101,0.0845018768254726,0.0523062318841865,0.0686174751191164,805,"wilcoxon_p_val"
"4812","archetype_2","PEPTIDYL ARGININE N METHYLATION",1.76179521427003e-101,0.0413666903446882,0.0333878627829134,-0.0196815153360394,805,"wilcoxon_p_val"
"4813","archetype_2","CARBOXYLIC ACID TRANSPORT",2.96567814208866e-101,0.0387408519240185,0.056962397654166,0.0757417845454576,805,"wilcoxon_p_val"
"4814","archetype_2","HORMONE BIOSYNTHETIC PROCESS",4.56435926040092e-101,0.0470977020957505,0.0421003623026552,0.0349519857074845,805,"wilcoxon_p_val"
"4815","archetype_2","NEGATIVE REGULATION OF FIBROBLAST PROLIFERATION",4.97767048311446e-101,0.606772486031752,0.611114286171425,1.0055854448773,805,"wilcoxon_p_val"
"4816","archetype_2","REGULATION OF POTASSIUM ION TRANSPORT",6.55469878335203e-101,0.411374210708021,0.369757653209793,0.322628167162871,805,"wilcoxon_p_val"
"4817","archetype_2","LIPID DIGESTION",8.40951553148365e-101,0.111396696957386,0.156220464258818,0.151340285457977,805,"wilcoxon_p_val"
