-1960.7,-7819.2,-1192.9,-821.39,1967.3,5247.6,-3018.6,1000.4,358.09,-6802.8,-1425.9,1800.5,-22.329,1974,643.48,-1376,275.83,-2515,2841.9,226.49,-1355.3,1664.5,-2156.2,-93.806,-2219,-2225.4,-2125.1,168.38,1523.1,72.315,461.38,1130.2,-1708.6,-892.5,1395.5,2226.2,1044.5,-609.92,-2367,1450.2,1081,177.27,1386.7,1661.6,2530.6,1057.7,2187.2,-1204.6,143.55,-564.52,-1027,1070.1,434.91,916.8,-106.56,1354.9,373.74,196.83,-409.46,-26.021,-909.8,580.62,-492.57,354.17,453.75,-233.84,148.63,-181.81,-377.61,-570.45,-359.1,10.78,117.61,227.44,332.43,247.34,-216.07,-131.64,-41.914,-0.73339
-4328.3,-3581.3,740.73,2643.1,-5974.7,4987.4,-11.502,636.3,275.83,1750.7,-2452.9,-233.01,251.33,-752.79,2950.7,-812.86,-659.39,74.139,-239.85,1091.6,-1878.4,1026.2,-237.02,-831.49,250.54,-944.83,-1376.3,-2389.8,-2632.7,-1755.8,-1081.6,-2682.3,2960,-437.74,1426.4,1257,71.255,1368.8,-630.11,648.83,-28.068,-2725.1,999.52,972.87,866.75,-1005.7,-577.18,2337.7,-1199.3,-112.48,984.85,733,-1881.7,701.05,652.68,-49.426,-542.91,1100.3,521.91,31.704,502.11,-46.811,1376,384.78,138.96,439.26,227.89,-44.081,212.01,-450.28,-376.26,-86.956,453.62,-103.88,-128.15,468.32,-46.522,-461.47,358.95,-3.9405
14810,-3435.5,10376,3139.3,-5347.7,792.09,2186.7,-5742,-7627.6,956.67,-990.13,3802.5,1212.6,4485,-1516.5,983.66,-4411.6,-1653.8,-4326.5,87.709,1490.4,709.27,1657.8,-2398,319.5,698.55,429.67,-5115.5,-392.78,1000.3,1528.8,1111.8,-1164.4,194.12,-1076.3,-1163.7,601.33,2226.3,-175.85,-1286.1,-75.623,646.68,-27.778,-578.63,219.16,1805.7,2362.2,853.28,-1893.5,-340.9,393.53,267.25,216.35,377.38,223.85,-666.67,-501.42,212.2,27.541,178.96,-81.265,32.373,-643.43,-0.46356,174.38,-45.597,-28.776,435.57,209.94,107.07,82.173,36.45,-290.16,487.64,371.52,404.41,-210.6,31.335,-126.78,-12.314
17296,9200.7,16886,357.26,655.85,2599.1,-32.278,3023,1329.7,120.79,-1527,-2497.6,439.26,-1925.5,-4418,2822.6,-2802.4,-1404.4,-2576.4,-147.69,1174.1,-3060.6,-3246.2,-523.21,1272,-591.2,-2570.5,328.98,987.64,860.29,3450.1,1275.4,672.59,-779.98,-2318.1,1385.4,-1542.8,-2225.1,1050.7,437.58,1116.6,-1907.8,979.28,-144.54,-363.41,-1865.3,843.32,-163.71,120.79,-29.631,831.34,-276.19,805.54,723.31,367.18,466.2,-98.588,996.53,417.72,437.21,-543.91,-1204.1,-72.81,-663.08,-15.347,602.57,-48.699,-300.39,-416.86,33.975,113.15,-353.68,385.38,-277.39,-190.18,130.23,396.56,141.11,-110.7,-10.062
88984,5955.4,-15021,21261,-10585,-4956.9,-2159.7,-1227.6,-1206,-3945.4,1297.3,-1598.2,3428.5,228.78,3413.2,-731.77,774.74,1586.3,-739.59,529.45,-924.67,-732.31,-384.54,112.44,-637.54,59.605,638.8,841.77,648.55,174.75,-936.49,306.97,160.17,285.73,-126.81,-386.37,-147.42,-549.58,95.834,187.03,529.44,343.04,188.78,154.97,-324.28,-499.55,94.15,-83.963,475.59,299.49,-341.71,101.84,-179.5,274.32,-43.16,374.71,201.95,-56.472,-49.852,-202.54,162.51,111.24,151.31,165.79,-52.165,-126.94,-80.231,61.003,-11.21,4.8278,-253.03,-3.0984,16.617,-67.616,3.6527,-44.434,26.588,-3.6382,30.248,13.987
-3928.9,-659.6,7641.3,-787.7,-1818.8,-548.94,-2560.2,306.15,-1600.5,-2480.2,-1287.7,-114.14,-1339,-1078.4,-1206.1,-2085,-1403.4,2576.1,-1807.1,-324.12,-2226.8,1883.2,635.93,-610.89,37.846,-610.59,-1585.2,-421.15,214.78,-2713.8,1771.6,-734.92,776.06,249.25,-973.17,2510.3,-1392.1,-201.45,474.09,-956.76,-381.68,2123.1,140.72,-1463.4,-135.17,227.19,-20.709,1072,1689.5,156.65,270.39,503.05,138.84,-152.56,-776.76,624.95,320.87,-104.84,-2303.2,731.64,140.65,791.07,580.27,577.08,-1299,733.36,-80.059,1212.5,-170.14,194.18,-853.82,673.93,-255.77,470.19,-84.254,-529.17,457.93,317.25,497,9.9184
45223,-7311.1,8578,-4576.3,10420,-3576.1,1841,-2736.3,5940.9,-577.96,-84.43,-1554.7,-6158.5,-39.421,-7497.2,1299.5,1594,3031.3,70.184,2738,1672.3,-123.33,2636.3,3670.5,-1871.7,924.33,-2943.8,-2938.9,-997.42,-1671.9,494.31,-2374.7,-1285.8,-625.1,1557.4,-37.887,399.8,653.92,-719.1,1062.4,-1087.5,-185.36,344.39,-114.76,1054.4,59.714,-632.8,-69.685,-148.57,274.1,-221.86,-902.61,275.01,-311.39,128.23,-178.38,-133.5,-384.04,-34.236,-667.63,-88.649,336.32,-65.92,285.66,-230.3,-153.94,409.38,-256.57,257.98,292.83,297.92,-267.3,24.125,-34.277,-253.03,138.47,166.57,46.359,-98.245,-8.9699
22564,4580.4,605.4,-6202.2,3824.4,2669.9,5575.6,-5235.3,-1427.8,10204,1321.7,1655.2,-1258.1,-893.08,-1726.8,3052.1,-8.7996,-148.45,-517.28,-3581.4,1839.4,-1635.4,-1625.2,447.12,-848.5,1994.2,2048.1,2132,-1095.6,684.04,-1858.9,1798.6,-2031.8,-1343.9,727.63,1395.2,527.32,60.452,88.508,342.81,133.14,1518.4,964.8,947.47,479.41,398.43,-838.89,880.26,-238.34,-131.23,-595.31,809.82,-676.35,413.28,-250.16,-834.1,308.76,-6.2183,-1012.8,1382.7,260.66,-346.12,907.94,-70.952,-160.18,253.57,-555.64,99.556,-676.63,-1288.9,-260.29,-177.88,325.83,317.32,-248.4,-429.11,-142.3,-638.04,-57.396,1.8471
1555.3,-2531,2066.7,-2176.9,-545.59,6641,1562.2,-4100.3,-4331.5,4746.3,-615.02,-4227.8,-1942.9,1331.3,-531.32,1453.7,961.04,2290,-2056.4,896.49,-2318.1,284.3,1292.1,-506.53,-905.49,1697.7,2097.3,828.64,1447.8,-2183.7,-892.33,1565.8,1424.4,-2553.8,26.758,143.34,1627.1,-868.36,-1671.3,-2999.3,-518.42,-1525.2,-985.65,612.67,75.566,-325.04,-34.747,-847.22,205.1,608.22,-240.93,1051.3,266.42,504.44,-1448.5,1161.4,-972.59,-671.34,360.73,-1377.6,-1142.1,-568.72,162.84,-182.49,-387.56,611.44,-761.93,-787.33,658.37,268.9,-245.88,257.62,-561.59,-271.07,-34.752,11.486,100.22,140.98,75.21,13.19
5041.5,-4536.9,5025.8,-4052.8,96.497,-1748.2,743.46,1878.8,288.24,-3507.6,-537.99,646.47,206.59,1641.1,4036,-428.15,-1523.2,400.12,1859.5,933.46,-533.57,2845.2,716.36,-430.9,104.5,1990.8,1330.8,-2147.8,1857.8,20.938,1808.8,-2293,1065.9,864.46,-828.55,713.7,-762.17,-258.04,307.03,1319.4,939.25,2122.4,-1235.8,492.55,183.76,222.13,-502.4,-276.51,873.76,-1039.4,762.5,-539.86,-139.21,225.8,-1434.1,-734.26,-1102.7,-749.07,-121.42,-282.68,-948.9,-1341.3,176.07,311.72,431.79,137.28,-1494.4,3.7231,-597.39,-258.9,644.33,-512.96,460.9,-714.42,-884.76,172.73,-569.41,-787.14,-215.17,-11.544
-1822.3,17256,-4612.8,1698.7,2252.1,1650.7,-5754.2,1161.9,-711.26,-1566.6,-4358.2,-8955.9,-2403,-6081.5,-4972,-6111.7,-667.84,-7008.8,-1998.1,-4077.7,3304.5,835.63,-817.47,69.341,-649.62,-251.89,3002.6,-2329,691.84,-2059.4,-998.73,-887.32,132.79,1115.3,246.8,-1035.9,1000.2,384.42,358.76,123.83,1800,750.54,-716.9,386.29,75.094,641.98,-687.13,197.03,-306.08,-66.805,-919.05,-16.345,93.427,268.23,129.28,666.43,-437.62,205.64,94.195,-247.46,50.462,222.49,146.81,-123.7,-183.65,-25.841,-163.7,64.664,156.15,-41.306,44.014,61.255,145.85,-217.79,-149.75,62.384,-87.907,70.164,21.139,-4.531
3157,33.406,1148,1261.4,1910.3,1409.2,1958.1,2472.4,857.43,-1669.9,246.4,-2842.9,7.7517,-399.11,701.04,-295.58,3193.8,-112.26,-1995.9,346.14,673.46,3606.9,103.96,-1985.3,2136.9,254.92,-2074.1,1065.4,-815.44,-890.07,-656.4,947.04,54.204,1072.8,1569.9,-532.31,903.39,-2914.5,-714.59,-459.3,924.11,478.68,979.6,-855.28,-23.53,-346.13,71.136,-356.05,-2869.3,-723.97,864.38,884.41,-694.97,-949.02,403.87,-1921.7,224.89,-403.08,-2289.9,-494.1,-217.15,-75.778,-614.12,-614.7,687.67,12.006,-273.89,-639.38,-154.58,475.38,406,192.46,219.97,-612.34,252.98,-336.12,225.85,138.23,578.52,-20.14
-4697.9,9380.7,-2193.2,-2272.9,3508.7,-2686.7,1997.8,1174.8,-1689.8,-2006.9,520.5,-1131.9,856.75,537.75,1215.2,1506.6,756.18,580.6,-1704.6,-1507.8,-1918,657.9,120.95,441.95,1383.5,-2002.8,-264.52,375.76,417.19,191.56,601.12,-342.65,-729.6,-1697.4,176.65,-426.45,-1401.9,285.06,1252.6,386.32,-304.75,17.169,-38.482,45.162,-31.682,113.79,680.06,831.15,-966.97,-743.03,-196.42,-641.04,-42.931,393.79,-141.81,137.79,526.15,-880.54,-798.12,521.27,-28.317,185.07,851.86,-122.29,-505.95,-850.1,216.69,-1334,1134.6,-315.65,-1065.4,-547.03,-190.67,-490.84,-967.71,370.45,-1628.6,1227.6,-387.21,-17.966
3450,6323.4,-11967,-8642.6,2694.2,-2583.5,-766.13,2699.8,-2070.2,-1504.7,-3085,-563.96,2625.7,-2759,-1643.5,262.03,-1799,6329.8,-480.24,-501.74,3.2393,3508.1,-3524.9,1721,877.91,-3198.6,-664.06,-1066.9,2355.1,1337.2,12.33,-418.12,1441.4,-2670.5,-1853.2,125.46,2425.2,1343.7,559.29,-710.27,-1429.3,1289.7,587.29,1784.8,-1584.8,571.45,-346.36,-259.05,-1234.7,780.47,456.68,1019.8,-530.8,-508.4,589.8,19.317,1277.6,-134.16,680.36,-106.21,-169.44,-126.64,-401.32,47.067,40.618,-146.29,56.476,564.47,-320.15,49.151,495.54,-82.763,96.658,-222.64,-125.18,31.768,320.22,-145.19,-56.509,-1.2551
1322.1,-7102.8,-10621,-6750.6,-15264,3277.3,14975,13883,12538,2395.1,-38.483,-5433.6,-259.42,5156.4,-1682.7,-1200.9,-187.9,-240.1,-1102.5,-2718.8,-120.91,222.02,2151,321.37,761.96,223.35,-255.15,141.81,-574.52,-475.63,603.9,149.94,-601.03,-649.9,-812.41,40.077,199.36,595.89,-336.13,-210.37,1029,460.23,59.006,131.58,-510.25,100.43,438.51,-427.49,618.71,806.32,-43.388,-95.026,-173.97,361.35,305.87,184.65,-318.89,-125.37,-43.785,303.12,219.73,158.79,-453.5,-118.37,168.12,-206.73,299.6,266.96,-4.9324,27.26,-78.124,186.48,-349.67,182.71,-149.27,232.54,-151.28,-170.06,-19.818,-2.4236
-7426.1,-3834,-3339.7,4480.9,2584.7,94.491,747.05,-929.79,-1732.5,-550.8,618.1,-1849.3,-1352.1,418.45,502.11,-1140.2,388.01,1007.9,2168.7,-1912.1,-3436.3,-2557.8,1384,110.57,-344.94,-2327.7,965.76,-182.33,-626.75,59.213,953.01,-1065.9,-1401.3,-1542.8,785.42,-625.83,-781.21,824.99,1075.1,-2004.2,1487.5,-71.072,-430.83,-1328.3,-238.64,-123.53,39.891,252.73,107.85,-1706.8,452.35,1137.7,-131.08,251.69,343.43,23.178,432.31,927.41,-374.2,-324.12,300.24,-18.727,-883.66,553.23,-1242.7,-1073.6,-325.53,-1531.1,-720.98,-326.06,1194.4,-467.82,40.496,670.47,-622.03,348.17,1098.4,-337.73,11.902,11.292
196.04,-11871,-4309.2,89.622,960.53,236.12,1082.5,2800.5,-1606,-2179.1,-4880.3,3632,-1971.5,2855.8,-1444.9,2200.1,182.36,2579.7,-127.57,-3600.1,2307.2,-2474.4,-1459.2,2899,-4558.5,180.65,3208.1,2830.4,1227.8,-1169.7,2364.6,-959.66,3712.8,4385.1,1125.7,-372.85,-442.43,188.34,149.48,-332.08,-68.963,-1697.9,900.35,177.38,-644.5,857.22,340.56,143.71,-1056.6,-258.1,570.11,829.49,484.57,295.74,-513.16,-178.49,426.96,4.3964,-473.23,408.5,-241.37,65.459,-122.96,138.12,189.7,-378.45,59.842,164.69,299.5,247.09,194.71,-219.92,-90.689,186.66,5.0565,-147.68,-272.6,137.56,92.221,-4.7825
3103.7,-4306.3,-6366.1,-1079.5,-1794.8,4319.6,-2361.3,2712.3,922.97,847.76,-5151.6,-838.56,-1086,-2096.3,2269.2,-672.92,-1463.1,-1613.2,4185,4682,-2208.1,328.03,-390.99,3432,502.63,2134.1,619.7,-1694.7,-947.99,239.8,157.67,874.35,-159.27,-841.8,-1442,-1004.5,-1222.5,-2626.5,-374.93,-905.92,-439.12,-86.967,1575.9,426.01,-490.33,1765.1,-1841,32.923,-945.68,177.95,394.99,-421.17,753.88,-126.36,-159.78,-160.73,-554.61,1078.4,-310.73,-5.6054,557.24,124.97,-400.66,-967.93,-372.35,13.579,-544.99,402.1,231.48,-582.93,234.66,-460.18,43.316,1339.2,147.27,-167.64,-595.52,639.62,-88.561,-6.296
-1264.4,-5502.4,1920.2,812.82,938.66,3455.9,686.6,414.88,-2003.1,808.35,-3559.5,-2079,429.59,-1410.9,3567.4,1690.6,613.39,789.97,-338.43,1844.3,-564.52,1351.1,3651.6,-707.33,-3449,1377.8,-1642.5,-544.68,-573.82,-969.16,518.4,-186.89,-1319.7,1199,-2261.8,1120.4,1735.7,-702.28,1565.5,-81.588,1786.8,-704.24,-1482.5,-1280.6,-218.85,-17.264,-1057.3,-637.77,-569.63,303.07,-1184.3,1010.4,484.02,-628.72,506.73,-30.072,1743.4,-519.18,1328.4,1880.1,-813.04,262.18,876.08,-505.28,-432.33,-550.84,410.63,-253.11,2.9061,77.49,215.07,656.93,791.23,-32.03,402.38,186.52,-369.31,-206.67,-228.73,24.211
-9096.5,7408.3,-6606.1,668.69,-2530.3,3528.3,912.21,-904.83,-2193.7,1469.2,-1212.5,1731.6,-474.17,809.37,-125.93,1349,-496.89,-299.38,224.93,2684.9,-405.21,-123.15,367.2,1124.2,453.64,1023,-599.7,-1411.6,-752.18,732.28,168.79,559.69,-262.33,1591,-855.88,-226.74,279.75,-89.807,-535.09,195.78,218.39,-839.07,-600.01,402.11,-598.94,420.65,625.35,418.84,-262.08,-707.46,-799.26,-908.64,621.62,-701.3,360.34,1023.7,519.1,369.17,-222.28,-283.02,29.237,-40.264,-1095.1,84.117,122.8,-515.27,683.43,-14.452,877.26,-814.18,-778.68,168.6,31.981,-911.79,-1645.1,-1750.5,582.89,-861.45,487.74,23.354
-10079,-5611.5,5539.7,7551.4,-1429.2,1614.1,1666.2,-420.35,-3651.1,-1722.1,1808.4,-392.01,-1015.6,252.99,279.79,-165.34,2510.1,75.665,4292.9,-1715.2,-557.18,-623.53,-1355.6,2393.6,1189.9,906.83,387.83,565.25,548.83,839.14,19.25,-1740.8,-1764.4,-423.18,-1116.4,461.71,1062.2,1390.1,-259.38,-76.799,-675.27,86.585,-1335.4,-1286.5,113.07,-1517.6,-419.45,-172.17,-1073.3,-15.16,-496.51,-312.29,-166.62,3524.1,1178.6,-266.26,332.47,-181.4,-905.15,-659.29,-700.2,139.18,288.01,-1222.6,496.76,635.12,249.1,1293.5,474.57,253.1,644.82,300.4,20.046,-3.7674,-369.72,-330.37,3.828,243.17,-107.81,9.2738
-6563.4,595.91,6012.5,8816.5,59.443,2428.3,-1644.2,5672.2,-222.37,-3498.6,-4237.7,1421.1,-164.76,23.965,1068.3,1309.8,5727.6,1494.5,512.43,-261.98,2465.9,-2024,-622.35,-1171.7,2297.9,2398.6,-183.72,2105.4,589.65,-2445.1,-1135.4,-330.26,-1821.5,-1409.6,6.4661,1379.6,735.87,398.59,2743.8,-1423.4,-641.15,-538.39,-928.68,2313.2,638.06,2324.3,1009.9,1422.3,217.72,-128.13,905.6,-1615.5,-204.09,-1030.2,-114.35,25.852,-662.17,409.31,51.437,88.919,-335.14,657.26,-319.17,-285.61,71.642,20.456,85.218,152.74,-272.07,734.33,-144.36,-122.34,454.83,43.437,-103.21,149.62,227.22,-246.82,-431.76,0.53311
-6854.4,1911.8,-4782.7,2066.3,-2566,805.7,1062,2461.5,-969.89,-348.21,-1784,-816.31,-545.47,-1742.6,1675.1,2670.1,329.4,-1544.4,300.85,864.04,1842.3,53.715,-2107.1,-1049.3,217.68,1175.1,-1688,1001.1,2175.2,413.67,2295.6,422,-1925.5,155.76,-196.4,582.12,1528.5,1025.9,-286.82,1038.5,-1124.8,-1444.4,-1085.2,-1129.7,-651.72,-565.25,-321.71,-1127.3,-922.72,168.39,-826.9,1337.2,931.22,-639.95,-112.08,-744.62,-1362.3,254.12,-272.66,-1173.4,1978.6,704.09,571.37,1784,-1269.6,692.1,135.43,11.881,-576.75,143.07,83.405,-612.61,-308.94,-78.104,-99.268,-181.76,-705.35,-268.78,-101.23,7.4014
-1356,-1974.6,7327.3,4295.1,-1302.8,5578,-4556.6,542.82,1364.8,-223.58,-4799.8,1368.5,-3455.5,3145,813.44,619.05,1284.1,1726.3,2284,-797.96,3071.8,1000.6,-586.94,-1332.5,744.4,-368.9,966.1,-289.99,-2439.8,1671,-909.06,323.59,1229.1,-1315,-214.39,-710.43,-983.17,188.18,-1045.3,471.46,454.2,699.05,-259.09,-228.78,-1004.6,-1035.9,68.649,659.78,149.89,629.1,-1221.1,58.956,841.64,-464.37,-53.396,440.39,518.99,-701.43,-95.39,-239.37,280.81,-139.37,8.3789,190.42,-266.8,-138.36,-13.322,-124.22,-224.59,75.214,-12.26,145.53,124.07,-17.234,15.508,161.83,83.215,56.906,-134.71,-610.41
686.89,-2202.8,8422.3,2985.4,-990.27,5086.8,-4250.8,698.93,1631.8,-309.85,-4855,1846.7,-3913.5,2983.6,343.36,556.77,1323.3,1440.3,2663.8,-897.77,3268.3,1639.7,-851.17,-1296.7,1228.5,-443.58,1049.3,-263.16,-2654.1,1676.7,-652.49,130.67,1359.7,-1396.4,-135.26,-958.98,-1053.4,94.568,-710.66,622.4,556.41,634.89,-145.05,-230.67,-937.04,-797.85,369.44,574.15,-57.587,653.99,-1143.4,-15.168,708.75,-438.61,-101.62,419.51,400.86,-824.22,-134.91,-141.48,433.73,-273.49,42.666,197.02,-80.01,-33.758,-104.71,-226.67,-216.85,74.63,-8.3478,82.381,71.689,-11.306,52.37,280.74,64.946,167.5,-27.942,597.56
-1823.6,-10169,-476.61,-1521.7,309.44,1323.9,640.08,-1744.7,-1181.4,-577.81,-2084.9,-137.16,-1854.5,319.81,-752.93,-1486,2567.6,-211.09,1986.1,-393.06,-1780.1,1727.7,-295.15,1441.9,-601.89,-1222,-564.74,761.5,635.4,86.285,2314.5,912.16,-1357.8,1026.2,-282.01,-1577.6,-606.71,-1673.1,1001.8,-403.22,-80.119,725.52,-32.752,-618.92,305.58,925.44,259.23,711.53,-640.3,339.37,-1200.6,-122.59,-1681,787.12,-682.07,-899.2,-621.4,-177.35,1445.5,-261.72,1080.9,-1241.4,687.47,-291.07,-173.97,-580.29,228.73,508.39,-363.5,-66.503,-1635.3,-478.66,-538.93,-924.41,572.72,173.43,1221.8,-14.888,-399.69,-18.826
-6823.3,9457.4,-6553.6,-1258.5,-292.92,4010.1,103.98,534.24,-4408.3,68.477,-615.48,1842,1436.6,-3776.2,-4146.5,680.09,745.53,2822.2,1713.5,3075.5,2007.9,895.92,4310.1,1248.9,2573.6,-333.92,149.23,1787.7,746.03,208.54,-127.95,1762.4,485.89,1179.7,148.17,-160.88,-550.89,514.55,-730.74,-505.53,989.51,659.05,1053.7,-1515.9,-126.54,-762.23,1172.8,-656.2,-478.49,738.7,-144.69,-1448,-1567.2,1503.9,-1042.5,635.33,-467.13,67.827,972.36,1139.9,295.23,1610.4,-76.737,776.06,532.24,180.34,-747.3,-457.15,-461.06,387.75,170,-356.8,571.25,216.59,-292.33,215.36,-216.95,-100.9,488.41,-15.277
-16211,-9728.3,-2624.5,16856,8940.5,-668.82,1265.6,-383.27,1267,-747.41,1953.8,-2707.2,1235.5,2130.9,-1276.1,-4143.5,-511.3,1176.3,-208.6,-3158.8,-67.461,-1490.9,1922.3,3078.9,3795.4,2031.4,-2009.7,-2415.2,168.72,3768.8,1023.8,3123.4,2153.8,461.74,918.97,1132.9,1272.7,865.25,-716.05,-113.66,56.726,1.6235,-680.67,741.73,1118.7,-63.476,-1190.1,-388.08,294.31,-417.78,903.65,712.81,513.48,-845.47,-1124.9,-74.587,307.22,56.483,378.61,608.91,248.73,56.329,866.82,-450.33,152.78,-54.502,171.99,-101.79,-307.57,194,-390.98,-260.61,-83.982,63.171,-43.357,-234.64,-44.871,114.56,18.583,12.781
-2044.5,-7366.5,-6401.4,-331.54,-3813.8,4762.1,-1980.8,1422.5,-2683.5,1303.1,-4546.4,-5377.8,439.57,-750.2,-3025.1,2397.6,-4782.2,1148.7,1559.5,-2216.2,-2697.1,-4102,-1139.4,-3859.8,-510.29,-124.06,-736.09,-540.45,1115.8,3040,-2690.3,-2773.7,461.4,1024.2,116.75,446.73,-613.02,-1610.2,77.865,-92.391,-2620.8,654.52,-380.94,-1680.3,2788.1,639.56,456.81,-633.99,45.525,1214.9,-329.97,-910.24,-223.72,-873.69,2.141,-598.44,244.11,-394.46,-38.836,-115.37,206.92,416.58,146.93,-204.36,496.03,-232.18,-263.44,-332.17,51.05,140.08,42.811,52.109,80.763,-125.94,-189.78,41.722,31.011,-85.547,41.2,6.0015
-5424.1,11574,-6766,1191.7,5019.7,-2201.1,-1673.1,2721,2370.5,-2121.9,-2619.3,-880.22,-5549.8,4250.2,648.72,2260.9,1402.2,-1573.8,-2450.8,1199.3,-3525,-1734.7,-576.04,3240.4,1181.3,302.12,1251.2,-1172,1371.9,1711.4,-700.34,-161.75,-1145.5,-158.1,426.27,-459.62,-725.23,1211.2,22.356,-470.23,-331.11,-959.43,521.73,-1235.3,-656.67,1114.2,275.18,658.08,768.19,-139.53,-191.85,-605.82,-672.59,147.67,-174.26,53.757,915.28,351.54,-158.37,223.34,47.706,-595.6,-347.62,498.55,-99.693,1344.2,-301.33,-271.76,-542.04,-416.83,343.56,1168.4,434.64,-1126.1,1353.8,22.001,-539.92,-132.67,461.63,-2.5203
12811,-5653.3,6289.6,-4874.3,1632.9,-3963.2,-12633,20394,-10888,10434,10162,-715.62,303.57,3243.2,-111.35,-1626.1,1416.8,-1384.4,789.57,290.57,737.48,51.485,1196.9,708.47,-931.88,-449.22,-262.72,-430.77,-78.803,379.78,-329.57,60.165,452.6,-5.0937,-119.07,79.695,273.37,-144.04,91.177,229.52,-421.91,-268.5,182.28,-57.916,139.19,99.037,129.59,27.551,-146.99,-89.662,-136.86,-71.327,-64.171,-56.894,-114.62,-18.095,40.065,40.329,3.9088,-132.61,25.44,-103.97,-39.692,222.79,-182.66,-108.79,178.85,-24.402,-50.228,-43.72,-73.375,84.662,10.918,19.54,25.132,-27.629,26.878,-25.024,-31.945,0.29723
-3560.7,28464,-10353,-2072.8,4270.6,1086.1,1015.9,-1096,-323.14,613.52,-75.644,-94.407,-1019.5,2480.9,1645,-3779.5,733.05,2134.5,461.42,-772.99,875.49,1249.3,2269.3,-1184.2,-1695.1,-477.52,1969.1,190.93,-689.08,601.09,1265.5,1058.1,-1867.1,-39.561,260.68,1397.1,-1281.1,-56.87,-329.59,202.93,-1921.1,-1138.9,1179.8,-551.51,899.49,-1146.2,1482.1,-475.39,412.13,133.97,689.84,317.2,124.79,-951.43,-790.6,-45.377,-677.9,177.29,-9.8722,-708.72,325.99,-603.24,545.4,-1246.4,-580.38,-996.96,456.43,1408.6,705.61,106.3,790.95,-11.358,1007.8,-69.839,42.565,348.21,-2.7836,-194.34,165.75,11.108
-5568.1,4314.5,19681,1933.6,-4203,-2240.6,-1870.5,-727.05,2684.9,-2039.7,204.18,946.27,4600.4,1290.3,121.39,2820.2,1838.8,479.85,-981.32,-2754.1,-317.63,-129.83,2341,-184.38,101.1,-3797.7,1745,-437.21,-2159,321.96,2170.9,-265.54,240.62,-204.54,162.38,-748.54,67.508,-138.11,475.69,-28.91,-574.51,903.61,208.84,1030.1,798.58,636.69,-1540.2,-2294.3,-41.826,1331.6,-228.87,-662.36,-710.94,225.37,639.31,327.13,-147.44,1115,-12.14,-743.95,-261.09,505.71,370.7,-206.95,-821.42,-211,-579.37,-448.36,474.09,-7.2536,-84.464,-482.16,316.24,-108.33,954.38,-1233.4,-459.15,-605.94,249.91,5.9793
-8547,6030.4,-3906.8,476.13,92.578,-1680.6,-3226.1,-4312.3,3018.5,3804.4,1395.1,498.44,-2088.1,2326.1,1563.6,5078.1,2029.5,-2517.8,-862.2,-609.61,-1113.1,-1533,2185.6,-1177.1,674.6,-51.59,-185.76,-302.97,-290.47,-170.73,35.358,59.003,346,1187.4,-87.161,-323.65,1651.4,-1355.3,821.66,654.89,-380.22,987.85,-283.03,918.43,172.59,-271.3,-904.69,-269.64,-300.49,79.039,-853.6,-16.415,-433.48,-122.82,-270.67,665.79,1261.3,1136,-35.86,-418.8,-760.98,-391.09,-741.27,415.77,-138.18,140.05,250.79,1455.3,-605.49,493.61,-204.03,-1036,-396.15,99.518,-746.18,1423,-129.49,445.3,1128.3,-0.7252
-3679,11174,-72.877,1012.2,-1989.5,2412.3,91.807,-2300.8,1056.9,3514.3,-627.78,1845.8,-1495.7,1405.6,774.38,-1083.7,-739.77,-1156.3,749.19,1761.4,-1239.9,-2295.9,-156.66,-522.1,-833.58,-95.394,180.45,-696.36,-1339.9,-1900.4,-113.97,452.72,1718.1,57.172,-304.16,961.89,1568.7,81.487,60.231,-265.14,537.1,489.99,584.57,516.23,1631.6,-1230.8,287.86,161.48,282.18,-18.73,382.38,-365.61,-1338.3,24.059,251.62,-261.94,-4.4247,-660.84,409.75,371.27,303.59,-167.33,-889.86,736.93,-417.07,-854.8,209.35,529.25,-1229.7,370.51,1035.4,-77.639,-557.82,-743.37,155.1,-1360.3,-440.48,1228.2,-1034.4,11.918
3639,-10926,3277.7,-13101,2074.2,-5072.7,-1934.9,-4225.8,4270,4075.4,-730.29,-9548.3,3637.8,-2277.2,4827.8,2506.3,1903.3,1167.1,2619.9,1297.1,-408.6,-2615.4,-771.45,224.59,-376.49,299.72,3400.6,-2346,963.63,667.28,1168,2831.9,230.37,1009,-829.91,7.6426,-100.81,1202.4,-151.12,133.76,968.32,463.15,614.89,108.78,226.01,-738.3,1259.3,1071.5,310.86,-1025.6,390.38,-235.53,-38.688,-394.38,960.22,374.39,229.85,-238.31,-708.23,-1004.2,246.41,986.61,498.15,290.46,733.64,35.521,144.19,21.834,60.048,946.53,-576.64,36.91,568.93,59.35,273.71,-18.173,248.52,20.313,-175.59,8.2669
