Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ERA 21632823 ChIP-Seq H3396 Human	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	BEX2;HOMER2;CLDN7;KRT7;CPLX2;MAPK13
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	PKIB;SLC35D3;ASCL1;TMEM163;NEFH;LRP11
JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	CHGA;RAB25;EPCAM;STMN3;CPLX2;TMEM163
ETS1 22383799 ChIP-Seq G1ME Mouse	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	CHGA;SLC35D3;SCG5;ESPN;TSPAN1;NEFH
TOP2B 26459242 ChIP-Seq MCF-7 Human	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	ID4;CRMP1;INSM1;ASCL1;TOX;MAPK13
CHD1 26751641 Chip-Seq LNCaP Human	6/2000	0.2060953896082858	0.8181362435965285	0	0	1.5900053100477904	2.5112800827957624	RAB25;HOMER2;CLDN7;KRT8;ESPN;TSPAN1
ESR2 21235772 ChIP-Seq MCF-7 Human	2/424	0.20788051150358222	0.8190179550968202	0	0	2.436767273634323	3.8276541208291515	PKIB;HOMER2
SETDB1 19884255 ChIP-Seq MESCs Mouse	6/2020	0.21254367898885007	0.8311409536578913	0	0	1.5724633448215433	2.435128943699411	RAB25;NNAT;CLDN7;ID4;SCG3;INSM1
SMAD3 21741376 ChIP-Seq EPCs Human	5/1613	0.21780017760471365	0.8432539915682666	0	0	1.6304193319118692	2.4850480586085437	SYT4;WSCD1;TCERG1L;ASCL1;TOX
CDKN2AIP 20523734 ChIP-Seq CORTICAL Neurons	1/123	0.21885981460550433	0.8432539915682666	0	0	4.169398907103825	6.334667283464681	TOX
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	9/3447	0.24258913775167046	0.927859183809309	0	0	1.3952035129201148	1.9761468034762895	SYT4;PKIB;TCERG1L;ID4;STMN3;KRT7;ASCL1;TOX;LRP11
KLF4 18358816 ChIP-ChIP MESCs Mouse	5/1700	0.2504832311334071	0.9282199947582905	0	0	1.539401601348504	2.1310910843796447	NNAT;CLDN7;KRT8;STMN3;ESPN
SOX2 16153702 ChIP-ChIP HESCs Human	4/1278	0.2510345436229233	0.9282199947582905	0	0	1.6296877725449155	2.252496952503353	PEX5L;RAB25;SCG3;INSM1
POU3F2 20337985 ChIP-ChIP 501MEL Human	5/1702	0.2512508822111426	0.9282199947582905	0	0	1.5374189746611668	2.1236419159839994	PCSK1;SYT4;PKIB;SCG3;TOX
SOX9 26525672 Chip-Seq HEART Mouse	5/1702	0.2512508822111426	0.9282199947582905	0	0	1.5374189746611668	2.1236419159839994	PCSK1;WSCD1;ID4;ALDH1A7;LRP11
VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human	2/483	0.2515405329306818	0.9282199947582905	0	0	2.131414815625342	2.9416745826824435	PEX5L;MAPK13
VDR 24763502 ChIP-Seq THP-1 Human	4/1288	0.25547388441063934	0.9354274480461635	0	0	1.6161301488404292	2.205427908237115	PCSK1;CPLX2;TOX;NEFH
PRDM14 20953172 ChIP-Seq ESCs Human	5/1723	0.2593511049726849	0.9354274480461635	0	0	1.5168800931315483	2.0471396862569122	SYT4;HOMER2;ASCL1;CPLX2;TOX
EZH2 27304074 Chip-Seq ESCs Mouse	3/885	0.2598276085134082	0.9354274480461635	0	0	1.7538150395293253	2.36368126569405	SLC35D3;INSM1;TMEM163
CREB1 20920259 ChIP-Seq GC1-SPG Mouse	8/3057	0.2606343652953051	0.9354274480461635	0	0	1.3866021646441455	1.8644762324917565	CHGA;EEF1A2;CRMP1;ESPN;RUNDC3A;CHGB;MAPK13;LRP11
DNAJC2 21179169 ChIP-ChIP NT2 Human	3/899	0.2674641500268044	0.9476648457023158	0	0	1.7251447876447876	2.275068743442056	EEF1A2;CRMP1;INA
IKZF1 21737484 ChIP-ChIP HCT116 Human	1/155	0.2676610632899671	0.9476648457023158	0	0	3.2977022977022976	4.346483051407713	KRT7
TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	7/2667	0.28005973382829696	0.9820420487307773	0	0	1.379585326953748	1.7558704854813603	CLDN3;RAB25;CLDN7;KRT8;ASCL1;CHGB;LRP11
TCF3 18347094 ChIP-ChIP MESCs Mouse	6/2221	0.281118907079421	0.9820420487307773	0	0	1.4137564732439252	1.794025214810462	CLDN3;CLDN7;KRT8;STMN3;CRMP1;INSM1
PPARG 20176806 ChIP-Seq 3T3-L1 Mouse	5/1807	0.2924017534963556	0.993458054990333	0	0	1.439511653718091	1.7700617545136175	PCSK1;KRT8;ID4;CHGB;MAPK13
STAT3 23295773 ChIP-Seq U87 Human	8/3165	0.2933754890928747	0.993458054990333	0	0	1.3306145074437756	1.6317351754051237	BEX4;PKIB;PEX5L;KRT8;CPLX2;TOX;TMEM163;LRP11
TP63 19390658 ChIP-ChIP HaCaT Human	1/179	0.30229828207251697	0.993458054990333	0	0	2.8496110630942093	3.409106720007189	INSM1
SMAD4 21741376 ChIP-Seq HESCs Human	7/2738	0.3035034780350543	0.993458054990333	0	0	1.3382044539129856	1.5956244184872412	PKIB;RAB25;WSCD1;HOMER2;NNAT;TMEM163;MAPK13
MITF 21258399 ChIP-Seq MELANOMA Human	13/5578	0.3107159567009803	0.993458054990333	0	0	1.245449402682107	1.4557760488253135	CHGA;ASCL1;TMEM163;MAPK13;PEX5L;RAB25;TCERG1L;NNAT;SCG5;TOX;TSPAN1;CHGB;LRP11
POU5F1 18700969 ChIP-ChIP MESCs Mouse	2/567	0.314123034058312	0.993458054990333	0	0	1.806707033069399	2.092113521609137	NNAT;STMN3
RUNX1 17652178 ChIP-ChIP JURKAT Human	3/1003	0.32491717659709746	0.993458054990333	0	0	1.5372972972972974	1.7282065166114995	CLDN3;ASCL1;TOX
SRY 22984422 ChIP-ChIP TESTIS Rat	1/197	0.32722274596082745	0.993458054990333	0	0	2.585557299843014	2.8883626703045158	KRT8
WT1 19549856 ChIP-ChIP CCG9911 Human	1/199	0.3299379452863234	0.993458054990333	0	0	2.559181559181559	2.8377502295216153	INSM1
SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	5/1903	0.3311581262493721	0.993458054990333	0	0	1.3594761402980582	1.5024376926050917	CHGA;HOMER2;SCG5;ESPN;CPLX2
ELF1 20517297 ChIP-Seq JURKAT Human	3/1020	0.3343713990762559	0.993458054990333	0	0	1.5102447580323686	1.65447755820819	CLDN7;NEFH;MAPK13
SMAD3 22036565 ChIP-Seq ESCs Mouse	3/1020	0.3343713990762559	0.993458054990333	0	0	1.5102447580323686	1.65447755820819	CRMP1;TOX;INA
NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human	2/599	0.33778359921374723	0.993458054990333	0	0	1.7070439918892708	1.8527399022210707	EEF1A2;MAPK13
NFE2L2 20460467 ChIP-Seq MEFs Mouse	3/1055	0.3538357200468324	0.993458054990333	0	0	1.45730140787175	1.5140232819974744	PEX5L;CLDN3;EEF1A2
NRF2 20460467 ChIP-Seq MEFs Mouse	3/1055	0.3538357200468324	0.993458054990333	0	0	1.45730140787175	1.5140232819974744	PEX5L;CLDN3;EEF1A2
TTF2 22483619 ChIP-Seq HELA Human	4/1512	0.3582329370069704	0.993458054990333	0	0	1.35956380783967	1.3956899227202384	PKIB;STMN3;INSM1;CPLX2
TBX3 20139965 ChIP-Seq MESCs Mouse	3/1068	0.361057839082536	0.993458054990333	0	0	1.4385230300723257	1.4654480302187767	SCG3;TOX;INA
TBX3 20139965 ChIP-Seq ESCs Mouse	3/1070	0.36216830948126627	0.993458054990333	0	0	1.4356746624787862	1.4581375611673946	SCG3;TOX;INA
ESR1 21235772 ChIP-Seq MCF-7 Human	1/228	0.368128070698557	0.993458054990333	0	0	2.228961933807749	2.2274560095781673	PKIB
SMAD2/3 21741376 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	CLDN7;KRT7;TSPAN1;NEFH;MAPK13
FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	PKIB;RAB25;SCG5;ESPN;TOX
NEUROD2 26341353 ChIP-Seq CORTEX Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	CLDN3;WSCD1;KRT7;ESPN;NEFH
TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	WSCD1;ID4;KRT7;INA;MAPK13
MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SLC35D3;INSM1;CPLX2;TOX;ALDH1A7
OCT4 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;SCG5;INSM1;TMEM163;CHGB
SOX2 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	PEX5L;SCG5;INSM1;TMEM163;CHGB
ZFX 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;SCG5;INSM1;TMEM163;CHGB
STAT3 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;SCG5;INSM1;TMEM163;CHGB
ESRRB 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;SCG5;INSM1;TMEM163;CHGB
CMYC 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	PEX5L;NNAT;INSM1;TMEM163;CHGB
OCT4 19829295 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	PCSK1;CLDN3;CRMP1;TSPAN1;INA
OCT4 20526341 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	CLDN3;EEF1A2;KRT7;INA;CHGB
CTCF 20526341 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SYT4;KRT7;SCG3;TMEM163;NEFH
EBNA1 20929547 Chip-Seq RAJI-cells Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	TCERG1L;ID4;CRMP1;ESPN;CHGB
SMAD3 21741376 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	CHGA;SYT4;WSCD1;TCERG1L;ID4
SMAD2/3 21741376 ChIP-Seq EPCs Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SYT4;WSCD1;TCERG1L;ASCL1;TOX
FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;CLDN7;KRT7;INSM1;TSPAN1
LXR 22292898 ChIP-Seq THP-1 Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SLC35D3;KRT7;ASCL1;TMEM163;INA
CREB1 26743006 Chip-Seq LNCaP Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SYT4;EEF1A2;KRT7;ESPN;TSPAN1
FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SYT4;NNAT;EEF1A2;KRT7;NEFH
TAL1 26923725 Chip-Seq HPCs Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	EPCAM;SCG3;INSM1;ALDH1A7;CHGB
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	SYT4;SLC35D3;NNAT;INA;LRP11
E2A 27217539 Chip-Seq RAMOS-Cell line Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	NNAT;ID4;STMN3;TSPAN1;MAPK13
SA1 27219007 Chip-Seq ERYTHROID Human	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	CLDN7;ASCL1;ESPN;TSPAN1;NEFH
SOX2 27498859 Chip-Seq STOMACH Mouse	5/2000	0.37096053455675776	0.993458054990333	0	0	1.2864303616183315	1.2757010151169645	HOMER2;KRT8;TOX;TSPAN1;NEFH
ELF5 23300383 ChIP-Seq T47D Human	3/1087	0.37159881446203297	0.993458054990333	0	0	1.4118879026628104	1.397684963230364	KRT8;STMN3;MAPK13
BCAT 22108803 ChIP-Seq LS180 Human	2/650	0.37501634718922416	0.9940016927943918	0	0	1.5685510071474984	1.5384123370746012	CPLX2;TOX
RUNX2 22187159 ChIP-Seq PCA Human	8/3423	0.3755960594910106	0.9940016927943918	0	0	1.2112005856515373	1.1860573004802146	SYT4;TCERG1L;NNAT;SCG3;TOX;TMEM163;TSPAN1;RUNDC3A
VDR 23401126 ChIP-Seq LCL-AND-THP1 Human	1/239	0.3820516392091229	0.9974184912418241	0	0	2.1247575953458306	2.0444406923273624	NEFH
SMARCA4 20176728 ChIP-ChIP TSCs Mouse	3/1118	0.3887441851725297	0.9974184912418241	0	0	1.3703793479578232	1.2947806902602788	CLDN3;KRT8;INSM1
P53 22127205 ChIP-Seq FIBROBLAST Human	2/679	0.39584610373492507	0.9974184912418241	0	0	1.499105962839151	1.3892661244394018	CLDN7;CRMP1
NR3C1 21868756 ChIP-Seq MCF10A Human	3/1132	0.39645923517151377	0.9974184912418241	0	0	1.3523807243913533	1.2511983775536621	PCSK1;SYT4;TOX
SCL 19346495 ChIP-Seq HPC-7 Human	1/252	0.39812137405794396	0.9974184912418241	0	0	2.0133823679640415	1.8543218594389608	SLC35D3
NANOG 16518401 ChIP-PET MESCs Mouse	8/3520	0.4073652453349452	0.9974184912418241	0	0	1.1708428246013667	1.0514696466156845	CHGA;CLDN3;TCERG1L;SLC35D3;TOX;INA;MAPK13;LRP11
POU5F1 18347094 ChIP-ChIP MESCs Mouse	5/2109	0.4159274164820284	0.9974184912418241	0	0	1.2123845736013037	1.0635577155101228	CLDN3;SLC35D3;CLDN7;CRMP1;INSM1
SMARCD1 25818293 ChIP-Seq ESCs Mouse	5/2119	0.4200465308242402	0.9974184912418241	0	0	1.205973780240573	1.0460493393628185	CHGA;SCG5;STMN3;TOX;TMEM163
STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	3/1197	0.43196655317990673	0.9974184912418241	0	0	1.2743446964552492	1.0696940076265589	RAB25;CLDN7;SCG5
GF1B 26923725 Chip-Seq HPCs Mouse	4/1676	0.4345116071704294	0.9974184912418241	0	0	1.215311004784689	1.0130013668779247	PEX5L;SCG3;INSM1;ASCL1
NANOG 16153702 ChIP-ChIP HESCs Human	4/1686	0.4391177318954287	0.9974184912418241	0	0	1.2074250231206236	0.9936959666886263	PKIB;PEX5L;RAB25;INSM1
HNF4A 19822575 ChIP-Seq HepG2 Human	13/6083	0.4455248732327868	0.9974184912418241	0	0	1.1017755811825005	0.890787982898135	HOMER2;KRT8;ASCL1;ESPN;CPLX2;TMEM163;RUNDC3A;MAPK13;PKIB;CLDN3;CLDN7;TSPAN1;LRP11
SOX9 26525672 Chip-Seq Limbbuds Mouse	3/1230	0.44974689780199145	0.9974184912418241	0	0	1.2378907024383796	0.9891616996446639	WSCD1;ASCL1;TMEM163
TP63 23658742 ChIP-Seq EP156T Human	8/3652	0.4507926835667645	0.9974184912418241	0	0	1.1193743139407244	0.8918589401104449	CHGA;PCSK1;PEX5L;EPCAM;KRT8;CRMP1;CPLX2;NEFH
HCFC1 20581084 ChIP-Seq MESCs Mouse	1/306	0.4606203980641102	0.9974184912418241	0	0	1.6523749474569147	1.280889675252966	SCG3
TP53 18474530 ChIP-ChIP U2OS Human	2/827	0.49690093746034375	0.9974184912418241	0	0	1.2207336523125998	0.8537378948362288	PEX5L;TCERG1L
LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	4/1822	0.5007036914689481	0.9974184912418241	0	0	1.1087886566434422	0.7669943380266103	WSCD1;TCERG1L;ID4;INSM1
IRF1 21803131 ChIP-Seq MONOCYTES Human	1/345	0.5017755896055536	0.9974184912418241	0	0	1.462134764460346	1.0082914846349456	PKIB
GATA2 21666600 ChIP-Seq HMVEC Human	2/837	0.503361681176829	0.9974184912418241	0	0	1.2054837693034983	0.8274998963037762	KRT7;MAPK13
FOXO1 23066095 ChIP-Seq LIVER Mouse	1/347	0.5038014514617223	0.9974184912418241	0	0	1.4535349044019563	0.9965043344940981	TOX
NANOG 21062744 ChIP-ChIP HESCs Human	2/840	0.5052900239984007	0.9974184912418241	0	0	1.2009797764099988	0.8198160691591115	PCSK1;CRMP1
CBX2 27304074 Chip-Seq ESCs Mouse	2/840	0.5052900239984007	0.9974184912418241	0	0	1.2009797764099988	0.8198160691591115	CRMP1;INSM1
ASH2L 23239880 ChIP-Seq MESCs Mouse	7/3336	0.5099766981663726	0.9974184912418241	0	0	1.059713991825737	0.7136010637137797	SYT4;CLDN3;WSCD1;TCERG1L;EPCAM;ID4;INSM1
EWS 26573619 Chip-Seq HEK293 Human	2/854	0.5142280456841704	0.9974184912418241	0	0	1.1803805287867557	0.7850574483600231	TCERG1L;ID4
SOX2 19030024 ChIP-ChIP MESCs Mouse	2/863	0.5199204568657042	0.9974184912418241	0	0	1.1674919004829145	0.7636324562634812	HOMER2;CRMP1
SOX9 24532713 ChIP-Seq HFSC Mouse	3/1384	0.529689915813284	0.9974184912418241	0	0	1.0908076795115174	0.6931684747461444	EPCAM;SCG5;ID4
NANOG 18347094 ChIP-ChIP MESCs Mouse	4/1908	0.5383035075880255	0.9974184912418241	0	0	1.053688141923436	0.652583561292396	CLDN3;KRT8;STMN3;CRMP1
SOX2 21211035 ChIP-Seq LN229 Gbm	7/3420	0.5383906618696689	0.9974184912418241	0	0	1.0284118655053316	0.6367626437999814	SYT4;HOMER2;STMN3;CPLX2;TOX;TMEM163;CHGB
MYC 20876797 ChIP-ChIP MEDULLOBLASTOMA Human	3/1406	0.5406263682217962	0.9974184912418241	0	0	1.072431661882838	0.6595742888160924	SYT4;PKIB;INSM1
ESR1 22446102 ChIP-Seq UTERUS Mouse	4/1916	0.5417369347312678	0.9974184912418241	0	0	1.0488145048814506	0.6428968148438376	KRT8;ID4;CRMP1;CPLX2
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	3/1413	0.544077850976051	0.9974184912418241	0	0	1.0667050028752156	0.6492637967127645	WSCD1;ID4;INSM1
RARG 19884340 ChIP-ChIP MEFs Mouse	1/390	0.5454650124623699	0.9974184912418241	0	0	1.2900270252455341	0.7819068128200345	MAPK13
SALL4 22934838 ChIP-ChIP CD34+ Human	3/1418	0.5465346976320354	0.9974184912418241	0	0	1.0626492216598225	0.6420074787999672	PKIB;ID4;CPLX2
FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human	4/1934	0.5494192195767174	0.9974184912418241	0	0	1.0379965457685665	0.6216494082451912	SYT4;EPCAM;HOMER2;KRT8
ELK1 19687146 ChIP-ChIP HELA Human	2/916	0.5525745915360643	0.9974184912418241	0	0	1.0967407578026027	0.6505502577184457	PKIB;TOX
WT1 25993318 ChIP-Seq PODOCYTE Human	7/3464	0.5530586138668558	0.9974184912418241	0	0	1.0126226102506115	0.5997675526661058	CHGA;PEX5L;TCERG1L;ASCL1;ESPN;CPLX2;TMEM163
ESRRB 18555785 ChIP-Seq MESCs Mouse	3/1434	0.5543484278271739	0.9974184912418241	0	0	1.0498611819366537	0.6193780544121128	EEF1A2;CRMP1;NEFH
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human	4/1946	0.5545070113979116	0.9974184912418241	0	0	1.030895983522142	0.6078944423877642	PEX5L;ASCL1;CPLX2;TOX
FOXA2 19822575 ChIP-Seq HepG2 Human	6/2968	0.5564326293891835	0.9974184912418241	0	0	1.012710013107201	0.5936599032121529	CLDN3;HOMER2;KRT7;CPLX2;TOX;LRP11
SMAD4 21799915 ChIP-Seq A2780 Human	5/2464	0.5578596628794685	0.9974184912418241	0	0	1.0167315401150294	0.5934131758376789	PCSK1;PKIB;TCERG1L;TMEM163;CHGB
SMAD4 19686287 ChIP-ChIP HaCaT Human	1/405	0.5591802148924779	0.9974184912418241	0	0	1.2411779639502412	0.7214762335019892	KRT7
EOMES 21245162 ChIP-Seq HESCs Human	2/932	0.5621354574080564	0.9974184912418241	0	0	1.076966610073571	0.6203461548667432	RAB25;ESPN
SOX2 18692474 ChIP-Seq MEFs Mouse	4/1991	0.5733364399395898	0.9974184912418241	0	0	1.0050327126321088	0.5590821897223012	STMN3;CRMP1;INSM1;ESPN
ZFP42 18358816 ChIP-ChIP MESCs Mouse	3/1480	0.5763928731422416	0.9974184912418241	0	0	1.014638877198119	0.5590312997482134	RAB25;NNAT;INA
HOXB7 26014856 ChIP-Seq BT474 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PEX5L;CLDN3;CLDN7;INSM1
JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	WSCD1;KRT7;TMEM163;INA
GATA6 25053715 ChIP-Seq YYC3 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	HOMER2;CLDN7;KRT8;MAPK13
FOXA1 25552417 ChIP-Seq VCAP Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CHGA;SYT4;NNAT;ID4
ELK3 25401928 ChIP-Seq HUVEC Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	WSCD1;ESPN;TSPAN1;MAPK13
SMAD1 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	SCG5;INSM1;TMEM163;CHGB
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PEX5L;INSM1;TMEM163;CHGB
NMYC 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	SCG5;INSM1;TMEM163;CHGB
P300 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	NNAT;INSM1;TMEM163;CHGB
NANOG 20526341 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CLDN7;SCG5;TMEM163;MAPK13
SMC4 20622854 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CLDN7;EEF1A2;ESPN;TSPAN1
P63 20808887 ChIP-Seq KERATINOCYTES Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PCSK1;SYT4;KRT7;NEFH
CBP 21632823 ChIP-Seq H3396 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CHGA;TCERG1L;KRT7;INA
RBPJ 21746931 ChIP-Seq IB4 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EPCAM;ESPN;TMEM163;TSPAN1
GATA3 21867929 ChIP-Seq CD8 Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	NNAT;EEF1A2;RUNDC3A;CHGB
GATA3 21867929 ChIP-Seq TH1 Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EPCAM;CLDN7;STMN3;RUNDC3A
TBX20 22080862 ChIP-Seq HEART Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	HOMER2;CRMP1;INSM1;ESPN
LXR 22158963 ChIP-Seq LIVER Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CLDN3;HOMER2;TOX;MAPK13
CBX2 22325352 ChIP-Seq 293T-Rex Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EPCAM;ESPN;TMEM163;TSPAN1
TBX20 22328084 ChIP-Seq HEART Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	HOMER2;CRMP1;INSM1;ESPN
P53 22387025 ChIP-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PEX5L;NNAT;INSM1;TMEM163
SMC1 22415368 ChIP-Seq MEFs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CPLX2;TMEM163;TSPAN1;ALDH1A7
SMC3 22415368 ChIP-Seq MEFs Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	SCG5;CPLX2;TSPAN1;ALDH1A7
TBL1 22424771 ChIP-Seq 293T Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	WSCD1;TCERG1L;ASCL1;ESPN
NCOR 22424771 ChIP-Seq 293T Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PKIB;WSCD1;ESPN;TOX
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	NNAT;INSM1;TMEM163;CHGB
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	HOMER2;KRT7;INSM1;ASCL1
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EEF1A2;INSM1;CHGB;LRP11
CSB 26484114 Chip-Seq FIBROBLAST Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EPCAM;NNAT;SCG5;KRT7
CTCF 26484167 Chip-Seq Bcells Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EEF1A2;CPLX2;TMEM163;NEFH
P63 26484246 Chip-Seq KERATINOCYTES Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CHGA;KRT8;ESPN;MAPK13
KLF6 26769127 Chip-Seq PDAC-Cell line Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	RAB25;KRT8;KRT7;ESPN
CJUN 26792858 Chip-Seq BT549 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	PCSK1;INSM1;INA;LRP11
KDM2B 26808549 Chip-Seq K562 Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	ID4;KRT7;ESPN;RUNDC3A
