Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HCFC1 20581084 ChIP-Seq MESCs Mouse	2/306	0.12472649551936753	0.5773976559818997	0	0	3.403047091412742	7.083891637142362	HSPA4;IFRD1
E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human	9/2998	0.13477237358547237	0.61857063773845	0	0	1.648398968259964	3.3036685379861432	MYBBP1A;PPA1;DDX21;NOLC1;HNRNPU;UTP20;PA2G4;EIF3A;IPO5
EST1 17652178 ChIP-ChIP JURKAT Human	4/1001	0.13832042187073315	0.6294751402083364	0	0	2.1133400200601806	4.180572006798588	HSPH1;DDX21;NOLC1;PA2G4
ATF3 23680149 ChIP-Seq GBM1-GSC Human	7/2189	0.14153625439692347	0.636871420071689	0	0	1.7282726439463378	3.3791176017368443	TXNRD1;IFRD1;NOLC1;NAT10;PA2G4;BYSL;EIF4G1
TDRD3 21172665 ChIP-Seq MCF-7 Human	3/655	0.14231763577020984	0.636871420071689	0	0	2.401094345879622	4.681398874226788	BMS1;TIMM13;EIF3A
YY1 22570637 ChIP-Seq MALME-3M Human	4/1049	0.1560964765221858	0.683168050738577	0	0	2.011164274322169	3.7352972421264266	SET;HSPA4;TIMM13;PA2G4
SALL4 18804426 ChIP-ChIP MESCs Mouse	4/1062	0.16105890563569997	0.683168050738577	0	0	1.9850871665616467	3.624739603031244	ANLN;DDX3X;NOLC1;BCAT1
TBX5 21415370 ChIP-Seq HL-1 Mouse	7/2296	0.16893991337577988	0.683168050738577	0	0	1.6375683439903623	2.911943957564052	MYBBP1A;TXNRD1;DDX21;NOLC1;HNRNPU;MDN1;BYSL
ZFP42 18358816 ChIP-ChIP MESCs Mouse	5/1480	0.17104091028671153	0.683168050738577	0	0	1.7903147699757869	3.1614318296259043	HSPA4;NCL;NOLC1;NAT10;ABCE1
SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	6/1903	0.17597953624197646	0.683168050738577	0	0	1.6803311730596298	2.91938648020949	LRRC59;HSPA4;NCL;TIMM13;PA2G4;BCAT1
FLI1 27457419 Chip-Seq LIVER Mouse	2/393	0.18531994787381353	0.683168050738577	0	0	2.6341364921254544	4.440288811122919	HSPE1;HSPD1
FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human	6/1934	0.1853864971749011	0.683168050738577	0	0	1.650475958018062	2.7815676957808733	DDX3X;HSPA4;BMS1;NOLC1;HNRNPU;EIF3A
MYC 18940864 ChIP-ChIP HL60 Human	3/746	0.18652952539719775	0.683168050738577	0	0	2.0970863191589975	3.521355499500716	DDX21;MDN1;BYSL
SALL1 21062744 ChIP-ChIP HESCs Human	1/105	0.1900305701032035	0.683168050738577	0	0	4.895463510848126	8.129261430708116	DDX3X
WDR5 24793694 ChIP-Seq LNCAP Human	3/757	0.19211351307577199	0.683168050738577	0	0	2.0653093411714103	3.4070765223338277	RBM28;TIMM13;IPO5
SMAD4 19686287 ChIP-ChIP HaCaT Human	2/405	0.19401018893913982	0.683168050738577	0	0	2.554133472639415	4.188381985323521	TXNRD1;BCAT1
CNOT3 19339689 ChIP-ChIP MESCs Mouse	5/1547	0.19405890016931626	0.683168050738577	0	0	1.7063183249953677	2.797668531646195	DNAJC2;NCL;IFRD1;HSPE1;HSPD1
ERG 20887958 ChIP-Seq HPC-7 Mouse	6/1969	0.196256593999503	0.683168050738577	0	0	1.6179017709987713	2.6344817489728043	SET;TXNRD1;NOLC1;IPO5;EIF4G1;EIF3B
ZNF652 21678463 ChIP-ChIP ZR75-1 Human	1/112	0.2013631441044547	0.683168050738577	0	0	4.585123585123585	7.348326827498552	PPA1
NANOG 18692474 ChIP-Seq MEFs Mouse	6/1989	0.20258213288857027	0.683168050738577	0	0	1.5998042182077066	2.554263221104557	ANLN;SET;TXNRD1;NOLC1;BCAT1;KPNB1
CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;ANLN;SET;PPA1;TIMM13;RRP12
RXRA 24833708 ChIP-Seq LIVER Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;MYBBP1A;NOLC1;HNRNPU;PA2G4;EIF4G1
FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;DDX3X;SET;IFRD1;HNRNPU;RRP12
CEBPA 26348894 ChIP-Seq LIVER Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;MYBBP1A;DDX21;MDN1;KPNB1;IPO5
POU3F1 26484290 ChIP-Seq ESCss Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;MAK16;IFRD1;DDX21;NAT10;ABCE1
RARB 24833708 ChIP-Seq LIVER Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	ANLN;TIMM13;NOLC1;PA2G4;EIF3A;EIF4G1
RARA 24833708 ChIP-Seq LIVER Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;HSPH1;MYBBP1A;NOLC1;HNRNPU;PA2G4
FOXA1 25552417 ChIP-Seq VCAP Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPA4;TXNRD1;IFRD1;TIMM13;UTP20;HSPD1
NCOR1 26117541 ChIP-Seq K562 Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;PPA1;IFRD1;DDX21;HNRNPU;BCAT1
CEBPB 20513432 ChIP-Seq MACROPHAGES Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;PPA1;TIMM13;RRP12;MDN1;EIF4G1
PHF8 20622854 ChIP-Seq HELA Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;HSPA4;BMS1;TIMM13;RRP12;EIF3A
P63 20808887 ChIP-Seq KERATINOCYTES Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;HNRNPU;RRP12;BCAT1;IPO5;BYSL
P68 20966046 ChIP-Seq HELA Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPA4;BMS1;TIMM13;NAT10;EIF3A;EIF3B
LDB1 21186366 ChIP-Seq BM-HSCs Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	TIMM13;DDX21;BCAT1;UTP18;KPNB1;EIF3B
CDX2 21402776 ChIP-Seq INTESTINAL-VILLUS Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	TXNRD1;HNRNPU;UTP20;HSPE1;KPNB1;HSPD1
NFI 21473784 ChIP-Seq ESCs Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPA4;BMS1;NCL;HNRNPU;MDN1;EIF3B
ERA 21632823 ChIP-Seq H3396 Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;PNO1;BMS1;RRP12;HNRNPAB;MDN1
SMAD4 21741376 ChIP-Seq EPCs Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	ANLN;BMS1;TXNRD1;NAT10;KPNB1;IPO5
GATA3 21867929 ChIP-Seq CD8 Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	MYBBP1A;TIMM13;ABCE1;IPO5;BYSL;EIF3B
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	PPA1;TXNRD1;DDX21;HNRNPU;HSPE1;HSPD1
SOX11 22085726 ChIP-Seq ESNs Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	LRRC59;HSPH1;NOLC1;NAT10;MDN1;EIF3A
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPH1;HSPA4;NCL;NAT10;PA2G4;EIF3B
UBF1/2 26484160 Chip-Seq FIBROBLAST Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	RBM28;ANLN;HSPH1;BMS1;TXNRD1;ABCE1
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	DDX3X;HSPH1;TXNRD1;IFRD1;DDX21;RRP12
MYC 27129775 Chip-Seq CORNEA Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	SET;HSPH1;IFRD1;HNRNPU;PA2G4;EIF3B
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPH1;TXNRD1;NOLC1;HNRNPU;UTP20;EIF3A
ZFP281 27345836 Chip-Seq ESCs Mouse	6/2000	0.2060953896082858	0.683168050738577	0	0	1.5900053100477904	2.5112800827957624	HSPA4;IFRD1;DDX21;HNRNPU;HSPE1;KPNB1
ESR2 21235772 ChIP-Seq MCF-7 Human	2/424	0.20788051150358222	0.6833364844164806	0	0	2.436767273634323	3.8276541208291515	HSPA4;DDX21
CEBPB 20176806 ChIP-Seq THIOMACROPHAGE Mouse	5/1588	0.20869121684227715	0.6833364844164806	0	0	1.6584243299341215	2.598584337728807	ANLN;SET;PPA1;NAT10;EIF3B
SIN3A 21632747 ChIP-Seq MESCs Mouse	4/1186	0.21117755004563266	0.687286935603059	0	0	1.7651814250799023	2.7449560189951554	LRRC59;PPA1;KPNB1;EIF3B
PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	1/122	0.21728477869436436	0.6939514729496135	0	0	4.204068658614113	6.417706051045387	NCL
RAD21 21589869 ChIP-Seq MESCs Mouse	6/2036	0.21775712559127744	0.6939514729496135	0	0	1.5586786438713416	2.37601066432294	ANLN;BMS1;IFRD1;NAT10;BCAT1;UTP18
SMAD3 21741376 ChIP-Seq EPCs Human	5/1613	0.21780017760471365	0.6939514729496135	0	0	1.6304193319118692	2.4850480586085437	HSPH1;TXNRD1;NAT10;KPNB1;IPO5
TFAP2C 20629094 ChIP-Seq MCF-7 Human	4/1203	0.21839441141244817	0.6939514729496135	0	0	1.7385784450004633	2.6451647375402474	SET;PPA1;TXNRD1;IFRD1
PCGF2 27294783 Chip-Seq NPCs Mouse	2/451	0.22777513530697582	0.7195014568226236	0	0	2.2870706833899894	3.3834841020345747	HSPE1;HSPD1
CIITA 25753668 ChIP-Seq RAJI Human	2/459	0.23370156847059867	0.7339049255480203	0	0	2.246113094552574	3.265197798891512	LRRC59;RBM28
NOTCH1 17114293 ChIP-ChIP T-ALL Human	1/134	0.23598254279803613	0.7340187916950479	0	0	3.8224407171775594	5.51959464030487	IFRD1
YY1 21170310 ChIP-Seq MESCs Mouse	2/464	0.23741135813605221	0.7340187916950479	0	0	2.221234905445432	3.1940490638601498	SET;EIF3B
MYC 19915707 ChIP-ChIP AK7 Human	8/2979	0.23783849116375852	0.7340187916950479	0	0	1.4295691686300909	2.053094980978099	ANLN;PPA1;TXNRD1;NCL;TIMM13;DDX21;PA2G4;MDN1
EWS 26573619 Chip-Seq HEK293 Human	3/854	0.24304704205902453	0.745807209061121	0	0	1.82065614380538	2.575318599083126	ANLN;DDX3X;MDN1
NANOG 16153702 ChIP-ChIP HESCs Human	5/1686	0.2451288594741138	0.7479215769181768	0	0	1.5534120846434945	2.1840527298942414	SET;HSPA4;TXNRD1;NOLC1;BCAT1
SOX2 16153702 ChIP-ChIP HESCs Human	4/1278	0.2510345436229233	0.7616132764153097	0	0	1.6296877725449155	2.252496952503353	SET;TXNRD1;DDX21;BCAT1
SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	8/3083	0.2683992665029677	0.8097213826522115	0	0	1.3727642276422765	1.805568793478273	LRRC59;HSPH1;MYBBP1A;TIMM13;PA2G4;BCAT1;UTP18;IPO5
PCGF2 27294783 Chip-Seq ESCs Mouse	2/512	0.2731630734110117	0.819489220233035	0	0	2.007223942208462	2.6047470582684844	HSPE1;HSPD1
CTNNB1 24651522 ChIP-Seq LGR5+ INTESTINAL STEM Human	1/162	0.27793314436408934	0.8291672140195332	0	0	3.153209109730849	4.037289111505278	NOLC1
TCF3 18692474 ChIP-Seq MESCs Mouse	4/1351	0.2838257503850443	0.8396897888122199	0	0	1.5353460364596223	1.9336067901136158	ANLN;SET;TIMM13;BCAT1
STAT3 24763339 ChIP-Seq IMN-ESCs Mouse	5/1788	0.28484388557953283	0.8396897888122199	0	0	1.4563736880057687	1.8289344938497762	ANLN;DDX3X;HSPA4;NOLC1;KPNB1
TCF3 18467660 ChIP-ChIP MESCs Mouse	4/1388	0.30073378462208183	0.8396897888122199	0	0	1.4913294797687862	1.7918768742702775	DDX3X;PPA1;DDX21;HSPD1
TP53 23651856 ChIP-Seq MEFs Mouse	8/3193	0.30205815797227614	0.8396897888122199	0	0	1.316718995290424	1.5762913215031944	LRRC59;HSPA4;BMS1;TXNRD1;UTP20;PA2G4;KPNB1;EIF4G1
NFE2 27457419 Chip-Seq LIVER Mouse	3/972	0.30770046136392143	0.8396897888122199	0	0	1.5890720441804034	1.8729255954702333	HNRNPU;HSPE1;HSPD1
POU5F1 18700969 ChIP-ChIP MESCs Mouse	2/567	0.314123034058312	0.8396897888122199	0	0	1.806707033069399	2.092113521609137	SET;PA2G4
SALL4 22934838 ChIP-ChIP CD34+ Human	4/1418	0.3145498017886264	0.8396897888122199	0	0	1.4573314474304573	1.685568297911261	BCAT1;ABCE1;BYSL;EIF4G1
AR 21572438 ChIP-Seq LNCaP Human	1/188	0.3148710136284463	0.8396897888122199	0	0	2.7112299465240643	3.1330761909760083	MYBBP1A
STAT3 1855785 ChIP-Seq MESCs Mouse	2/572	0.3178315216621431	0.8396897888122199	0	0	1.7903970452446907	2.0522136851164583	DDX3X;NOLC1
NFIB 24661679 ChIP-Seq LUNG Mouse	2/573	0.3185727657081591	0.8396897888122199	0	0	1.7871693243616924	2.044350793458172	HSPA4;HNRNPU
ESRRB 18555785 ChIP-Seq MESCs Mouse	4/1434	0.32194996669713044	0.8396897888122199	0	0	1.4397824397824397	1.631790571093708	DNAJC2;ANLN;KPNB1;HSPD1
ZFP281 18358816 ChIP-ChIP MESCs Mouse	2/578	0.3222765918911329	0.8396897888122199	0	0	1.7711988304093567	2.0056083541518057	SET;HSPA4
ETV2 25802403 ChIP-Seq MESCs Mouse	3/1000	0.3232493972692518	0.8396897888122199	0	0	1.542167041665537	1.7416172415334883	NAT10;UTP20;PA2G4
HOXD13 18407260 ChIP-ChIP DEVELOPING-LIMBS Mouse	1/196	0.3258611264762288	0.8396897888122199	0	0	2.598948060486522	2.9141588271032455	MDN1
IRF1 19129219 ChIP-ChIP H3396 Human	1/196	0.3258611264762288	0.8396897888122199	0	0	2.598948060486522	2.9141588271032455	HSPH1
SALL4 18804426 ChIP-ChIP XEN Mouse	3/1005	0.32602916053415104	0.8396897888122199	0	0	1.5340670011328694	1.7193338983150146	ANLN;DDX3X;HSPE1
SETDB1 19884257 ChIP-Seq MESCs Mouse	6/2353	0.3289834961465674	0.8396897888122199	0	0	1.3243189052357203	1.4723084879082926	LRRC59;PNO1;BMS1;DDX21;HSPE1;IPO5
POU5F1 18692474 ChIP-Seq MESCs Mouse	10/4232	0.33283381673720336	0.8396897888122199	0	0	1.2425390810042634	1.366932106768799	RBM28;ANLN;SET;MYBBP1A;PPA1;NOLC1;NAT10;PA2G4;BCAT1;KPNB1
NANOG 18347094 ChIP-ChIP MESCs Mouse	5/1908	0.33319775031215254	0.8396897888122199	0	0	1.3555288641993843	1.489752140112904	SET;NOLC1;BCAT1;ABCE1;KPNB1
SMAD3 22036565 ChIP-Seq ESCs Mouse	3/1020	0.3343713990762559	0.8396897888122199	0	0	1.5102447580323686	1.65447755820819	SET;NCL;NOLC1
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	6/2369	0.3348884454018069	0.8396897888122199	0	0	1.3141569789151377	1.4376322793669463	LRRC59;MYBBP1A;PPA1;NOLC1;MDN1;EIF4G1
NR4A2 19515692 ChIP-ChIP MN9D Mouse	1/207	0.34069229990051797	0.8396897888122199	0	0	2.4588000995767985	2.647575842817095	ANLN
PADI4 21655091 ChIP-ChIP MCF-7 Human	3/1037	0.34382746629812116	0.8396897888122199	0	0	1.4840817606775054	1.5844283924980052	HSPH1;PA2G4;EIF3B
STAT4 19710469 ChIP-ChIP TH1  Mouse	5/1939	0.34587803321621297	0.8396897888122199	0	0	1.3315113015216429	1.4136243668112929	PPA1;TXNRD1;ABCE1;KPNB1;BYSL
EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human	14/6207	0.3484262240324734	0.8396897888122199	0	0	1.196996609074762	1.262027958875236	RBM28;DDX3X;SET;HSPA4;IFRD1;BYSL;ANLN;HSPH1;MYBBP1A;PPA1;NCL;MDN1;KPNB1;EIF4G1
SOX17 20123909 ChIP-Seq XEN Mouse	5/1947	0.34915894666669967	0.8396897888122199	0	0	1.325437693099897	1.3946626872420682	RBM28;DDX3X;NOLC1;NAT10;BYSL
SIN3B 21632747 ChIP-Seq MESCs Mouse	10/4302	0.3531532813483138	0.8396897888122199	0	0	1.2168375271823548	1.2665491020384678	SET;MYBBP1A;MAK16;NOLC1;HSPE1;HNRNPAB;MDN1;KPNB1;IPO5;EIF3B
TBP 23326641 ChIP-Seq C3H10T1-2 Mouse	3/1057	0.3549472239234022	0.8396897888122199	0	0	1.4543822760141545	1.5064290409354304	DNAJC2;SET;TXNRD1
SOX2 18692474 ChIP-Seq MEFs Mouse	5/1991	0.36725195004247296	0.8396897888122199	0	0	1.2929074953244137	1.2951146876457416	ANLN;SET;TIMM13;NOLC1;BCAT1
OCT4 18692474 ChIP-Seq MEFs Mouse	5/1992	0.36766391284922184	0.8396897888122199	0	0	1.2921849162412826	1.292942186233444	SET;MYBBP1A;PA2G4;BCAT1;KPNB1
TAL1 22897851 ChIP-Seq JUKARTE6-1 Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	HSPA4;BMS1;HNRNPU;BCAT1;EIF3B
KLF5 20875108 ChIP-Seq MESCs Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	RBM28;PNO1;BMS1;TXNRD1;MDN1
STAT1 17558387 ChIP-Seq HELA Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	LRRC59;DDX3X;HNRNPAB;EIF3A;EIF3B
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	BMS1;HNRNPU;NAT10;HSPE1;HSPD1
GATA1 19941827 ChIP-Seq MEL86 Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	ANLN;HSPH1;RRP12;EIF3A;EIF3B
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	MYBBP1A;PPA1;RRP12;MDN1;EIF3B
CEBPA 20513432 ChIP-Seq MACROPHAGES Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	PPA1;TIMM13;NAT10;RRP12;EIF4G1
RAC3 21632823 ChIP-Seq H3396 Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	HSPA4;IFRD1;RRP12;HNRNPAB;EIF3B
SMAD3 21741376 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	TIMM13;NAT10;UTP18;MDN1;IPO5
FOXH1 21741376 ChIP-Seq EPCs Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	HSPA4;MAK16;TIMM13;HNRNPU;EIF3A
SOX3 22085726 ChIP-Seq MUSCLE Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	HSPH1;IFRD1;HNRNPU;PA2G4;HSPE1
PPARA 22158963 ChIP-Seq LIVER Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	LRRC59;MYBBP1A;PA2G4;HSPE1;EIF3A
GATA1 22383799 ChIP-Seq G1ME Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	SET;HSPA4;PPA1;HSPE1;HNRNPAB
ETS1 22383799 ChIP-Seq G1ME Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	SET;HSPH1;HSPE1;KPNB1;EIF4G1
P53 22387025 ChIP-Seq ESCs Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	NCL;HNRNPU;NAT10;HSPE1;HSPD1
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	NCL;HNRNPU;NAT10;HSPE1;HSPD1
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	ANLN;BMS1;TXNRD1;BCAT1;EIF3B
GATA3 26560356 Chip-Seq TH1 Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	RBM28;HSPA4;PPA1;NCL;KPNB1
CREB1 26743006 Chip-Seq LNCaP-abl Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	PPA1;BMS1;TXNRD1;HNRNPU;RRP12
KLF6 26769127 Chip-Seq PDAC-Cell line Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	PPA1;TXNRD1;HNRNPU;BCAT1;EIF3A
ELF3 26769127 Chip-Seq PDAC-Cell line Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	PPA1;BMS1;TXNRD1;HNRNPU;EIF3A
KDM2B 26808549 Chip-Seq K562 Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	SET;PPA1;BMS1;HNRNPU;UTP18
KDM2B 26808549 Chip-Seq JURKAT Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	SET;TXNRD1;TIMM13;HNRNPU;BCAT1
CTCF 27219007 Chip-Seq ERYTHROID Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	PPA1;TXNRD1;HNRNPU;PA2G4;EIF3A
KAP1 27257070 Chip-Seq ESCs Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	HSPA4;PNO1;HNRNPU;PA2G4;HSPE1
BCOR 27268052 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	DDX3X;SET;HSPA4;BMS1;TIMM13
RUNX1 27457419 Chip-Seq LIVER Mouse	5/2000	0.37096053455675776	0.8396897888122199	0	0	1.2864303616183315	1.2757010151169645	NCL;HNRNPU;HSPE1;MDN1;HSPD1
ZFP57 27257070 Chip-Seq ESCs Mouse	3/1088	0.37215301627059283	0.8396897888122199	0	0	1.410511894382862	1.3942207291567532	PNO1;RRP12;BCAT1
STAT1 20625510 ChIP-Seq HELA Human	2/656	0.3793484967086858	0.8523436934416916	0	0	1.5536777724126831	1.5059798337480694	BMS1;TIMM13
VDR 23401126 ChIP-Seq LCL-AND-THP1 Human	1/239	0.3820516392091229	0.8548405427304124	0	0	2.1247575953458306	2.0444406923273624	BCAT1
PDX1 19855005 ChIP-ChIP MIN6 Mouse	2/669	0.3886951098422963	0.8643475557071345	0	0	1.522370393750493	1.4385791607782443	DDX3X;NOLC1
NOTCH1 21737748 ChIP-Seq TLL Human	1/245	0.38951975508589676	0.8643475557071345	0	0	2.0718789407313998	1.9534517822306015	BYSL
NR3C1 21868756 ChIP-Seq MCF10A Human	3/1132	0.39645923517151377	0.8749572740582341	0	0	1.3523807243913533	1.2511983775536621	DDX3X;BCAT1;IPO5
SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	3/1134	0.39755972973968173	0.8749572740582341	0	0	1.3498458670872464	1.2451114513638295	HSPE1;HSPD1;BYSL
DMRT1 23473982 ChIP-Seq TESTES Mouse	5/2072	0.4006685587842044	0.8782000655800725	0	0	1.2366438592853688	1.1310601095065718	HSPA4;KPNB1;IPO5;EIF4G1;EIF3B
PPARG 19300518 ChIP-PET 3T3-L1 Mouse	1/272	0.4220514629710593	0.9213074618514587	0	0	1.8629009367016747	1.6069905506058144	KPNB1
MEIS1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	3/1196	0.43142488002661966	0.9379561156854039	0	0	1.2754808454724633	1.0722481177228613	BCAT1;IPO5;EIF4G1
PIAS1 25552417 ChIP-Seq VCAP Human	2/749	0.44484016571823504	0.9564127649927113	0	0	1.3536954836891426	1.0965478138136848	HSPA4;TXNRD1
TP63 23658742 ChIP-Seq EP156T Human	8/3652	0.4507926835667645	0.9564127649927113	0	0	1.1193743139407244	0.8918589401104449	ANLN;DDX3X;HSPH1;HSPA4;BMS1;RRP12;BCAT1;HNRNPAB
NANOG 18358816 ChIP-ChIP MESCs Mouse	3/1232	0.45081826768038463	0.9564127649927113	0	0	1.2357442878191454	0.9845063213066806	IFRD1;NOLC1;KPNB1
DCP1A 22483619 ChIP-Seq HELA Human	2/759	0.4516728111899796	0.9564127649927113	0	0	1.3351178474588055	1.061147967308822	PNO1;NOLC1
PRDM14 20953172 ChIP-Seq ESCs Human	4/1723	0.4560816883315855	0.9564127649927113	0	0	1.1790446642104582	0.9256483282148895	ANLN;BMS1;IPO5;EIF3B
SPI1 20517297 ChIP-Seq HL60 Human	3/1249	0.4598941992764709	0.9564127649927113	0	0	1.2177779705869594	0.9459197764427086	NAT10;RRP12;PA2G4
EOMES 20176728 ChIP-ChIP TSCs Mouse	4/1744	0.465647832668446	0.9564127649927113	0	0	1.1634738186462323	0.8892728878689574	ANLN;HSPA4;TXNRD1;NAT10
ERG 21242973 ChIP-ChIP JURKAT Human	1/321	0.4768272634730828	0.9564127649927113	0	0	1.5737179487179487	1.1654970625593666	NCL
VDR 24763502 ChIP-Seq THP-1 Human	3/1288	0.4804937600234063	0.9564127649927113	0	0	1.1783573456725207	0.8636664549878487	HNRNPU;HNRNPAB;KPNB1
VDR 24787735 ChIP-Seq THP-1 Human	2/805	0.4825115242121265	0.9564127649927113	0	0	1.2556203709772564	0.9150339406529288	TXNRD1;HNRNPU
ZNF274 21170338 ChIP-Seq K562 Hela	1/327	0.48317619651869803	0.9564127649927113	0	0	1.5442818939751455	1.1232703373515176	BMS1
SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human	4/1784	0.48372572156283933	0.9564127649927113	0	0	1.1348314606741574	0.8241568495732732	DDX3X;BMS1;IFRD1;MDN1
