NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		113	-0.17768165	-2.1652837	0.002020202	0.0058081634	0.975	1557	tags=26%, list=8%, signal=28%	
GOBP_TELOMERASE_RNA_LOCALIZATION	GOBP_TELOMERASE_RNA_LOCALIZATION		19	-0.41781363	-2.1647148	0.0	0.0058358703	0.975	6215	tags=74%, list=32%, signal=108%	
GOBP_DENDRITE_EXTENSION	GOBP_DENDRITE_EXTENSION		32	-0.3261482	-2.1626766	0.0	0.0059017334	0.977	5825	tags=63%, list=30%, signal=89%	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		111	-0.17279579	-2.1609278	0.0	0.0059790793	0.979	13483	tags=86%, list=69%, signal=280%	
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION		76	-0.21460193	-2.1607206	0.004158004	0.0059851226	0.98	6593	tags=55%, list=34%, signal=83%	
GOBP_RESPONSE_TO_CADMIUM_ION	GOBP_RESPONSE_TO_CADMIUM_ION		44	-0.2737776	-2.1602206	0.0041237115	0.0060026967	0.98	9277	tags=75%, list=48%, signal=143%	
GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION		89	-0.19046696	-2.1596935	0.003976143	0.0060054376	0.98	4400	tags=42%, list=23%, signal=53%	
GOBP_FIBROBLAST_MIGRATION	GOBP_FIBROBLAST_MIGRATION		42	-0.2794721	-2.1589901	0.0	0.0060294117	0.981	5229	tags=55%, list=27%, signal=75%	
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		249	-0.11642259	-2.1589117	0.001953125	0.006025459	0.981	12687	tags=77%, list=65%, signal=218%	
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION	GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION		25	-0.36638668	-2.1586866	0.0	0.0060297656	0.981	6889	tags=72%, list=35%, signal=111%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION		33	-0.31934273	-2.1586008	0.001992032	0.006029262	0.981	7947	tags=73%, list=41%, signal=123%	
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT		46	-0.26881942	-2.156141	0.0019230769	0.0061139376	0.983	10431	tags=80%, list=54%, signal=173%	
GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA		49	-0.26257473	-2.1546721	0.0	0.006155987	0.984	12771	tags=92%, list=66%, signal=267%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		95	-0.18529642	-2.1536698	0.0	0.006182998	0.984	4400	tags=41%, list=23%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		22	-0.38718587	-2.15264	0.002079002	0.006216793	0.984	5741	tags=68%, list=30%, signal=97%	
GOBP_INNERVATION	GOBP_INNERVATION		20	-0.3994957	-2.1520445	0.001968504	0.006230624	0.984	7800	tags=80%, list=40%, signal=133%	
GOBP_NECROTIC_CELL_DEATH	GOBP_NECROTIC_CELL_DEATH		51	-0.25752753	-2.150257	0.0	0.006280354	0.986	11406	tags=84%, list=59%, signal=203%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		15	-0.4515005	-2.1497495	0.0	0.006302466	0.986	8084	tags=87%, list=42%, signal=148%	
GOBP_GLUCOSE_CATABOLIC_PROCESS	GOBP_GLUCOSE_CATABOLIC_PROCESS		31	-0.32364035	-2.1496973	0.0019723866	0.006299959	0.986	3128	tags=48%, list=16%, signal=58%	
GOBP_NEURON_MATURATION	GOBP_NEURON_MATURATION		41	-0.28024155	-2.1473825	0.0020120724	0.0064066034	0.986	6897	tags=63%, list=35%, signal=98%	
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION		20	-0.39973497	-2.1472309	0.005964215	0.006403958	0.986	8768	tags=85%, list=45%, signal=155%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS		27	-0.3503876	-2.1469076	0.0019011407	0.0064192247	0.986	7604	tags=74%, list=39%, signal=121%	
GOBP_RECEPTOR_CLUSTERING	GOBP_RECEPTOR_CLUSTERING		50	-0.2639489	-2.1456382	0.0019267823	0.006476649	0.986	10442	tags=80%, list=54%, signal=172%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		73	-0.2099036	-2.1453571	0.003992016	0.0064771795	0.986	9790	tags=71%, list=50%, signal=143%	
GOBP_MEMBRANE_BIOGENESIS	GOBP_MEMBRANE_BIOGENESIS		36	-0.29617518	-2.144116	0.002008032	0.0065070135	0.986	10461	tags=83%, list=54%, signal=180%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION		15	-0.46965393	-2.1440244	0.0019646366	0.006505897	0.986	9028	tags=93%, list=46%, signal=174%	
GOBP_SNRNA_METABOLIC_PROCESS	GOBP_SNRNA_METABOLIC_PROCESS		35	-0.30117416	-2.140984	0.0019607844	0.00663293	0.987	10271	tags=83%, list=53%, signal=175%	
GOBP_HISTONE_H4_K5_ACETYLATION	GOBP_HISTONE_H4_K5_ACETYLATION		16	-0.44082806	-2.1408203	0.0019305019	0.0066285464	0.987	8454	tags=88%, list=43%, signal=155%	
GOBP_N_GLYCAN_PROCESSING	GOBP_N_GLYCAN_PROCESSING		18	-0.4206529	-2.1400237	0.004040404	0.006658123	0.987	5875	tags=72%, list=30%, signal=103%	
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT		15	-0.45890182	-2.1398156	0.0	0.0066569154	0.987	9237	tags=93%, list=47%, signal=178%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS		81	-0.20094486	-2.1393433	0.0038986355	0.0066735134	0.987	7636	tags=59%, list=39%, signal=97%	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS		51	-0.25576705	-2.139242	0.0019267823	0.0066690235	0.987	9533	tags=75%, list=49%, signal=146%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY		18	-0.41047367	-2.1382089	0.0019569471	0.006708379	0.987	9315	tags=89%, list=48%, signal=170%	
GOBP_REGULATION_OF_GLUCOSE_IMPORT	GOBP_REGULATION_OF_GLUCOSE_IMPORT		46	-0.26807562	-2.1376293	0.0	0.0067152497	0.987	12137	tags=89%, list=62%, signal=236%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION		26	-0.35031933	-2.1375165	0.0	0.0067171864	0.987	7411	tags=73%, list=38%, signal=118%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		82	-0.20085846	-2.136617	0.0	0.0067593143	0.987	11293	tags=78%, list=58%, signal=185%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		121	-0.16434832	-2.1358955	0.0038461538	0.0067740995	0.987	9203	tags=64%, list=47%, signal=120%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		95	-0.18295114	-2.1346853	0.0019379845	0.006824075	0.987	8336	tags=61%, list=43%, signal=106%	
GOBP_HISTONE_DEACETYLATION	GOBP_HISTONE_DEACETYLATION		67	-0.22786796	-2.1346374	0.0	0.0068210787	0.987	8649	tags=67%, list=44%, signal=121%	
GOBP_PROTEIN_AUTOUBIQUITINATION	GOBP_PROTEIN_AUTOUBIQUITINATION		63	-0.22639963	-2.1344876	0.0020661156	0.006821359	0.987	11050	tags=79%, list=57%, signal=183%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		345	-0.09740528	-2.1343994	0.005905512	0.0068184054	0.987	12067	tags=72%, list=62%, signal=185%	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION		24	-0.3622377	-2.1326797	0.002020202	0.0068795257	0.987	10795	tags=92%, list=55%, signal=206%	
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT		22	-0.3827202	-2.1312485	0.0061099795	0.0069260863	0.988	6712	tags=73%, list=35%, signal=111%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		115	-0.16969295	-2.12775	0.0019493178	0.0070762066	0.988	10252	tags=70%, list=53%, signal=146%	
GOBP_COPII_COATED_VESICLE_BUDDING	GOBP_COPII_COATED_VESICLE_BUDDING		69	-0.21764702	-2.1272702	0.00203666	0.0070891497	0.988	11852	tags=83%, list=61%, signal=211%	
GOBP_TEMPERATURE_HOMEOSTASIS	GOBP_TEMPERATURE_HOMEOSTASIS		151	-0.1495374	-2.126923	0.0	0.0071099037	0.988	11801	tags=75%, list=61%, signal=190%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING		80	-0.20599672	-2.1268814	0.0019417476	0.0071082674	0.988	9141	tags=68%, list=47%, signal=127%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		68	-0.21871519	-2.1238868	0.003976143	0.0072512906	0.988	6632	tags=56%, list=34%, signal=84%	
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION		47	-0.2645124	-2.1232424	0.0	0.0072717797	0.988	6043	tags=57%, list=31%, signal=83%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS		42	-0.27760032	-2.1225398	0.0	0.00729521	0.988	9897	tags=79%, list=51%, signal=160%	
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE		18	-0.40696624	-2.1214268	0.0021141649	0.0073316204	0.988	6141	tags=72%, list=32%, signal=105%	
GOBP_NEURON_RECOGNITION	GOBP_NEURON_RECOGNITION		41	-0.27013716	-2.1212552	0.002004008	0.007334601	0.988	8991	tags=73%, list=46%, signal=136%	
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY		61	-0.23159884	-2.1205385	0.0040241447	0.007358211	0.988	7947	tags=64%, list=41%, signal=108%	
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE		30	-0.31910276	-2.1191232	0.0	0.0074152155	0.988	4178	tags=53%, list=21%, signal=68%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY		81	-0.19956192	-2.119001	0.0	0.0074117645	0.988	12466	tags=84%, list=64%, signal=233%	
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		199	-0.1282143	-2.1189342	0.004149378	0.0074099177	0.988	7601	tags=52%, list=39%, signal=84%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		225	-0.12545246	-2.118592	0.008230452	0.0074144993	0.988	5370	tags=40%, list=28%, signal=55%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE		112	-0.17324916	-2.1166735	0.0040816325	0.0074912277	0.989	3424	tags=35%, list=18%, signal=42%	
GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT	GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT		23	-0.3664705	-2.1164052	0.0019880715	0.007490803	0.989	6413	tags=70%, list=33%, signal=104%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		45	-0.26189315	-2.115831	0.0	0.007520572	0.989	9616	tags=76%, list=49%, signal=149%	
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC		42	-0.27863067	-2.1149178	0.001968504	0.007562636	0.989	9877	tags=79%, list=51%, signal=159%	
GOBP_PLASMA_MEMBRANE_TUBULATION	GOBP_PLASMA_MEMBRANE_TUBULATION		19	-0.39843357	-2.114472	0.002008032	0.007576422	0.99	10687	tags=95%, list=55%, signal=210%	
GOBP_INTERMEMBRANE_LIPID_TRANSFER	GOBP_INTERMEMBRANE_LIPID_TRANSFER		39	-0.28750864	-2.114397	0.0020920502	0.0075760433	0.99	4894	tags=54%, list=25%, signal=72%	
GOBP_RESPONSE_TO_BACTERIUM	GOBP_RESPONSE_TO_BACTERIUM		433	-0.08901632	-2.1139126	0.0019120459	0.0075977924	0.99	12235	tags=72%, list=63%, signal=189%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		49	-0.26231703	-2.1137526	0.0019762847	0.007594253	0.99	7615	tags=65%, list=39%, signal=107%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		36	-0.30288893	-2.1131954	0.0060975607	0.0076173157	0.99	10871	tags=86%, list=56%, signal=195%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		61	-0.22398879	-2.111852	0.0	0.0077032736	0.99	13197	tags=90%, list=68%, signal=279%	
GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY		36	-0.29504785	-2.1110075	0.006289308	0.007741968	0.99	6160	tags=61%, list=32%, signal=89%	
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT		142	-0.1525293	-2.1080961	0.0019193857	0.007884919	0.991	6919	tags=51%, list=36%, signal=78%	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		139	-0.15236385	-2.108005	0.0020408162	0.00788113	0.991	14412	tags=89%, list=74%, signal=342%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		90	-0.18658838	-2.1077669	0.0020618557	0.0078867525	0.991	3737	tags=38%, list=19%, signal=47%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		198	-0.12791876	-2.1059527	0.0057361377	0.007976233	0.991	4317	tags=35%, list=22%, signal=44%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING		24	-0.3565117	-2.1032312	0.001984127	0.008125032	0.991	6043	tags=67%, list=31%, signal=97%	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL		64	-0.22375607	-2.102935	0.0	0.008131876	0.991	5997	tags=53%, list=31%, signal=77%	
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA		34	-0.303449	-2.1019642	0.002	0.008174605	0.991	8412	tags=74%, list=43%, signal=129%	
GOBP_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY	GOBP_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY		29	-0.32448658	-2.0997171	0.0	0.008290125	0.992	10468	tags=86%, list=54%, signal=186%	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		323	-0.10137854	-2.099707	0.0	0.008284457	0.992	12817	tags=76%, list=66%, signal=219%	
GOBP_CELL_MATURATION	GOBP_CELL_MATURATION		134	-0.16029768	-2.0984275	0.0	0.00835644	0.993	10260	tags=69%, list=53%, signal=144%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION		155	-0.14431113	-2.0973468	0.0060728746	0.008403425	0.993	13406	tags=83%, list=69%, signal=266%	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		32	-0.31360382	-2.093005	0.003968254	0.008640284	0.994	3637	tags=50%, list=19%, signal=61%	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS		60	-0.23466629	-2.0924942	0.0038610038	0.008662055	0.995	8743	tags=68%, list=45%, signal=124%	
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		126	-0.15952638	-2.0911982	0.0020491802	0.008722493	0.995	5718	tags=45%, list=29%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE		31	-0.30954093	-2.0910692	0.0	0.008724213	0.996	9677	tags=81%, list=50%, signal=160%	
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE		19	-0.41031995	-2.0910616	0.0	0.008716666	0.996	10456	tags=95%, list=54%, signal=205%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		129	-0.1577562	-2.0908067	0.0038022813	0.008718355	0.996	8564	tags=60%, list=44%, signal=106%	
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS		18	-0.40206388	-2.089773	0.0019230769	0.008763191	0.996	7317	tags=78%, list=38%, signal=125%	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		162	-0.14429839	-2.0877688	0.002004008	0.008883209	0.996	7184	tags=51%, list=37%, signal=81%	
GOBP_PLATELET_ACTIVATION	GOBP_PLATELET_ACTIVATION		138	-0.15164642	-2.087227	0.0019762847	0.008895468	0.996	12437	tags=79%, list=64%, signal=217%	
GOBP_MAMMARY_GLAND_DEVELOPMENT	GOBP_MAMMARY_GLAND_DEVELOPMENT		114	-0.1618006	-2.087225	0.0	0.008887806	0.996	7281	tags=54%, list=37%, signal=85%	
GOBP_SELECTIVE_AUTOPHAGY	GOBP_SELECTIVE_AUTOPHAGY		58	-0.22753553	-2.0865445	0.0019230769	0.008912188	0.996	10010	tags=74%, list=51%, signal=152%	
GOBP_RESPONSE_TO_DOPAMINE	GOBP_RESPONSE_TO_DOPAMINE		59	-0.22798945	-2.0864196	0.0020449897	0.008909165	0.996	7449	tags=61%, list=38%, signal=99%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION		65	-0.22478853	-2.0855951	0.0019493178	0.008953704	0.996	3424	tags=40%, list=18%, signal=48%	
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		252	-0.113292694	-2.080474	0.001953125	0.009249623	0.998	12647	tags=76%, list=65%, signal=215%	
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION		54	-0.23943007	-2.080049	0.002105263	0.009255338	0.998	6884	tags=59%, list=35%, signal=91%	
GOBP_OSTEOBLAST_DIFFERENTIATION	GOBP_OSTEOBLAST_DIFFERENTIATION		192	-0.12848745	-2.0795667	0.010121457	0.009273382	0.998	11812	tags=73%, list=61%, signal=185%	
GOBP_ANATOMICAL_STRUCTURE_MATURATION	GOBP_ANATOMICAL_STRUCTURE_MATURATION		178	-0.13679942	-2.079422	0.0020833334	0.009279283	0.998	10260	tags=66%, list=53%, signal=139%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		101	-0.17630075	-2.0792859	0.0	0.0092758965	0.998	14694	tags=93%, list=76%, signal=378%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION		104	-0.1775554	-2.0791738	0.0019157088	0.009274086	0.998	14148	tags=90%, list=73%, signal=330%	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR		40	-0.28014216	-2.0780778	0.0041841003	0.00931619	0.998	10125	tags=80%, list=52%, signal=166%	
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION		44	-0.2659064	-2.0778203	0.0	0.009314287	0.998	10314	tags=80%, list=53%, signal=169%	
GOBP_SYNAPTIC_VESICLE_PRIMING	GOBP_SYNAPTIC_VESICLE_PRIMING		18	-0.41317785	-2.0778108	0.0039525693	0.009306347	0.998	7101	tags=78%, list=37%, signal=122%	
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS		21	-0.36153424	-2.0762742	0.001908397	0.009410501	0.998	10576	tags=90%, list=54%, signal=198%	
GOBP_LIPID_MODIFICATION	GOBP_LIPID_MODIFICATION		235	-0.11908051	-2.0760968	0.0	0.009411739	0.998	11371	tags=70%, list=58%, signal=167%	
GOBP_GLYCOSYLATION	GOBP_GLYCOSYLATION		230	-0.11955448	-2.075552	0.003937008	0.009440065	0.998	12504	tags=76%, list=64%, signal=210%	
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS	GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS		28	-0.32436293	-2.0751796	0.0041841003	0.009462276	0.998	11069	tags=89%, list=57%, signal=207%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE		48	-0.24945351	-2.0739384	0.007858546	0.009522366	0.998	12587	tags=90%, list=65%, signal=253%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT		36	-0.29334688	-2.0712664	0.0020325202	0.00968641	0.998	12137	tags=92%, list=62%, signal=243%	
GOBP_NADH_METABOLIC_PROCESS	GOBP_NADH_METABOLIC_PROCESS		38	-0.287183	-2.068639	0.0	0.009840993	0.999	3128	tags=45%, list=16%, signal=53%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III		44	-0.2609532	-2.0667663	0.0020120724	0.009952115	0.999	5989	tags=57%, list=31%, signal=82%	
GOBP_NEURON_CELL_CELL_ADHESION	GOBP_NEURON_CELL_CELL_ADHESION		15	-0.4516308	-2.066527	0.0	0.009949659	0.999	2894	tags=60%, list=15%, signal=70%	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING		138	-0.15025003	-2.066466	0.004032258	0.009945749	0.999	4570	tags=38%, list=23%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE		155	-0.1425483	-2.066075	0.0020618557	0.009965818	0.999	12687	tags=79%, list=65%, signal=226%	
GOBP_ASSOCIATIVE_LEARNING	GOBP_ASSOCIATIVE_LEARNING		55	-0.24016535	-2.0652359	0.008130081	0.010005387	1.0	5953	tags=55%, list=31%, signal=78%	
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY		42	-0.26017034	-2.0641687	0.00390625	0.010065804	1.0	9309	tags=74%, list=48%, signal=141%	
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY		20	-0.39134717	-2.063125	0.006122449	0.010135248	1.0	8931	tags=85%, list=46%, signal=157%	
GOBP_MITOCHONDRION_DISTRIBUTION	GOBP_MITOCHONDRION_DISTRIBUTION		16	-0.4328825	-2.062942	0.0	0.010134236	1.0	4961	tags=69%, list=26%, signal=92%	
