NAME	TITLE	SCORE	
THNSL2		-0.026704017	
9330111N05RIK		-0.026738098	
E130218I03RIK		-0.026738456	
ZFP457		-0.026745858	
CYP2AB1		-0.026750106	
4930481A15RIK		-0.026750693	
SPATA1		-0.026754413	
TRIM80		-0.026761167	
GM37748		-0.026763491	
GMFG		-0.02677307	
GM31728		-0.026790017	
GM28940		-0.026817119	
PVT1		-0.026824094	
GM36899		-0.026850816	
HS1BP3		-0.02685113	
SERPINA1E		-0.026856028	
4930445N18RIK		-0.026862647	
GM42912		-0.026866635	
GSTA4		-0.026896784	
4831440D22RIK		-0.02690751	
TSSK2		-0.026920017	
GM39473		-0.026928546	
GM28981		-0.026932448	
TNNC2		-0.026937151	
PNMA5		-0.02695125	
NOTCH3		-0.026987007	
GM45091		-0.026992302	
GM26793		-0.026994059	
ARFRP1		-0.026996845	
HEMK1		-0.027009368	
SNUPN		-0.027009811	
TUBA1C		-0.027021332	
MRPL39		-0.02702616	
TRIP10		-0.027033376	
BRIP1OS		-0.02705895	
BVHT		-0.027059505	
4933430I17RIK		-0.027068602	
GM34961		-0.027081022	
MYADM		-0.027108312	
RTL3		-0.02711016	
GM15987		-0.027114747	
PLEKHG2		-0.02712487	
1500032F14RIK		-0.02712938	
GM15271		-0.027130244	
GM12972		-0.027151143	
GM30541		-0.027152782	
NXPE2		-0.027167037	
GM14391		-0.027175723	
POU6F1		-0.027177092	
GYS1		-0.02717772	
SRRM2		-0.027179172	
ZPBP		-0.027197214	
ASNS		-0.027200015	
VMN2R57		-0.02721999	
GM15713		-0.027223853	
EIF4A3		-0.027224327	
ZFP64		-0.02722601	
STRIP2		-0.02722713	
GM37986		-0.027253883	
GPR176		-0.02725584	
E030044B06RIK		-0.027257852	
STYXL1		-0.027275786	
TCF15		-0.027278664	
DYRK3		-0.027279131	
FGB		-0.027285097	
C230035I16RIK		-0.027302414	
TNFRSF9		-0.027305823	
GM11733		-0.027321737	
TEX22		-0.027341867	
GM16726		-0.027350355	
1700016G22RIK		-0.027359093	
2210418O10RIK		-0.027374972	
PYCRL		-0.027375987	
AV356131		-0.027385311	
GM16572		-0.02739454	
A630089N07RIK		-0.027398126	
TRAF2		-0.027418459	
MICAL1		-0.027433971	
PTP4A1-1		-0.027436735	
ITPR2		-0.027472999	
GM43689		-0.027474986	
GM17098		-0.027478326	
GPR137B		-0.02747909	
AC142100.1		-0.027501276	
GM49584		-0.027515316	
GM16541		-0.027534965	
PLIN3		-0.027545476	
FGF3		-0.027547322	
1700087I21RIK		-0.027556837	
ARMCX5		-0.027558623	
1700093J21RIK		-0.027559677	
GM14412		-0.027562467	
CYBRD1		-0.027564775	
IRS4		-0.027578266	
GM9828		-0.027591243	
SRPK3		-0.027615678	
5430401F13RIK		-0.027627056	
4833427G06RIK		-0.027632225	
GM13986		-0.027644658	
BCL9L		-0.027661271	
KIF22		-0.02766338	
CYB5D1		-0.027666392	
GM20684		-0.027680093	
IRF5		-0.027688026	
GM32200		-0.02769043	
OOEP		-0.027691696	
VWA3B		-0.027720984	
GM29966		-0.027725056	
SYNGR4		-0.027727699	
TCEAL6		-0.027728394	
GM16568		-0.02773678	
TMEM17		-0.027738828	
SOX2OT		-0.027753547	
A230083G16RIK		-0.027769156	
1700123M08RIK		-0.027786585	
MICALL1		-0.027793463	
MAP3K19		-0.027807742	
NOTCH2		-0.027809368	
TBX1		-0.027826704	
GM38102		-0.027830355	
GM29331		-0.02783183	
4833445I07RIK		-0.027832104	
ARSK		-0.027863419	
GM10277		-0.027872017	
A930024E05RIK		-0.02790512	
HAPLN2		-0.02791135	
ALG1		-0.02792161	
DREH		-0.027925722	
RRP1		-0.027928753	
EDEM1		-0.027937878	
GM26632		-0.027938083	
NPRL3		-0.027939387	
GM3776		-0.027946958	
PTPRH		-0.027996417	
1700055D18RIK		-0.02801546	
SPRED3		-0.028017499	
GM47326		-0.028042957	
CISH		-0.028047638	
GM20406		-0.02805932	
THAP7		-0.028064989	
E130208F15RIK		-0.028067132	
TEKT2		-0.028068596	
ARSI		-0.028082673	
RP1		-0.028086344	
AGRP		-0.028091574	
GM44036		-0.028094435	
HTR5B		-0.028109545	
STEAP2		-0.028110819	
RGL2		-0.028120037	
ZFP174		-0.028121093	
CCM2		-0.028124198	
TNFAIP8		-0.02813479	
ELANE		-0.028157542	
C330013E15RIK		-0.02816207	
CERS1		-0.02817567	
FAM110B		-0.02817772	
SKAP2		-0.02818243	
2810468N07RIK		-0.028183484	
SMIM3		-0.028184675	
SLC6A9		-0.028200138	
4921507G05RIK		-0.028203053	
2310020H05RIK		-0.028236976	
ABCA9		-0.028244382	
OSCAR		-0.028256722	
DERA		-0.028267939	
ZEB2OS		-0.028269371	
MS4A4C		-0.028278913	
EBF4		-0.028281858	
GM16146		-0.028284539	
HEPACAM		-0.02829607	
GM6598		-0.028300205	
AW047730		-0.0283033	
GM5105		-0.028317278	
PTK7		-0.028318264	
1700108F19RIK		-0.028322501	
GM36264		-0.02833726	
C4A		-0.02834227	
9330104G04RIK		-0.02836612	
CBR4		-0.02836725	
TFB2M		-0.028367912	
GM33373		-0.028372845	
PLCE1		-0.028386446	
GM29156		-0.02838714	
NOL4L		-0.028394544	
KIFC3		-0.02840309	
A630001O12RIK		-0.028419385	
KCNT2		-0.02842668	
POLD1		-0.028445724	
GM17080		-0.028454687	
4833408A19RIK		-0.028454814	
GM2415		-0.0284631	
RND3		-0.02846693	
6530409C15RIK		-0.028468903	
SOX9		-0.028476477	
TEDDM2		-0.028480867	
WFDC5		-0.028481929	
RHBDF2		-0.028498972	
GM44287		-0.02851117	
TSKU		-0.028525231	
1700064M15RIK		-0.028529441	
GM48242		-0.028530821	
BPIFB4		-0.028548054	
DKKL1		-0.02855121	
GM13199		-0.028556705	
G730013B05RIK		-0.028558837	
2410080I02RIK		-0.028559579	
COA4		-0.028569782	
GDF10		-0.02857182	
1600002K03RIK		-0.028584097	
S1PR2		-0.028584316	
MUC5B		-0.028629852	
ADCYAP1		-0.028633466	
GM6712		-0.028640518	
IGDCC3		-0.02864153	
TMEM139		-0.028645681	
GM48952		-0.028645769	
GM15688		-0.028661422	
EQTN		-0.028682636	
HSF4		-0.028696284	
GM30122		-0.028707772	
AI987944		-0.028710395	
6030407O03RIK		-0.028723732	
4933424G05RIK		-0.028729582	
TRDMT1		-0.028734803	
NKX6-2		-0.028743189	
CTXN3		-0.028743705	
TRMT12		-0.028748294	
MBTPS2		-0.02875479	
TRMT5		-0.028761484	
GM5893		-0.028767088	
FBXO31		-0.028789306	
GM10814		-0.028800001	
MCAT		-0.02880803	
2310043L19RIK		-0.028812787	
GM5111		-0.02881607	
GPR83		-0.028816812	
ZAP70		-0.028848674	
COL25A1		-0.028850002	
GM20658		-0.028852878	
SYTL4		-0.028870737	
4930461G14RIK		-0.028872764	
GM45022		-0.028878327	
C430014B12RIK		-0.028880363	
SFXN5		-0.028913038	
LRRC29		-0.028923316	
GM10010		-0.028931977	
ZFP467		-0.028934944	
ADGRA1		-0.028947301	
ASAH2		-0.028947929	
1700019A02RIK		-0.028953537	
SSU2		-0.028961813	
SUN2		-0.028963719	
RAET1D		-0.028980056	
MFSD9		-0.028982056	
NDRG1		-0.028999088	
GCLM		-0.029000796	
GM16150		-0.029008547	
TYRO3		-0.029023804	
MYL1		-0.029043304	
DNHD1		-0.029045906	
AIPL1		-0.02905791	
SRP72		-0.02906294	
RARA		-0.029069042	
4930431P22RIK		-0.029094145	
A830005F24RIK		-0.029103782	
GM45449		-0.029128985	
HEATR6		-0.02913834	
GUCY1B2		-0.029144736	
RHCG		-0.029150454	
PCDHGC5		-0.029165067	
GM32816		-0.029185448	
PPP1R3F		-0.029208511	
GNRH1		-0.029210228	
PAOX		-0.029250136	
4930417H01RIK		-0.029255483	
GM12689		-0.029284265	
IL12RB1		-0.02928485	
MYH6		-0.029298324	
D030040B21RIK		-0.029311284	
H19		-0.029320376	
BTG3		-0.029328108	
HTR7		-0.029373761	
ZFYVE26		-0.029407667	
GM13031		-0.029413657	
ZFP867		-0.029424364	
ARL4AOS		-0.029427473	
GM16189		-0.0294318	
MAD2L1BP		-0.029438423	
SPRR2K		-0.029440343	
GM27240		-0.029441912	
GM7160		-0.029455343	
GM15718		-0.029458286	
KLF10		-0.029459389	
4933422A05RIK		-0.029459698	
ACOD1		-0.029465804	
DPPA5A		-0.02947304	
GM17077		-0.029488612	
RLBP1		-0.029490683	
TMEM220		-0.029492542	
SUSD2		-0.02949769	
IGF2BP2		-0.029503226	
GM14206		-0.029508002	
GM48045		-0.029518027	
ZFP85		-0.02955391	
NDUFC1		-0.02956338	
TRAF5		-0.02957571	
LGI4		-0.029585373	
RSPH10B		-0.029589433	
CDC42EP2		-0.029592514	
GM13977		-0.029613305	
GM40155		-0.02961481	
FBXL13		-0.029616663	
WNT10B		-0.029621419	
1700016C15RIK		-0.029625515	
KLHL6		-0.02963202	
MPP2		-0.029652985	
1700105P06RIK		-0.029658636	
CFAP97D2		-0.029659297	
TRAM2		-0.02966031	
SFR1		-0.029665306	
9530082P21RIK		-0.029674402	
B9D2		-0.029679418	
ODF3		-0.029684657	
FAM228B		-0.029689811	
ANKRD39		-0.029694393	
GM35166		-0.029698743	
POLE2		-0.029722149	
ISOC2A		-0.029726515	
S100A16		-0.029728193	
KLHL31		-0.029738884	
HAL		-0.0297517	
AVPR1A		-0.029763121	
GM15872		-0.029763663	
GM48336		-0.029772025	
SULT5A1		-0.029775595	
GM20457		-0.029788243	
CX3CR1		-0.029796079	
NUMBL		-0.029814875	
RAB26OS		-0.029828584	
LONP1		-0.0298304	
GM12349		-0.029841775	
MRM3		-0.02988706	
TSR3		-0.029897064	
AOX2		-0.029931543	
GM49871		-0.029939435	
B130024G19RIK		-0.029943047	
GM48855		-0.02994462	
ZFP87		-0.029945642	
C530005A16RIK		-0.029948166	
GPR153		-0.029953416	
TNFRSF10B		-0.029957458	
HES7		-0.029965747	
PLEKHO2		-0.029980173	
GCGR		-0.029984502	
DHCR7		-0.029991085	
VAMP9		-0.02999906	
GM48790		-0.030003881	
DYNAP		-0.030009627	
LY6G5B		-0.030018454	
CD82		-0.03005043	
CYP1B1		-0.030056313	
FBXL7		-0.030059915	
PLA2G1B		-0.030067358	
GM27028		-0.03007327	
MZF1		-0.030089954	
CCDC181		-0.030098084	
GM30655		-0.030100605	
8030456M14RIK		-0.030105306	
FN3KRP		-0.030111788	
ADCK2		-0.030130401	
GM3985		-0.030136438	
1700001P01RIK		-0.030142594	
OLFR279		-0.03014368	
GM11521		-0.030155925	
NT5E		-0.030166112	
SPEM1		-0.030167447	
NICN1		-0.030168744	
CYP4F39		-0.030174866	
GM42846		-0.03019023	
ZFP820		-0.03019763	
PCDHGA1		-0.030199867	
GM13391		-0.030227186	
MYORG		-0.0302274	
1700112J16RIK		-0.030229023	
TTC30B		-0.030246077	
6430573P05RIK		-0.030259406	
FANK1		-0.030284738	
1700101I11RIK		-0.030292416	
IL17F		-0.030307839	
SLC3A1		-0.030308124	
A3GALT2		-0.030315494	
PLA2R1		-0.030330095	
FNDC9		-0.030350566	
GM47962		-0.030350754	
GM14027		-0.030352633	
HIPK4		-0.030360952	
NMNAT1		-0.030362803	
SYDE1		-0.03037073	
PTPN14		-0.030370867	
GM15908		-0.030376151	
LAMA2		-0.030380977	
NEDD8		-0.030381076	
TAGAP		-0.03039269	
ORM1		-0.030400662	
GM454		-0.03040904	
A930019D19RIK		-0.030427348	
4430402I18RIK		-0.03042878	
GM30489		-0.0304434	
SSMEM1		-0.03046777	
MIB2		-0.03049666	
GM128		-0.030505817	
GM26865		-0.03051664	
GM39302		-0.030522775	
GM44983		-0.030530361	
LPAR4		-0.030536149	
REEP4		-0.030543085	
GM42457		-0.030545363	
GM6980		-0.030545436	
NLRP4F		-0.030547492	
HSH2D		-0.030562513	
PCDHGC3		-0.03058629	
GM13066		-0.03058659	
NEK11		-0.03059669	
GM9889		-0.030609738	
ZFP639		-0.030611306	
ELOVL1		-0.03061503	
UBE2E2		-0.030626006	
NTN3		-0.030630836	
B230110C06RIK		-0.030635485	
GM16302		-0.030639758	
B3GALT5		-0.030641507	
ZFP691		-0.03064403	
GM12043		-0.030650163	
RGMB		-0.03065524	
2410004P03RIK		-0.030655485	
SLC4A2		-0.030670805	
0610039K10RIK		-0.030684698	
CASS4		-0.030685993	
PIGK		-0.030686956	
SLC6A14		-0.030701963	
RMRP		-0.030705305	
DESI2		-0.03072071	
GM15401		-0.030733135	
FNDC11		-0.030734463	
MMRN2		-0.030745307	
PRSS57		-0.030758994	
GM6787		-0.030784829	
SERTAD1		-0.030788025	
AA386476		-0.030806635	
NAAA		-0.030850878	
GAL3ST4		-0.030853827	
WDR19		-0.030868728	
SLC12A1		-0.030893462	
1110019D14RIK		-0.030894667	
GM45494		-0.030896608	
CCDC167		-0.030902725	
KLHL33		-0.030903153	
ACO2		-0.030906055	
GM38287		-0.030906836	
SYCP1		-0.03091575	
RASGRF2		-0.030928317	
C030004G16RIK		-0.030933946	
GM19510		-0.030939145	
STARD3		-0.030952074	
GM35934		-0.030953294	
PLAG1		-0.030954732	
GM29083		-0.030959219	
SLC6A16		-0.03097377	
CCDC3		-0.030978788	
PSMB10		-0.030984562	
TRUB1		-0.030991234	
NAALAD2		-0.031000597	
A230020J21RIK		-0.03100799	
RAMP2		-0.031013489	
PXT1		-0.03103093	
A930029G22RIK		-0.031032335	
SAG		-0.031037092	
SYS1		-0.031048689	
4930525G20RIK		-0.03105272	
GM49985		-0.031054815	
OAZ1		-0.031057032	
GM26964		-0.031078069	
GM29773		-0.03108029	
TRMT2A		-0.031093867	
GM16069		-0.031114213	
CCDC163		-0.031127624	
SP9		-0.031130917	
FAM177A		-0.031140396	
TUBB1		-0.031144405	
FSD2		-0.031169157	
PGM5		-0.031179007	
HSPA1B		-0.031182803	
IMPG1		-0.0311937	
GM26708		-0.031194167	
PAK3		-0.031217184	
SNTB1		-0.03122584	
CCDC43		-0.031230243	
GM14764		-0.03123974	
EYA1		-0.031243077	
ZBED5		-0.031243851	
RIPOR2		-0.031253483	
RNF125		-0.03125789	
ZFP273		-0.031270362	
STEAP3		-0.03129005	
A230087F16RIK		-0.031307325	
RAB20		-0.031312697	
GM15581		-0.031329595	
CCDC88B		-0.031330377	
GM26852		-0.031355795	
SMYD3		-0.031368256	
A330032B11RIK		-0.03137854	
1700123O20RIK		-0.03138384	
RBAKDN		-0.031389702	
TDO2		-0.031389777	
A230005M16RIK		-0.031390574	
4930549G23RIK		-0.031392757	
QARS		-0.031396143	
RASGRP4		-0.0314118	
RPS27		-0.031412832	
GIPC1		-0.03144617	
POLR2K		-0.031452224	
GM9970		-0.031463858	
RCCD1		-0.03148027	
GM16192		-0.031502634	
RMC1		-0.03150314	
TK1		-0.031503633	
INPP1		-0.031535756	
THNSL1		-0.03154676	
RHBDL2		-0.03154902	
LEF1OS1		-0.03154983	
CTU2		-0.03157686	
MCRS1		-0.03159042	
4930403P22RIK		-0.03159153	
PRRG1		-0.031593464	
ADGRF4		-0.0315948	
GM47112		-0.031603027	
CLCC1		-0.03160548	
LIPE		-0.031611823	
TMEM72		-0.031650513	
GM44698		-0.03165161	
GM26774		-0.031652067	
2310008N11RIK		-0.031652555	
TNNT2		-0.031658337	
B3GNTL1		-0.031661157	
CCDC151		-0.031662557	
NNMT		-0.031664602	
A130014A01RIK		-0.031667266	
GM16124		-0.031669933	
GM43434		-0.03167609	
GM28592		-0.03168075	
ADGRL3		-0.031681627	
TSTD3		-0.031691123	
GLIS2		-0.03169332	
CLIP4		-0.031694025	
MESP1		-0.031695988	
FMO1		-0.03171687	
CHMP4B		-0.031723656	
SMC2OS		-0.03172925	
DAPL1		-0.03172964	
5730507C01RIK		-0.03173371	
PERM1		-0.03173394	
SAMD13		-0.031742766	
DOLK		-0.03175438	
OSGIN1		-0.03177142	
SPTSSB		-0.03177681	
PTTG1IP		-0.031788435	
STX4A		-0.031802066	
SRM		-0.031811982	
BAAT		-0.03185602	
AKAP7		-0.031856574	
NIPAL1		-0.031857908	
SLC12A9		-0.031869885	
C030010L15RIK		-0.031875134	
SPIN2C		-0.03187518	
GM29123		-0.031898063	
FN1		-0.03190426	
GM26665		-0.03190704	
PLXND1		-0.03194513	
GM12744		-0.03194856	
GM12356		-0.03196338	
MCOLN1		-0.031974334	
GM47484		-0.031979512	
CLCNKB		-0.03202533	
GM5602		-0.0320365	
CACNG8		-0.032055005	
IGSF11		-0.032056283	
GIMAP5		-0.032074336	
1700036A12RIK		-0.032074336	
BC029722		-0.032090954	
EMC6		-0.032105744	
CBY1		-0.032115456	
DNM1		-0.03212491	
LRRC75B		-0.03214478	
ROBO3		-0.032154076	
NUDT8		-0.032170285	
D930007J09RIK		-0.03217837	
NHLH2		-0.032184113	
OTUD1		-0.032188237	
SERPINA12		-0.032208838	
CPT2		-0.03222367	
IFIT3B		-0.032245327	
FAM110A		-0.032262903	
3110083C13RIK		-0.032265086	
GSTA2		-0.032279883	
STARD3NL		-0.032298155	
GM10451		-0.032317773	
OGG1		-0.03231794	
ACADSB		-0.03231887	
HAO1		-0.03235387	
CD101		-0.032354116	
BC026513		-0.032356292	
MTERF2		-0.032393906	
4930470G03RIK		-0.03239526	
GM13708		-0.03240341	
TMLHE		-0.032404788	
SYNGR1		-0.03242017	
B3GNT5		-0.03242098	
SH3RF2		-0.032431792	
AGTRAP		-0.03243402	
CDR1OS		-0.032439087	
POLR3H		-0.03243986	
GM48696		-0.03243989	
HEXA		-0.032443464	
ELMOD1		-0.032452043	
DDO		-0.03245663	
GM10037		-0.032457367	
GM50323		-0.032457512	
9430002A10RIK		-0.032469798	
WARS2		-0.032483764	
SPDYA		-0.032491587	
GM42903		-0.03252633	
SLCO1A6		-0.032526463	
GM15943		-0.032527845	
GM44946		-0.03253705	
TMEM140		-0.032541376	
EXOSC9		-0.0325486	
PTHLH		-0.03257935	
PARS2		-0.032599777	
GM1141		-0.032616533	
NRM		-0.032626648	
ADAMTS14		-0.03263041	
ARNTL2		-0.032667167	
MMP28		-0.032670375	
CSTB		-0.03267338	
ZNHIT1		-0.0326823	
CCR6		-0.032698162	
KLRK1		-0.032698162	
TRIM6		-0.032698162	
4921515L22RIK		-0.032698642	
1810009A15RIK		-0.032706253	
GM9917		-0.032730773	
BMX		-0.032750115	
IQCA		-0.03276333	
GM30556		-0.032763842	
DOK4		-0.03277082	
GM12264		-0.03277269	
GPRC5A		-0.032775085	
SLC25A46		-0.032782648	
RIBC1		-0.032790653	
RAB9		-0.032793373	
PSTK		-0.032793958	
GM15510		-0.03279606	
STAT6		-0.032796588	
KCNMA1		-0.03280264	
BAG3		-0.032803614	
GM17705		-0.032807335	
GBP5		-0.032825906	
TMEM202		-0.03283303	
ANXA7		-0.032834228	
SPIB		-0.032853074	
GM40841		-0.032853857	
5033403F01RIK		-0.032865595	
PODXL		-0.032894194	
ATP5L		-0.032895055	
GM39363		-0.032914773	
CBLN3		-0.032931216	
GM47863		-0.032935243	
RAB36		-0.03294665	
G930009F23RIK		-0.032976154	
SUGP1		-0.03298074	
A930014D07RIK		-0.032982096	
GM13522		-0.032982096	
ADGRG5		-0.032982096	
TIGD5		-0.032983582	
GM9885		-0.032989003	
SPAG8		-0.03299024	
GM39318		-0.033002324	
FZD6		-0.033004258	
ABLIM3		-0.03300743	
A330048O09RIK		-0.033012416	
ZFP865		-0.033030234	
RWDD1		-0.033076715	
9430065F17RIK		-0.033099793	
ZFP276		-0.033112925	
ADHFE1		-0.033112995	
TCEA2		-0.03311544	
SDHA		-0.03311724	
NDFIP1		-0.033143353	
DPEP3		-0.033147253	
CYS1		-0.03316584	
SORCS3		-0.033174947	
AGMO		-0.03317582	
ARL1		-0.033213906	
TMEM37		-0.033234738	
GM14817		-0.033235602	
CORO6		-0.03324746	
NTPCR		-0.033265293	
CXCR4		-0.033271983	
TMEM109		-0.033276506	
ZFP931		-0.033286624	
KBTBD13		-0.03332282	
A830009L08RIK		-0.033330474	
1700084E18RIK		-0.03334228	
GM47689		-0.033348087	
GM13209		-0.033353876	
FAR2OS1		-0.03336468	
FHL2		-0.03337404	
TMEM95		-0.03338016	
FMO4		-0.033397924	
RHO		-0.033408266	
GM12930		-0.0334125	
1700016K05RIK		-0.033416215	
GM16725		-0.033419415	
TTC32		-0.033422116	
ZFP474		-0.033423223	
ITGB7		-0.03342625	
ONECUT1		-0.03345295	
LRRC8C		-0.03345829	
GM13610		-0.033520646	
1700030C12RIK		-0.033541	
GM10851		-0.033555113	
FARSB		-0.03356411	
AC163347.1		-0.033567052	
B230208H11RIK		-0.033576887	
SIM2		-0.03359421	
ZFP296		-0.03359897	
GM46404		-0.03361628	
HAMP		-0.03362424	
ZFP354A		-0.03362857	
GM3417		-0.03363323	
5430419D17RIK		-0.033634596	
GM26566		-0.033639297	
RNF141		-0.03364132	
HIST1H2BB		-0.0336415	
EDF1		-0.033644527	
MCCC1OS		-0.03364908	
ORMDL2		-0.03366861	
ILKAP		-0.033672176	
FAM219AOS		-0.03367339	
GM10847		-0.03368016	
9030624G23RIK		-0.033680554	
GM26692		-0.033687033	
NAGK		-0.033689816	
LRRCC1		-0.03369792	
PXMP2		-0.033705547	
EAF2		-0.033708964	
NDUFA6		-0.033728626	
CERS2		-0.033735108	
GM11725		-0.033742357	
FAT3		-0.033786792	
BTBD16		-0.033786863	
ACSM1		-0.03378694	
AKR1C12		-0.033791102	
ANKRD44		-0.033791356	
SSBP1		-0.033798285	
SERINC5		-0.03379842	
NDUFB6		-0.033799667	
D630029K05RIK		-0.03380763	
GM17638		-0.03381986	
NUCB1		-0.03382005	
1810012K08RIK		-0.03383299	
GM44854		-0.033833824	
ZFP579		-0.0338509	
WDR53		-0.033853933	
GM16741		-0.033854034	
SNAPIN		-0.03385547	
ANK1		-0.033870056	
MYG1		-0.033875085	
GM35025		-0.033889	
GM43579		-0.033892352	
MRNIP		-0.033892937	
PHKG1		-0.033895236	
CNPY3		-0.03391159	
GM16093		-0.03392965	
ADORA2B		-0.033931136	
GM36371		-0.033949465	
GM47230		-0.03397184	
JPX		-0.03397517	
GM49801		-0.03398581	
GM30146		-0.034019236	
CAPS2		-0.034040563	
SLC16A4		-0.034042828	
GHDC		-0.03404472	
CMYA5		-0.034050614	
BCO1		-0.034064464	
ACADM		-0.034083117	
C130060C02RIK		-0.03408334	
EPHX1		-0.034083962	
GNPNAT1		-0.03409471	
2810002D19RIK		-0.03411537	
ERICH4		-0.034119073	
GM26822		-0.034140375	
TLR5		-0.034173876	
GM38186		-0.034178127	
AI182371		-0.034180608	
1500002C15RIK		-0.0341817	
GM14322		-0.034186937	
GM37336		-0.03418941	
CSF2RB		-0.03418941	
CRYAA		-0.03418945	
MORN2		-0.034213357	
ATP5G2		-0.03422175	
SLURP1		-0.034224197	
HAPLN4		-0.034232385	
GM8369		-0.034240782	
SNRPG		-0.034240797	
TMOD4		-0.034268558	
GM41760		-0.034295686	
GPRIN2		-0.034329534	
CCDC9B		-0.034334563	
ANAPC2		-0.034343403	
GM44672		-0.034354083	
SSRP1		-0.034369074	
SLC10A4		-0.034378506	
PRIM2		-0.034404546	
LSM2		-0.03440507	
1700016F12RIK		-0.034449108	
GM16024		-0.034458216	
MAOB		-0.03446867	
LRRIQ3		-0.03447478	
BATF		-0.034475204	
WNT10A		-0.034476466	
EFEMP2		-0.03447736	
GM43653		-0.034479365	
STC1		-0.034491234	
ABHD17A		-0.034517676	
DCDC2B		-0.034542423	
6330408M09RIK		-0.034549125	
AB124611		-0.0345583	
KIF27		-0.034568362	
MYO1H		-0.034575786	
SLC25A19		-0.034580287	
ATP6V1FNB		-0.034617186	
PTPRK		-0.034625143	
NPY4R		-0.03463071	
ZFP101		-0.03463979	
EFCAB8		-0.034650814	
LTBP4		-0.03465378	
LRRC15		-0.03465716	
SLC26A8		-0.03467515	
PLCB3		-0.03468953	
C130074G19RIK		-0.034689896	
GM9530		-0.034697074	
ECSCR		-0.034705754	
TSPAN31		-0.034711495	
GM15635		-0.03473362	
GM10421		-0.03474852	
GM34777		-0.03475612	
CCDC152		-0.034764804	
BTBD2		-0.03477251	
BE692007		-0.034791548	
GM5532		-0.03481557	
GBP3		-0.034822974	
GM9869		-0.034844644	
TBC1D10A		-0.034850754	
UBE2U		-0.03485771	
GM2788		-0.034865715	
PARM1		-0.03487191	
LGALS7		-0.03489921	
ZFP112		-0.0349101	
GM33103		-0.034922518	
NEK8		-0.03492845	
MEOX2		-0.03493204	
HKDC1		-0.034977857	
METTL15		-0.03497936	
NUDT1		-0.034988005	
HSD17B1		-0.035007033	
SHISA3		-0.03502629	
IL24		-0.035029918	
ANKRD45		-0.035047613	
AKR1B3		-0.035050534	
LAMP3		-0.03506071	
CXCR2		-0.03506135	
2900045O20RIK		-0.035071585	
2610001J05RIK		-0.035090137	
CALHM4		-0.035096798	
AP5M1		-0.035102643	
PLSCR1		-0.035117723	
ZDBF2		-0.035124566	
TCTN3		-0.035125375	
FUNDC1		-0.035139278	
NELFB		-0.035147667	
GM765		-0.035149712	
GTPBP3		-0.035159007	
FAAH		-0.035173044	
GM16225		-0.035180453	
WDPCP		-0.035211805	
PFKFB1		-0.03523223	
GEMIN7		-0.03524888	
MBL1		-0.03525694	
BPIFB5		-0.035258047	
ZMAT4		-0.03526794	
RUBIE		-0.035268657	
GM49539		-0.03526871	
ZC3H12B		-0.035270084	
TACO1OS		-0.035272732	
A930037H05RIK		-0.03527368	
GM20492		-0.035282034	
ITGA2B		-0.03530361	
1700022I11RIK		-0.03532186	
A330076C08RIK		-0.03536242	
EGF		-0.03536426	
ZFP459		-0.035368014	
SDCBP2		-0.035379414	
GM31805		-0.03538459	
CPED1		-0.035416912	
GM12829		-0.03541703	
MASP2		-0.035424326	
ANGPT4		-0.035437208	
PCDHB3		-0.035451934	
GM37401		-0.035459857	
FIBCD1		-0.035459872	
GM20275		-0.035461724	
EVC2		-0.0354761	
APLN		-0.035476368	
NAT8F3		-0.035490904	
TMEM221		-0.03552267	
TREML2		-0.035524443	
KIZ		-0.035525948	
SFT2D2		-0.035527885	
ZBTB32		-0.035528835	
GM9465		-0.035546683	
LMF1		-0.035547167	
RRP8		-0.03554969	
FOXE1		-0.03557625	
EXPH5		-0.03558986	
GM48342		-0.035591684	
IFI35		-0.03559556	
MT2		-0.035600487	
MAPKAPK3		-0.035629466	
RAET1E		-0.035646155	
C3AR1		-0.035647616	
BHLHA9		-0.0356707	
GM12473		-0.03567953	
ACTL7B		-0.035690032	
MYOM2		-0.035725817	
PLATR26		-0.035739657	
SLC25A24		-0.03575428	
GM11290		-0.035755306	
IKZF2		-0.035800993	
MTMR14		-0.035833884	
GM5493		-0.03586414	
BBS12		-0.03588945	
NAA10		-0.035890374	
D830036C21RIK		-0.035898227	
MTRF1		-0.03591659	
GABRR1		-0.035920806	
ZFP936		-0.035920806	
GM41318		-0.035920832	
SMU1		-0.035971675	
PITPNA		-0.035984993	
GM32441		-0.03599399	
RHOX2H		-0.03600635	
FAM107A		-0.036024235	
PHEX		-0.03603408	
TRIL		-0.036045533	
RFT1		-0.036067363	
CDC34B		-0.036070175	
LTBP1		-0.036082976	
ZFP772		-0.036089484	
THSD7B		-0.036095034	
OTOP3		-0.036095034	
L3MBTL1		-0.036095034	
OPRL1		-0.036095034	
GM36634		-0.036099825	
DHRS9		-0.03612328	
RNASET2A		-0.036129143	
NOBOX		-0.036134534	
GM26674		-0.03614168	
HS3ST5		-0.036153723	
SEMA4F		-0.036160268	
ZFP965		-0.03616301	
DAAM2		-0.036173265	
IGFBP1		-0.036181785	
4930412C18RIK		-0.036193796	
FHL4		-0.036194813	
GM43604		-0.036206774	
SP6		-0.036219172	
ANGPT1		-0.03622308	
NRF1		-0.036254052	
MEI4		-0.03625502	
