NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY		15	0.2535824	1.193636	0.21756487	0.85498154	1.0	13226	tags=93%, list=68%, signal=291%	
GOBP_ICOSANOID_TRANSPORT	GOBP_ICOSANOID_TRANSPORT		36	0.16733763	1.1899648	0.2527233	0.85843694	1.0	13501	tags=86%, list=69%, signal=281%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		16	0.2418744	1.1864332	0.27897838	0.86179614	1.0	6240	tags=56%, list=32%, signal=83%	
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS		60	0.13247308	1.181287	0.24807692	0.8697905	1.0	13965	tags=85%, list=72%, signal=300%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		351	0.05349806	1.1696893	0.27732792	0.8975015	1.0	11059	tags=62%, list=57%, signal=141%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS		98	0.099173315	1.1638098	0.26717559	0.9079642	1.0	12173	tags=72%, list=63%, signal=193%	
GOBP_GPI_ANCHOR_METABOLIC_PROCESS	GOBP_GPI_ANCHOR_METABOLIC_PROCESS		29	0.17888287	1.160381	0.262	0.91063416	1.0	13965	tags=90%, list=72%, signal=317%	
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS		20	0.21851492	1.1592324	0.26653308	0.90666115	1.0	11315	tags=80%, list=58%, signal=191%	
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS		27	0.18718329	1.1555887	0.26868686	0.9105104	1.0	7170	tags=56%, list=37%, signal=88%	
GOBP_DETECTION_OF_LIGHT_STIMULUS	GOBP_DETECTION_OF_LIGHT_STIMULUS		54	0.13360654	1.1534439	0.2783505	0.9096523	1.0	13618	tags=83%, list=70%, signal=277%	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GOBP_NEGATIVE_REGULATION_OF_COAGULATION		45	0.14225177	1.1516473	0.27893737	0.9078417	1.0	11936	tags=76%, list=61%, signal=195%	
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	GOBP_T_HELPER_1_CELL_DIFFERENTIATION		15	0.24211685	1.1362665	0.29943502	0.9479088	1.0	12152	tags=87%, list=62%, signal=231%	
GOBP_CELLULAR_EXTRAVASATION	GOBP_CELLULAR_EXTRAVASATION		62	0.12204942	1.1358906	0.28235295	0.94160694	1.0	13634	tags=82%, list=70%, signal=274%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		40	0.14586747	1.1325463	0.29032257	0.9449136	1.0	13216	tags=83%, list=68%, signal=257%	
GOBP_SPERM_CAPACITATION	GOBP_SPERM_CAPACITATION		16	0.23751093	1.1316768	0.29958677	0.94034714	1.0	5109	tags=50%, list=26%, signal=68%	
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		19	0.22126982	1.1302395	0.30607966	0.937636	1.0	14128	tags=95%, list=73%, signal=346%	
GOBP_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS	GOBP_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS		16	0.23108955	1.1296592	0.26824456	0.93221736	1.0	4018	tags=44%, list=21%, signal=55%	
GOBP_FOLIC_ACID_METABOLIC_PROCESS	GOBP_FOLIC_ACID_METABOLIC_PROCESS		18	0.21842037	1.1277769	0.2851485	0.9308609	1.0	15207	tags=100%, list=78%, signal=458%	
GOBP_ICOSANOID_SECRETION	GOBP_ICOSANOID_SECRETION		30	0.1728501	1.1264395	0.2930693	0.9277771	1.0	13501	tags=87%, list=69%, signal=283%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		26	0.18652473	1.1252077	0.28484848	0.9246574	1.0	14332	tags=92%, list=74%, signal=350%	
GOBP_POLYAMINE_METABOLIC_PROCESS	GOBP_POLYAMINE_METABOLIC_PROCESS		17	0.22957097	1.1243471	0.28265107	0.92042077	1.0	6980	tags=59%, list=36%, signal=92%	
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		20	0.20916742	1.1240861	0.3081511	0.9144379	1.0	10524	tags=75%, list=54%, signal=163%	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER		33	0.16669321	1.123779	0.3075314	0.9086195	1.0	9141	tags=64%, list=47%, signal=120%	
GOBP_EATING_BEHAVIOR	GOBP_EATING_BEHAVIOR		21	0.2022609	1.1157571	0.30882353	0.9258631	1.0	5332	tags=48%, list=27%, signal=66%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE	GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE		18	0.21982963	1.1133659	0.30645162	0.9262698	1.0	9776	tags=72%, list=50%, signal=145%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION		43	0.14193957	1.1129305	0.31789473	0.9209896	1.0	12173	tags=77%, list=63%, signal=205%	
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION		22	0.19770193	1.1110054	0.30478087	0.92025733	1.0	13842	tags=91%, list=71%, signal=315%	
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT		23	0.19262238	1.1082345	0.33333334	0.9221415	1.0	13172	tags=87%, list=68%, signal=269%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		28	0.17492925	1.1054872	0.3049505	0.9239371	1.0	13275	tags=86%, list=68%, signal=270%	
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS		110	0.089140065	1.1040969	0.3026052	0.9215033	1.0	16313	tags=93%, list=84%, signal=571%	
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS		23	0.19125515	1.1032449	0.31034482	0.91768116	1.0	11507	tags=78%, list=59%, signal=191%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		38	0.14912102	1.1022952	0.32291666	0.9142111	1.0	8878	tags=61%, list=46%, signal=111%	
GOBP_PURINE_NUCLEOTIDE_TRANSPORT	GOBP_PURINE_NUCLEOTIDE_TRANSPORT		19	0.21247892	1.0988322	0.3273453	0.91811335	1.0	13275	tags=89%, list=68%, signal=281%	
GOBP_RESPONSE_TO_ATP	GOBP_RESPONSE_TO_ATP		25	0.17981261	1.0936103	0.30416667	0.92694783	1.0	12068	tags=80%, list=62%, signal=210%	
GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT		68	0.11121319	1.092834	0.31589958	0.92294264	1.0	9000	tags=57%, list=46%, signal=106%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		59	0.119827375	1.0891412	0.32515338	0.9277385	1.0	6907	tags=47%, list=36%, signal=73%	
GOBP_REGULATION_OF_URINE_VOLUME	GOBP_REGULATION_OF_URINE_VOLUME		17	0.21172355	1.083739	0.3167939	0.9372584	1.0	3894	tags=41%, list=20%, signal=51%	
GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		16	0.22680005	1.0732183	0.34274194	0.9622547	1.0	6533	tags=56%, list=34%, signal=85%	
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS		22	0.19342805	1.0730413	0.35437882	0.9564777	1.0	5967	tags=50%, list=31%, signal=72%	
GOBP_FATTY_ACID_BETA_OXIDATION	GOBP_FATTY_ACID_BETA_OXIDATION		71	0.1069687	1.0729489	0.3495935	0.9505499	1.0	12173	tags=73%, list=63%, signal=195%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		23	0.18496501	1.0688963	0.34874758	0.95621955	1.0	12475	tags=83%, list=64%, signal=230%	
GOBP_ACROSOME_REACTION	GOBP_ACROSOME_REACTION		25	0.17926909	1.0662984	0.34166667	0.9578453	1.0	1963	tags=28%, list=10%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT		29	0.16753715	1.0632204	0.36454183	0.9609538	1.0	12173	tags=79%, list=63%, signal=212%	
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION		23	0.18090585	1.058131	0.36237624	0.970132	1.0	15937	tags=100%, list=82%, signal=553%	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		47	0.13094546	1.0580738	0.3249027	0.96419936	1.0	8633	tags=57%, list=44%, signal=103%	
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS		21	0.19116236	1.055267	0.37937742	0.9665881	1.0	9253	tags=67%, list=48%, signal=127%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION		18	0.20380756	1.0529644	0.38217822	0.96726334	1.0	15491	tags=100%, list=80%, signal=491%	
GOBP_FIBRINOLYSIS	GOBP_FIBRINOLYSIS		20	0.19376577	1.0480987	0.368	0.9757413	1.0	8878	tags=65%, list=46%, signal=119%	
GOBP_RESPONSE_TO_ACIDIC_PH	GOBP_RESPONSE_TO_ACIDIC_PH		19	0.19494861	1.0473436	0.37354085	0.9719957	1.0	11568	tags=79%, list=59%, signal=195%	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION		15	0.22299965	1.0465138	0.36448598	0.9683649	1.0	8633	tags=67%, list=44%, signal=120%	
GOBP_DIGESTIVE_SYSTEM_PROCESS	GOBP_DIGESTIVE_SYSTEM_PROCESS		66	0.11017928	1.0453148	0.39574468	0.96609807	1.0	5821	tags=41%, list=30%, signal=58%	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS		41	0.13708769	1.0444602	0.3996063	0.9627814	1.0	14893	tags=90%, list=77%, signal=384%	
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS		25	0.17197032	1.0414823	0.37649402	0.9657763	1.0	9886	tags=68%, list=51%, signal=138%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		16	0.21733357	1.0409449	0.4029536	0.9615661	1.0	6717	tags=56%, list=35%, signal=86%	
GOBP_THIOESTER_METABOLIC_PROCESS	GOBP_THIOESTER_METABOLIC_PROCESS		91	0.09243328	1.034098	0.37398374	0.9757364	1.0	17021	tags=97%, list=87%, signal=770%	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		34	0.14918077	1.0312107	0.40272373	0.9783989	1.0	8545	tags=59%, list=44%, signal=105%	
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		40	0.13602741	1.030084	0.38767394	0.97592753	1.0	14866	tags=90%, list=76%, signal=381%	
GOBP_BICARBONATE_TRANSPORT	GOBP_BICARBONATE_TRANSPORT		24	0.1750112	1.0282756	0.40853658	0.9752723	1.0	11999	tags=79%, list=62%, signal=206%	
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS	GOBP_VITAMIN_BIOSYNTHETIC_PROCESS		17	0.20442055	1.0265012	0.38336715	0.9747967	1.0	12046	tags=82%, list=62%, signal=216%	
GOBP_PROSTAGLANDIN_TRANSPORT	GOBP_PROSTAGLANDIN_TRANSPORT		15	0.21598248	1.0235218	0.388	0.97782433	1.0	12660	tags=87%, list=65%, signal=248%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD		20	0.19125716	1.0202042	0.42495126	0.98159605	1.0	13790	tags=90%, list=71%, signal=309%	
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	GOBP_AMINOGLYCAN_CATABOLIC_PROCESS		51	0.12459198	1.0199215	0.41121495	0.97686255	1.0	4066	tags=33%, list=21%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		38	0.1407783	1.0168498	0.37037036	0.98002684	1.0	2385	tags=26%, list=12%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		18	0.19337392	1.0150461	0.42166343	0.9795595	1.0	7048	tags=56%, list=36%, signal=87%	
GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE		24	0.17470238	1.013289	0.40625	0.9789893	1.0	12005	tags=79%, list=62%, signal=207%	
GOBP_INTERLEUKIN_13_PRODUCTION	GOBP_INTERLEUKIN_13_PRODUCTION		16	0.2081983	1.0122015	0.42274678	0.9765642	1.0	10542	tags=75%, list=54%, signal=164%	
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING		28	0.1564479	1.0115312	0.4207317	0.9730523	1.0	13634	tags=86%, list=70%, signal=286%	
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS		74	0.10043893	1.0091252	0.4249012	0.97429055	1.0	10145	tags=62%, list=52%, signal=129%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		22	0.17952806	1.0081282	0.437751	0.9718016	1.0	9774	tags=68%, list=50%, signal=137%	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS		19	0.18678875	1.0074382	0.42330098	0.9684532	1.0	2512	tags=32%, list=13%, signal=36%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		30	0.15857834	1.0061882	0.42973524	0.966722	1.0	5997	tags=47%, list=31%, signal=67%	
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION		44	0.12867862	1.0014635	0.4389234	0.97481674	1.0	11207	tags=70%, list=58%, signal=166%	
GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION		72	0.10016969	1.0001794	0.4164905	0.9731276	1.0	12107	tags=72%, list=62%, signal=191%	
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS		161	0.06834552	0.9973364	0.46153846	0.97570074	1.0	14992	tags=84%, list=77%, signal=363%	
GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION		49	0.11724387	0.9926087	0.45129225	0.9837636	1.0	10031	tags=63%, list=52%, signal=130%	
GOBP_SECONDARY_METABOLIC_PROCESS	GOBP_SECONDARY_METABOLIC_PROCESS		34	0.14839469	0.98843765	0.46368715	0.9903428	1.0	11421	tags=74%, list=59%, signal=178%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		101	0.084641404	0.98618406	0.46911198	0.9914892	1.0	16851	tags=95%, list=87%, signal=707%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		50	0.119125865	0.9861546	0.46855983	0.98641324	1.0	13250	tags=80%, list=68%, signal=250%	
GOBP_NOTOCHORD_DEVELOPMENT	GOBP_NOTOCHORD_DEVELOPMENT		16	0.20572878	0.98422194	0.4715447	0.9865696	1.0	10590	tags=75%, list=54%, signal=164%	
GOBP_HEAT_GENERATION	GOBP_HEAT_GENERATION		15	0.20858116	0.9810658	0.46586347	0.9901899	1.0	11507	tags=80%, list=59%, signal=196%	
GOBP_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_HORMONE_BIOSYNTHETIC_PROCESS		51	0.11545809	0.9808246	0.47131148	0.98576397	1.0	13779	tags=82%, list=71%, signal=282%	
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS		15	0.20909563	0.97987455	0.47619048	0.983448	1.0	11497	tags=80%, list=59%, signal=195%	
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE		16	0.2004907	0.97872335	0.45762712	0.98160297	1.0	9476	tags=69%, list=49%, signal=134%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		72	0.095382646	0.9768076	0.4654088	0.981688	1.0	3554	tags=28%, list=18%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		37	0.13817945	0.9725189	0.46930692	0.98846745	1.0	8357	tags=57%, list=43%, signal=99%	
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	GOBP_AMINO_SUGAR_METABOLIC_PROCESS		34	0.14063244	0.96936417	0.47534516	0.99200654	1.0	8711	tags=59%, list=45%, signal=106%	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY		25	0.15955113	0.9685644	0.46693388	0.9892072	1.0	14796	tags=92%, list=76%, signal=384%	
GOBP_LIPID_HOMEOSTASIS	GOBP_LIPID_HOMEOSTASIS		122	0.07518454	0.9675987	0.4731405	0.9869275	1.0	16723	tags=93%, list=86%, signal=662%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		60	0.10428335	0.96694565	0.4619883	0.98387057	1.0	9000	tags=57%, list=46%, signal=105%	
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY		20	0.18153659	0.96416146	0.50097466	0.9863995	1.0	8143	tags=60%, list=42%, signal=103%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		53	0.11332914	0.96005857	0.48412699	0.99255717	1.0	13216	tags=79%, list=68%, signal=246%	
GOBP_NUCLEOTIDE_TRANSPORT	GOBP_NUCLEOTIDE_TRANSPORT		25	0.15773726	0.9592756	0.48065174	0.989904	1.0	13275	tags=84%, list=68%, signal=264%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		25	0.15970144	0.9573367	0.49807692	0.99029624	1.0	7790	tags=56%, list=40%, signal=93%	
GOBP_CELLULAR_RESPONSE_TO_PH	GOBP_CELLULAR_RESPONSE_TO_PH		15	0.20521663	0.95687777	0.46292585	0.98678476	1.0	15463	tags=100%, list=79%, signal=487%	
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		15	0.20554587	0.95666903	0.51138717	0.98261946	1.0	11566	tags=80%, list=59%, signal=197%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		21	0.17764515	0.9559437	0.5	0.9798683	1.0	7663	tags=57%, list=39%, signal=94%	
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE		17	0.19312859	0.9551381	0.48659793	0.97737455	1.0	6544	tags=53%, list=34%, signal=80%	
GOBP_CGMP_METABOLIC_PROCESS	GOBP_CGMP_METABOLIC_PROCESS		15	0.20517544	0.95403755	0.5250501	0.975647	1.0	3792	tags=40%, list=19%, signal=50%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		75	0.092509754	0.95388234	0.492126	0.9714789	1.0	13250	tags=77%, list=68%, signal=242%	
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		266	0.050273903	0.9518696	0.4970297	0.97223	1.0	9931	tags=56%, list=51%, signal=113%	
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT		17	0.19199666	0.9511185	0.47959185	0.96965384	1.0	6566	tags=53%, list=34%, signal=80%	
GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING	GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING		20	0.17652707	0.94921416	0.5019305	0.97007763	1.0	9213	tags=65%, list=47%, signal=123%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		31	0.14289579	0.9474375	0.5040486	0.9702872	1.0	9774	tags=65%, list=50%, signal=129%	
GOBP_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS	GOBP_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS		25	0.15841463	0.9453016	0.49895614	0.9714627	1.0	7815	tags=56%, list=40%, signal=93%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		18	0.18505846	0.9443874	0.5220729	0.9693566	1.0	1806	tags=28%, list=9%, signal=31%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		36	0.13095485	0.94322	0.512974	0.96792966	1.0	12046	tags=75%, list=62%, signal=197%	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS		110	0.07616191	0.94129586	0.5365385	0.9684474	1.0	6307	tags=40%, list=32%, signal=59%	
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION		36	0.1339033	0.9412197	0.51731163	0.964253	1.0	16852	tags=100%, list=87%, signal=747%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		26	0.15627143	0.94022113	0.51008064	0.96240187	1.0	8186	tags=58%, list=42%, signal=99%	
GOBP_SECRETION_BY_TISSUE	GOBP_SECRETION_BY_TISSUE		24	0.15861173	0.9385628	0.50595236	0.9623964	1.0	9886	tags=67%, list=51%, signal=135%	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	GOBP_ACYLGLYCEROL_HOMEOSTASIS		29	0.14927144	0.93739253	0.5	0.9610335	1.0	11857	tags=76%, list=61%, signal=194%	
GOBP_VITAMIN_TRANSPORT	GOBP_VITAMIN_TRANSPORT		32	0.13695711	0.9361346	0.5184466	0.9599289	1.0	11321	tags=72%, list=58%, signal=172%	
GOBP_TRANSEPITHELIAL_TRANSPORT	GOBP_TRANSEPITHELIAL_TRANSPORT		26	0.152001	0.9354966	0.528	0.9573206	1.0	4528	tags=38%, list=23%, signal=50%	
GOBP_DENDRITIC_CELL_MIGRATION	GOBP_DENDRITIC_CELL_MIGRATION		23	0.16366895	0.9354905	0.5332031	0.95313805	1.0	12043	tags=78%, list=62%, signal=205%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		31	0.1422314	0.9352204	0.530572	0.9496559	1.0	13552	tags=84%, list=70%, signal=276%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		35	0.13156866	0.9350596	0.524109	0.9459315	1.0	11895	tags=74%, list=61%, signal=191%	
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS		24	0.15861173	0.9337182	0.5367347	0.9450737	1.0	9886	tags=67%, list=51%, signal=135%	
