-82866,-6606.8,-44051,-8192,-20376,-12742,-3515.9,6549.6,-8893.6,15459,-37115,-32769,-8599.4,9843.1,-10399,-15984,-19584,-415.73,-4912.3,-3545.9,-2606.5,-17600,-25664,-21931,21176,53817,8372.5,-22307,-20350,3820.1,-14014,-6572.2,5548.8,-174.17,-8964,-5251.7,-28168,4988.1,-4970.7,4049.1,11206,13569,29.696,-15421,8084.4,979.71,-25103,6930.7,-3947.2,-1834.2,-11551,-8765.3,6197.3,-11034,1595.6,-8105.4,-7497.8,5896.3,-2456.7,1576.7,6632.3,1258.3,-3324.9,4862.9,873.26,2789.4,-2185.7,-5432,-4524.9,-2988.1,2443.5,-4271.2,5532.9,-2793.8,-7956.6,-1613.5,-2465.5,-9962.9,1510.3,498.75,1772,4985.9,-4825.6,-6104.3,3121.6,-1912.1,-2937.2,-834.67,-1793.6,-6075.7,8197.8,690.63,-491.25,-4831.4,1126.5,-6417.3,562.3,2327.7,-345.55,-3855.1,-1391.2,337.41,7051.4,3816.4,4937.4,-1072.7,-2206.6,-3942,6531.5,1767,-1100,4412.1,-3469.4,144.16,1976.2,-77.128,620.26,692.57,-155.57
-1.3916e+05,-9942.3,-29023,7187.1,2574.1,-10305,2053.8,25141,-13207,24477,-28434,115.85,-7523.8,-693.07,-9672.1,-2322.3,4442.7,7136.7,-4343.3,1905.8,3420.5,3491.9,4825.1,-16495,3934.6,-19460,-5628.5,-3376.4,-5881.4,-20151,-5649.6,-5709.7,7934.3,2419.5,-10581,-9113.6,-8474.8,2567.7,1271.1,-6588,3343.4,8752.9,11731,8641.1,2609.5,1092.3,-5232,3591.7,-8953.7,3177.4,-1643.7,4655.3,2618.9,-22463,3523.4,-16608,15791,1218.4,366.91,9831.5,6551.9,12043,-22657,-320.42,-5902.7,5268.5,4893.6,-16515,-5856.4,560.66,-3658,866.38,-2325.2,-4868.6,8851,-1729.8,5553.7,-2832,-652.65,4924.4,3267,-455.62,1522.5,6320.9,5154.7,-5770.3,-2701.3,-6387.3,138.47,2176.3,-5071.5,853.83,2508,-2208.2,2136.4,-2105.3,-1282.5,-2179.6,3804.3,1234.5,1377.1,5308.8,-3488.8,-957.56,-5081.8,-3096.6,-6131.8,-3337.5,-1950.6,-2470.6,517.35,1086.3,4330.1,-4493.9,501.06,822.57,-1426.5,-3037.6,-486.82
-66323,-2.2377e+05,-1.021e+05,2.0183e+05,1.7057e+05,16507,-47119,-3.4548e+05,79956,61850,-26891,-19877,-13154,69591,12263,-93588,-6768.8,-43624,-10430,29743,23668,25497,-9331.8,31968,-3878.1,8809.6,3188.3,10781,1506.4,-1301.3,1931.7,-4207.9,9939.2,-11581,2019.8,7964.8,9335.7,-8.3412,1968.3,-502.08,-6203.5,861.59,224.69,-5198.5,-5339.8,-361.59,-795.09,419.97,-1325.6,1782.3,2381.1,703.01,1534.7,2541.4,-821.39,-3621.6,1381.3,-3081.3,564.01,2591.9,1754.9,-62.072,-2696.3,8.4703,-239.89,601.18,606.53,68.222,73.769,201.31,-770.81,384.9,668.41,458.34,-861.93,792.44,120.33,-560.41,158.89,734.04,-256.88,379.18,796.67,387.64,196.58,172.51,-198.27,-337.78,190.41,611.73,-293.2,418.54,-149.9,378.57,-157.19,-504.44,29.963,-24.504,383.11,166.91,125,6.5011,-136.25,-356.84,-173.75,-214.28,-263.33,30.721,8.6872,9.5363,34.493,-22.829,-150.29,49.04,-151.04,-46.831,35.913,28.832,-38.748
-1.3711e+05,37172,-24200,-23120,-12377,-3047.5,-14502,263.83,-7441.9,12512,8098.9,-7523.3,-15860,-11935,9175.9,4470.4,-17711,-61.309,-13084,1164.5,5006.4,-3826.7,1682.1,12679,269.9,-1575.6,23993,-4504.5,-33143,5543.6,11239,7963.4,9260.1,7630.3,-3527.3,-2157.1,-8874.6,-7184.4,3478.3,-9107.6,-9168,-20227,10961,-1278.5,-21130,-4511,-6102.7,1727.9,9833.3,-10972,3555,-2800.6,13223,8995,5523.7,6448.1,-2109.9,17297,-15145,7047.1,-6568.8,2210.4,730.72,-8271.5,2077.4,8642.1,-2638.5,-2023,-4531.3,2044,-1582.1,4470.3,2518.3,-2701.1,-9313.7,7164.9,-3534.5,-2464.8,6458.9,-1419.2,-2253.4,-2864.7,-4779.8,-1596.3,3624.5,4463.6,5782.6,-3407.3,913.56,1171.2,-4948.5,-3942.8,4473.2,2745.5,2449.8,2528,105.5,1580.7,363.89,-2381.6,1960.2,689.86,3234.1,-1136.2,2574.2,-4818,-541.18,-1276.3,-436.58,-2279.9,2944.8,-3003.2,2217,-2218.8,-944.49,-7457.5,-5769.5,2501.3,559.94
-71398,74403,-28281,7548.2,-13574,38408,15483,-9075.8,-44202,333.33,-1720.9,-15111,17047,-33033,5446.2,17292,4211.5,-38148,9115.2,-19031,-2601.7,-5322.6,-15249,-2713.2,8463.1,-8077.3,-8360.9,19537,37735,-14470,-990.22,4287.4,9832.1,-15627,-14682,10445,5867.6,79.312,17225,8715.4,-9097.1,-17499,-16664,-4109.2,-8785.4,9485.3,-8396.3,679.98,-25792,16750,-5907.8,5727.5,-1419,-5004.3,-9200.4,-12387,-31439,-3668.4,-9597.4,13788,-1736.1,6669.2,6172.5,20408,-14959,936.75,-3265.7,-2751.5,3254.3,8843.4,3239.2,-1265.2,-5753,7279.3,-69.977,6150.2,-3691.4,573.41,-6532.2,-1226.1,-7812.1,-3334,-2360.3,-1274.1,-1638.2,789.13,-1378.6,-95.488,7508.1,944.22,-5172.7,-2328.9,-1.8785,1135.4,1502.2,1488,-2937.2,-2125.4,-2244.5,-3375.9,2458.6,-139.08,1382.8,1868.4,-2732.8,-2898,-1108.1,1230.4,951.21,-982.4,1002.3,654.54,-2885.4,-1307.7,350.56,-177.91,-356.89,-217.09,-63.988
-1.0073e+05,28012,2.6012e+05,2.7662e+05,-2.017e+05,-1.2876e+05,30049,-6742.4,-57065,52832,-3494.9,7645.8,14482,-12597,-23097,-11573,-50662,25467,-32277,37094,-8459.4,-23382,24995,-1037.6,60442,-11406,10374,-9328,10826,17306,1124,29631,282.46,7753.9,16887,30242,51355,-11882,-15286,-18043,4975.3,9959.9,-11146,577.63,4291.6,-12432,-17488,1272.2,-3917,130.4,20515,-1246.7,6360.8,-8984.3,-6431.4,1415.6,-1648.3,520.8,-1164.6,-4648.7,1542.4,-5123.9,-4638,5324.1,1157.9,478.99,803.28,-1150.1,-2838.5,-3574.7,1847,181.39,-1628.3,713.73,-1055,-342.65,-192.17,-417.67,-265.58,-2899.9,-108.94,108.41,-329.79,-1085.1,614.81,1166.3,-1440.5,-818.7,-1.0505,-161.97,-1364.2,-450.16,-47.279,577.04,-15.791,-107.42,-850.46,654.33,164.61,-638.97,197.48,-114.81,-370.81,-46.922,10.123,-646.45,342.82,-89.45,-335.02,-176.63,-490.32,-208.46,-36.275,124.71,268.88,-54.384,132.68,165.51,-152.36
-8734.5,9816.1,3927.4,-39540,17696,942.06,-26511,7182.2,5066,2533.6,46747,-4300.6,-10998,-8040.6,-15308,-8220.4,-18653,26126,3378.3,28661,-30805,-7323.1,-6559.2,7337.9,35847,6948.1,-19257,29957,14042,42901,-10481,12882,33414,-4423.9,12433,8140.6,-41600,-12279,2179.6,2629.9,-22100,19513,-10706,-243.86,-11881,9535.8,-5577.7,12259,11522,11132,244.27,5945.5,-13630,-724.37,-4469.5,-2350.2,2414.1,3544.5,-2440.5,6367.9,2968.5,4900.1,13739,-5057.7,9090.7,-1090.1,9145.4,-555.06,-2869.2,824.89,-5111.9,-2705.3,-4647.3,6827.6,-7232.7,-11789,-3596.9,-1519.8,7794.6,4047.5,2238.5,2617.2,779.85,8333.4,-5109.7,-1531.3,-5186.9,-1487.3,8216,9099.8,3225.1,-8443.6,-653.33,1938,-1502,-3328.1,-256.06,-182.42,121.45,2674.3,1813,575.77,-2482.5,2305.2,-557.15,1372.5,583.7,-298.47,-897.86,917.42,-1372.2,339.72,1362.1,-135.89,-88.855,-713.78,-565.78,23.559,-676.54
-95324,17975,-26265,-7612.7,-22972,12823,-4356.8,-2466.1,-52732,14438,-5761.2,-7434,11266,-7102.1,-11099,-6200.2,12341,-10841,-7027.3,7890.7,-1261,398.41,6422.1,2665,276.94,-21852,-3124.9,-4035.2,1940.5,-249.8,-3088.7,-9973.4,5548.1,-9228.6,-10536,-22413,861.9,2923.5,8058.8,13552,-9189.9,-7605.5,7750.4,-5770,4064.3,-3985.7,2317.6,3088.5,2350.7,-13184,6464.3,-16461,-13334,3007.8,-6480.2,-2524.2,14546,-6817,-9856.3,-3084.5,16765,9446,4912.2,11657,6253.9,-14855,5834.7,-1316.6,-5092.9,-9105.9,11790,11863,2316.7,-7634,-5495.2,-5298.5,-637,4173.7,934.99,-6490.5,-7076.7,-3765.8,-7061,2467.8,8336.5,4618.1,-1962.1,1149.1,2578.3,1318,381.31,2388.5,2699.6,-971.26,936.67,-578.88,2918.9,-738.32,780.24,-612.39,-2336.9,939.7,-1593.1,-277.5,-3073.4,-2372.2,448.07,223.66,-923.89,-1401.8,-9193.7,-2123.8,-4903.9,2005.8,-1378.5,-2138.7,-403.73,-1499.9,1218.4
70204,1807.7,84951,6841.8,-44923,-32780,27672,-8826.8,-42703,-1840.5,28484,77391,-23166,29100,23932,4156.4,78863,-41765,38363,90860,4022.5,-49764,-43006,13320,-38940,-11684,-46501,-14096,-12274,-15482,-900.63,11192,-9437.4,6321.6,7462.3,-15240,-5565.1,-44039,10577,2519,26443,3044.1,-13944,-2544.7,-19537,-14663,-7840.3,-4098.5,-2373.8,2158.2,-598.62,2221.8,4213.2,-949.63,2176.1,-3248.7,-1552,3977.6,-437.41,1755.3,-2156.5,4977.3,-5244,426.05,3208.1,29.254,-361.3,-1779.1,1124.7,-641.24,-1965.8,-4892.4,-2653.8,1296.5,-169.2,-4590.2,-12.259,-1279.7,-3563.8,-3854,5220.7,-8083.9,-506.65,-556.12,63.827,-4408.2,4158.8,5502.1,2836.6,-3855,773.28,-1066.5,1431.9,368.25,-4503.3,-2615.1,3760.4,2973.7,-418.56,-851.62,2625.2,1888.5,-291.22,-261.21,1619.9,2095.1,-1225.7,1505.2,-363.42,695.18,-1667.9,-737.37,-183.12,568.35,-555.97,-648.13,-460.43,-25.097,279.4
25335,-32776,1.9109e+05,13541,2.1548e+05,74050,-1.2528e+05,1.8488e+05,30312,-40555,-37028,-22707,-12881,21635,-47294,-53617,-22412,-45620,-39977,29596,-55388,6401.4,6649.9,34618,-29091,16529,-40771,648.27,4776,-5470.6,19436,-5918.9,29614,-31586,7514.9,12037,13014,-7203.7,-9236.9,-5279.9,3051.9,-10988,11005,-699.48,9520.2,797.07,-1444,7945.3,-4740.7,-8980,7007.1,19.17,1873.7,-6922.6,2173.1,265.97,2366.4,1555.1,1037.2,1032.9,-1634.2,-1431.1,-939.19,4054.1,-6065.1,5242.3,31.528,3849,5090.5,-5473.7,-1066.5,2307.3,-347.08,-839.54,-3608.5,-2226.9,-1026.6,-2008.2,-249.71,907.18,797.44,2195.9,-1072.5,618.05,804.66,2321.3,2879.3,1988,26.123,-2698,-1530,-3027.5,-692.95,3692.5,-2672.9,4478.9,-3467.1,-660.64,2665,-4540.3,-2172.9,3133.3,-150.47,-1615.8,554.86,2254.7,292.35,-1077.2,1757.1,-1226.3,-120.73,1582.9,115.49,366.38,-889.53,302.59,278.31,-608.34,534.96
-2.1402e+05,32561,-42370,7805.8,-42299,20744,-22153,-33478,-26957,6766,-13949,-3797.9,-19622,-20707,-10528,1577.7,-859.75,-10647,8150.3,-5555.4,-6787.5,2949.6,9396.9,-704.59,15144,-10124,-20193,5123.6,-363.83,-4126.4,14407,-15431,-8712,-2867.8,4336.1,-2623.4,-19558,-7789.2,-7264,-15607,7364.2,2433.2,3454.3,-5737.6,8893,14324,10064,-17784,-8977.9,-2420.2,-12880,20693,5557.3,-16019,5429,8878.9,-10445,2904.2,-2958.3,-3472.5,-1196,-21019,1910,-3883.8,-6975.3,6596.4,9123.9,7922.5,-3583.3,-13834,5310.9,-542.85,3717.6,1700.5,-3844.9,44.213,-2351.1,2416.2,-1497.4,-11720,-1221.7,-4097.8,-1476.6,552.55,4699.6,1234.4,3941.8,3368.8,-2767.6,11704,-2097.2,4677,1649,6164.5,-1503.3,-3775.8,8076.3,-4452.6,4973.1,2095.1,1267.5,-3077.2,-137.76,800.26,-562.94,235.29,2393.3,-2008.9,1814.7,1586.2,-1817.4,3189.8,1449.1,-3785,941.22,608.47,-92.404,-322.31,1319.1
-1.4193e+05,9355.7,-35601,-17279,1942.6,-28639,20913,10241,4092.5,24313,-26925,49628,-31810,30465,16028,-34262,2632.5,43374,53457,-53704,-33117,-5240.8,-11356,-16123,-36808,-19584,-2696.2,14483,-20972,8616.8,25286,1783,23590,-20029,1209.2,14101,7574.9,12395,-718.71,233.9,4573.3,37860,-21849,371.29,11399,1539.8,-1206.9,-26176,2921.9,12146,7126.3,-8979.3,13089,12390,-3040.4,-3382.3,8209.9,19662,-6465.2,5279.1,-6569,-1576.9,8403.4,6822.5,-1887.1,-3532.5,-3311.9,-545.65,5831.5,-3402,8330.9,1706.8,2623.2,2561.8,-1134,2841,4191.2,1575.2,-3822.1,2144.4,717.35,-1265.9,2536,-87.413,2342.9,443.65,-2153.6,3414.2,2171.1,434.65,-1219.4,3159.5,962.26,1249,626.51,-276.97,-1655.6,-529.47,-628.6,33.455,-910.08,1548.9,-1954.4,-1464,258.31,-1693.3,-57.01,-834.62,139.37,-1857,-775.79,2961.1,2110.8,4412.6,4998.1,-932.97,-2288,-782.75,-717.67
79358,-57004,1.2656e+05,-20709,1.6695e+05,18045,11193,-46188,-34088,33349,-9840.6,428.89,-23671,5360.2,20223,-1937.1,64500,45470,59528,-28481,-1.0878e+05,-20561,-11475,-30066,2108.8,-41433,29921,2107.6,-23264,39737,3893.9,-17549,5375,42096,6944.8,13191,26303,15095,3964.8,-3779.1,17134,-20229,17949,-18497,-15243,-4096.8,-2880.1,17584,-4278.4,-13316,-11480,3229.1,-7498.3,-7206,-540.39,-4430.4,-8392.2,-9156,5175.4,-5259.4,416.86,-3759.3,2499.6,144.81,-1901,-1010.2,979.66,-1937.7,-2429.7,-229.88,-1411.6,-1495,591.34,1613.1,2137.3,-1204.8,-1118.4,-3251,2006.4,83.913,-774.81,455.74,-31.51,2481.5,148.8,-386.52,636.03,679.76,912.51,119.41,955.54,62.25,-606.62,-262.64,1200.1,127.14,-193.97,-390.54,700.06,-501.2,-518.54,-381.67,-63.236,462.86,280.84,-634.16,-108.98,478.31,-143.06,376.07,240.96,184.7,-343.61,-102.15,-397.63,93.168,8.8245,-204.76,47.258
3.6382e+05,-93369,-11297,-64130,33656,-63942,82803,29592,33256,-1433.3,50911,57509,6296,77549,11638,-8807.3,-58416,-53420,36677,-35130,16151,12791,-34646,-34469,39428,2630,-60591,32466,8336.4,-16512,39994,3671.5,-6462,48547,4947.4,41783,-11128,10343,1872.6,-4201.2,-13770,-21859,-6001.5,18054,20354,-10071,-335.99,-2195.6,2635.6,-18657,-2049.2,-5613.1,-5934.4,-5731.9,2676.3,4299.6,943.32,-399.94,-1196.8,2386.9,5336.7,1202.9,-4814.2,-747.17,2520.8,-2329.3,-3771.2,-3250.9,2376.1,1120.8,-1784.7,6506.9,-2053.3,-1028.7,-2759,-1593.1,-1272.1,-1255.3,543.26,339.18,1524.1,-2778.5,-3411.5,-3337.1,2192.7,-762.92,642.22,-406.3,2068.7,1261,328.62,2056.4,-2445.6,-1182.2,-458.97,-487.8,1390.7,173.72,1239.7,-594.55,61.32,-58.067,-193.51,-133.92,1066.6,-1635,213.41,310.74,-269.65,896.34,542.25,-836.61,76.044,556.98,174.62,62.946,53.856,171.24,67.294
-29464,89371,-26364,3779.1,-8938.3,15032,47428,-21562,-34138,23997,-3363.9,1250.5,51003,-4069.9,-48890,35055,41459,-42772,553.32,-17258,15567,15700,-17388,9846.1,-64214,-19365,17032,-17148,35727,13646,3703,51121,18079,10038,33725,22214,-27050,14671,-29659,418.79,-17970,7286.8,13027,-16422,-831.01,8207.2,-4141.7,10987,-5509.6,3205.5,3859.6,-11988,25.224,-7544.4,-3602.1,7218.4,-803.91,-8312.1,-2267.9,4409.6,447.32,-3027.3,-6710.1,-563.14,-2179.6,1911.2,450.28,497.39,7013.8,-3894.8,647.73,466.44,8870.3,1033,53.577,-503.95,2106.1,-3034,1641.1,-6733.4,2695.9,112.96,-1993.3,-2510.8,6304.2,1771.8,2900.3,1568,281.55,-1964.6,2606,920.67,2285.7,-749.21,758.61,-2145,-3537.4,247.62,-2643.9,-672.03,-3340.7,-3361.1,-2986.8,3259.6,1214.7,-82.564,-2059,-67.31,-4296.2,928.32,601.89,44.545,3496.5,-138.53,-153.78,-593.66,1677.1,821.7,-920.87
4.6354e+05,-25537,1.0951e+05,-1.9889e+05,72549,-98129,1.4868e+05,-19868,26795,1.0657e+05,-22534,-83303,-1.212e+05,-1.3938e+05,4745.7,-19250,-24468,35804,25154,63915,269.49,13185,-3519.5,8550.4,-30950,34773,6765.7,19475,33932,11163,6844.5,4584.1,-5387.9,-1582.2,4617.9,-4110.4,4050.4,-3690.1,3200.5,4576.3,-4532.1,297.7,-6124.4,13989,4032.7,3441.4,8073,-7736,-3030.7,-6825.2,-4223.1,-9878.9,4567.8,-5778.6,1195.2,2915.7,-782.29,-1566.3,-942.02,1427.8,1031.4,-2172.8,-11482,3535.4,-2888.8,-7201.7,-521.31,1526.9,-722.36,-952.57,-1572.9,5928.9,-3157.1,2313.5,-2753.7,3166.5,-164.97,1098.9,257.39,872.5,3732.7,-1132.1,-388.67,887.75,-243.7,3109.6,452.34,1522.7,-2984.2,-1224.6,-283.07,-458.93,286.98,-2104.3,1731.5,727.89,1673.5,266.44,-142.03,1103.5,-70.283,-610.66,100.2,520.22,-267.04,-798.09,431.47,243.11,-142.56,-143.04,390.83,136.21,-88.727,-319.01,162.96,-178.69,336.22,202.62,-146.68
-40803,34844,24049,-35431,-19282,-8967.2,-8358.2,-19392,62469,-83721,-36803,36069,-22737,32659,32032,7559.9,66265,17552,11140,11575,-13191,17231,-20922,-27582,42722,41121,55943,-26537,44416,-50242,26978,-6408.5,28484,1687,23962,-15589,6792,-28412,-1267.6,-17400,-7457.9,8480.3,7135.7,15112,872.49,14759,15633,-702.72,11370,-12557,16907,-9287.1,-8268.2,-5664.5,-1903.3,231.56,-6233.6,2533.9,-4330.9,-3788.2,-2871.5,-2305.5,4009.2,3873.9,-8322.8,887.28,-893.21,-471.16,-1236.7,7168.4,8807.6,1027.7,7213.9,1139.4,-2657.7,-1622.9,5398.2,-2512.8,3366.5,1762.6,-636.56,-4464.7,2165.1,6272.9,1320.8,-4915.1,1442.4,-1431.7,1571.1,1551.6,539.81,423.75,-1618.8,-1670.7,-489.66,2521.2,-111.21,1233.1,920.94,-839.87,-1308.8,-1013.3,415.62,538.8,683.23,522.91,-608.92,-486.47,55.056,52.36,281.8,-383.89,-331.05,-388.18,-87.144,132.91,343.67,247.76,-41.563
-64845,-28002,-16166,2631.5,33668,6342.7,-13395,15307,-73.506,10409,21502,-11080,-26786,-22453,9208.7,4785.6,12489,5829.6,-5475,-12980,-11868,7758.8,27887,-19599,35374,-3276.1,-3986.4,4099.5,13019,-14964,-8723.8,-2106.9,-12427,5216.2,-112.18,10948,-8825.7,-634.02,24359,4111.7,951.24,4078.8,2729.1,-28417,667.13,-12714,-7605.4,-11692,1485,17292,12769,-8769.8,4650.8,16727,21775,-9427.3,-11907,-9715.2,19703,7064.8,-7255.6,11921,-10187,-4604.8,-3740.9,12172,7515.1,14114,9980.1,-5621.4,4121,10487,-2830.9,-12066,-8554.4,4705.7,5702.7,1878.7,-931.69,-1283.4,2527.6,-3904.2,-907.59,5987.8,6785.1,-251.99,-907.92,2938.3,-271.28,3506.6,3972.8,-3024.1,-2825.9,901.18,-3938.7,-1984.1,-3054.8,4946,-2939.3,2730.5,-3330.2,-2.9204,764.03,-1308.5,941.74,1005.3,-484.41,-2143.5,-1246.2,107.68,1061.4,-1303.8,-531.58,-4.6364,-538.11,92.122,123.03,-570.08,-206.08
4.0768e+05,-18012,63970,-1.5594e+05,-23979,-40179,67104,-18196,-365.43,-8480,-15200,-57409,-25368,96610,2660,37347,36456,16964,-77915,1703.6,44294,-49102,19580,5095.1,15840,-7706.1,-8081.4,13311,12141,23419,52794,1444.9,-16507,-28797,20204,-2038.5,-8422.4,10891,2591.4,-32310,14927,-9261.3,-186.41,-30171,-666.22,13546,11379,-638.92,-10927,-9979.5,-6349.1,-9193.2,11655,7829.6,-6845.1,-23076,3472.4,230.13,6780.1,5120,-1882.8,-2570.6,5526.8,-214.58,10347,1029.8,626.8,-5134.6,-3409.6,1579.1,162.39,-288.59,617.52,354.54,3898.5,-475.37,-726.02,3344.7,-3736.2,1228.9,-2780.8,3696.2,107.1,575.2,-1734.6,-685.99,-836.05,992.23,1209.1,772.1,792.94,646.88,408.33,117.43,-213.48,955,-1228.4,96.516,-2.7593,-163.03,203.65,474.86,-258.88,-440.43,242.13,-253.98,342.79,-674.87,-86.087,382.99,-9.1875,-245.86,-41.097,-514.31,-225.6,-110.32,-299.59,-7.9032,-123.25
4.3067e+05,-2.186e+05,-1.3407e+05,28443,-61328,10634,-13000,8659.9,-1.0599e+05,26314,8093.6,634.28,-62270,65162,85007,1.1257e+05,-1.1812e+05,-28110,15134,-13212,-62930,38718,13678,35555,-14821,19487,11080,-16966,10517,-4888.8,11795,10610,-3187.8,-7320.4,16223,-16951,4215,-10437,-8718.9,9079.6,7124.6,15399,8469.4,-4961.5,-16843,-2770.3,-669.95,-6850.2,-7706.9,-8163.5,3161.2,11913,-2155.7,8028.7,1854.7,-322.93,-1276,-9260.8,-1944.7,1394.5,4093.2,5584,2472.8,-2382.7,-5901.3,-1557.5,1678.2,-4407.1,1278.3,-2011.3,154.14,-1805.7,632.98,-804.19,3367.2,-1866.9,2254.1,-1473,81.96,1255.6,-1573.3,3286.2,-82.596,382.13,981.05,-672.79,-605.23,947.1,-457.02,-1418.9,-67.005,-870.02,917.7,30.212,-348.69,-1049.5,39.506,-589.15,604.2,-420.65,-63.255,-429.09,-874.33,-502.9,195.18,602.5,479.31,269.95,225.87,-194.34,-205.27,45.074,-153.68,-47.599,163.86,35.398,-120.27,-68.428,-3.0494
3.1603e+05,5.6274e+05,-2.3823e+05,2.9508e+05,2.5703e+05,1217.2,2.0256e+05,27237,-88912,-69340,6994.7,-28182,4437,22331,34797,-12465,-5249.2,32608,-13252,16448,-1212.4,14873,16252,5098,2320.7,16057,-12888,-9159.8,-5602.3,8247.5,12946,-8164.5,-4762.8,6125.7,9253.9,-4140.1,976.09,-6690.9,1437.9,3504.6,-385.72,5110.8,-189.68,6726.2,1540.1,963.18,-3295.7,-1557.6,-5036.1,1966.5,-5403.6,-166.96,-3388.7,2348.4,3573.6,-3097.9,1139.1,1386.4,695.86,-3586.5,1762.8,-279.16,-351.46,-790.79,4007.6,-823.67,-774.28,-421.11,1237.3,343.85,-672.58,-77.499,-91.924,-1890.7,-642.65,734.47,403.07,-266.16,-1093.1,-297.26,-75.156,-1965.2,-366.36,558.76,-1865,235.68,624.17,-650.13,-945.6,318.09,-808.19,-1033.4,1069.1,-608.76,368.11,798.41,617.51,-259.22,-252.74,265.24,-282.11,-1096.6,235.04,-130.04,510.34,-278.94,-212.61,569.05,51.992,73.155,27.095,107.54,498.8,-2.0731,-16.007,56.342,53.767,-154.92,-14.57
7.1509e+05,-5.014e+05,-3.2194e+05,1.7326e+05,-1.0539e+05,-51622,43649,98610,-60351,-86136,-25402,-60548,63335,-66563,-14603,-47695,39685,71191,20957,3791.5,8388.9,7869.8,-37338,29431,496.86,-2078.9,-16866,5262.6,-12149,-10611,4948.3,3295.7,12941,-120.11,7622.8,3536.8,874.66,-2441.7,5585.7,-14378,-3334.8,-8323.4,9744,-8480.5,-4296.4,4585.4,-939.05,2852.3,-446.45,2458.5,1598,-2201,-1995,693.56,1833.1,-859.59,1502.4,2835,2711.1,-1190.8,-1715.9,-4837.7,384.31,2891.7,444.31,-4.6757,594.01,298.42,984.58,2029.1,-1299.9,2021,-521.44,874.93,851.96,2051.6,-202.16,389.95,-1244,-2149.3,282.44,-239.5,-14.717,-416.41,-648.55,202.46,779.87,47.487,29.43,622.23,357.45,202.99,-597.64,-19.775,466.42,427.1,-477.39,68.748,261.31,187.97,340.31,49.749,355.32,-193.52,-310.7,49.649,181.91,-121.92,-4.3141,351.47,-111.72,9.9704,-33.785,-60.146,-155.12,-28.377,42.184,148,-50.025
4.7829e+05,-62271,24718,-1.41e+05,-46002,-37591,62024,-6980,-1.6523e+05,27639,1.3202e+05,18250,80177,-28992,-7499.8,-93539,12810,-1.025e+05,-31426,12549,-17617,43151,45140,-59016,-1613.3,10968,37619,-3839.3,-11835,1993.3,18362,-12603,19180,-14637,5281,-2445.6,4563.3,1246.8,7603.3,-1837.7,11089,11355,8082.8,11042,-4442.6,-738.76,2180.7,497.31,2295.6,8646.8,-12567,2821.1,5051.4,5854.2,383.37,-4054.5,2143,2824.3,9.6237,-4581.7,-2762.4,-1444.1,1498.3,-4548.1,-2127.6,-132.03,-2173.7,2059.4,-2956.1,2690.5,1121.1,-4328.6,-1126.4,-391.06,584.42,-880.3,668.21,-59.44,178.22,-1377.9,591.96,-68.09,2952.4,752.06,-1408.8,433.36,-324.87,-715.29,198.56,-475.95,498.48,53.415,-865.37,283.41,345.72,675.54,-156.51,436.32,-756.64,436.85,-363.55,583.85,-184.54,161.46,-109.47,280.07,51.1,-331.89,449.65,110.33,-600.99,375.11,152.1,-144.83,-11.629,-70.395,15.426,-90.045,26.844
1.564e+05,-88211,15635,26057,24187,582.58,1.8319e+05,-14649,83059,12407,-61934,2.0499e+05,30109,-36286,-60168,36689,-45215,10412,-52516,27368,-14510,-7752.3,-1362.8,-5887.4,-13782,11349,4629.4,1497.8,-23988,3514.8,12463,-21778,6304.6,-14127,1038.5,-1119.4,2519,-3798.9,21396,4013.7,3677.1,-11691,-4378.2,-8493.1,-8521.8,17327,5537.2,265.44,9922.5,15960,-2383.2,-5787.3,-11396,-4647.7,2806,7819.4,-5976.1,-2397.4,5311.9,2097.9,-1186,3120.3,1693.3,-2031.1,-4059.3,-1868.2,7635.8,-4670.7,3312,-7447.4,2174.8,-490.86,3441.4,-1229.9,6878.9,4267.4,-5762.4,1156,5250.3,-265.94,-178.77,5899,-1036.8,-432.64,2810.6,-2040.6,-1125.3,-4049.2,-16.295,918.09,652.37,3123.5,3157.1,649.94,-1210.3,-565.23,-2998.1,-1823.2,-1478.5,-603.03,600.47,-1114.6,2296.6,-1858.2,159.43,362.7,186.56,376.75,-217.7,577.74,327.28,-401.3,-602.29,93.72,-135.97,-6.0035,148.63,-5.6989,-14.336
