Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Crizotinib,1083,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.4853029869110292,.9706070341906009,10,.078054029208174891,-1.0059004580729201,GDSC2
Crizotinib,1083,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,3.8180117515712264,.9941225097583436,10,.078313621608473924,.61889054612048533,GDSC2
Crizotinib,1083,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,1.9335156805257367,.9841198365790027,10,.087372139759258061,-.69370891338321883,GDSC2
Crizotinib,1083,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,2.3945440176935167,.98635413062471256,10,.0325371187709243,-.37259094689863287,GDSC2
Crizotinib,1083,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,3.2942188276976547,.99870422858816665,10,.028868447524353316,.25405544811633629,GDSC2
Crizotinib,1083,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,1.7746457469092429,.96521106353823838,10,.097503365704794162,-.80436586417256617,GDSC2
Crizotinib,1083,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,5.133811411472907,.9915539212656439,10,.015539170775811075,1.5353784862857971,GDSC2
Crizotinib,1083,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,3.0604647822321547,.99736487252362016,10,.036941311313209019,.091239808195899857,GDSC2
Crizotinib,1083,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,1.6433667741072939,.96857948457752108,10,.056256352956759237,-.89580500877552682,GDSC2
Crizotinib,1083,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,4.6643073249101672,.98870184949180584,10,.068207522224143391,1.2083569447045854,GDSC2
Crizotinib,1083,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,1.9596606647465122,.99085029012890857,10,.0090137051630933065,-.67549826668344415,GDSC2
Crizotinib,1083,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,3.394991640778009,.98022884754173378,10,.057992833459930934,.32424627632462066,GDSC2
Crizotinib,1083,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,6.1447358439969548,.97582970832226812,10,.060766298371230966,2.2395130738384199,GDSC2
Crizotinib,1083,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,5.2426823553188013,.99226454240639772,10,.078580190913951964,1.6112098686078085,GDSC2
Crizotinib,1083,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,1.8324464610073465,.96812331439585597,10,.036615821186091545,-.76410619621687337,GDSC2
Crizotinib,1083,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,4.1402482646368632,.9875681504674646,10,.098691949794691078,.84333647592688565,GDSC2
Crizotinib,1083,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,4.127947861647252,.97311154779720177,10,.035480178487665513,.83476893229338578,GDSC2
Crizotinib,1083,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,2.2635221810231498,.97632367307083234,10,.046286852619017597,-.46385098964379745,GDSC2
Rapamycin,1084,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,-2.4272480952732916,.97706848828524528,.02,.091799412871224145,-.24056647952905924,GDSC2
Rapamycin,1084,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,-3.6313437980999099,.89357184981989124,.02,.19205049389859,-1.0230457152755792,GDSC2
Rapamycin,1084,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,-3.0086804822165609,.94530232740356812,.02,.099866791732776614,-.61840917816640772,GDSC2
Rapamycin,1084,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,-1.0501584959259109,.9833967731697737,.02,.023320708155577151,.65433250127643816,GDSC2
Rapamycin,1084,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,-.92408411072604324,.9744914555998353,.02,.036138585804160593,.73626169373748784,GDSC2
Rapamycin,1084,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,-1.5583482728915281,.98222798434626013,.02,.030659980302645801,.32408636937781016,GDSC2
Rapamycin,1084,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,-2.8078399451143601,.95534200028974858,.02,.074511925011618629,-.48789334822886021,GDSC2
Rapamycin,1084,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,-.32775722538820184,.98577193444036448,.02,.065954349483070662,1.1237835530040563,GDSC2
Rapamycin,1084,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,-3.1718744884680801,.93187986364269582,.02,.19172755071340189,-.72446048371490779,GDSC2
Rapamycin,1084,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,-1.2736738897064019,.98988033394709751,.02,.026978080805880659,.50908146010722566,GDSC2
Rapamycin,1084,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,-.11723339896528785,.97994112087400864,.02,.041294230948350365,1.2605920495538983,GDSC2
Rapamycin,1084,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,-2.8403778359024452,.95222531586546499,.02,.12654995659583662,-.50903803287219596,GDSC2
Rapamycin,1084,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,-2.9526503834265685,.97521203209483776,.02,.027072967256893316,-.58199812813352825,GDSC2
Rapamycin,1084,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,-3.1209495400982883,.9344065848972084,.02,.13719861880869774,-.69136700569045917,GDSC2
Rapamycin,1084,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,-3.3229430080987457,.93634970506688708,.02,.12219998872549163,-.82263206551564649,GDSC2
Rapamycin,1084,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,-1.3844072216274881,.98255954991163064,.02,.074223497116242571,.437121621092873,GDSC2
Rapamycin,1084,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,-1.4404586181899979,.99086337564267846,.02,.024916304689549973,.40069673074420842,GDSC2
Rapamycin,1084,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,-1.5574553190416396,.98583618186690902,.02,.062508109634371298,.32466665368941217,GDSC2
Rapamycin,1084,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,.16728250056304378,.98377935581421794,.02,.033054902498228608,1.4454841499891402,GDSC2
Rapamycin,1084,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,-1.6470778961696224,.9930840983524567,.02,.03814055291809787,.26642559735799903,GDSC2
Rapamycin,1084,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,-3.6248854037609077,.91036930614260114,.02,.17667714656960917,-1.0188487403551731,GDSC2
Rapamycin,1084,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,-.74747732390892629,.98109267537942291,.02,.048895255505651644,.8510292684841646,GDSC2
Rapamycin,1084,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,-2.5515836130460054,.9211611678598719,.02,.088712523084173336,-.32136567239599878,GDSC2
Rapamycin,1084,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,-1.5084642789157454,.99469792352813458,.02,.023050094216782474,.35650338522673641,GDSC2
Rapamycin,1084,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,-1.1152993031483158,.97093173087270612,.02,.025370080792719352,.61200087520083357,GDSC2
Rapamycin,1084,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,-2.5751303335824778,.95096171174818078,.02,.082844165505447986,-.33666746264943415,GDSC2
Rapamycin,1084,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,-.98010764615637957,.96799884302178962,.02,.13320048672116797,.69985490889103452,GDSC2
Rapamycin,1084,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,-3.7724677287787021,.89302685309891361,.02,.232898292752031,-1.1147548254101471,GDSC2
Rapamycin,1084,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,-1.2527374176135972,.96769060523159656,.02,.027150628057834206,.52268698551849357,GDSC2
Rapamycin,1084,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,-3.7507644977022938,.92003418664145653,.02,.18627735699595979,-1.1006510231741355,GDSC2
Rapamycin,1084,COR-L95,1297439,SCLC,lung,lung_small_cell_carcinoma,-.77917195304078291,.98217235089169641,.02,.03573895470406957,.83043257577764162,GDSC2
Rapamycin,1084,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,-2.2786064728330819,.96842139208436218,.02,.13872843244896307,-.14397201211745542,GDSC2
Rapamycin,1084,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,-1.9672047094901448,.92150486556297972,.02,.10716275872457941,.058391814294925959,GDSC2
Rapamycin,1084,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,-.71445846669545843,.97118947293987079,.02,.086666288013508119,.87248650821765628,GDSC2
Rapamycin,1084,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,-1.276232476986501,.98238502046261711,.02,.029253626570473854,.50741876717108869,GDSC2
Rapamycin,1084,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,-1.8141945301041735,.9300006591971961,.02,.06352630213702902,.15782517988730582,GDSC2
Sorafenib,1085,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,2.2747239376102169,.90763938048806969,10,.046574021413278141,-.3135652815645853,GDSC2
Sorafenib,1085,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,3.0882848325261691,.92232082019636352,10,.052495590664621748,.37247375703298968,GDSC2
Sorafenib,1085,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,1.5733369673034643,.83209468977824708,10,.084506656248032649,-.90501313236599368,GDSC2
Sorafenib,1085,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,2.512086021113118,.89145312618751793,10,.075808936952502251,-.11340859190133606,GDSC2
Sorafenib,1085,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,2.663964249722929,.87935481879728783,10,.136451066630463,.014663436376450864,GDSC2
Sorafenib,1085,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,1.0418180338078635,.77431695986105042,10,.12057093034878419,-1.3532189647879183,GDSC2
Sorafenib,1085,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,2.3197730960459975,.87909481874830109,10,.094899006597142024,-.27557736752392142,GDSC2
Sorafenib,1085,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,1.145012592241518,.76297656744212072,10,.11918370865365198,-1.2661996696143969,GDSC2
Sorafenib,1085,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,1.0533614910523941,.78019154999797613,10,.085816808847988243,-1.3434848903509358,GDSC2
Sorafenib,1085,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.6237016282924182,.9356525892420261,10,.07739855938761725,.82396648008775075,GDSC2
Sorafenib,1085,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,2.0369182850712653,.86684074235150466,10,.11275011681432945,-.5140960128969283,GDSC2
Sorafenib,1085,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,1.2967388830813393,.80933863099568126,10,.094378346981126821,-1.1382557635734354,GDSC2
Sorafenib,1085,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,2.7400967127462272,.87200291979164624,10,.15318981923705666,.078862492728544495,GDSC2
Sorafenib,1085,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,2.2272874022353846,.888046255414632,10,.13562061254528296,-.35356636240108719,GDSC2
Sorafenib,1085,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,1.4995446440461009,.85379004113210166,10,.097992251724110052,-.96723885488992722,GDSC2
Sorafenib,1085,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.8846659438476245,.86665132371434384,10,.056983879278470054,-.64248351339016063,GDSC2
Sorafenib,1085,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.1816254396876276,.87615715402234162,10,.1243854256408542,-.39207102638199043,GDSC2
Sorafenib,1085,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,1.5194890896523239,.83853170972632052,10,.067434724715322622,-.95042060763325642,GDSC2
Sorafenib,1085,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,2.1788191355971334,.88818894216767252,10,.14890032317613724,-.39443745546220571,GDSC2
Sorafenib,1085,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,2.2649393677559058,.87846896110058426,10,.17383521650074044,-.32181616596413093,GDSC2
Sorafenib,1085,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,3.1236249147425545,.89555413666324923,10,.11483439973332492,.40227444703566367,GDSC2
Sorafenib,1085,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,1.7052990826014875,.86781934915750725,10,.13812808096298976,-.7937354600047738,GDSC2
Sorafenib,1085,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,2.3506642964035884,.89444453444694183,10,.10766809686809066,-.2495282180049587,GDSC2
Sorafenib,1085,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,4.3564802043411781,.95990073819057697,10,.067664466196995121,1.4418854495944231,GDSC2
Sorafenib,1085,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,1.5926268495606346,.78940230439499692,10,.11446404280036104,-.8887468487219935,GDSC2
Sorafenib,1085,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,1.860725922411119,.88445404502144309,10,.13333410365704973,-.66267104869690907,GDSC2
Sorafenib,1085,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,2.5975663600382584,.87475487198066104,10,.083460738646044155,-.041326895372330093,GDSC2
Sorafenib,1085,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,1.8126918459950252,.84145516403885545,10,.098911746234963516,-.70317600881771691,GDSC2
Sorafenib,1085,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,4.3236217569384809,.94566418586379786,10,.036206126501610182,1.4141774097822537,GDSC2
Sorafenib,1085,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,1.5221832433012596,.81794970435320957,10,.086030195475368401,-.94814874993864462,GDSC2
Sorafenib,1085,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,2.5164452747315966,.86851518852166876,10,.12770536476696082,-.10973263085144679,GDSC2
Sorafenib,1085,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,1.8721811876243657,.87411693723463668,10,.15297956771468424,-.65301134260374949,GDSC2
Sorafenib,1085,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,2.1818513329850742,.88221337131344779,10,.072308341098718018,-.39188054079993462,GDSC2
Sorafenib,1085,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,5.2754300798689604,.95197994453277346,10,.052041136845396359,2.2167942401546803,GDSC2
Sorafenib,1085,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,2.9901283279520285,.91876758186665197,10,.087983052490595737,.28970282439481443,GDSC2
Sorafenib,1085,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,2.4197841246230714,.85100355484584256,10,.12114480863620748,-.19124259882629555,GDSC2
Sorafenib,1085,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,2.0118827419017,.85928708614960381,10,.10515088401700751,-.53520735204086656,GDSC2
Sorafenib,1085,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,4.8862739897690579,.94477043763930069,10,.056289837665546079,1.888636542820777,GDSC2
Irinotecan,1088,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,.85471847337587481,.78798077186953375,10,.095571360047994769,-.92702316794241901,GDSC2
Irinotecan,1088,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,3.9411072883494138,.960322163148702,10,.026020731562876872,.62424124412041537,GDSC2
Irinotecan,1088,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,2.3282801848716557,.90482070963144812,10,.044049123138143846,-.18638937905234218,GDSC2
Irinotecan,1088,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,1.1319883107139552,.79387449723098746,10,.07876477610786646,-.78766326969683698,GDSC2
Irinotecan,1088,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,3.6828569228722299,.93725063347722459,10,.072508640233063651,.49444081216466046,GDSC2
Irinotecan,1088,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,-.16813964606111897,.66166049033987995,10,.11325005294127259,-1.4411267026539807,GDSC2
Irinotecan,1088,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,.55111098233449485,.73641937720050177,10,.11511005619051674,-1.079620758305387,GDSC2
Irinotecan,1088,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,2.6719547891874833,.89655023368201936,10,.068473593356976739,-.013653468262861719,GDSC2
Irinotecan,1088,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,3.6133938896536106,.97697534275988551,10,.086035126267228118,.45952767002806083,GDSC2
Irinotecan,1088,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,-1.7444257305253719,.46917823890038501,10,.10063343318686746,-2.2333912722364855,GDSC2
Irinotecan,1088,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.5290685930199297,.93781800357265754,10,.12180522855001724,.41714453570945337,GDSC2
Irinotecan,1088,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,2.5218828518882659,.88352267063254786,10,.18396193098017805,-.089081831161331129,GDSC2
Irinotecan,1088,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,4.9061109129469926,.96400582098526733,10,.15953071267032745,1.1092662588195765,GDSC2
Irinotecan,1088,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,2.6354138100294033,.91749422306031059,10,.1270394070598484,-.032019501821191988,GDSC2
Irinotecan,1088,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,-1.6035044069128563,.48668561916790865,10,.10247956968305269,-2.162562142361363,GDSC2
Irinotecan,1088,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,3.2130869558615882,.89853069292741661,10,.15748822498487558,.2583275175129664,GDSC2
Irinotecan,1088,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,1.9089215626032288,.86255978468734762,10,.073403705847063294,-.39716519040205017,GDSC2
Irinotecan,1088,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,1.6918408668213625,.88547315843263552,10,.14596432379985971,-.50627314085810282,GDSC2
Irinotecan,1088,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,2.6863735404036779,.94695994645592163,10,.084688154240258121,-.0064063918350454781,GDSC2
Irinotecan,1088,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.3410642883748845,.83120275598711491,10,.1382662053114744,-.68257860829929873,GDSC2
Irinotecan,1088,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.1609657302355263,.88583280828516908,10,.069701448295918886,-.27048408476198371,GDSC2
Irinotecan,1088,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,2.4233000514089622,.92285266427873125,10,.15336932884819468,-.13863099660772865,GDSC2
Irinotecan,1088,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,3.2878328409580515,.95642004407406833,10,.081813433836593438,.29589589870193056,GDSC2
Irinotecan,1088,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,.1492811005347697,.7744169049029086,10,.062314618204319376,-1.2815863668882037,GDSC2
Irinotecan,1088,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,-1.3464980416590278,.51831438012531839,10,.063172337935062037,-2.0333869632142387,GDSC2
Irinotecan,1088,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,3.545545834534257,.92328842733357985,10,.072310366958174901,.42542623963675308,GDSC2
Irinotecan,1088,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,2.320168560460778,.92737609764435347,10,.18244516544050937,-.19046640078452551,GDSC2
Irinotecan,1088,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,.17632776384708834,.70217355635513079,10,.067310369012282364,-1.2679923161134294,GDSC2
Irinotecan,1088,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,3.3240428758256524,.92306099385875195,10,.052898990616752219,.3140955947924392,GDSC2
Irinotecan,1088,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,1.8712121701254381,.82839484631574212,10,.087753533603801614,-.41611848567953069,GDSC2
Irinotecan,1088,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,2.4231235788661394,.93568226173227043,10,.12881190924508409,-.13871969430325529,GDSC2
Irinotecan,1088,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,1.3942396121619207,.79945970379031295,10,.096295681176429934,-.65585190847763186,GDSC2
Irinotecan,1088,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,-.81008342340238149,.54405765848657417,10,.088383272964048895,-1.7637770866572762,GDSC2
Irinotecan,1088,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,5.5984263087861796,.9436316937293161,10,.20982351516672149,1.4572341591301965,GDSC2
Irinotecan,1088,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,6.0780252178588627,.98244213238233125,10,.039168416017522793,1.6982876246233285,GDSC2
Irinotecan,1088,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,.73533144997576194,.75900460242822776,10,.12004656140154343,-.98702884181092532,GDSC2
Irinotecan,1088,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,4.3880752639820191,.9579656237078964,10,.070331667541374668,.8488939225408344,GDSC2
Irinotecan,1088,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,1.1900629622218371,.80526265431894672,10,.079984577945935928,-.75847409570486835,GDSC2
Irinotecan,1088,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,3.5501193659458621,.95668639531673083,10,.02168672423298075,.42772496379031871,GDSC2
Irinotecan,1088,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,3.0694114953763774,.87869469388974231,10,.070526788025387949,.18611411793862973,GDSC2
Irinotecan,1088,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,.77826811949739383,.73546992554187196,10,.060723237532467521,-.96544824021002762,GDSC2
Irinotecan,1088,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,1.7344649427209249,.79940480821192517,10,.073579433719944409,-.48484965340918812,GDSC2
Irinotecan,1088,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,-2.577351829706962,.3704091013276587,10,.092029702413168754,-2.6520321801059614,GDSC2
Irinotecan,1088,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,6.1651871186662452,.97118882227273362,10,.040195519165905455,1.7420964779195398,GDSC2
Oxaliplatin,1089,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,3.4135098288213772,.96667735863270221,10,.035880000645342212,-.1464061567858195,GDSC2
Oxaliplatin,1089,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.0651092141074869,.98088430764803369,10,.062088207048908835,.83325389196246069,GDSC2
Oxaliplatin,1089,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,2.1378439551748496,.88118672315997593,10,.06894359235459703,-.90307808527929223,GDSC2
Oxaliplatin,1089,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,4.264526237996618,.96711428979534297,10,.030756384185985378,.35838137481875187,GDSC2
Oxaliplatin,1089,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,4.1011226395777181,.94633051961729953,10,.088679492486883379,.26145715783318246,GDSC2
Oxaliplatin,1089,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,2.3928658481384875,.89611126236087457,10,.10491952246788862,-.75180970729466556,GDSC2
Oxaliplatin,1089,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,2.2721996662250801,.87566615100914924,10,.11518690874851929,-.8233838666874892,GDSC2
Oxaliplatin,1089,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,2.4854640656381508,.87457690512199771,10,.14043455460782042,-.69688429676358254,GDSC2
Oxaliplatin,1089,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,4.5679015942878483,.98162325605007972,10,.044633712562735281,.53833101574321141,GDSC2
Oxaliplatin,1089,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,-.8912822954856251,.53495811675644278,10,.12499757278526295,-2.6998297653924861,GDSC2
Oxaliplatin,1089,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,5.4272440647486464,.98041758628749753,10,.077901968170920571,1.048057220537878,GDSC2
Oxaliplatin,1089,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,3.5813606492182988,.90150654691474208,10,.11754186052434486,-.046844032727507791,GDSC2
Oxaliplatin,1089,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,6.2379123230552009,.97437841342971065,10,.093703673150103084,1.5289119075319069,GDSC2
Oxaliplatin,1089,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,3.0584878313210275,.9326530146895653,10,.13524826941241372,-.35699043677309628,GDSC2
Oxaliplatin,1089,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,1.7223792418385249,.85154757017733451,10,.084256414969642118,-1.149514469880965,GDSC2
Oxaliplatin,1089,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,4.7509819073969037,.95578355149182337,10,.097800134207633588,.64692664133082778,GDSC2
Oxaliplatin,1089,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,2.0073213896964917,.87079723962537914,10,.037724624837122515,-.98049864137687637,GDSC2
Oxaliplatin,1089,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,1.8784884074440611,.89211825037935644,10,.090239009636895906,-1.0569170069915732,GDSC2
Oxaliplatin,1089,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,3.2252367220566018,.94045940209516099,10,.037650083151496365,-.25808193154957582,GDSC2
Oxaliplatin,1089,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,3.3587586338780673,.95698883608429441,10,.082903972312806343,-.17888228797419353,GDSC2
Oxaliplatin,1089,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,3.6545052157722528,.95541594933202334,10,.043251947465270925,-.003457718664727231,GDSC2
Oxaliplatin,1089,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,2.8423845723163108,.94015298828922811,10,.054800333276967886,-.48517390011008976,GDSC2
Oxaliplatin,1089,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,3.0055872258086351,.93963212731571688,10,.071623518654344853,-.38836887529564768,GDSC2
Oxaliplatin,1089,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,1.6264051471306291,.86549810494283952,10,.054701383030266504,-1.2064423103353386,GDSC2
Oxaliplatin,1089,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,3.6393473598789994,.95174095395122349,10,.11746280527256858,-.012448728213166657,GDSC2
Oxaliplatin,1089,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,6.2664091322900193,.9825912102814891,10,.072541265707190647,1.545815029301546,GDSC2
Oxaliplatin,1089,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,2.0893617753726534,.90239379825198773,10,.085562438628740106,-.93183569747724937,GDSC2
Oxaliplatin,1089,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,1.3316518331092326,.80595262366961418,10,.074872463564266703,-1.3812777144626514,GDSC2
Oxaliplatin,1089,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,3.1586968272795972,.91510212768787957,10,.11062889442370034,-.29755062906889185,GDSC2
